timestamp,accept,bind,clone,close,connect,dup,exit,fcntl,futex,getpid,getsockname,getsockopt,ioctl,list,madvise,mmap,mprotect,munmap,newfstat,newstat,open,poll,read,recvfrom,recvmsg,select,sendto,setsockopt,shutdown,socket,write
2019-05-08 11:48:53,324.0545454545454,232.96363636363634,266.6909090909091,172.4,232.69090909090906,187.85454545454544,237.87272727272727,190.8181818181818,929.6545454545453,197,258.79999999999995,264.5090909090909,174.69090909090906,234.7090909090909,241.9090909090909,0,0,0,209.59999999999997,1248.9454545454544,214.2181818181818,232.07272727272726,190.94545454545454,153.2,189.4,524.9636363636363,203.49090909090907,210.14545454545453,186.45454545454544,190.2,286.98181818181814
2019-05-08 11:48:50,351.0545454545454,197.65454545454543,279.0181818181818,181.58181818181816,206.0181818181818,183.38181818181818,249.36363636363635,190.2,935.9272727272727,175.03636363636363,211.8181818181818,244.7090909090909,187.8181818181818,204,232.45454545454544,0,0,0,221.39999999999998,1240.0181818181816,239.39999999999998,186.4,184.07272727272726,179.1090909090909,177.1272727272727,538.9636363636363,209.38181818181818,215.18181818181816,191.83636363636364,206.27272727272728,267.96363636363634
2019-05-08 11:48:47,315.9090909090909,181.76363636363632,229.27272727272728,192.5272727272727,224.74545454545452,175.56363636363633,248.25454545454542,195,925.8909090909091,196.96363636363634,186.9090909090909,256.58181818181816,172.3272727272727,218.36363636363635,202.4181818181818,0,0,0,229.59999999999997,1260.2727272727273,274.4545454545454,174.5090909090909,204.07272727272726,196.34545454545454,208.83636363636364,490.09090909090907,198,232.47272727272727,195.63636363636363,195.36363636363635,254.67272727272726
2019-05-08 11:48:44,315.9090909090909,181.76363636363632,229.27272727272728,192.5272727272727,224.74545454545452,175.56363636363633,248.25454545454542,195,925.8909090909091,196.96363636363634,186.9090909090909,256.58181818181816,172.3272727272727,218.36363636363635,202.4181818181818,0,55.16363636363636,0,229.59999999999997,1260.2727272727273,274.4545454545454,174.5090909090909,204.07272727272726,196.34545454545454,208.83636363636364,490.09090909090907,198,232.47272727272727,195.63636363636363,195.36363636363635,254.67272727272726
2019-05-08 11:48:41,369.2181818181818,175.96363636363634,252.76363636363632,225.79999999999998,190,167.36363636363637,250.5090909090909,207.7090909090909,957.5090909090908,239.19999999999996,217.9272727272727,242.9090909090909,178.29090909090908,197.5090909090909,208.19999999999996,0,57.14545454545454,0,265.3090909090909,1258.8363636363636,275.6,206.7272727272727,236.87272727272727,156.8,197.49090909090907,522.7454545454545,217.9090909090909,279.3636363636363,235.1090909090909,221.85454545454544,241.27272727272728
2019-05-08 11:48:38,369.2181818181818,175.96363636363634,252.76363636363632,225.79999999999998,190,167.36363636363637,250.5090909090909,207.7090909090909,957.5090909090908,239.19999999999996,217.9272727272727,242.9090909090909,178.29090909090908,197.5090909090909,208.19999999999996,0,56.54545454545454,0,265.3090909090909,1258.8363636363636,275.6,206.7272727272727,236.87272727272727,156.8,197.49090909090907,522.7454545454545,217.9090909090909,279.3636363636363,235.1090909090909,221.85454545454544,241.27272727272728
2019-05-08 11:48:35,362,166.5272727272727,273.6363636363636,207.1272727272727,227.63636363636363,187.5090909090909,245.38181818181818,197.4,935.9090909090908,240.59999999999997,216.9090909090909,232.23636363636362,150.94545454545454,180.63636363636363,182.45454545454544,0,56.54545454545454,0,277.4363636363636,1264.0727272727272,267.76363636363635,215.38181818181818,219.39999999999998,139.03636363636363,215.74545454545452,510.56363636363636,241.07272727272726,293.7090909090909,254.1090909090909,220.23636363636362,237.56363636363633
2019-05-08 11:48:32,326.6181818181818,186.8181818181818,259.29090909090905,231.3090909090909,271.3272727272727,204.4181818181818,214.63636363636363,186.69090909090906,918.1272727272727,210.69090909090906,202.56363636363633,217.7272727272727,190.45454545454544,180.4181818181818,200.05454545454543,0,36.05454545454545,0,273.50909090909084,1262.8363636363636,263.27272727272725,216.29090909090908,302.8363636363636,125.07272727272726,217.9272727272727,536.0363636363636,251.27272727272728,277.3636363636363,230.16363636363633,217.43636363636364,220.83636363636364
2019-05-08 11:48:29,326.6181818181818,186.8181818181818,259.29090909090905,231.3090909090909,271.3272727272727,204.4181818181818,214.63636363636363,186.69090909090906,918.1272727272727,210.69090909090906,202.56363636363633,217.7272727272727,190.45454545454544,180.4181818181818,200.05454545454543,0,36.05454545454545,0,273.50909090909084,1262.8363636363636,263.27272727272725,216.29090909090908,302.8363636363636,125.07272727272726,217.9272727272727,536.0363636363636,251.27272727272728,277.3636363636363,230.16363636363633,217.43636363636364,220.83636363636364
2019-05-08 11:48:26,243.14545454545453,190.56363636363633,281.8,226.7090909090909,257.4363636363636,187.2,191.05454545454543,195.45454545454544,915.290909090909,211.03636363636363,125.41818181818181,258.1090909090909,190.27272727272728,173.34545454545454,211.4181818181818,0,36.05454545454545,0,229.1272727272727,1281.0727272727272,252.25454545454542,194.6,310.8545454545454,131.4181818181818,257.8363636363636,542.2363636363636,262.0181818181818,238.34545454545454,214.3272727272727,215.25454545454542,210.43636363636364
2019-05-08 11:48:23,243.14545454545453,190.56363636363633,281.8,226.7090909090909,257.4363636363636,187.2,191.05454545454543,195.45454545454544,915.290909090909,211.03636363636363,125.41818181818181,258.1090909090909,190.27272727272728,173.34545454545454,211.4181818181818,0,36.05454545454545,0,229.1272727272727,1281.0727272727272,252.25454545454542,194.6,310.8545454545454,131.4181818181818,257.8363636363636,542.2363636363636,262.0181818181818,238.34545454545454,214.3272727272727,215.25454545454542,210.43636363636364
2019-05-08 11:48:20,335.6545454545454,189.03636363636363,300.6181818181818,226.6181818181818,238.65454545454543,151.7090909090909,209.05454545454543,218.63636363636363,923.7818181818182,248.74545454545452,121.6181818181818,286.6909090909091,218.7272727272727,190.49090909090907,209.03636363636363,0,36.05454545454545,0,206.14545454545453,1313.8181818181815,264.74545454545455,215.96363636363634,355.8363636363636,209.79999999999998,266.07272727272726,541.5636363636363,257.5090909090909,269.54545454545456,214.65454545454543,221.9090909090909,192.45454545454544
