timestamp,accept,clone,close,connect,create,ctl,dup2,exit,fcntl,futex,getaffinity,gettid,list,lseek,madvise,mmap,mprotect,munmap,newfstat,open,pipe,pread64,pwrite64,read,sigprocmask,syscall,wait,write,yield
2019-05-11 22:28:44,2669.9027361148983,0,0,0,0,0,0,0,0,2177.4384146895736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,654.667757476593,0
2019-05-11 22:28:41,2669.9027361148983,0,0,0,0,0,0,0,0,2177.4384146895736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,654.667757476593,0
2019-05-11 22:28:38,2813.054545454545,0,0,0,0,0,0,0,0,2167.9454545454546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,659.9818181818181,0
2019-05-11 22:28:35,2813.054545454545,0,0,0,0,0,0,0,0,2167.9454545454546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,659.9818181818181,0
2019-05-11 22:28:32,2812.403410847075,0,1.036344793731023,0,0,0,29.799458191669242,0.6181705787167505,0,2159.015290631079,0,0,0,0,28.94492827403138,77.453137215687,0,0,0,0,0,0,0,0,91.34379374920455,0,0,638.0793076489518,0
2019-05-11 22:28:29,2384.3818181818183,0,29.96363636363636,0,0,0,53.81818181818182,106.78181818181817,0,2050.4909090909086,0,0,0,9.181818181818182,29.545454545454543,168.78181818181818,77.18181818181819,1.9999999999999998,0,0,0,0,0,0,141.49090909090907,0,0,577.1818181818181,0
2019-05-11 22:28:26,2384.3818181818183,0,29.96363636363636,0,0,0,53.81818181818182,106.78181818181817,0,2050.4909090909086,0,0,0,9.181818181818182,29.545454545454543,168.78181818181818,77.18181818181819,1.9999999999999998,0,0,0,0,0,0,141.49090909090907,0,0,577.1818181818181,0
2019-05-11 22:28:23,1893.2727272727273,0,107.14545454545454,0,0,0,53.81818181818182,106.78181818181817,0,1736.0727272727272,0,0,0,37.96363636363636,29.545454545454543,168.78181818181818,77.18181818181819,1.9999999999999998,50.090909090909086,25,0,0,0,0,141.49090909090907,0,0,666.8363636363636,0
2019-05-11 22:28:20,1893.2727272727273,0,107.14545454545454,0,0,0,53.81818181818182,106.78181818181817,0,1736.0727272727272,0,0,0,37.96363636363636,29.545454545454543,168.78181818181818,77.18181818181819,2.000181834712247,50.090909090909086,25,0,0,0,0,141.49090909090907,0,0,666.8363636363636,0
2019-05-11 22:28:17,1402.7636363636364,0,198.4181818181818,0,0,0,53.81818181818182,106.78181818181817,0,1710.0181818181816,0,0,0,66.74545454545454,29.545454545454543,168.78181818181818,77.18181818181819,2.000181834712247,100.18181818181817,102.18181818181817,0,0,0,0,141.49090909090907,0,0,626.1272727272727,0
2019-05-11 22:28:14,905.8181818181818,0,304.52727272727276,0,0,0,53.81818181818182,106.78181818181817,0,1688.290909090909,0,0,0,116.83636363636363,29.545454545454543,168.78181818181818,77.18181818181819,1.9999999999999998,191.7090909090909,156.07272727272726,0,0,0,0,141.49090909090907,0,0,532.4727272727272,0
2019-05-11 22:28:11,905.8181818181818,0,304.52727272727276,0,0,0,53.81818181818182,106.78181818181817,0,1688.290909090909,0,0,0,116.83636363636363,29.545454545454543,168.78181818181818,77.18181818181819,2.0000363642975327,191.7090909090909,156.07272727272726,0,0,0,0,141.49090909090907,0,0,532.4727272727272,0
2019-05-11 22:28:08,1073.890909090909,0,472.94545454545454,0,0,0,382.8363636363636,208.63636363636363,0,2160.6545454545453,0,0,0,116.83636363636363,237.18181818181816,281.2545454545454,219.18181818181816,2.0000363642975327,226.4356193939394,242.78115757575753,0,0,0,0,162.9272727272727,0,0,773.1272727272727,0
2019-05-11 22:28:05,1073.890909090909,0,472.94545454545454,0,0,0,382.8363636363636,208.63636363636363,0,2160.6545454545453,0,0,0,116.83636363636363,237.18181818181816,281.2545454545454,219.18181818181816,1.9999999999999998,214.76471030303034,230.2675212121212,0,0,0,0,162.9272727272727,0,0,773.1272727272727,0
2019-05-11 22:28:02,1599.6909090909091,0,472.94545454545454,0,0,0,382.8363636363636,208.63636363636363,0,2755.9090909090905,0,0,0,116.83636363636363,237.18181818181816,281.2545454545454,422.8363636363636,1.9999999999999998,222.54531636363632,238.60994545454545,0,243.67272727272726,233.74545454545452,536.6545454545454,162.9272727272727,0,396.6545454545454,1107.509090909091,0
2019-05-11 22:27:59,1971.3090909090906,0,472.94545454545454,0,0,0,382.8363636363636,208.63636363636363,0,3455.8909090909087,0,0,0,126.01189333333333,237.18181818181816,388.12727272727267,598.9818181818181,1.9999999999999998,230.3259224242424,246.9523696969697,0,573.1636363636363,762.8727272727272,1316.890909090909,162.9272727272727,0,1154.3454545454545,1637.2,0
2019-05-11 22:27:56,1971.3090909090906,0,472.94545454545454,0,0,0,382.8363636363636,208.63636363636363,0,3455.8909090909087,0,0,0,119.65189333333333,237.18181818181816,388.12727272727267,598.9818181818181,1.9999999999999998,218.65501333333333,234.43873333333337,0,573.1636363636363,762.8727272727272,1316.890909090909,162.9272727272727,0,1154.3454545454545,1637.2,0
2019-05-11 22:27:53,2186.6181818181817,0,472.94545454545454,0,0,0,382.8363636363636,208.63636363636363,0,4059.1454545454544,0,0,0,123.89189333333333,237.18181818181816,388.12727272727267,599.4,1.9999999999999998,226.4356193939394,242.78115757575753,0,904.690909090909,1154.6181818181817,1965.7636363636364,162.9272727272727,0,1857.7454545454543,2021.3999999999999,0
2019-05-11 22:27:50,2186.6181818181817,0,472.94545454545454,0,0,0,382.8363636363636,208.63636363636363,0,4059.1454545454544,0,0,0,117.53189333333333,237.18181818181816,388.12727272727267,599.4,0,214.76471030303034,230.2675212121212,0,904.690909090909,1154.6181818181817,1965.7636363636364,162.9272727272727,0,1857.7454545454543,2021.3999999999999,0
2019-05-11 22:27:47,2206.0727272727268,0,472.94545454545454,0,0,0,382.8363636363636,208.63636363636363,0,4436.472727272727,0,0,0,121.77189333333334,237.18181818181816,456.18181818181813,638.7636363636362,0,222.54531636363632,238.60994545454545,0,1297.7636363636364,1470.3636363636363,2744.9090909090905,162.9272727272727,0,2515.818181818182,2173.4545454545455,0
2019-05-11 22:27:44,2238.054545454545,0,472.94545454545454,0,0,0,382.8363636363636,208.63636363636363,0,4833.054545454545,0,0,0,126.01189333333333,237.18181818181816,456.18181818181813,672.5636363636363,0,230.3259224242424,246.9523696969697,0,1407.2545454545455,1615.6545454545453,3270.690909090909,162.9272727272727,0,2985.0181818181813,2271.7090909090907,102.1090909090909
2019-05-11 22:27:41,2238.054545454545,0,472.94545454545454,0,0,0,382.8363636363636,208.63636363636363,0,4833.054545454545,0,0,0,119.65189333333333,237.18181818181816,456.18181818181813,672.5636363636363,0,218.65501333333333,234.43873333333337,0,1407.2545454545455,1615.6545454545453,3270.690909090909,162.9272727272727,0,2985.0181818181813,2271.7090909090907,102.1090909090909
2019-05-11 22:27:38,2274.509090909091,0,494.30909090909086,0,0,0,353.0363636363636,231.19999999999996,0,5420.90909090909,0,0,0,123.89189333333333,282.74545454545455,432.8545454545454,932.7454545454545,0,226.4356193939394,242.78115757575753,0,1670.9636363636362,2000.3272727272727,3886.7999999999997,71.78181818181818,0,3614.1999999999994,2594.763636363636,102.1090909090909
2019-05-11 22:27:35,2274.509090909091,0,494.30909090909086,0,0,0,353.0363636363636,231.19999999999996,0,5420.90909090909,0,0,0,117.53189333333333,282.74545454545455,432.8545454545454,932.7454545454545,0,214.76471030303034,230.2675212121212,0,1670.9636363636362,2000.3272727272727,3886.7999999999997,71.78181818181818,0,3614.1999999999994,2594.763636363636,102.1090909090909
2019-05-11 22:27:32,2619.1454545454544,0,465.3818181818181,0,0,0,329.0181818181818,125.03636363636363,0,6072.363636363636,0,0,0,113.02039636363638,282.1454545454545,441.29090909090905,1229.1636363636362,0,222.54531636363632,238.60994545454545,0,2143.981818181818,2361.1272727272726,4754.472727272727,21.636363636363633,0,4238.090909090909,3153.254545454545,102.1090909090909
2019-05-11 22:27:29,2939.472727272727,0,616.1907345454546,0,0,0,410.9966157575758,288.57111030303025,0,7037.381818181818,0,0,0,88.56203151515152,403.7272727272727,485.8727272727272,1642.3090909090906,0,180.91291030303032,222.29070303030304,0,2325.5636363636363,2788.5636363636363,5590.345454545454,113.26464606060607,0,5076.345454545454,3627.9272727272723,102.1090909090909
2019-05-11 22:27:26,2939.472727272727,0,584.9652800000001,0,0,0,390.16570666666667,273.95474666666667,0,7037.381818181818,0,0,0,84.10021333333334,403.7272727272727,485.8727272727272,1642.3090909090906,0,171.74654666666666,211.02706666666668,0,2325.5636363636363,2788.5636363636363,5590.345454545454,107.54737333333333,0,5076.345454545454,3627.9272727272723,102.1090909090909
2019-05-11 22:27:23,3451.872727272727,0,517.2659587878788,0,0,0,404.0529793939394,283.6989890909091,0,7392.981818181817,0,0,0,59.162151515151514,403.7272727272727,485.8727272727272,1779.6727272727271,0,129.27929212121214,143.68523030303032,0,2853.254545454545,3076.9636363636364,6392.436363636362,111.35888848484848,0,5652.2,4200.345454545454,199.14545454545453
2019-05-11 22:27:20,3451.872727272727,0,490.6041406060606,0,0,0,383.22207030303036,269.0826254545455,0,7392.981818181817,0,0,0,56.13942424242425,403.7272727272727,485.8727272727272,1779.6727272727271,0,122.61747393939396,136.28068484848487,0,2853.254545454545,3076.9636363636364,6392.436363636362,105.64161575757576,0,5652.2,4200.345454545454,199.14545454545453
2019-05-11 22:27:17,3804.8363636363633,0,407.2425745454546,0,0,0,397.109343030303,278.8268678787879,0,8111.745454545454,0,0,0,10.363636363636363,403.7272727272727,485.8727272727272,2245.763636363636,0,39.82099151515151,89.85182666666668,0,3371.9636363636364,3423.763636363636,7184.054545454545,109.45313090909092,0,6253.036363636363,4684.8727272727265,199.14545454545453
2019-05-11 22:27:14,3986.3636363636365,0,255.34122787878792,0,0,0,86.43114666666665,188.0949963636364,0,8410.963636363635,0,0,0,10.363636363636363,196.09090909090907,373.4,2482.509090909091,67.68967836948418,0,0,0,3956.9272727272723,3766.4363636363632,8049.727272727273,92.11838787878787,0,6980.745454545454,5006.6909090909085,199.14545454545453
2019-05-11 22:27:11,3986.3636363636365,0,242.40577333333334,0,0,0,82.05114666666667,178.57136,0,8410.963636363635,0,0,0,10.238533333333333,196.09090909090907,373.4,2482.509090909091,145.1272727272727,0,0,0,3956.9272727272723,3766.4363636363632,8049.727272727273,87.47293333333333,0,6980.745454545454,5006.6909090909085,199.14545454545453
2019-05-11 22:27:08,3899.5272727272727,0,251.0294096969697,0,0,0,84.97114666666667,184.92045090909093,0,8631.818181818182,0,0,0,10.363636363636363,196.09090909090907,543.0727272727272,2378.6181818181817,145.1272727272727,0,0,0,4184.6909090909085,3898.9090909090905,8268.145454545454,90.56990303030304,0,7123.90909090909,5097.727272727273,265.7272727272727
2019-05-11 22:27:05,3899.5272727272727,0,238.0939551515152,0,0,0,80.59114666666667,175.3968145454546,0,8631.818181818182,0,0,0,10.065806060606063,196.09090909090907,543.0727272727272,2378.6181818181817,145.1272727272727,0,0,0,4184.6909090909085,3898.9090909090905,8268.145454545454,85.92444848484847,0,7123.90909090909,5097.727272727273,265.7272727272727
2019-05-11 22:27:02,3680.1221907047793,0,246.7182776929231,0,0,0,83.51137900938252,181.74641064804712,0,8519.83780638592,0,0,0,0,196.1051712851844,436.23172594370504,2322.3870826969237,145.1272727272727,0,0,0,4086.006255000364,3816.641210269838,8196.39610153466,89.02166460591073,0,6923.667175794604,4923.9762891846685,265.7272727272727
2019-05-11 22:26:59,3581.7558060606057,0,255.34122787878792,0,0,0,86.43114666666665,188.0949963636364,0,8383.218181818182,0,0,0,0,196.09090909090907,525.8545454545454,2571.4363636363632,145.1272727272727,0,0,0,4042.036363636363,3596.5636363636363,8101.527272727272,92.11838787878787,0,6640.8727272727265,4779.181818181818,265.7272727272727
2019-05-11 22:26:56,3400.328533333334,0,242.40577333333334,0,0,0,82.05114666666667,178.57136,0,8383.218181818182,0,0,0,0,196.09090909090907,525.8545454545454,2459.297773333333,145.1272727272727,0,0,0,3942.13232,3510.9786266666665,8101.527272727272,87.47293333333333,0,6640.8727272727265,4779.181818181818,265.7272727272727
2019-05-11 22:26:53,3250.1193733333334,0,251.03327393939395,0,0,0,85.43659466666666,185.932496,0,8165.090909090909,0,0,0,0,247.65454545454543,620.2,2509.683478787879,145.1272727272727,0,0,0,3702.268924848485,3329.022665454546,7699.799999999999,90.58149575757577,0,6313.2363636363625,4672.272727272726,265.74659975270936
2019-05-11 22:26:50,3082.6293733333337,0,238.09418303030307,0,0,0,80.61859466666668,175.456496,0,8165.090909090909,0,0,0,0,247.65454545454543,608.7432933333333,2380.4016606060604,148.16720533333333,0,0,0,3513.6061975757575,3160.870847272728,7637.542706666666,85.92513212121212,0,6313.2363636363625,4545.206454545455,170.04610908872712
2019-05-11 22:26:47,2890.740893333333,0,247.6639346666667,0,0,0,84.22103111111112,183.28944,0,8010.610215757575,0,0,0,0,247.65454545454543,630.9382812121213,2434.446566060606,140.18520533333333,0,0,0,3536.6914242424245,3137.137930909091,7406.309875151515,89.36897866666666,0,6090.502204848484,4547.447632727272,161.04638911112892
2019-05-11 22:26:44,2899.671874666667,0,236.91599555555555,0,0,0,88.72407666666668,169.605745,0,7673.225106666668,0,0,0,0,179.94660800000003,603.8502173333334,2278.9234626666666,146.89245037037037,0,0,0,3424.254649333333,2887.6308853333335,7098.091673333332,93.3777288888889,0,5713.866845333335,4364.079066666667,168.94217123826644
2019-05-11 22:26:41,2739.173874666667,0,222.47044000000002,0,0,0,82.70157666666667,158.104495,0,7263.835106666667,0,0,0,0,170.423608,570.4212173333333,2152.772462666667,155.27650666666668,0,0,0,3234.7336493333337,2727.8188853333336,6717.426673333334,87.69884,0,5409.544845333334,4127.1790666666675,158.94239348024354
2019-05-11 22:26:38,2525.808284444445,0,234.0196616666667,0,0,0,87.63084952380953,167.51799428571428,0,6781.324278518518,0,0,0,0,178.77845333333335,498.72559111111116,1885.0397644444445,145.29900666666668,0,0,0,2919.140348148148,2499.0659200000005,6164.436031111111,92.23911166666667,0,5035.94277925926,3698.2588103703697,167.56220049088242
2019-05-11 22:26:35,2368.6016177777783,0,217.76841166666665,0,0,0,80.74799238095238,154.3737085714286,0,6376.486500740741,0,0,0,0,168.19734222222223,467.6789244444445,1767.7030977777779,154.6531504761905,0,0,0,2737.468125925926,2343.54592,5794.499364444445,85.85036166666667,0,4735.933890370371,3473.3132548148146,178.64505698610452
2019-05-11 22:26:32,2178.042993333334,0,0.07559619047619047,0,0,0,0,0,0,5651.156643333334,0,0,0,0,52.80632,448.10505,1457.1922666666667,143.25029333333333,0,0,0,2699.590576666667,2048.155121666667,5266.720983333334,0.22678857142857142,0,4152.859146666667,3096.5358216666664,165.78787330796987
2019-05-11 22:26:29,1786.2418895238093,0,0.0815288888888889,0,0,0,0,0,0,5280.468998095239,0,0,0,0,56.29865142857143,475.70100952380955,1405.9362380952382,153.8220088888889,0,0,0,2324.195266666667,1878.2358266666668,4754.172257142857,0.24458666666666667,0,3804.232198095239,2668.754156190476,72.60611822317051
2019-05-11 22:26:26,1649.5476038095237,0,0.07486222222222222,0,0,0,0,0,0,4897.551855238096,0,0,0,0,52.247222857142866,439.2867238095239,1298.329095238095,168.62241066666667,0,0,0,2146.3452666666662,1734.525826666667,4407.236542857142,0.22458666666666668,0,3529.615055238095,2470.95987047619,66.50197100354121
2019-05-11 22:26:23,1406.9546244444448,0,0.08183466666666667,0,0,0,0,0,0,4194.107115555556,0,0,0,0,56.228426666666664,470.0122888888889,916.4731777777778,152.65841066666664,0,0,0,1770.3997822222225,1504.102957777778,3897.210782222222,0.24550399999999997,0,3152.036093333333,2113.0413866666668,72.47915879874112
2019-05-11 22:26:20,1279.8329577777777,0,0.07383466666666667,0,0,0,0,0,0,3840.1637822222224,0,0,0,0,51.501760000000004,427.5289555555555,833.656511111111,91.17099333333334,0,0,0,1610.4564488888886,1368.2312911111112,3565.0174488888892,0.221504,0,2886.726093333333,1929.7213866666666,81.44543658731747
2019-05-11 22:26:17,889.0269626666666,0,0.08229333333333333,0,0,0,0,0,0,3192.088581333334,0,0,0,0,56.13011199999999,462.04807999999997,523.3789946666666,80.52349333333332,0,0,0,1157.2693893333333,1137.023392,2971.9522346666668,0.24688,0,2376.8509706666664,1490.0185466666667,72.28860522104421
2019-05-11 22:26:14,485.45814666666666,0,0.09639111111111111,0,0,0,0,0,0,2594.8936633333337,0,0,0,0,63.07264,325.7247533333333,471.4016133333334,0,0,0,0,764.2120266666665,858.3436599999999,2443.027416666667,0.28917333333333334,0,2020.4572799999999,1169.7643500000001,0
2019-05-11 22:26:11,425.32814666666667,0,0.08305777777777777,0,0,0,0,0,0,2307.6011633333333,0,0,0,0,55.98263999999999,285.3297533333333,412.97161333333327,0,0,0,0,669.5520266666666,752.00866,2167.5899166666663,0.24917333333333333,0,1796.77728,1035.22685,0
2019-05-11 22:26:08,307.217928552386,0,0.10455151272824205,0,0,0,0,0,0,1933.277366035724,0,0,0,0,65.17490743209218,326.4815071536479,339.43597262952096,0,0,0,0,509.84538345330134,364.0973251577357,1661.5843019639208,0.3136545381847261,0,1405.7740158180043,773.8919132675732,0
2019-05-11 22:26:05,256.6514129565449,0,0.08455950952952151,0,0,0,0,0,0,1660.340149293522,0,0,0,0,55.72409431558992,272.63586599129127,283.4975562072337,0,0,0,0,425.9144317071003,304.20662934328624,1424.1776104150006,0.25367852858856454,0,1209.6929707633524,660.2688794099352,0
2019-05-11 22:26:02,2.527272727272727,0,0.14545454545454545,0,0,0,0.01818181818181818,0.21818181818181817,0,1204.6545454545453,0,0,0,0.5818181818181818,91.34545454545453,204.16363636363633,55.89090909090908,0,0.07272727272727272,0.07272727272727272,0,171.16363636363633,155.9090909090909,983.1636363636363,0.509090909090909,0,885.4363636363636,424.98181818181814,0
2019-05-11 22:25:59,17.836363636363632,0,0.07272727272727272,0,0,0,0,0,0,793.6545454545453,0,0,0,0.5818181818181818,39.781818181818174,41.76363636363636,2.327272727272727,0,0.07272727272727272,0.07272727272727272,0,46.87272727272727,73.69090909090909,605.7454545454545,0.2909090909090909,0,555,277.18181818181813,0
2019-05-11 22:25:56,17.836363636363632,0,0.07272727272727272,0,0,0,0,0,0,793.6545454545453,0,0,0,0.5818181818181818,39.781818181818174,41.76363636363636,2.327272727272727,0,0.07272727272727272,0.07272727272727272,0,46.87272727272727,73.69090909090909,605.7454545454545,0.2909090909090909,0,555,277.18181818181813,0
2019-05-11 22:25:53,32.14545454545454,0,0,0,0,0,0,0,0,343.52727272727265,0,0,0,0,39.781818181818174,0.03636363636363636,0.3272727272727272,0,0,0,0,1.0909090909090908,1.0909090909090908,242.47272727272727,0,0,236.7272727272727,106.39999999999999,0
2019-05-11 22:25:50,32.14545454545454,0,0,0,0,0,0,0,0,343.52727272727265,0,0,0,0,39.781818181818174,0.03636363636363636,0.3272727272727272,0,0,0,0,1.0909090909090908,1.0909090909090908,242.47272727272727,0,0,236.7272727272727,106.39999999999999,0
2019-05-11 22:25:47,63.68940444444445,0,0,0,0,0,0,0,0,74.3193511111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.846684444444445,0
2019-05-11 22:25:44,77.14329333333333,0,0,0,0,0,0,0,0,89.57636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.070586666666664,0
