timestamp,container_memory_usage_bytes
2019-05-07 02:04:05,2646016
2019-05-07 02:04:02,2646016
2019-05-07 02:03:59,2646016
2019-05-07 02:03:56,2646016
2019-05-07 02:03:53,2646016
2019-05-07 02:03:50,2646016
2019-05-07 02:03:47,2646016
2019-05-07 02:03:44,2646016
2019-05-07 02:03:41,2646016
2019-05-07 02:03:38,2646016
2019-05-07 02:03:35,2646016
2019-05-07 02:03:32,2646016
2019-05-07 02:03:29,2646016
2019-05-07 02:03:26,2646016
2019-05-07 02:03:23,2646016
2019-05-07 02:03:20,2646016
2019-05-07 02:03:17,2646016
2019-05-07 02:03:14,2646016
2019-05-07 02:03:11,2646016
2019-05-07 02:03:08,2646016
2019-05-07 02:03:05,2646016
2019-05-07 02:03:02,2646016
2019-05-07 02:02:59,2646016
2019-05-07 02:02:56,2646016
2019-05-07 02:02:53,2646016
2019-05-07 02:02:50,2646016
2019-05-07 02:02:47,2646016
2019-05-07 02:02:44,2646016
2019-05-07 02:02:41,2646016
2019-05-07 02:02:38,2646016
2019-05-07 02:02:35,2646016
2019-05-07 02:02:32,2646016
2019-05-07 02:02:29,2646016
2019-05-07 02:02:26,2646016
2019-05-07 02:02:23,2646016
2019-05-07 02:02:20,2646016
2019-05-07 02:02:17,2646016
2019-05-07 02:02:14,2646016
2019-05-07 02:02:11,2646016
2019-05-07 02:02:08,2568192
2019-05-07 02:02:05,2568192
2019-05-07 02:02:02,2568192
2019-05-07 02:01:59,2568192
2019-05-07 02:01:56,2568192
2019-05-07 02:01:53,2568192
2019-05-07 02:01:50,2568192
2019-05-07 02:01:47,2568192
2019-05-07 02:01:44,2568192
2019-05-07 02:01:41,2568192
2019-05-07 02:01:38,2568192
2019-05-07 02:01:35,2568192
2019-05-07 02:01:32,2568192
2019-05-07 02:01:29,2568192
2019-05-07 02:01:26,2568192
2019-05-07 02:01:23,2568192
2019-05-07 02:01:20,2568192
2019-05-07 02:01:17,2568192
2019-05-07 02:01:14,2568192
2019-05-07 02:01:11,2568192
2019-05-07 02:01:08,2568192
2019-05-07 02:01:05,2568192
2019-05-07 02:01:02,2568192
2019-05-07 02:00:59,2568192
2019-05-07 02:00:56,2568192
2019-05-07 02:00:53,2568192
2019-05-07 02:00:50,2568192
2019-05-07 02:00:47,2568192
2019-05-07 02:00:44,2568192
2019-05-07 02:00:41,2568192
2019-05-07 02:00:38,2568192
2019-05-07 02:00:35,2568192
2019-05-07 02:00:32,2568192
2019-05-07 02:00:29,2568192
2019-05-07 02:00:26,2568192
2019-05-07 02:00:23,2568192
2019-05-07 02:00:20,2568192
2019-05-07 02:00:17,2568192
2019-05-07 02:00:14,2568192
2019-05-07 02:00:11,2568192
2019-05-07 02:00:08,2564096
2019-05-07 02:00:05,2564096
2019-05-07 02:00:02,2469888
2019-05-07 01:59:59,2469888
2019-05-07 01:59:56,2469888
2019-05-07 01:59:53,2469888
2019-05-07 01:59:50,2469888
2019-05-07 01:59:47,2469888
2019-05-07 01:59:44,2469888
2019-05-07 01:59:41,2469888
2019-05-07 01:59:38,2469888
2019-05-07 01:59:35,2469888
2019-05-07 01:59:32,2469888
2019-05-07 01:59:29,2469888
2019-05-07 01:59:26,2469888
2019-05-07 01:59:23,2469888
2019-05-07 01:59:20,2469888
2019-05-07 01:59:17,2469888
2019-05-07 01:59:14,2469888
2019-05-07 01:59:11,2469888
2019-05-07 01:59:08,2469888
2019-05-07 01:59:05,2469888
2019-05-07 01:59:02,2469888
2019-05-07 01:58:59,2469888
2019-05-07 01:58:56,2469888
2019-05-07 01:58:53,2469888
2019-05-07 01:58:50,2469888
2019-05-07 01:58:47,2469888
2019-05-07 01:58:44,2469888
2019-05-07 01:58:41,2469888
2019-05-07 01:58:38,2469888
2019-05-07 01:58:35,2469888
2019-05-07 01:58:32,2469888
2019-05-07 01:58:29,2469888
2019-05-07 01:58:26,2469888
2019-05-07 01:58:23,2469888
2019-05-07 01:58:20,2469888
2019-05-07 01:58:17,2469888
2019-05-07 01:58:14,2469888
2019-05-07 01:58:11,2461696
2019-05-07 01:58:08,2461696
2019-05-07 01:58:05,2461696
2019-05-07 01:58:02,2461696
