timestamp,accept,clone,close,connect,create,ctl,dup2,exit,fcntl,futex,getaffinity,gettid,list,lseek,madvise,mmap,mprotect,munmap,newfstat,open,pipe,pread64,pwrite64,read,sigprocmask,syscall,wait,write,yield
2019-05-12 05:55:20,4178.436363636363,0,43.418181818181814,0,0,0,121.72727272727272,76.43636363636364,0,6993.199999999999,0,0,0,0,21.690909090909088,322.56363636363636,821.0181818181817,0,0,0,0,3979.854545454545,4089.3454545454542,6621.999999999999,54.945454545454545,0,6141.327272727272,4601.327272727272,265.2181818181818
2019-05-12 05:55:17,4435.472727272727,0,43.418181818181814,0,0,0,121.72727272727272,76.43636363636364,0,6888.290909090909,0,0,0,0,21.690909090909088,322.56363636363636,748.8545454545454,0,0,0,0,4274.672727272727,4173.254545454545,6548.6909090909085,54.945454545454545,0,6055.818181818181,4844.381818181818,377.2
2019-05-12 05:55:14,4434.618181818181,0,43.418181818181814,0,0,0,121.72727272727272,76.43636363636364,0,6674.199999999999,0,0,0,0,21.690909090909088,322.56363636363636,859.5454545454545,0,0,0,0,4100.454545454545,4346.545454545454,6463.818181818181,54.945454545454545,0,6155.8,4876.50909090909,377.2
2019-05-12 05:55:11,4434.618181818181,0,43.418181818181814,0,0,0,121.72727272727272,76.43636363636364,0,6674.199999999999,0,0,0,0,21.690909090909088,322.56363636363636,859.5454545454545,0,0,0,0,4100.454545454545,4346.545454545454,6463.818181818181,54.945454545454545,0,6155.8,4876.50909090909,377.2
2019-05-12 05:55:08,4685.254545454545,0,0,0,0,0,0,0,0,6855.799999999999,0,0,0,0,0,326.6545454545454,881.2545454545453,0,0,0,0,4262.236363636363,4357.818181818181,6600.290909090909,0,0,6093.727272727273,4988.90909090909,372.58181818181816
2019-05-12 05:55:05,4685.254545454545,0,0,0,0,0,0,0,0,6855.799999999999,0,0,0,0,0,326.6545454545454,881.2545454545453,0,0,0,0,4262.236363636363,4357.818181818181,6600.290909090909,0,0,6093.727272727273,4988.90909090909,372.58181818181816
2019-05-12 05:55:02,4769.8,0,58.563636363636355,0,0,0,0,46.16363636363636,0,6699.163636363636,0,0,0,0,109.99999999999999,452.6363636363636,978.3454545454545,0,0,0,0,4125.090909090909,4510.181818181818,6591.581818181818,44.96363636363636,0,5990,4784.054545454545,273.09090909090907
2019-05-12 05:54:59,4639.902543682613,0,58.56470117638503,0,0,0,0,46.16447571774032,0,6734.63153875525,0,0,0,0,110.00200003636431,452.6445935380643,905.0528191421662,0,0,0,0,4115.674830451463,4333.915162093856,6476.463208421972,44.9644538991618,0,6043.073510427463,4657.211949308169,273.0958744704449
2019-05-12 05:54:56,4639.902543682613,0,58.56470117638503,0,0,0,0,46.16447571774032,0,6734.63153875525,0,0,0,0,110.00200003636431,452.6445935380643,905.0528191421662,0,0,0,0,4115.674830451463,4333.915162093856,6476.463208421972,44.9644538991618,0,6043.073510427463,4657.211949308169,273.0958744704449
2019-05-12 05:54:53,4530.70909090909,0,58.563636363636355,0,0,0,0,46.16363636363636,0,6746.272727272726,0,0,0,0,109.99999999999999,412.6909090909091,919.3272727272727,0,0,0,0,4097.727272727273,4412.018181818182,6433.636363636363,44.96363636363636,0,6091.4,4447.527272727272,284.2363636363636
2019-05-12 05:54:50,4530.70909090909,0,58.563636363636355,0,0,0,0,46.16363636363636,0,6746.272727272726,0,0,0,0,109.99999999999999,412.6909090909091,919.3272727272727,0,0,0,0,4097.727272727273,4412.018181818182,6433.636363636363,44.96363636363636,0,6091.4,4447.527272727272,284.2363636363636
2019-05-12 05:54:47,4493.927272727273,0,109.85454545454544,0,0,0,90.98181818181817,46.16363636363636,0,6606.545454545454,0,0,0,0,109.99999999999999,481.3636363636363,1034.9272727272726,0,0,0,0,3892.9636363636364,4301.090909090909,6093.381818181818,44.96363636363636,0,5793.290909090909,4720.50909090909,284.2363636363636
2019-05-12 05:54:44,4390.545454545454,0,109.85454545454544,0,0,0,90.98181818181817,46.16363636363636,0,6792.072727272726,0,0,0,0,109.99999999999999,481.3636363636363,1034.9272727272726,0,0,0,0,3893.9818181818177,4172.2,5749.927272727273,44.96363636363636,0,5685.636363636363,4655.527272727272,284.2363636363636
2019-05-12 05:54:41,4390.545454545454,0,109.85454545454544,0,0,0,90.98181818181817,46.16363636363636,0,6792.072727272726,0,0,0,0,109.99999999999999,481.3636363636363,1034.9272727272726,0,0,0,0,3893.9818181818177,4172.2,5749.927272727273,44.96363636363636,0,5685.636363636363,4655.527272727272,284.2363636363636
2019-05-12 05:54:38,4353.236363636363,0,109.85454545454544,0,0,0,90.98181818181817,46.16363636363636,0,6760.127272727273,0,0,0,0,109.99999999999999,481.3636363636363,953.3090909090909,0,0,0,0,3701.3272727272724,4524.327272727272,6000.472727272727,44.96363636363636,0,5754.418181818181,4657.50909090909,284.2363636363636
2019-05-12 05:54:35,4353.236363636363,0,109.85454545454544,0,0,0,90.98181818181817,46.16363636363636,0,6760.127272727273,0,0,0,0,109.99999999999999,481.3636363636363,953.3090909090909,0,0,0,0,3701.3272727272724,4524.327272727272,6000.472727272727,44.96363636363636,0,5754.418181818181,4657.50909090909,284.2363636363636
2019-05-12 05:54:32,4291.50909090909,0,109.85454545454544,0,0,0,90.98181818181817,46.16363636363636,0,6757.036363636363,0,0,0,0,109.99999999999999,391.0181818181818,992.9818181818181,0,0,0,0,3838.7090909090907,4595.890909090909,6030.10909090909,44.96363636363636,0,5833.272727272726,4575,219.14545454545453
2019-05-12 05:54:29,4171.545454545454,0,109.85454545454544,0,0,0,90.98181818181817,46.16363636363636,0,6911.327272727272,0,0,0,104.65454545454546,109.99999999999999,391.0181818181818,1258.2545454545455,0,0,0,0,3819.3454545454542,4712.945454545454,5990.727272727273,44.96363636363636,0,5830.854545454545,4381.090909090909,337.98181818181814
2019-05-12 05:54:26,4171.545454545454,0,109.85454545454544,0,0,0,90.98181818181817,46.16363636363636,0,6911.327272727272,0,0,0,104.65454545454546,109.99999999999999,391.0181818181818,1258.2545454545455,0,0,0,0,3819.3454545454542,4712.945454545454,5990.727272727273,44.96363636363636,0,5830.854545454545,4381.090909090909,337.98181818181814
2019-05-12 05:54:23,4040.036363636363,0,109.85454545454544,0,0,0,90.98181818181817,46.16363636363636,0,6886.436363636362,0,0,0,104.65454545454546,109.99999999999999,391.0181818181818,1166.7272727272725,0,0,0,0,3711.036363636363,4546.50909090909,5842.2363636363625,44.96363636363636,0,5687.70909090909,4243.290909090909,225.99999999999997
2019-05-12 05:54:20,4040.036363636363,0,109.85454545454544,0,0,0,90.98181818181817,46.16363636363636,0,6886.436363636362,0,0,0,104.65454545454546,109.99999999999999,391.0181818181818,1166.7272727272725,0,0,0,0,3711.036363636363,4546.50909090909,5842.2363636363625,44.96363636363636,0,5687.70909090909,4243.290909090909,225.99999999999997
2019-05-12 05:54:17,3965.163636363636,0,143.3090909090909,0,0,0,90.98181818181817,46.16363636363636,0,6947.381818181818,0,0,0,150.48720121212122,109.99999999999999,391.0181818181818,1132.4363636363635,0,54.516574545454546,29.561810909090912,0,3899.9272727272723,4580.818181818181,5872.8,44.96363636363636,0,5660.745454545454,4238.727272727273,225.99999999999997
2019-05-12 05:54:14,3864.8363636363633,0,143.3090909090909,0,0,0,90.98181818181817,46.16363636363636,0,6746.854545454545,0,0,0,155.73144363636365,109.99999999999999,395.8363636363636,1051.290909090909,0,56.420816969696965,30.593326060606064,0,3868.981818181818,4535.363636363636,5835.7818181818175,44.96363636363636,0,5642,4453.054545454545,182.6181818181818
2019-05-12 05:54:11,3864.8363636363633,0,143.3090909090909,0,0,0,90.98181818181817,46.16363636363636,0,6746.854545454545,0,0,0,147.86508000000003,109.99999999999999,395.8363636363636,1051.290909090909,0,53.56445333333333,29.04605333333333,0,3868.981818181818,4535.363636363636,5835.7818181818175,44.96363636363636,0,5642,4453.054545454545,182.6181818181818
2019-05-12 05:54:08,3727.0181818181813,0,84.74545454545454,0,0,0,90.98181818181817,0,0,6775.818181818181,0,0,0,153.10932242424244,0,313.52727272727276,1151.1636363636362,0,55.468695757575766,30.077568484848484,0,3835.0727272727268,4381.363636363636,5844.490909090909,0,0,5616.672727272727,4348.581818181818,306.92727272727274
2019-05-12 05:54:05,3727.0181818181813,0,84.74545454545454,0,0,0,90.98181818181817,0,0,6775.818181818181,0,0,0,145.2429587878788,0,313.52727272727276,1151.1636363636362,0,52.61233212121212,28.530295757575757,0,3835.0727272727268,4381.363636363636,5844.490909090909,0,0,5616.672727272727,4348.581818181818,306.92727272727274
2019-05-12 05:54:02,3640.2610861620697,0,84.74391374702279,0,0,0,90.98016399701824,0,0,6563.5533899383645,0,0,0,150.48447482773042,0,313.52157233504846,1213.268849657279,0,54.51558456512912,29.561274643491334,0,3578.2076689514734,4189.069289649279,5705.223541390156,0,0,5335.79389465646,4075.1077253140847,306.92169233286666
2019-05-12 05:53:59,3364.8363636363633,0,84.74545454545454,0,0,0,90.98181818181817,0,0,6474.345454545454,0,0,0,155.73144363636365,0,244.27272727272728,1229.7454545454543,0,56.420816969696965,30.593326060606064,0,3217.1272727272726,3984.3636363636365,5623.418181818181,0,0,5146.2,3939.090909090909,243.14545454545453
2019-05-12 05:53:56,3364.8363636363633,0,84.74545454545454,0,0,0,90.98181818181817,0,0,6474.345454545454,0,0,0,147.86508000000003,0,244.27272727272728,1229.7454545454543,0,53.56445333333333,29.04605333333333,0,3217.1272727272726,3984.3636363636365,5623.418181818181,0,0,5146.2,3939.090909090909,243.14545454545453
2019-05-12 05:53:53,2995.6545454545453,0,33.45454545454545,0,0,0,0,0,0,6440.090909090909,0,0,0,153.10932242424244,0,123.2181818181818,1045.1454545454544,0,55.468695757575766,30.077568484848484,0,3083.218181818181,3936.1454545454544,5712.272727272726,0,0,5194.854545454545,3503.218181818181,243.14545454545453
2019-05-12 05:53:50,2995.6545454545453,0,33.45454545454545,0,0,0,0,0,0,6440.090909090909,0,0,0,145.2429587878788,0,123.2181818181818,1045.1454545454544,0,52.61233212121212,28.530295757575757,0,3083.218181818181,3936.1454545454544,5712.272727272726,0,0,5194.854545454545,3503.218181818181,243.14545454545453
2019-05-12 05:53:47,2748.8,0,33.45454545454545,0,0,0,0,0,0,6074.418181818181,0,0,0,150.48720121212122,0,123.2181818181818,1095.6727272727271,0,54.516574545454546,29.561810909090912,0,2904,3894.9999999999995,5786.8727272727265,0,0,5076.127272727273,3532.054545454545,348.6727272727273
2019-05-12 05:53:44,2647.6,0,33.45454545454545,0,0,0,0,0,0,5892.963636363636,0,0,0,155.73144363636365,0,123.2181818181818,1158.0181818181816,0,56.420816969696965,30.593326060606064,0,2853.054545454545,3459.781818181818,5592.545454545454,0,0,4806.090909090909,3380.272727272727,348.6727272727273
2019-05-12 05:53:41,2647.6,0,33.45454545454545,0,0,0,0,0,0,5892.963636363636,0,0,0,147.86508000000003,0,123.2181818181818,1158.0181818181816,0,53.56445333333333,29.04605333333333,0,2853.054545454545,3459.781818181818,5592.545454545454,0,0,4806.090909090909,3380.272727272727,348.6727272727273
2019-05-12 05:53:38,2402.3272727272724,0,106.76363636363635,0,0,0,15.69090909090909,0.23636363636363633,0,5565.672727272727,0,0,0,153.10932242424244,52.672727272727265,158.3090909090909,1063.2181818181818,0,55.468695757575766,30.077568484848484,0,2608.254545454545,3197.854545454545,5450.2363636363625,0.2545454545454545,0,4606.381818181818,3341.3272727272724,404.4181818181818
2019-05-12 05:53:35,2402.3272727272724,0,106.76363636363635,0,0,0,15.69090909090909,0.23636363636363633,0,5565.672727272727,0,0,0,145.2429587878788,52.672727272727265,158.3090909090909,1063.2181818181818,0,52.61233212121212,28.530295757575757,0,2608.254545454545,3197.854545454545,5450.2363636363625,0.2545454545454545,0,4606.381818181818,3341.3272727272724,404.4181818181818
2019-05-12 05:53:32,2363.454545454545,0,106.76363636363635,0,0,0,15.69090909090909,0.23636363636363633,0,5260.981818181817,0,0,0,50.73746545454546,52.672727272727265,166.45454545454544,827.8545454545454,0,54.516574545454546,29.561810909090912,0,2418.2,2813.9272727272723,5376.7818181818175,0.2545454545454545,0,4427.4,3181.181818181818,285.58181818181816
2019-05-12 05:53:29,2209.7454545454543,0,106.76363636363635,0,0,0,15.69090909090909,0.23636363636363633,0,5176.818181818181,0,0,0,52.493223030303035,52.672727272727265,205.45454545454544,869.4545454545454,0,56.420816969696965,30.593326060606064,0,2313.3090909090906,2611.781818181818,5313.745454545454,0.2545454545454545,0,4297.527272727272,3070.8909090909087,360.4550884848485
2019-05-12 05:53:26,2209.7454545454543,0,106.76363636363635,0,0,0,15.69090909090909,0.23636363636363633,0,5176.818181818181,0,0,0,49.859586666666665,52.672727272727265,205.45454545454544,869.4545454545454,0,53.56445333333333,29.04605333333333,0,2313.3090909090906,2611.781818181818,5313.745454545454,0.2545454545454545,0,4297.527272727272,3070.8909090909087,342.1969066666667
2019-05-12 05:53:23,2173.6363636363635,0,73.3090909090909,0,0,0,15.69090909090909,0.23636363636363633,0,5122.10909090909,0,0,0,0,52.672727272727265,205.45454545454544,811.8,0,0,0,0,2152.3818181818183,2353.8363636363633,5087.6,0.2545454545454545,0,4162.218181818182,2968.4181818181814,354.3690278787879
2019-05-12 05:53:20,2173.6363636363635,0,73.3090909090909,0,0,0,15.69090909090909,0.23636363636363633,0,5122.10909090909,0,0,0,0,52.672727272727265,205.45454545454544,811.8,0,0,0,0,2152.3818181818183,2353.8363636363633,5087.6,0.2545454545454545,0,4162.218181818182,2968.4181818181814,336.11084606060615
2019-05-12 05:53:17,1893.5999999999997,0,117.06418303030303,0,0,0,96.61818181818181,72.38216606060607,0,5150.854545454545,0,0,0,0,123.2088412121212,236.70651272727272,836.5818181818181,0,0,0,0,2187.090909090909,2139.690909090909,5092.036363636364,91.20221696969698,0,4238.236363636363,2605.0727272727268,348.28296727272726
2019-05-12 05:53:14,1873.229191292804,0,121.14649839058721,0,0,0,96.63750932004582,74.91110373589869,0,5111.331357180527,0,0,0,0,127.51488661368636,201.87554692756737,634.1813817308916,0,0,0,0,2136.154503627998,1998.7997599519904,5027.350924730401,94.38961216485723,0,4163.287202895124,2546.3274473076435,237.83167694144888
2019-05-12 05:53:11,1873.229191292804,0,115.02436487297459,0,0,0,96.63750932004582,71.11852703874108,0,5111.331357180527,0,0,0,0,121.05723144628925,191.6853270654131,634.1813817308916,0,0,0,0,2136.154503627998,1950.2595685803828,5027.350924730401,89.60956524638262,0,4163.287202895124,2546.3274473076435,225.7865406414616
2019-05-12 05:53:08,1810.1636363636362,0,119.12284121212123,0,0,0,98.6432532823888,74.05002467209452,0,5066.072727272726,0,0,0,0,125.3667587878788,198.49403030303029,629.0363636363636,0,0,0,0,2193.981818181818,1874.6538606060606,4929.381818181818,93.30433462028313,0,4048.5999999999995,2548.8,233.81407151515154
2019-05-12 05:53:05,1765.2051793939395,0,112.98465939393941,0,0,0,93.32808394513462,69.87810685017371,0,5066.072727272726,0,0,0,0,118.9049406060606,188.28948484848485,629.0363636363636,0,0,0,0,2165.9244763636366,1778.1947696969698,4929.381818181818,88.04617782578835,0,4048.5999999999995,2548.8,221.77134424242425
2019-05-12 05:53:02,1664.324387878788,0,117.07678060606062,0,0,0,97.79439809566618,72.99754791912098,0,4916.618181818181,0,0,0,0,123.21281939393938,195.09317818181816,531.5090909090909,0,0,0,0,2178.3818181818183,1604.8630642424243,4852.10909090909,91.97782532026346,0,4009.9636363636364,2510.9272727272723,230.67814533333336
2019-05-12 05:52:59,1721.6486303030301,0,122.025792,0,0,0,103.37756409054158,76.8970637758717,0,4797.181818181818,0,0,0,0,127.52196727272727,201.91187515151518,500.4368145454546,0,0,0,0,2087.0027187878786,1386.8086787878788,4461.10909090909,96.8926550634758,0,3696.872727272727,2435.472727272727,241.56423555555557
2019-05-12 05:52:56,1634.4122666666667,0,115.273792,0,0,0,96.73323690056435,71.68187960022341,0,4702.600866666667,0,0,0,0,121.05924,191.68369333333337,475.23136,0,0,0,0,1981.2581733333334,1316.5541333333333,4302.4299599999995,90.3195974726383,0,3585.281413333333,2366.9723599999998,226.84534666666667
2019-05-12 05:52:53,1609.4171453333333,0,120.5723614814815,0,0,0,102.96255142772763,75.95063257976315,0,4509.403769333334,0,0,0,0,126.05449733333333,199.589396,445.44367866666664,0,0,0,0,1872.348136,1117.8763560000002,3981.4296093333337,95.69980231882401,0,3363.2835413333332,2134.0954386666667,134.17011833333333
2019-05-12 05:52:50,1518.6701453333333,0,113.07013925925928,0,0,0,95.36873622866509,69.99018786856821,0,4266.912769333334,0,0,0,0,118.94549733333335,188.33839600000002,420.49667866666675,0,0,0,0,1766.782136,1054.865356,3763.8986093333338,88.18744129107243,0,3180.535541333333,2018.588438666667,124.86636833333336
2019-05-12 05:52:47,1415.8237925925928,0,118.75557333333333,0,0,0,102.40905378268329,74.68860860093146,0,4054.78113037037,0,0,0,0,124.26092296296297,196.75081037037037,379.22088296296295,0,0,0,0,1696.477805925926,817.8896770370371,3442.643142222222,94.10918614603132,0,3001.6289940740744,1940.0051748148146,132.03823047619048
2019-05-12 05:52:44,1320.7603033333332,0,50.82445714285714,0,0,0,94.0343290381101,81.01424626835806,0,3862.9273733333334,0,0,0,0,77.56660666666669,171.7318116666667,398.52213000000006,0,0,0,0,1582.9214966666668,695.718515,3281.964188333334,102.12823308922592,0,2726.122238333333,1839.7236433333335,83.36715333333335
2019-05-12 05:52:41,1231.1278033333333,0,46.93874285714286,0,0,0,85.12841043392424,72.69458561767178,0,3614.9373733333337,0,0,0,0,72.30160666666667,160.08056166666668,371.67963000000003,0,0,0,0,1475.5039966666668,648.5347650000001,3067.6154383333333,91.6376172182427,0,2549.4109883333335,1720.6761433333334,76.07215333333333
2019-05-12 05:52:38,1130.6071771428572,0,50.21742222222222,0,0,0,95.28758056514417,80.4524988743809,0,3347.0350590476196,0,0,0,0,76.61088380952381,161.4700590476191,363.7356438095238,0,0,0,0,1324.3112285714285,618.2332933333333,2774.2698095238097,101.41990177931194,0,2417.418340952381,1579.6932742857143,82.48591733333333
2019-05-12 05:52:35,1041.8300342857144,0,45.684088888888894,0,0,0,84.15395707222305,70.05177847816299,0,3100.6093447619046,0,0,0,0,70.59374095238097,148.7943447619048,335.40850095238096,0,0,0,0,1220.3326571428574,569.7232933333332,2566.1269523809524,88.30518868711125,0,2237.1940552380956,1462.3689885714289,73.73191733333333
2019-05-12 05:52:32,842.553531111111,0,49.367573333333326,0,0,0,97.3760389100155,79.51597838414838,0,2869.697735555556,0,0,0,0,75.33658666666665,120.42825777777779,316.82206,0,0,0,0,1142.4416933333334,489.56175999999994,2284.4217422222223,100.23900304667866,0,2053.508282222222,1194.7165244444445,0
2019-05-12 05:52:29,703.8473813333334,0,54.8928,0,0,0,123.83135907831948,98.45480028030833,0,2557.5378773333337,0,0,0,0,81.97657066666667,131.034576,324.4125866666666,0,0,0,0,960.979616,377.5893306666667,2122.9799386666664,124.11977341742582,0,1861.5260266666667,1033.5006853333334,0
2019-05-12 05:52:26,631.5593813333332,0,48.092800000000004,0,0,0,101.55185162011549,77.64190609670638,0,2316.2738773333335,0,0,0,0,73.55257066666667,117.57857599999998,291.39258666666666,0,0,0,0,862.2836159999999,338.85533066666665,1917.5979386666666,97.87590516234526,0,1682.8660266666666,936.1386853333333,0
2019-05-12 05:52:23,542.06975,0,0.4506355555555555,0,0,0,0,0,0,1961.5316699999998,0,0,0,0,0.15193,0.9862166666666666,206.19958666666665,0,0,0,0,576.64596,233.05776999999998,1518.00098,0,0,1321.44594,712.0194833333334,0
2019-05-12 05:52:20,472.00725000000006,0,0.3873022222222222,0,0,0,0,0,0,1734.9491699999996,0,0,0,0,0.13443,0.8737166666666667,179.92958666666667,0,0,0,0,502.13596,203.00026999999997,1337.74598,0,0,1166.4309399999997,631.0569833333333,0
2019-05-12 05:52:17,308.08383777789896,0,0.4180981985421097,0,0,0,99.83457853883768,0.10906909527185471,0,1383.2869789678427,0,0,0,0.5817018414498918,0.14542546036247295,0.945265492356074,123.15718674446927,0.01817818254530912,0.07271273018123647,0.07271273018123647,0,322.37188925851194,85.96462525676682,992.128846957881,0.10906909527185471,0,850.8480122157385,513.0792023413499,0.25449455563432766
2019-05-12 05:52:14,792.6727272727272,0,0.07272727272727272,0,0,0,0,0,0,1758.8727272727272,0,0,0,0.5818181818181818,0.03636363636363636,0.618181818181818,66.07272727272726,0.01818181818181818,0.07272727272727272,0.07272727272727272,0,609.690909090909,387,1464.2363636363634,0,0,1246.0363636363634,892.6181818181817,0.2545454545454545
2019-05-12 05:52:11,792.6727272727272,0,0.07272727272727272,0,0,0,0,0,0,1758.8727272727272,0,0,0,0.5818181818181818,0.03636363636363636,0.618181818181818,66.07272727272726,0.01818181818181818,0.07272727272727272,0.07272727272727272,0,609.690909090909,387,1464.2363636363634,0,0,1246.0363636363634,892.6181818181817,0.2545454545454545
2019-05-12 05:52:08,1140.490909090909,0,0.07272727272727272,0,0,0,0,0,0,1985.0909090909088,0,0,0,0.5818181818181818,0.03636363636363636,0.6,140.6181818181818,0.01818181818181818,0.07272727272727272,0.07272727272727272,0,992.6363636363636,792.4363636363636,1777.581818181818,0,0,1648.3999999999999,1072.8,104.26292
2019-05-12 05:52:05,1140.490909090909,0,0.07272727272727272,0,0,0,0,0,0,1985.0909090909088,0,0,0,0.5818181818181818,0.03636363636363636,0.6,140.6181818181818,0.01818181818181818,0.07272727272727272,0.07272727272727272,0,992.6363636363636,792.4363636363636,1777.581818181818,0,0,1648.3999999999999,1072.8,126.11792
2019-05-12 05:52:02,1585.3636363636363,0,0,0,0,0,0,0,0,2125.3636363636365,0,0,0,0,0.01818181818181818,0.12727272727272726,91.09090909090908,0.01818181818181818,0,0,0,1193.0363636363634,1137.9454545454544,2055.763636363636,0,0,1838.7636363636364,1064.1454545454544,98.64861333333333
2019-05-12 05:51:59,2127.491973333333,0,0,0,0,0,0,0,0,2701.5888266666666,0,0,0,0,0,0,93.65596000000001,0,0,0,0,1846.4658133333332,1475.0862266666666,2690.55448,0,0,2254.484093333333,1220.15008,84.91396
2019-05-12 05:51:56,2401.2769733333334,0,0,0,0,0,0,0,0,3049.253826666667,0,0,0,0,0,0,105.70846000000002,0,0,0,0,2084.0858133333336,1664.9137266666667,3036.79948,0,0,2544.6115933333335,1377.17008,95.84146000000001
