timestamp,accept,brk,clone,close,connect,create,ctl,dup2,exit,fcntl,futex,getaffinity,gettid,ioctl,list,lseek,madvise,mmap,mprotect,munmap,newfstat,newstat,open,pipe,poll,pread64,pwrite64,read,recvfrom,sendto,sigprocmask,socket,syscall,wait,write,yield
2019-05-12 06:44:45,4144.654545454545,0,0,0,0,0,0,0,0,0,7546.890909090909,0,0,0,0,0,0,388.32727272727266,2272.2,0,0,0,0,0,0,4227.636363636363,3893.4363636363632,6725.745454545454,0,0,0,0,0,5896.763636363637,4775.727272727273,297.6
2019-05-12 06:44:42,4016.3636363636365,0,0,0,0,0,0,0,0,0,7729.454545454545,0,0,0,0,0,0,404.8545454545454,2230.3090909090906,0,0,0,0,0,0,4375.072727272726,3929.218181818181,6563.7818181818175,0,0,0,0,0,5697.50909090909,4581.618181818181,416.32727272727266
2019-05-12 06:44:39,4066.8909090909087,0,0,45.63636363636363,0,0,0,0,0,0,7639.054545454545,0,0,0,0,0,30.818181818181817,542.1999999999999,2352.6,0,0,0,0,0,0,4460.981818181817,4084.8363636363633,6609.927272727273,0,0,0,0,0,5804.854545454545,4531.2,416.32727272727266
2019-05-12 06:44:36,4066.8909090909087,0,0,45.63636363636363,0,0,0,0,0,0,7639.054545454545,0,0,0,0,0,30.818181818181817,542.1999999999999,2352.6,0,0,0,0,0,0,4460.981818181817,4084.8363636363633,6609.927272727273,0,0,0,0,0,5804.854545454545,4531.2,416.32727272727266
2019-05-12 06:44:33,4233.727272727273,0,0,45.63636363636363,0,0,0,0,0,0,7588.90909090909,0,0,0,0,0,30.818181818181817,453.6727272727273,2134.6363636363635,0,0,0,0,0,0,4344.418181818181,4197.763636363637,6427.10909090909,0,0,0,0,0,5671.254545454545,4430.8727272727265,344.58181818181816
2019-05-12 06:44:30,4233.727272727273,0,0,45.63636363636363,0,0,0,0,0,0,7588.90909090909,0,0,0,0,0,30.818181818181817,453.6727272727273,2134.6363636363635,0,0,0,0,0,0,4344.418181818181,4197.763636363637,6427.10909090909,0,0,0,0,0,5671.254545454545,4430.8727272727265,344.58181818181816
2019-05-12 06:44:27,4254.963636363636,0,0,45.63636363636363,0,0,0,120.03636363636363,158.5272727272727,0,7328.963636363636,0,0,0,0,0,30.818181818181817,600.1818181818181,2318.8,0,0,0,0,0,0,4172.436363636363,3918.5454545454545,6302.018181818182,0,0,11.67272727272727,0,0,5559.363636363636,4149.654545454545,409.6545454545454
2019-05-12 06:44:24,4010.6545454545453,0,0,45.63636363636363,0,0,0,120.03636363636363,158.5272727272727,0,7390.181818181818,0,0,0,0,0,30.818181818181817,637.290909090909,2645.636363636363,0,0,0,0,0,0,4102.236363636363,3885.272727272727,6225.072727272726,0,0,11.67272727272727,0,0,5605.363636363636,3796.3454545454542,590.4
2019-05-12 06:44:21,4010.6545454545453,0,0,45.63636363636363,0,0,0,120.03636363636363,158.5272727272727,0,7390.181818181818,0,0,0,0,0,30.818181818181817,637.290909090909,2645.636363636363,0,0,0,0,0,0,4102.236363636363,3885.272727272727,6225.072727272726,0,0,11.67272727272727,0,0,5605.363636363636,3796.3454545454542,590.4
2019-05-12 06:44:18,3998.9636363636364,0,0,45.63636363636363,0,0,0,120.03636363636363,158.5272727272727,0,7492.218181818182,0,0,0,0,0,30.818181818181817,550.7818181818182,2512.254545454545,0,0,0,0,0,0,4214.618181818181,3917.5999999999995,6256.545454545454,0,0,11.67272727272727,0,0,5551.363636363636,3680.4909090909086,476.0545454545454
2019-05-12 06:44:15,3998.9636363636364,0,0,45.63636363636363,0,0,0,120.03636363636363,158.5272727272727,0,7492.218181818182,0,0,0,0,0,30.818181818181817,550.7818181818182,2512.254545454545,0,0,0,0,0,0,4214.618181818181,3917.5999999999995,6256.545454545454,0,0,11.67272727272727,0,0,5551.363636363636,3680.4909090909086,476.0545454545454
2019-05-12 06:44:12,4045.9090909090905,0,0,45.63636363636363,0,0,0,120.03636363636363,158.5272727272727,0,7537.054545454545,0,0,0,0,0,30.818181818181817,550.7818181818182,2349.181818181818,0,0,0,0,0,0,4146.090909090909,3900.0727272727268,6223.2363636363625,0,0,11.67272727272727,0,0,5535.072727272726,3750.581818181818,476.0545454545454
2019-05-12 06:44:09,4223.6909090909085,0,0,45.63636363636363,0,0,0,120.03636363636363,158.5272727272727,0,7530.745454545454,0,0,0,0,0,30.818181818181817,681.6727272727272,2020.8727272727272,0,0,0,0,0,0,4075.509090909091,3856.672727272727,6090.436363636362,0,0,11.67272727272727,0,0,5477.70909090909,3858.3636363636365,525.8363636363636
2019-05-12 06:44:06,4223.6909090909085,0,0,45.63636363636363,0,0,0,120.03636363636363,158.5272727272727,0,7530.745454545454,0,0,0,0,0,30.818181818181817,681.6727272727272,2020.8727272727272,0,0,0,0,0,0,4075.509090909091,3856.672727272727,6090.436363636362,0,0,11.67272727272727,0,0,5477.70909090909,3858.3636363636365,525.8363636363636
2019-05-12 06:44:03,4139.381818181818,0,0,45.63636363636363,0,0,0,120.03636363636363,158.5272727272727,0,7505.327272727272,0,0,0,0,0,30.818181818181817,591.3090909090909,1921.3454545454545,0,0,0,0,0,0,4130.527272727272,3870.781818181818,6065.636363636363,0,0,11.67272727272727,0,0,5498.10909090909,4039.7818181818175,454.3818181818181
2019-05-12 06:44:00,4139.381818181818,0,0,45.63636363636363,0,0,0,120.03636363636363,158.5272727272727,0,7505.327272727272,0,0,0,0,0,30.818181818181817,591.3090909090909,1921.3454545454545,0,0,0,0,0,0,4130.527272727272,3870.781818181818,6065.636363636363,0,0,11.67272727272727,0,0,5498.10909090909,4039.7818181818175,454.3818181818181
2019-05-12 06:43:57,4131.654545454545,0,0,45.63636363636363,0,0,0,120.03636363636363,158.5272727272727,0,7566.545454545454,0,0,0,0,0,30.818181818181817,700.4181818181818,2051.854545454545,0,0,0,0,0,0,4264.345454545454,3825.272727272727,6089.763636363637,0,0,11.67272727272727,0,0,5202.563636363636,4079.7818181818175,454.3818181818181
2019-05-12 06:43:54,4435.90909090909,0,0,45.63636363636363,0,0,0,120.03636363636363,158.5272727272727,0,7381.199999999999,0,0,0,0,0,30.818181818181817,700.4181818181818,1239.909090909091,0,0,0,0,0,0,4272.072727272727,3919.381818181818,6091.490909090909,0,0,11.67272727272727,0,0,5383.927272727273,4022.509090909091,454.3818181818181
2019-05-12 06:43:51,4435.90909090909,0,0,45.63636363636363,0,0,0,120.03636363636363,158.5272727272727,0,7381.199999999999,0,0,0,0,0,30.818181818181817,700.4181818181818,1239.909090909091,0,0,0,0,0,0,4272.072727272727,3919.381818181818,6091.490909090909,0,0,11.67272727272727,0,0,5383.927272727273,4022.509090909091,454.3818181818181
2019-05-12 06:43:48,4620.090909090909,0,0,45.63636363636363,0,0,0,120.03636363636363,158.5272727272727,0,7371.50909090909,0,0,0,0,0,30.818181818181817,775.8181818181818,1278.3636363636363,0,0,0,0,0,0,4355.927272727273,3923.9090909090905,6309.4,0,0,11.67272727272727,0,0,5580.181818181818,4105.818181818181,411.4181818181818
2019-05-12 06:43:45,4620.090909090909,0,0,45.63636363636363,0,0,0,120.03636363636363,158.5272727272727,0,7371.50909090909,0,0,0,0,0,30.818181818181817,775.8181818181818,1278.3636363636363,0,0,0,0,0,0,4355.927272727273,3923.9090909090905,6309.4,0,0,11.67272727272727,0,0,5580.181818181818,4105.818181818181,411.4181818181818
2019-05-12 06:43:42,4717.327272727272,0,0,0,0,0,0,120.03636363636363,158.5272727272727,0,7511.10909090909,0,0,0,0,0,0,638.4727272727272,1147.9454545454544,0,0,0,0,0,0,4363.654545454545,4139.545454545454,6228.70909090909,0,0,11.67272727272727,0,0,5592.345454545454,4021.5999999999995,411.4181818181818
2019-05-12 06:43:39,4779.527272727272,0,0,0,0,0,0,120.03636363636363,158.5272727272727,0,7480.199999999999,0,0,0,0,0,0,638.4727272727272,1055.1454545454544,0,0,0,0,0,0,4281.272727272727,4173.745454545455,6281.490909090909,0,0,11.67272727272727,0,0,5699.836363636363,3972.1818181818176,411.4181818181818
2019-05-12 06:43:36,4779.527272727272,0,0,0,0,0,0,120.03636363636363,158.5272727272727,0,7480.199999999999,0,0,0,0,0,0,638.4727272727272,1055.1454545454544,0,0,0,0,0,0,4281.272727272727,4173.745454545455,6281.490909090909,0,0,11.67272727272727,0,0,5699.836363636363,3972.1818181818176,411.4181818181818
2019-05-12 06:43:33,4880.618181818181,0,0,0,0,0,0,120.03636363636363,158.5272727272727,0,7615.072727272726,0,0,0,0,0,0,491.96363636363634,833.1272727272727,0,0,0,0,0,0,4359.909090909091,4286.290909090909,6232.90909090909,0,0,11.67272727272727,0,0,5728.672727272727,3992.8363636363633,382.2363636363636
2019-05-12 06:43:30,4880.618181818181,0,0,0,0,0,0,0,0,0,7615.072727272726,0,0,0,0,0,0,491.96363636363634,833.1272727272727,0,0,0,0,0,0,4359.909090909091,4286.290909090909,6232.90909090909,0,0,0,0,0,5728.672727272727,3992.8363636363633,382.2363636363636
2019-05-12 06:43:27,4883.397879961454,0,0,85.32882416043928,0,0,0,0,0,0,7579.246895398099,0,0,0,0,116.58310120790075,0,454.862815687558,401.06183748795434,0,147.81578755977384,0,12.935347006309206,0,0,4266.568483063329,4213.98570883107,6140.002545500828,0,0,0,0,0,5729.722358588338,4025.1095474463173,201.49457262859326
2019-05-12 06:43:24,4607.6,0,0,85.32727272727271,0,0,0,0,0,0,7426.890909090909,0,0,0,0,120.63514181818184,0,454.8545454545454,401.0545454545454,0,152.9793212121212,0,13.309090909090909,0,0,4003.672727272727,3951.854545454545,6047.327272727272,0,0,0,0,0,5713.563636363636,3957.1272727272726,201.49090909090907
2019-05-12 06:43:21,4607.6,0,0,85.32727272727271,0,0,0,0,0,0,7426.890909090909,0,0,0,0,114.55695999999999,0,454.8545454545454,401.0545454545454,0,145.23386666666667,0,12.713519999999999,0,0,4003.672727272727,3951.854545454545,6047.327272727272,0,0,0,0,0,5713.563636363636,3957.1272727272726,201.49090909090907
2019-05-12 06:43:18,4575.636363636364,0,0,85.32727272727271,0,0,0,0,0,0,7659.036363636363,0,0,0,0,118.60908121212121,0,454.8545454545454,401.0545454545454,0,150.39750303030303,0,13.157156363636364,0,0,3927.254545454545,3924.5636363636363,6085.472727272727,0,0,0,0,0,5699.581818181818,3867.981818181818,201.49090909090907
2019-05-12 06:43:15,4575.636363636364,0,0,85.32727272727271,0,0,0,0,0,0,7659.036363636363,0,0,0,0,112.53089939393939,0,454.8545454545454,401.0545454545454,0,142.6520484848485,0,12.491701818181816,0,0,3927.254545454545,3924.5636363636363,6085.472727272727,0,0,0,0,0,5699.581818181818,3867.981818181818,201.49090909090907
2019-05-12 06:43:12,4345.309090909091,0,0,85.32727272727271,0,0,0,0,0,0,7523.563636363636,0,0,0,0,116.58302060606063,0,363.4363636363636,498.4727272727272,0,147.8156848484849,0,12.93533818181818,0,0,4032.672727272727,3790.5454545454545,6140.454545454545,0,0,0,0,0,5592.618181818181,3776.163636363636,152.18181818181816
2019-05-12 06:43:09,4194.7818181818175,0,0,85.32727272727271,0,0,0,0,0,0,7357.6909090909085,0,0,0,0,120.63514181818184,0,363.4363636363636,557.9272727272727,0,152.9793212121212,0,13.309090909090909,0,0,4005.763636363636,3907.1999999999994,6216.018181818182,0,0,0,0,0,5709.363636363636,4039.5818181818177,152.18181818181816
2019-05-12 06:43:06,4194.7818181818175,0,0,85.32727272727271,0,0,0,0,0,0,7357.6909090909085,0,0,0,0,114.55695999999999,0,363.4363636363636,557.9272727272727,0,145.23386666666667,0,12.713519999999999,0,0,4005.763636363636,3907.1999999999994,6216.018181818182,0,0,0,0,0,5709.363636363636,4039.5818181818177,152.18181818181816
2019-05-12 06:43:03,3988.381818181818,0,0,85.32727272727271,0,0,0,0,0,0,7385.036363636363,0,0,0,0,118.60908121212121,0,254.3272727272727,547.9454545454545,0,150.39750303030303,0,13.157156363636364,0,0,3817.3454545454542,3763.581818181818,6385.90909090909,0,0,0,0,0,5811.8727272727265,4137.854545454545,152.18181818181816
2019-05-12 06:43:00,3988.381818181818,0,0,85.32727272727271,0,0,0,0,0,0,7385.036363636363,0,0,0,0,112.53089939393939,0,254.3272727272727,547.9454545454545,0,142.6520484848485,0,12.491701818181816,0,0,3817.3454545454542,3763.581818181818,6385.90909090909,0,0,0,0,0,5811.8727272727265,4137.854545454545,152.18181818181816
2019-05-12 06:42:57,3742.068037600684,0,0,85.32882416043928,0,0,0,0,0,0,7287.059764722996,0,0,0,0,116.58310120790075,0,254.3318969435808,825.1968217603957,0,147.81578755977384,0,12.935347006309206,0,0,3692.376225022273,3686.7943053510066,6443.953526427754,0,0,0,0,0,5782.596047200858,4139.420716740305,152.1845851742759
2019-05-12 06:42:54,3677.054545454545,0,0,85.32727272727271,0,0,0,0,0,0,7060.672727272727,0,0,0,0,120.63514181818184,0,39.47272727272727,682.3272727272727,0,152.9793212121212,0,13.309090909090909,0,0,3491.6181818181813,3496.3090909090906,6327.254545454545,0,0,0,0,0,5696.090909090909,4030.5272727272727,141.87272727272727
2019-05-12 06:42:51,3677.054545454545,0,0,85.32727272727271,0,0,0,0,0,0,7060.672727272727,0,0,0,0,114.55695999999999,0,39.47272727272727,682.3272727272727,0,145.23386666666667,0,12.713519999999999,0,0,3491.6181818181813,3496.3090909090906,6327.254545454545,0,0,0,0,0,5696.090909090909,4030.5272727272727,141.87272727272727
2019-05-12 06:42:48,3473.109090909091,0,0,245.87272727272727,0,0,0,0,0,0,7036.399999999999,0,0,0,0,118.60908121212121,75.01818181818182,255.87272727272727,953.2363636363636,0,150.39750303030303,0,13.157156363636364,0,0,3388.218181818181,3118.672727272727,6401.8,0,0,0,0,0,5610.054545454545,4048.218181818181,206.4014812121212
2019-05-12 06:42:45,3473.109090909091,0,0,245.87272727272727,0,0,0,0,0,0,7036.399999999999,0,0,0,0,112.53089939393939,75.01818181818182,255.87272727272727,953.2363636363636,0,142.6520484848485,0,12.491701818181816,0,0,3388.218181818181,3118.672727272727,6401.8,0,0,0,0,0,5610.054545454545,4048.218181818181,195.9232993939394
2019-05-12 06:42:42,3275.981818181818,0,0,245.87272727272727,0,0,0,0,0,0,6946.654545454545,0,0,0,0,116.58302060606063,75.01818181818182,336.4,969.8363636363636,0,147.8156848484849,0,12.93533818181818,0,0,3261.3454545454542,2979.5272727272727,6714.981818181817,0,0,0,0,0,5678.072727272726,4071.8363636363633,202.90875393939396
2019-05-12 06:42:39,3064.636363636363,0,0,245.87272727272727,0,0,0,0,0,0,6837.10909090909,0,0,0,0,120.63514181818184,75.01818181818182,336.4,982.3818181818182,0,152.9793212121212,0,13.309090909090909,0,0,3108.8181818181815,2764.272727272727,6820.163636363636,0,0,0,0,0,5681.327272727272,3991.090909090909,173.67272727272726
2019-05-12 06:42:36,3064.636363636363,0,0,245.87272727272727,0,0,0,112.19999999999999,90.54545454545453,0,6837.10909090909,0,0,0,0,114.55695999999999,75.01818181818182,336.4,982.3818181818182,0,145.23386666666667,0,12.713519999999999,0,0,3108.8181818181815,2764.272727272727,6820.163636363636,0,0,102.88455272727272,0,0,5681.327272727272,3991.090909090909,165.8053866666667
2019-05-12 06:42:33,2837.330230359448,0,0,160.542535590262,0,0,0,112.19999999999999,90.54545454545453,0,6650.260904347193,0,0,0,0,0,75.01681787603862,336.3938837475682,1019.5996436428428,0,0,0,0,0,0,2851.6936055708074,2668.624206832603,6731.241250159088,0,0,97.61364363636363,0,0,5469.00965436992,3842.0755986254794,171.59141530760047
2019-05-12 06:42:30,2837.330230359448,0,0,160.542535590262,0,0,0,112.19999999999999,90.54545454545453,0,6650.260904347193,0,0,0,0,0,75.01681787603862,336.3938837475682,1019.5996436428428,0,0,0,0,0,0,2851.6936055708074,2668.624206832603,6731.241250159088,0,0,101.12758303030303,0,0,5469.00965436992,3842.0755986254794,162.90793682539106
2019-05-12 06:42:27,2731.8,0,0,160.54545454545453,0,0,0,112.19999999999999,90.54545454545453,0,6407.545454545454,0,0,0,0,0,75.01818181818182,336.4363636363636,1052.7818181818182,0,0,0,0,0,0,2700.6545454545453,2628.9636363636364,6502.4,0,0,104.64152242424242,0,0,5292.090909090909,3857.218181818181,168.75827878787877
2019-05-12 06:42:24,2410.4,0,0,160.54545454545453,0,0,0,112.19999999999999,90.54545454545453,0,6085.890909090909,0,0,0,0,0,75.01818181818182,366.7090909090909,1052.9818181818182,0,0,0,0,0,0,2552.672727272727,2370.5454545454545,6255.581818181818,0,0,99.37061333333332,0,0,5128.981818181817,3655.7272727272725,174.600703030303
2019-05-12 06:42:21,2410.4,0,0,160.54545454545453,0,0,0,112.19796003709024,90.54380829439465,0,6085.890909090909,0,0,0,0,0,75.01818181818182,366.7090909090909,1052.9818181818182,0,0,0,0,0,0,2519.7262533333337,2370.5454545454545,6255.581818181818,0,0,102.88269395101906,0,0,5128.981818181817,3655.7272727272725,165.83706666666666
2019-05-12 06:42:18,2212.4363636363632,0,0,160.94545454545454,0,0,0,112.19796003709024,90.54380829439465,0,5973.036363636363,0,0,0,0,0,76.25454545454545,406.52727272727265,976.3636363636363,0,0,0,0,0,0,2191.763636363636,2258.9090909090905,6105.072727272726,0,0,97.6118806930783,0,0,5048.90909090909,3418.1272727272726,171.22104
2019-05-12 06:42:15,2212.4363636363632,0,0,160.94545454545454,0,0,0,112.19999999999999,90.54545454545453,0,5973.036363636363,0,0,0,0,0,76.25454545454545,387.64045212121215,976.3636363636363,0,0,0,0,0,0,2103.80085939394,2161.794581818182,6105.072727272726,0,0,101.12758303030303,0,0,5048.90909090909,3418.1272727272726,162.48104
2019-05-12 06:42:12,2110.672727272727,0,0,223.65454545454543,0,0,0,112.19999999999999,90.54545454545453,0,5803.363636363636,0,0,0,0,0,85.6773587878788,401.20130666666665,988.279863030303,0,0,0,0,0,0,1837.8574339393938,1734.1511381818184,5759.412768484848,0,0,104.64152242424242,0,0,4667.581818181818,2993.1530048484847,168.30770666666666
2019-05-12 06:42:09,1961.5976146666667,0,0,233.07219600000002,0,0,0,112.19999999999999,90.54545454545453,0,5526.141896,0,0,0,0,0,89.30042800000001,417.6007706666667,909.0177653333335,0,0,0,0,0,0,1638.2455773333336,1545.8176213333334,5255.868506666668,0,0,99.37061333333332,0,0,4435.992942666667,2638.729582666667,175.35447733333334
2019-05-12 06:42:06,1859.7846146666668,0,0,220.77119600000003,0,0,0,140.78181818181818,104.96363636363635,0,5242.515896,0,0,0,0,0,84.35742800000001,395.2267706666666,860.4257653333334,0,0,0,0,0,0,1547.6565773333336,1462.0896213333333,4979.828506666668,0,0,102.88841696969696,0,0,4206.711942666667,2499.6085826666667,165.74047733333336
2019-05-12 06:42:03,1672.328516773701,0,0,230.41941327229767,0,0,0,140.78181818181818,104.96363636363635,0,4882.039373199114,0,0,0,0,0,88.23444108649437,412.77568646622666,626.4073950208514,0,0,0,0,0,0,1340.1890780204885,1222.684384791449,4633.943858654992,0,0,97.61387151515152,0,0,3816.335156255787,2275.255926905328,173.2811619001059
2019-05-12 06:42:00,1575.8473274667967,0,0,216.75193921616557,0,0,0,141.149728,105.23794133333334,0,4603.1977919009205,0,0,0,0,0,82.74234091094272,387.9162388983949,589.3593294223091,0,0,0,0,0,0,1256.8764849670006,1148.6482522610609,4362.2521184714415,0,0,101.51492533333334,0,0,3597.0833618512174,2141.441122789864,162.5991770553247
2019-05-12 06:41:57,1254.83894,0,0,227.11441166666674,0,0,0,148.22969777777777,110.51660148148149,0,4321.679645,0,0,0,0,0,86.90636833333335,406.7642966666666,580.4638,0,0,0,0,0,0,1083.8251916666666,1027.4159466666667,3987.45656,0,0,106.28288,0,0,3274.1469016666665,1937.3157400000002,68.69102833333334
2019-05-12 06:41:54,1115.8685066666667,0,0,68.90430857142857,0,0,0,139.62636444444445,104.10215703703703,0,3881.0723219047627,0,0,0,0,0,15.262664761904764,208.88416000000004,336.2366285714286,0,0,0,0,0,0,836.4098133333333,876.9603752380954,3502.7853561904767,0,0,99.83621333333335,0,0,2934.0837371428574,1705.613579047619,1.7469257142857144
2019-05-12 06:41:51,1039.8285066666665,0,0,63.94573714285715,0,0,0,147.39742670495738,109.89607960321824,0,3614.819464761905,0,0,0,0,0,14.095521904761904,193.92416,312.89377142857137,0,0,0,0,0,0,772.5298133333333,812.3875180952381,3255.2910704761907,0,0,104.98771322383605,0,0,2732.0180228571426,1584.6750076190476,1.6212114285714287
2019-05-12 06:41:48,709.6955333333333,0,0,68.81836,0,0,0,137.7189186676583,102.6800100049582,0,3234.9029755555553,0,0,0,0,0,15.080331111111112,124.88615777777778,315.7562644444444,0,0,0,0,0,0,669.4879733333333,648.49562,2664.4563888888893,0,0,97.73539453180337,0,0,2330.687342222222,1307.289257777778,1.7447466666666667
2019-05-12 06:41:45,650.0372000000001,0,0,63.03336000000001,0,0,0,146.33532571428572,109.1042019047619,0,2978.9246422222222,0,0,0,0,0,13.718664444444444,114.81449111111114,290.0445977777778,0,0,0,0,0,0,609.1479733333333,592.90062,2447.9980555555553,0,0,103.32846476190478,0,0,2146.6340088888887,1200.492591111111,1.5980800000000002
2019-05-12 06:41:42,404.884944,0,0,73.79636533333333,0,0,0,32.04085333333334,16.163102222222225,0,2600.470410666667,0,0,0,0,0,14.825063999999998,122.99805599999998,222.06767466666665,0,0,0,0,0,0,438.66032266666673,449.49744266666664,2075.241952,0,0,0.0815288888888889,0,0,1816.3152773333336,1079.3889946666666,1.741696
2019-05-12 06:41:39,390.17856,0,0,80.84712333333333,0,0,0,29.420853333333334,14.841435555555556,0,2322.0348233333334,0,0,0,0,0,16.48466333333333,135.27340333333333,202.16457333333332,0,0,0,0,0,0,447.91276,371.63506333333333,1883.67336,0,0,0.07486222222222222,0,0,1651.0700199999997,1011.6382066666665,1.95712
2019-05-12 06:41:36,346.31855999999993,0,0,72.16962333333335,0,0,0,32.161024,16.223722666666667,0,2084.0323233333334,0,0,0,0,0,14.442163333333331,120.16590333333333,180.9745733333333,0,0,0,0,0,0,392.60276,329.69256333333334,1683.5133600000001,0,0,0.08183466666666667,0,0,1482.82502,901.7732066666666,1.73712
2019-05-12 06:41:33,269.1968533333333,0,0,81.02838666666665,0,0,0,29.017024,14.637722666666667,0,1867.3754622222223,0,0,0,0,0,16.52732888888889,135.54856444444445,165.74619555555554,0,0,0,0,0,0,349.59997333333337,285.4513022222222,1524.6199111111112,0,0,0.07383466666666667,0,0,1331.4645466666666,733.9592177777778,0
2019-05-12 06:41:30,230.16018666666668,0,0,69.45838666666666,0,0,0,32.34128,16.314653333333332,0,1625.852128888889,0,0,0,0,0,13.803995555555556,115.41189777777778,143.57286222222223,0,0,0,0,0,0,292.2599733333334,243.88796888888888,1317.6532444444447,0,0,0.08229333333333333,0,0,1160.4345466666666,633.652551111111,0
2019-05-12 06:41:27,285.46128000000004,0,0,81.39091333333334,0,0,0,37.881706666666666,19.109537777777778,0,1296.54134,0,0,0,0,0,16.612659999999998,102.35781333333333,166.21751333333336,0,0,0,0,0,0,157.07928,201.70169333333334,1111.8376666666666,0,0,0.09639111111111111,0,0,979.2072533333334,549.7929133333333,0
2019-05-12 06:41:24,388.82094666666666,0,0,116.51470666666665,0,0,0,32.64170666666667,16.466204444444443,0,801.0565599999999,0,0,0,0,0,22.956039999999998,0.5843999999999999,178.04902666666663,0,0,0,0,0,0,159.72462666666667,126.4186,861.9553466666667,0,0,0.08305777777777777,0,0,567.1796799999998,527.9920933333334,0
2019-05-12 06:41:21,301.8909466666667,0,0,82.02470666666666,0,0,0,41.102560000000004,20.734306666666665,0,595.44656,0,0,0,0,0,15.466039999999998,0.4344,130.13902666666667,0,0,0,0,0,0,108.21462666666666,96.06860000000002,668.6253466666666,0,0,0.10458666666666666,0,0,421.59968000000003,396.6820933333334,0
2019-05-12 06:41:18,133.72727272727272,0,0,11.872727272727271,0,0,0,33.242560000000005,16.76930666666667,0,439.74545454545455,0,0,0,0,0.7818181818181817,0.01818181818181818,14.69090909090909,34.16363636363636,0.03636363636363636,0.1818181818181818,0,0.2727272727272727,0,0,2.1454545454545455,36.50909090909091,294.3818181818181,0,0,0.08458666666666667,0,0,321.3454545454545,137.27272727272728,1.8545454545454545
2019-05-12 06:41:15,133.72727272727272,0,0,11.872727272727271,0,0,0,50.76512000000001,25.608613333333334,0,439.74545454545455,0,0,0,0,0.7818181818181817,0.01818181818181818,14.69090909090909,34.16363636363636,0.03636363636363636,0.1818181818181818,0,0.2727272727272727,0,0,2.1454545454545455,36.50909090909091,294.3818181818181,0,0,0.12917333333333333,0,0,321.3454545454545,137.27272727272728,1.8545454545454545
