timestamp,accept,clone,close,connect,create,ctl,dup2,exit,fcntl,fsync,ftruncate,futex,getaffinity,getpid,getsockname,gettid,ioctl,list,lseek,madvise,mmap,mprotect,munmap,newfstat,newstat,open,pipe,poll,pread64,pwrite64,read,recvfrom,rename,sendto,setsockopt,sigprocmask,socket,syscall,unlink,wait,write,yield
2019-05-12 00:18:22,144.2829066666667,0,0,0,0,0,0,0,0,0,0,122.61677333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.530080000000005,0
2019-05-12 00:18:19,136.21978666666666,0,0,0,0,0,0,0,0,0,0,181.56162666666665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.62895999999999,0
2019-05-12 00:18:16,153.7497866666667,0,0,0,0,0,0,0,0,0,0,204.9266266666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.61896,0
2019-05-12 00:18:13,178.041088,0,0,0,0,0,0,0,0,0,0,226.87488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112.28450133333332,0
2019-05-12 00:18:10,196.26308799999998,0,0,0,0,0,0,0,0,0,0,250.09488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123.77650133333331,0
2019-05-12 00:18:07,216.58026666666663,0,0,0,0,0,0,0,0,0,0,302.8592533333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.09460444444443,0
2019-05-12 00:18:04,271.4313980952381,0,0,0,0,0,0,0,0,0,0,453.2674476190476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232.15247619047616,0
2019-05-12 00:18:01,292.6856838095238,0,0,0,0,0,0,0,0,0,0,488.76030476190476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250.3310476190476,0
2019-05-12 00:17:58,624.07913,0,0,0,0,0,0,0,0,0,0,682.4417266666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235.0936233333333,0
2019-05-12 00:17:55,666.3303799999999,0,0,0,0,0,0,0,0,0,0,728.6442266666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251.0098733333333,0
2019-05-12 00:17:52,639.6332266666667,0,0,0,0,0,0,0,0,0,0,703.6971733333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246.75240888888888,0
2019-05-12 00:17:49,614.5985066666666,0,0,0,0,0,0,0,0,0,0,701.2482773333332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277.38233599999995,0
2019-05-12 00:17:46,649.1835066666666,0,0,0,0,0,0,0,0,0,0,740.7092773333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,292.991336,0
2019-05-12 00:17:43,706.6,0,0,0,0,0,0,0,0,0,0,779.4363636363636,0,0,0,0,0,0,0,0.5818181818181818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,316.4,0
2019-05-12 00:17:40,706.6,0,0,0,0,0,0,0,0,0,0,779.4363636363636,0,0,0,0,0,0,0,0.5818181818181818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,316.4,0
2019-05-12 00:17:37,1158.2727272727273,0,189,0,0,0,169.58181818181816,190.34545454545454,0,0,0,1458.9090909090908,0,0,0,0,0,0,83.5090909090909,228.49090909090907,328.10909090909087,564.7272727272726,0,71.52727272727272,0,199.25454545454542,0,0,509.0181818181818,391.7090909090909,731.0363636363636,0,0,0,0,163.3090909090909,0,0,0,853.290909090909,922.8909090909091,1.7090909090909088
2019-05-12 00:17:34,1893.0363636363634,0,189,0,0,0,169.58181818181816,190.34545454545454,0,0,0,2408.0727272727268,0,0,0,0,0,0,83.5090909090909,228.49090909090907,589.9272727272727,970.690909090909,0,71.52727272727272,0,199.25454545454542,0,0,1474.890909090909,1088.0727272727272,1792.7454545454543,0,0,0,0,163.3090909090909,0,0,0,1680.8181818181815,1850.1999999999998,342.8727272727273
