timestamp,accept,bind,clone,close,connect,dup,exit,fcntl,futex,getpid,getsockname,getsockopt,ioctl,list,madvise,mmap,mprotect,munmap,newfstat,newstat,open,poll,read,recvfrom,recvmsg,select,sendto,setsockopt,shutdown,socket,syscall,write
2019-05-08 11:27:08,462.49090909090904,168.27272727272728,226.99999999999997,271.7090909090909,120.12727272727271,205.39999999999998,348.3636363636363,160.74545454545452,885.0545454545453,391.6363636363636,187.2181818181818,235.03636363636363,149.9272727272727,360.7090909090909,105.12727272727271,0,22.34545454545454,0,300.4545454545454,1498.7818181818182,385.2,276.0181818181818,186.65454545454543,220.78181818181818,222.54545454545453,384.6181818181818,325.18181818181813,285.0181818181818,251.96363636363634,397.4545454545454,0,149.45454545454544
2019-05-08 11:27:05,445.3636363636363,168.07272727272726,247.29090909090908,277.6909090909091,111.01818181818182,269.16363636363633,383.2,179.2181818181818,912.5090909090908,421.2363636363636,186.67272727272726,277.2545454545454,143.5090909090909,373.4,130.2,0,75.38181818181819,0,318.76363636363635,1485.1090909090906,398.10909090909087,298.10909090909087,175.96363636363634,231.05454545454543,216.1272727272727,383.6909090909091,336.6181818181818,296.98181818181814,301.54545454545456,415.78181818181815,0,168
2019-05-08 11:27:02,468.10909090909087,162.5272727272727,273.8,116.12727272727271,118.05454545454545,284.3272727272727,384.30909090909086,144.36363636363637,920.5454545454545,420.30909090909086,225.25454545454542,258.3090909090909,158.18181818181816,204.03636363636363,124.32727272727271,0,75.38181818181819,0,337.0181818181818,1487.290909090909,400.6727272727273,298.6,206.1272727272727,202.8,210.74545454545452,445.6181818181818,435.94545454545454,332.10909090909087,279.8545454545454,406.29090909090905,0,153.8
2019-05-08 11:26:59,468.10909090909087,162.5272727272727,273.8,116.12727272727271,118.05454545454545,284.3272727272727,384.30909090909086,144.36363636363637,920.5454545454545,420.30909090909086,225.25454545454542,258.3090909090909,158.18181818181816,204.03636363636363,124.32727272727271,0,75.38181818181819,0,337.0181818181818,1487.290909090909,400.6727272727273,298.6,206.1272727272727,202.8,210.74545454545452,445.6181818181818,435.94545454545454,332.10909090909087,279.8545454545454,406.29090909090905,0,153.8
2019-05-08 11:26:56,503.76363636363635,145.85454545454544,266.09090909090907,105.96363636363635,150.78181818181818,284.07272727272726,383.47272727272724,171.43636363636364,975.0181818181817,421.3999999999999,221.63636363636363,265.6727272727273,139.45454545454544,220.56363636363633,135.2181818181818,0,77.21818181818182,0,307.6363636363636,1483.5636363636363,395.6545454545454,306.4545454545454,222.14545454545453,223.85454545454544,237.69090909090906,486.4363636363636,298.16363636363633,327.29090909090905,280.94545454545454,218.9272727272727,0,134.2
2019-05-08 11:26:53,503.76363636363635,145.85454545454544,266.09090909090907,105.96363636363635,150.78181818181818,284.07272727272726,383.47272727272724,171.43636363636364,975.0181818181817,421.3999999999999,221.63636363636363,265.6727272727273,139.45454545454544,220.56363636363633,135.2181818181818,0,77.21818181818182,0,307.6363636363636,1483.5636363636363,395.6545454545454,306.4545454545454,222.14545454545453,223.85454545454544,237.69090909090906,486.4363636363636,298.16363636363633,327.29090909090905,280.94545454545454,218.9272727272727,0,134.2
2019-05-08 11:26:50,479.2545454545454,168.6,260.6181818181818,113.21818181818182,133.23636363636362,314.6,195.09090909090907,179.98181818181817,992.1454545454544,414.3454545454545,244.76363636363632,256.3454545454545,143.38181818181818,223.0181818181818,174.25454545454542,0,78.41818181818182,0,172.9272727272727,1482.5454545454545,224.58181818181816,332.92727272727274,207.65454545454543,221.1090909090909,245.96363636363634,468.58181818181816,296.96363636363634,379.2,241.6181818181818,178.45454545454544,0,156.6
2019-05-08 11:26:47,456.7090909090909,164.74545454545452,259.0363636363636,100.05454545454545,140.23636363636362,313.8363636363636,195.83636363636364,172.6181818181818,1004.5272727272727,129.67272727272726,230.87272727272727,209.67272727272726,146.38181818181818,233.16363636363633,169.5090909090909,0,78.41818181818182,0,168.54545454545453,1277.3454545454545,219.87272727272727,322.4545454545454,185.43636363636364,396.0363636363636,209.27272727272728,474.30909090909086,296.29090909090905,402,231.99999999999997,150.83636363636364,0,156.2181818181818
2019-05-08 11:26:44,456.7090909090909,164.74545454545452,259.0363636363636,100.05454545454545,140.23636363636362,313.8363636363636,195.83636363636364,172.6181818181818,1004.5272727272727,129.67272727272726,230.87272727272727,209.67272727272726,146.38181818181818,233.16363636363633,169.5090909090909,0,78.41818181818182,0,168.54545454545453,1277.3454545454545,219.87272727272727,322.4545454545454,185.43636363636364,396.0363636363636,209.27272727272728,474.30909090909086,296.29090909090905,402,231.99999999999997,150.83636363636364,0,156.2181818181818
2019-05-08 11:26:41,446.50909090909084,178.69090909090906,264.2,120.21818181818182,144.94545454545454,291.76363636363635,218.56363636363633,154.34545454545454,997.9818181818181,149.89090909090908,226.03636363636363,230.5090909090909,160.16363636363636,192.8181818181818,149.83636363636364,0,88.89090909090909,0,167.1090909090909,1217.6727272727271,182.07272727272726,323.6363636363636,185.76363636363632,414.9272727272727,225.23636363636362,431.9272727272727,270.2,397.50909090909084,230.39999999999998,155.65454545454543,0,151.29090909090908
