timestamp,consul_productpage-v1_1
2019-05-08 17:38:24,0.16641930909090918
2019-05-08 17:38:21,0.16375838181818173
2019-05-08 17:38:18,0.16375838181818173
2019-05-08 17:38:15,0.16457616363636393
2019-05-08 17:38:12,0.16457616363636393
2019-05-08 17:38:09,0.1663237636363635
2019-05-08 17:38:06,0.16564001818181823
2019-05-08 17:38:03,0.16564001818181823
2019-05-08 17:38:00,0.16384676363636388
2019-05-08 17:37:57,0.16384676363636388
2019-05-08 17:37:54,0.1645056181818183
2019-05-08 17:37:51,0.16584278181818218
2019-05-08 17:37:48,0.16584278181818218
2019-05-08 17:37:45,0.16113043873525007
2019-05-08 17:37:42,0.16113043873525007
2019-05-08 17:37:39,0.15879160000000056
2019-05-08 17:37:36,0.16282552727272753
2019-05-08 17:37:33,0.16282552727272753
2019-05-08 17:37:30,0.15951178181818232
2019-05-08 17:37:27,0.15951178181818232
2019-05-08 17:37:24,0.1593199272727273
2019-05-08 17:37:21,0.16647769090909076
2019-05-08 17:37:18,0.16647769090909076
2019-05-08 17:37:15,0.1642383999999995
2019-05-08 17:37:12,0.1642383999999995
2019-05-08 17:37:09,0.17423039999999962
2019-05-08 17:37:06,0.18184623636363606
2019-05-08 17:37:03,0.18184623636363606
2019-05-08 17:37:00,0.18085349090909064
2019-05-08 17:36:57,0.18085349090909064
2019-05-08 17:36:54,0.18915489090909068
2019-05-08 17:36:51,0.19579409465282482
2019-05-08 17:36:48,0.19579409465282482
2019-05-08 17:36:45,0.19793481818181802
2019-05-08 17:36:42,0.19793481818181802
2019-05-08 17:36:39,0.20413185454545504
2019-05-08 17:36:36,0.21009545454545467
2019-05-08 17:36:33,0.21009545454545467
2019-05-08 17:36:30,0.21065943636363652
2019-05-08 17:36:27,0.21065943636363652
2019-05-08 17:36:24,0.21492461818181824
2019-05-08 17:36:21,0.22349065454545494
2019-05-08 17:36:18,0.22349065454545494
2019-05-08 17:36:15,0.21724854545454558
2019-05-08 17:36:12,0.21724854545454558
2019-05-08 17:36:09,0.21922136363636366
2019-05-08 17:36:06,0.22377152727272728
2019-05-08 17:36:03,0.22377152727272728
2019-05-08 17:36:00,0.21955203636363643
2019-05-08 17:35:57,0.21955203636363643
2019-05-08 17:35:54,0.21870083636363608
2019-05-08 17:35:51,0.22359654545454555
2019-05-08 17:35:48,0.22359654545454555
2019-05-08 17:35:45,0.22080461818181785
2019-05-08 17:35:42,0.22080461818181785
2019-05-08 17:35:39,0.21969487272727276
2019-05-08 17:35:36,0.22502680000000028
2019-05-08 17:35:33,0.22502680000000028
2019-05-08 17:35:30,0.2226883090909096
2019-05-08 17:35:27,0.2226883090909096
2019-05-08 17:35:24,0.21684360000000022
2019-05-08 17:35:21,0.2224077454545458
2019-05-08 17:35:18,0.2224077454545458
2019-05-08 17:35:15,0.21509478181818226
2019-05-08 17:35:12,0.21509478181818226
2019-05-08 17:35:09,0.21050683636363673
2019-05-08 17:35:06,0.207886563636364
2019-05-08 17:35:03,0.207886563636364
2019-05-08 17:35:00,0.20505081818181864
2019-05-08 17:34:57,0.20505081818181864
2019-05-08 17:34:54,0.19699992727272772
2019-05-08 17:34:51,0.1922998545454551
2019-05-08 17:34:48,0.1922998545454551
2019-05-08 17:34:45,0.19142492727272745
2019-05-08 17:34:42,0.19142492727272745
2019-05-08 17:34:39,0.18309638181818175
2019-05-08 17:34:36,0.17794609090909072
2019-05-08 17:34:33,0.17794609090909072
2019-05-08 17:34:30,0.1805525454545454
2019-05-08 17:34:27,0.1805525454545454
2019-05-08 17:34:24,0.17139849090909084
2019-05-08 17:34:21,0.17061174545454527
2019-05-08 17:34:18,0.17061174545454527
2019-05-08 17:34:15,0.17444352727272713
2019-05-08 17:34:12,0.17444352727272713
2019-05-08 17:34:09,0.1710725636363635
2019-05-08 17:34:06,0.17382727272727247
2019-05-08 17:34:03,0.17382727272727247
2019-05-08 17:34:00,0.17517501818181797
2019-05-08 17:33:57,0.17517501818181797
2019-05-08 17:33:54,0.173167218181818
2019-05-08 17:33:51,0.17406792727272719
2019-05-08 17:33:48,0.17406792727272719
2019-05-08 17:33:45,0.18002214545454537
2019-05-08 17:33:42,0.18002214545454537
2019-05-08 17:33:39,0.17475050909090903
2019-05-08 17:33:36,0.1725900909090909
2019-05-08 17:33:33,0.1725900909090909
2019-05-08 17:33:30,0.17460467272727273
2019-05-08 17:33:27,0.17460467272727273
2019-05-08 17:33:24,0.1752362545454546
2019-05-08 17:33:21,0.1733418119670551
2019-05-08 17:33:18,0.1733418119670551
2019-05-08 17:33:15,0.16398964328293417
2019-05-08 17:33:12,0.15518263142317137
2019-05-08 17:33:09,0.14486691422727643
2019-05-08 17:33:06,0.13618224321170613
2019-05-08 17:33:03,0.12746398741810097
2019-05-08 17:33:00,0.12114023704730884
2019-05-08 17:32:57,0.11224617973466061
2019-05-08 17:32:54,0.10112836066288523
2019-05-08 17:32:51,0.08948889767929279
2019-05-08 17:32:48,0.08106273872565094
2019-05-08 17:32:45,0.07741056667260388
2019-05-08 17:32:42,0.06843061317027899
2019-05-08 17:32:39,0.057844461842729
2019-05-08 17:32:36,0.04985111764448554
2019-05-08 17:32:33,0.04098146960928906
2019-05-08 17:32:30,0.03323225892321537
2019-05-08 17:32:27,0.0240533447060588
