timestamp,accept,clone,close,connect,create,ctl,dup2,exit,fcntl,futex,getaffinity,getpid,getsockname,gettid,ioctl,list,lseek,madvise,mmap,mprotect,munmap,newfstat,newstat,open,pipe,poll,pread64,pwrite64,read,recvfrom,sendto,sigprocmask,socket,syscall,tgkill,wait,write,yield
2019-05-11 12:30:33,2299.636363636363,0,44.98181818181818,0,0,0,0,0,0,2151.9999999999995,0,0,0,0,0,0,12.763636363636362,101.34545454545453,3.0727272727272723,45.87272727272727,3.2909090909090906,80.89508848484847,0,18.651561212121216,0,0,0,0,73.2,0,0,0,0,0,0,0,407.2181818181818,0
2019-05-11 12:30:30,2299.636363636363,0,44.98181818181818,0,0,0,0,0,0,2151.9999999999995,0,0,0,0,0,0,12.273326060606061,101.34545454545453,3.0727272727272723,45.87272727272727,3.2909090909090906,76.72781575757577,0,17.693379393939395,0,0,0,0,73.2,0,0,0,0,0,0,0,407.2181818181818,0
2019-05-11 12:30:27,1969.2727272727273,0,44.98181818181818,0,0,0,0,0,0,1923.7090909090907,0,0,0,0,0,0,12.698780606060607,101.34545454545453,3.0727272727272723,47.8,3.2909090909090906,79.50599757575759,0,18.332167272727272,0,0,0,0,73.2,0,0,0,0,0,0,0,367.32727272727266,0
2019-05-11 12:30:24,1538.381818181818,0,44.98181818181818,0,0,0,0,0,0,1679.890909090909,0,0,0,0,0,0,12.763636363636362,101.34545454545453,3.0727272727272723,47.8,3.2909090909090906,82.2841793939394,0,18.970955151515152,0,0,0,0,73.2,0,0,0,0,0,0,0,189.8,0
2019-05-11 12:30:21,1538.381818181818,0,44.98181818181818,0,0,0,0,0,0,1679.890909090909,0,0,0,0,0,0,12.486053333333336,101.34545454545453,3.0727272727272723,47.8,3.2909090909090906,78.11690666666667,0,18.012773333333335,0,0,0,0,73.2,0,0,0,0,0,0,0,189.8,0
2019-05-11 12:30:18,1019.3272727272727,0,44.98181818181818,0,0,0,0,0,0,1358.5272727272725,0,0,0,0,0,0,12.763636363636362,101.34545454545453,3.0727272727272723,47.8,3.2909090909090906,80.89508848484847,0,18.651561212121216,0,0,0,0,73.2,0,0,0,0,0,0,0,153.96363636363637,0
2019-05-11 12:30:15,1019.3272727272727,0,44.98181818181818,0,0,0,0,0,0,1358.5272727272725,0,0,0,0,0,0,12.273326060606061,101.34545454545453,3.0727272727272723,47.8,3.2909090909090906,76.72781575757577,0,17.693379393939395,0,0,0,0,73.2,0,0,0,0,0,0,0,153.96363636363637,0
2019-05-11 12:30:12,1080.6727272727271,0,44.98181818181818,0,0,0,0,63.527272727272724,0,988.2181818181817,0,0,0,0,0,0,12.698780606060607,101.34545454545453,3.0727272727272723,47.8,3.2909090909090906,79.50599757575759,0,18.332167272727272,0,0,0,0,73.2,0,0,1.9915321212121213,0,0,0,0,122.1090909090909,0
2019-05-11 12:30:09,1309.7636363636364,0,44.98181818181818,0,0,0,0,63.527272727272724,0,930.9999999999999,0,0,0,0,0,0,12.763636363636362,101.34545454545453,3.0727272727272723,47.8,3.2909090909090906,82.2841793939394,0,18.970955151515152,0,0,0,0,73.2,0,0,1.8897139393939397,0,0,0,0,93.98181818181817,0
2019-05-11 12:30:06,1309.7636363636364,0,44.98181818181818,0,0,0,0,63.527272727272724,0,930.9999999999999,0,0,0,0,0,0,12.486053333333336,101.34545454545453,3.0727272727272723,47.8,3.2909090909090906,78.11690666666667,0,18.012773333333335,0,0,0,0,73.2,0,0,1.9575927272727276,0,0,0,0,93.98181818181817,0
2019-05-11 12:30:03,1189.4,0,44.98181818181818,0,0,0,0,63.527272727272724,0,825.4909090909091,0,0,0,0,0,0,12.763636363636362,101.34545454545453,3.0727272727272723,49.74545454545454,3.2909090909090906,80.89508848484847,0,18.651561212121216,0,0,0,0,73.2,0,0,2.0254715151515152,0,0,0,0,76.14545454545454,0
2019-05-11 12:30:00,1189.4,0,44.98181818181818,0,0,0,0,63.527272727272724,0,825.4909090909091,0,0,0,0,0,0,12.273326060606061,101.34545454545453,3.0727272727272723,49.74545454545454,3.2909090909090906,76.72781575757577,0,17.693379393939395,0,0,0,0,73.2,0,0,1.9236533333333334,0,0,0,0,76.14545454545454,0
2019-05-11 12:29:57,1114.7454545454543,0,43.65454545454545,0,0,0,2.727272727272727,63.527272727272724,0,721.3272727272727,0,0,0,0,0,0,0,101.34545454545453,3.0727272727272723,270.25454545454545,3.2909090909090906,0,0,0,0,0,0,0,0,0,0,1.9915321212121213,0,0,0,0,7.618181818181818,0
2019-05-11 12:29:54,1294.290909090909,0,0.4545454545454545,0,0,0,2.727272727272727,63.527272727272724,0,903.7636363636362,0,0,0,0,0,0,0,0,0,244.27272727272728,0,0,0,0,0,0,0,0,21.163636363636364,0,0,1.8897139393939397,0,0,0,104.74545454545454,0,0
2019-05-11 12:29:51,1294.290909090909,0,0.4545454545454545,0,0,0,7.127272727272727,63.527272727272724,0,903.7636363636362,0,0,0,0,0,0,0,0,0,244.27272727272728,0,0,0,0,0,0,0,0,21.163636363636364,0,0,1.9575927272727276,0,0,0,104.74545454545454,0,0
2019-05-11 12:29:48,1548.3454545454545,0,0.4545454545454545,0,0,0,12.509090909090908,63.527272727272724,0,1129.7454545454543,0,0,0,0,0,0,0,0,0,244.27272727272728,0,0,0,0,0,0,0,0,21.163636363636364,0,0,2.0254715151515152,0,0,0,104.74545454545454,0,0
2019-05-11 12:29:45,1548.3454545454545,0,0.4545454545454545,0,0,0,12.509090909090908,63.527272727272724,0,1129.7454545454543,0,0,0,0,0,0,0,0,0,244.27272727272728,0,0,0,0,0,0,0,0,21.163636363636364,0,0,1.9236533333333334,0,0,0,104.74545454545454,0,0
2019-05-11 12:29:42,1768.0363636363634,0,0.4545454545454545,0,0,0,89.76363636363635,63.527272727272724,0,1461.3454545454545,0,0,0,0,0,0,0,0,0,286.98181818181814,0,0,0,0,0,0,0,0,21.163636363636364,0,0,1.9915321212121213,0,0,0,104.74545454545454,0,0
2019-05-11 12:29:39,2133.072727272727,0,0.4545454545454545,0,0,0,89.76363636363635,63.527272727272724,0,1638.4727272727273,0,0,0,0,0,0,0,0,0,625.8727272727272,0,0,0,0,0,0,0,0,133.79999999999998,0,0,1.8897139393939397,0,0,0,150.43636363636364,0,0
2019-05-11 12:29:36,2133.072727272727,0,0.4545454545454545,0,0,0,96.7090909090909,63.527272727272724,0,1638.4727272727273,0,0,0,0,0,0,0,0,0,625.8727272727272,0,0,0,0,0,0,0,0,133.79999999999998,0,0,1.9575927272727276,0,0,0,150.43636363636364,0,0
2019-05-11 12:29:33,2584.9272727272723,0,0.4545454545454545,0,0,0,125.14545454545454,63.527272727272724,0,2020.0181818181816,0,0,0,0,0,0,0,0,0,1068.8181818181818,0,0,0,0,0,0,0,0,133.79999999999998,0,0,2.0254715151515152,0,0,0,150.43636363636364,0,0
2019-05-11 12:29:30,2584.9272727272723,0,0.4545454545454545,0,0,0,125.14545454545454,63.527272727272724,0,2020.0181818181816,0,0,0,0,0,0,0,0,0,1068.8181818181818,0,0,0,0,0,0,0,0,133.79999999999998,0,0,1.9236533333333334,0,0,0,150.43636363636364,0,0
2019-05-11 12:29:27,2915.036363636363,0,0.4545454545454545,0,0,0,130.6181818181818,63.527272727272724,0,2600.2363636363634,0,0,0,0,0,0,0,0,0,1230.4727272727273,0,0,0,0,0,0,318.2181818181818,414.2545454545454,651.6363636363636,0,0,1.9915321212121213,0,0,0,760.9090909090908,459.8909090909091,0
2019-05-11 12:29:24,3310.636363636363,0,0.4545454545454545,0,0,0,130.6181818181818,63.527272727272724,0,3477.109090909091,0,0,0,0,0,0,0,0,278.8,1490.9272727272726,0,0,0,0,0,0,758.1636363636363,781.4181818181818,1368.3272727272727,0,0,1.8897139393939397,0,0,0,1435.6,943.6727272727272,99.58181818181816
2019-05-11 12:29:21,3310.636363636363,0,0.4545454545454545,0,0,0,299.72727272727275,63.527272727272724,0,3477.109090909091,0,0,0,0,0,0,0,0,278.8,1490.9272727272726,0,0,0,0,0,0,758.1636363636363,781.4181818181818,1368.3272727272727,0,0,1.9575927272727276,0,0,0,1435.6,943.6727272727272,99.58181818181816
2019-05-11 12:29:18,3153.672727272727,0,0.4545454545454545,0,0,0,390.0363636363636,0,0,3968.509090909091,0,0,0,0,0,0,0,0,278.8,1671.3272727272727,0,0,0,0,0,0,1086.2727272727273,1043.4727272727273,2111.6545454545453,0,0,0,0,0,0,1980.7090909090907,1413.6181818181817,99.58181818181816
2019-05-11 12:29:15,3153.672727272727,0,0.4545454545454545,0,0,0,390.0363636363636,0,0,3968.509090909091,0,0,0,0,0,0,0,0,278.8,1671.3272727272727,0,0,0,0,0,0,1086.2727272727273,1043.4727272727273,2111.6545454545453,0,0,0,0,0,0,1980.7090909090907,1413.6181818181817,99.58181818181816
2019-05-11 12:29:12,3400.7018692268534,0,0.45457851480107647,0,0,0,390.0363636363636,0,0,4931.46774310859,0,0,0,0,0,0,0,0,278.8202778383883,1841.206633209688,0,0,0,0,0,0,1500.2000145465126,1453.014764710161,2841.6793948650816,0,0,0,0,0,0,2577.3328969379595,1930.649501781948,233.1260455305841
2019-05-11 12:29:09,3564.7090909090907,0,0.4545454545454545,0,0,0,390.0363636363636,0,0,5692.345454545454,0,0,0,0,0,0,0,0,278.8,1946.6363636363635,0,0,0,0,0,0,1886.090909090909,1827.3272727272727,3574.8909090909087,0,0,0,0,0,0,3110.3454545454542,2437.9636363636364,233.1090909090909
2019-05-11 12:29:06,3564.7090909090907,0,0.4545454545454545,0,0,0,584.0545454545455,0,0,5692.345454545454,0,0,0,0,0,0,0,0,278.8,1946.6363636363635,0,0,0,0,0,0,1886.090909090909,1827.3272727272727,3574.8909090909087,0,0,0,0,0,0,3110.3454545454542,2437.9636363636364,233.1090909090909
2019-05-11 12:29:03,3716.036363636363,0,0,0,0,0,796.3272727272727,0,0,6238.036363636363,0,0,0,0,0,0,0,0,278.8,1894.7454545454543,0,0,0,0,0,0,2189.109090909091,2421.6181818181817,4313.309090909091,0,0,0,0,0,0,3809.6181818181813,2948.3818181818183,233.1090909090909
2019-05-11 12:29:00,3716.036363636363,0,0,0,0,0,796.3272727272727,0,0,6238.036363636363,0,0,0,0,0,0,0,0,278.8,1894.7454545454543,0,0,0,0,0,0,2189.109090909091,2421.6181818181817,4313.309090909091,0,0,0,0,0,0,3809.6181818181813,2948.3818181818183,233.1090909090909
2019-05-11 12:28:57,3674.3999999999996,0,0,0,0,0,1316.7818181818182,0,0,6321.654545454545,0,0,0,0,0,0,0,0,325.52727272727276,1968.9636363636362,0,0,0,0,0,0,2557.8,2739.9454545454546,4920.945454545454,0,0,0,0,0,0,4495.181818181818,3321.509090909091,233.49090909090907
2019-05-11 12:28:54,3521.3999999999996,0,82.71463757575756,0,0,0,1316.7818181818182,0,0,6846.199999999999,0,0,0,0,0,0,0,0.1818181818181818,460.8363636363636,2037.1090909090906,0,0,0,0,0,0,2744.3090909090906,3113.290909090909,5624.672727272727,0,0,0,0,0,0,5097.763636363637,3612.7454545454543,233.49090909090907
2019-05-11 12:28:51,3521.3999999999996,0,78.52554666666668,0,0,0,1421.290909090909,0,0,6846.199999999999,0,0,0,0,0,0,0,0.1818181818181818,460.8363636363636,2037.1090909090906,0,0,0,0,0,0,2744.3090909090906,3113.290909090909,5624.672727272727,0,0,0,0,0,0,5097.763636363637,3612.7454545454543,233.49090909090907
2019-05-11 12:28:48,3543.2363636363634,0,81.31827393939395,0,0,0,1344.0363636363634,0,0,7157.7818181818175,0,0,0,0,0,0,0,0.1818181818181818,460.8363636363636,2284.509090909091,0,0,0,0,0,0,3019.4909090909086,3606.872727272727,6302.381818181818,0,0,0,0,0,0,5705.2,3954.1272727272726,318.3636363636363
2019-05-11 12:28:45,3543.2363636363634,0,77.12918303030303,0,0,0,1344.0363636363634,0,0,7157.7818181818175,0,0,0,0,0,0,0,0.1818181818181818,460.8363636363636,2284.509090909091,0,0,0,0,0,0,3019.4909090909086,3606.872727272727,6302.381818181818,0,0,0,0,0,0,5705.2,3954.1272727272726,318.3636363636363
2019-05-11 12:28:42,3659.581818181818,0,79.9219103030303,0,0,0,1337.090909090909,0,0,7650.436363636362,0,0,0,0,0,0,0,0.1818181818181818,460.8363636363636,2307.5454545454545,0,0,0,0,0,0,3456.9636363636364,4028.3636363636365,6924.454545454545,0,0,0,0,0,0,6309.418181818181,4460.4,318.3636363636363
2019-05-11 12:28:39,3512.9272727272723,0,82.71463757575756,0,0,0,1337.090909090909,0,0,7917.418181818181,0,0,0,0,0,0,0,86.17784484848485,460.8363636363636,2045.9454545454544,0,0,0,0,0,0,3864.036363636363,4438.672727272727,7587.472727272727,0,0,0,0,0,0,6949.545454545454,5012.90909090909,318.3636363636363
2019-05-11 12:28:36,3512.9272727272723,0,78.52554666666668,0,0,0,1308.7497272528915,0,0,7917.418181818181,0,0,0,0,0,0,0,81.83602666666667,460.8363636363636,2045.9454545454544,0,0,0,0,0,0,3864.036363636363,4438.672727272727,7587.472727272727,0,0,0,0,0,0,6949.545454545454,5012.90909090909,318.3636363636363
2019-05-11 12:28:33,3432.472727272727,0,81.31827393939395,0,0,0,1303.1818181818182,0,0,8001.9636363636355,0,0,0,0,0,0,0,84.73057212121213,526.5818181818181,2238.3454545454542,0,0,0,0,0,0,3802.2363636363634,4179.672727272727,7669.381818181818,0,0,0,0,0,0,6865.309090909091,4791.163636363636,364.76485212121213
2019-05-11 12:28:30,3432.472727272727,0,77.12918303030303,0,0,0,1303.1818181818182,0,0,8001.9636363636355,0,0,0,0,0,0,0,80.38875393939394,526.5818181818181,2238.3454545454542,0,0,0,0,0,0,3802.2363636363634,4179.129641212121,7669.381818181818,0,0,0,0,0,0,6865.309090909091,4791.163636363636,345.99303393939397
2019-05-11 12:28:27,3174.2,0,79.9219103030303,0,0,0,1134.0727272727272,0,0,7579.8727272727265,0,0,0,0,0,0,0,83.28396242424243,247.78181818181818,2058.7090909090907,0,0,0,0,0,0,3402.690909090909,3925.8909090909087,7447.836363636363,0,0,0,0,0,0,6607.727272727273,4476.945454545454,263.5928290909091
2019-05-11 12:28:24,3108.636363636363,0,82.71463757575756,0,0,0,1134.0727272727272,0,0,7628.945454545454,0,0,0,0,0,0,0,86.17911393939396,333.54545454545456,2118.4727272727273,92.79834060606062,0,0,0,0,0,3317.5636363636363,3851.854545454545,7221.6909090909085,0,0,0,0,0,0,6606.90909090909,4235.654545454545,272.78798060606067
2019-05-11 12:28:21,3014.634333333334,0,78.52554666666668,0,0,0,1043.7636363636364,0,0,7628.945454545454,0,0,0,0,0,0,0,81.83638666666666,328.43753333333336,2095.6290933333335,88.09561333333335,0,0,0,0,0,3217.154426666667,3665.5167200000005,7221.6909090909085,0,0,0,0,0,0,6606.90909090909,4235.654545454545,258.9952533333333
2019-05-11 12:28:18,2535.5838205706254,0,81.3123651613216,0,0,0,1084.762672,0,0,7085.393789542579,0,0,0,0,0,0,0,84.73891959372651,333.53937895425787,2006.7183368482292,91.22413157830945,0,0,0,0,0,2930.3048796451167,3396.7202336799746,6901.679877827067,0,0,0,0,0,0,6344.484037524543,3866.373354665115,139.4407860704477
2019-05-11 12:28:15,2404.96150219378,0,77.12357889123216,0,0,0,1027.3556720000001,0,0,7085.393789542579,0,0,0,0,0,0,0,80.38378178556712,322.8561874287931,1904.3612355465057,86.52174629723899,0,0,0,0,0,2781.273900079994,3224.496395413667,6901.679877827067,0,0,0,0,0,0,6344.484037524543,3749.056878287639,131.6134122603525
2019-05-11 12:28:12,2308.2658181818188,0,80.22743466666667,0,0,0,877.3905066666667,0,0,6766.340219393939,0,0,0,0,0,0,0,83.61090266666666,333.6181818181818,1870.9662290909093,89.66318909090909,0,0,0,0,0,2514.460610909091,2984.8752351515154,6516.127272727273,0,0,0,0,0,0,6216.557175757576,3398.555427878788,137.47691259259258
2019-05-11 12:28:09,2018.217844,0,84.01418666666667,0,0,0,825.4616177777777,0,0,6256.870368000001,0,0,0,0,0,0,0,87.54804,347.4485373333334,1782.4210146666667,93.45484133333335,0,0,0,0,0,2319.7322693333335,2520.679436,6109.279170666667,0,0,0,0,0,0,5773.722733333333,3031.3503960000003,144.79319333333333
2019-05-11 12:28:06,1906.5288440000002,0,78.89418666666667,0,0,0,650.04282,0,0,5926.662368,0,0,0,0,0,0,0,82.22470666666666,329.09953733333333,1683.9580146666665,88.28184133333335,0,0,0,0,0,2191.366269333333,2381.188436,5791.505170666667,0,0,0,0,0,0,5468.572733333333,2868.5993959999996,135.00819333333334
2019-05-11 12:28:03,1781.8629940740743,0,82.98762666666669,0,0,0,119.98203428571428,0,0,5763.698853333334,0,0,0,0,0,0,0,86.48071166666668,297.6309081481482,1668.8477614814815,92.34130518518519,0,0,0,0,0,1930.1905718518522,2178.180297777778,5423.640637037038,0,0,0,0,0,0,4932.263112592594,2630.052241481482,142.63510285714287
2019-05-11 12:28:00,1670.981882962963,0,77.22762666666667,0,0,0,111.34774857142858,0,0,5423.078853333334,0,0,0,0,0,0,0,80.49196166666665,280.0986859259259,1565.1955392592595,86.59352740740742,0,0,0,0,0,1810.0927940740742,2042.643631111111,5108.985081481483,0,0,0,0,0,0,4641.504223703703,2472.0200192592592,131.48224571428574
2019-05-11 12:27:57,1600.5856266666667,0,0,0,0,0,0,0,0,4936.171963333335,0,0,0,0,0,0,0,84.93134666666668,162.5672316666667,1577.8630550000003,90.94938499999999,0,0,0,0,0,1720.78835,1784.4043383333335,4667.072158333334,0,0,0,0,0,0,4279.2698783333335,2310.2123616666663,140.27317555555555
2019-05-11 12:27:54,1429.8724,0,0,0,0,0,0,0,0,4537.874643809524,0,0,0,0,0,0,0,91.07379333333333,171.5930266666667,1377.0455257142858,96.54977333333335,0,0,0,0,0,1544.2674571428572,1387.6460838095238,4236.187937142858,0,0,0,0,0,0,3903.24896,2096.4727523809524,61.747421333333335
2019-05-11 12:27:51,1320.4723999999999,0,0,0,0,0,0,0,0,4212.86892952381,0,0,0,0,0,0,0,83.10546,159.68302666666665,1271.9269542857141,89.15977333333335,0,0,0,0,0,1426.131742857143,1281.5003695238095,3940.172222857143,0,0,0,0,0,0,3624.4889600000006,1942.9941809523812,55.46942133333333
2019-05-11 12:27:48,910.0019266666666,0,0,0,0,0,0,0,0,3788.918197777778,0,0,0,0,0,0,0,90.11121866666666,169.73242,993.6012644444446,95.39529111111112,0,0,0,0,0,1082.180662222222,943.6391999999998,3444.891542222222,0,0,0,0,0,0,3200.642086666667,1559.0960666666667,61.32260999999999
2019-05-11 12:27:45,827.8169266666665,0,0,0,0,0,0,0,0,3472.856531111111,0,0,0,0,0,0,0,80.54921866666668,155.83741999999998,904.1395977777778,86.77362444444445,0,0,0,0,0,984.457328888889,858.4392,3166.888208888889,0,0,0,0,0,0,2934.997086666667,1426.4460666666666,53.475109999999994
2019-05-11 12:27:42,578.74292,0,0,0,0,0,0,0,0,3069.451904,0,0,0,0,0,0,0,0.3086,167.12757066666666,794.126824,93.77901599999998,0,0,0,0,0,658.0527066666666,518.6326426666667,2731.8167786666663,0,0,0,0,0,0,2512.7038933333333,983.435984,60.6145911111111
2019-05-11 12:27:39,357.77107666666666,0,0,0,0,0,0,0,0,2630.3446299999996,0,0,0,0,0,0,0,0.36146666666666666,111.17629000000001,490.1760933333333,104.28710333333332,0,0,0,0,0,447.4089133333333,404.51552666666663,2331.6848333333332,0,0,0,0,0,0,2181.5604633333332,819.3696266666666,0
2019-05-11 12:27:36,313.4985766666666,0,0,0,0,0,0,0,0,2340.3771299999994,0,0,0,0,0,0,0,0.31146666666666667,99.37379,429.86609333333325,91.35460333333332,0,0,0,0,0,392.05391333333324,354.4805266666666,2088.3098333333332,0,0,0,0,0,0,1943.467963333333,729.1096266666666,0
2019-05-11 12:27:33,179.47272727272727,0,0.07272727272727272,0,0,0,0,0,0,1889.6909090909091,0,0,0,0,0,0,0.5818181818181818,0.5454545454545454,103.3090909090909,362.07272727272726,91.73173090909091,0.07272727272727272,0,0.07272727272727272,0,0,363.3818181818181,251.7090909090909,1677.8727272727272,0,0,0,0,0,0,1600.1818181818182,586.8363636363636,0.7272727272727272
2019-05-11 12:27:30,179.47272727272727,0,0.07272727272727272,0,0,0,0,0,0,1889.6909090909091,0,0,0,0,0,0,0.5818181818181818,0.5454545454545454,103.3090909090909,362.07272727272726,87.02809454545454,0.07272727272727272,0,0.07272727272727272,0,0,363.3818181818181,251.7090909090909,1677.8727272727272,0,0,0,0,0,0,1600.1818181818182,586.8363636363636,0.7272727272727272
2019-05-11 12:27:27,130.94545454545454,0,0.07272727272727272,0,0,0,0,0,0,1285.9636363636362,0,0,0,0,0,0,0.5818181818181818,0.5454545454545454,17.545454545454547,121.9090909090909,0.01818181818181818,0.07272727272727272,0,0.07272727272727272,0,0,120.39999999999999,63.69090909090908,1160.6909090909091,0,0,0,0,0,0,1055.890909090909,364,0.7272727272727272
2019-05-11 12:27:24,35.43636363636363,0,0.07272727272727272,0,0,0,0,0,0,850.8363636363636,0,0,0,0,0,0,0.5818181818181818,0.2909090909090909,17.527272727272724,23.34545454545454,0.01818181818181818,0.07272727272727272,0,0.07272727272727272,0,0,43.309090909090905,61.381818181818176,750.3818181818182,0,0,0,0,0,0,721.4181818181818,221.63636363636363,0
2019-05-11 12:27:21,35.43636363636363,0,0.07272727272727272,0,0,0,0,0,0,850.8363636363636,0,0,0,0,0,0,0.5818181818181818,0.2909090909090909,17.527272727272724,23.34545454545454,0.01818181818181818,0.07272727272727272,0,0.07272727272727272,0,0,43.309090909090905,61.381818181818176,750.3818181818182,0,0,0,0,0,0,721.4181818181818,221.63636363636363,0
2019-05-11 12:27:18,46.272727272727266,0,0,0,0,0,0,0,0,409.8181818181818,0,0,0,0,0,0,0,0,17.472727272727273,4.272727272727272,0.01818181818181818,0,0,0,0,0,1.2,1.2,403.0181818181818,0,0,0,0,0,0,285.7090909090909,112.79999999999998,0
2019-05-11 12:27:15,46.272727272727266,0,0,0,0,0,0,0,0,409.8181818181818,0,0,0,0,0,0,0,0,17.472727272727273,4.272727272727272,0.01818181818181818,0,0,0,0,0,1.2,1.2,403.0181818181818,0,0,0,0,0,0,285.7090909090909,112.79999999999998,0
2019-05-11 12:27:12,113.94618666666666,0,0,0,0,0,0,0,0,180.47456000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.98381333333333,0
2019-05-11 12:27:09,121.68497600000002,0,0,0,0,0,0,0,0,263.41484800000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107.71772266666669,0
