timestamp,accept,brk,clone,close,connect,create,ctl,dup2,exit,fcntl,fsync,ftruncate,futex,getaffinity,getpid,getsockname,gettid,ioctl,list,lseek,madvise,mmap,mprotect,munmap,newfstat,newstat,open,pipe,poll,pread64,pwrite64,read,recvfrom,rename,sendto,setsockopt,sigprocmask,socket,syscall,unlink,wait,write,yield
2019-05-12 01:21:22,3064.6181818181813,0,0,2.309090909090909,0,0,0,119.7090909090909,16.69090909090909,0,0,0,2997.6,0,0,0,0,0,0,0,37.418181818181814,271.56363636363636,100.12727272727271,0,97.67272727272727,0,1.2727272727272727,0,0,0,0,1.1454545454545453,0,0,0,0,46.945454545454545,0,0,0,0,771.1454545454545,1.4727272727272727
2019-05-12 01:21:19,3178.290909090909,0,0,2.309090909090909,0,0,0,119.7090909090909,16.69090909090909,0,0,0,3248.7090909090907,0,0,0,0,0,0,0,37.418181818181814,271.56363636363636,100.12727272727271,0,97.67272727272727,0,1.2727272727272727,0,0,0,0,1.1454545454545453,0,0,0,0,46.945454545454545,0,0,0,0,818.8545454545454,1.4727272727272727
2019-05-12 01:21:16,3178.290909090909,0,0,2.309090909090909,0,0,0,119.7090909090909,16.69090909090909,0,0,0,3248.7090909090907,0,0,0,0,0,0,0,37.418181818181814,271.56363636363636,100.12727272727271,0,97.67272727272727,0,1.2727272727272727,0,0,0,0,1.1454545454545453,0,0,0,0,46.945454545454545,0,0,0,0,818.8545454545454,1.4727272727272727
2019-05-12 01:21:13,3562.1999999999994,0,0,2.309090909090909,0,0,0,119.7090909090909,16.69090909090909,0,0,0,3463.9636363636364,0,0,0,0,0,0,0,37.418181818181814,271.56363636363636,100.12727272727271,0,97.67272727272727,0,1.2727272727272727,0,0,0,0,1.1454545454545453,0,0,0,0,46.945454545454545,0,0,0,0,933.8727272727272,1.4727272727272727
2019-05-12 01:21:10,3562.1999999999994,0,0,2.309090909090909,0,0,0,119.7090909090909,16.69090909090909,0,0,0,3463.9636363636364,0,0,0,0,0,0,0,37.418181818181814,271.56363636363636,100.12727272727271,0,97.67272727272727,0,1.2727272727272727,0,0,0,0,1.1454545454545453,0,0,0,0,46.945454545454545,0,0,0,0,933.8727272727272,1.4727272727272727
2019-05-12 01:21:07,4119.181818181818,0,0,2.309090909090909,0,0,0,119.7090909090909,16.69090909090909,0,0,0,3611.0181818181813,0,0,0,0,0,0,0,37.418181818181814,271.56363636363636,100.12727272727271,0,97.67272727272727,0,1.2727272727272727,0,0,0,0,1.1454545454545453,0,0,0,0,46.945454545454545,0,0,0,0,961.9454545454545,1.4727272727272727
2019-05-12 01:21:04,4043.8181818181815,0,0,0,0,0,0,0,0,0,0,0,3468.218181818181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,927.3999999999999,0
2019-05-12 01:21:01,4043.8181818181815,0,0,0,0,0,0,0,0,0,0,0,3468.218181818181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,927.3999999999999,0
2019-05-12 01:20:58,4340.545454545454,0,0,371.8363636363636,0,0,0,138.3090909090909,142.5090909090909,0,0,0,3251,0,0,0,0,0,0,61.418181818181814,179.6181818181818,180.18181818181816,124.1090909090909,0,31.854545454545452,0,240.39999999999998,0,0,155.14545454545453,326.2,522.1090909090909,0,0,0,0,405.74545454545455,0,0,0,351.07272727272726,851.3818181818182,0
2019-05-12 01:20:55,4340.545454545454,0,0,371.8363636363636,0,0,0,138.3090909090909,142.5090909090909,0,0,0,3251,0,0,0,0,0,0,61.418181818181814,179.6181818181818,180.18181818181816,124.1090909090909,0,31.854545454545452,0,238.90325333333337,0,0,155.14545454545453,326.2,522.1090909090909,0,0,0,0,405.74545454545455,0,0,0,351.07272727272726,851.3818181818182,0
2019-05-12 01:20:52,4663.545454545454,0,0,371.8363636363636,0,0,0,138.3090909090909,142.5090909090909,0,0,0,3600.218181818181,0,0,0,0,0,0,61.418181818181814,342.4,211.58181818181816,227.19999999999996,0,31.854545454545452,0,240.39999999999998,0,0,587.4545454545455,776.3090909090909,1356.5454545454545,0,0,0,0,405.74545454545455,0,0,0,948.0181818181817,1178.8545454545454,99.9090909090909
2019-05-12 01:20:49,4511.90909090909,0,0,371.8363636363636,0,0,0,138.3090909090909,142.5090909090909,0,0,0,4270.363636363636,0,0,0,0,0,0,61.418181818181814,342.4,741.1818181818181,690.2727272727273,0,31.854545454545452,0,240.39999999999998,0,0,1032.1272727272726,1288.090909090909,2213.181818181818,0,0,0,0,405.74545454545455,0,0,0,1971.690909090909,1635.2181818181816,213.74545454545452
2019-05-12 01:20:46,4511.90909090909,0,0,371.8363636363636,0,0,0,138.3090909090909,142.5090909090909,0,0,0,4270.363636363636,0,0,0,0,0,0,61.418181818181814,342.4,741.1818181818181,690.2727272727273,0,31.854545454545452,0,240.39999999999998,0,0,1032.1272727272726,1288.090909090909,2213.181818181818,0,0,0,0,405.74545454545455,0,0,0,1971.690909090909,1635.2181818181816,213.74545454545452
