timestamp,accept4,close,ctl,getpid,getsockname,newfstat,newstat,open,pread64,pwait,recvfrom,sendfile64,setsockopt,write,writev
2019-05-07 09:07:24,22.036363636363635,161.6,22.34545454545454,145.85454545454544,40.4,131.38181818181818,120.3090909090909,150.58181818181816,119.21818181818182,125.85454545454544,118.47272727272727,262.2181818181818,28.14545454545454,111.89090909090909,283.8
2019-05-07 09:07:21,22.618181818181817,149.7090909090909,22.854545454545455,139.29090909090908,45.63636363636363,120.3090909090909,111.09090909090908,144.5090909090909,106.45454545454545,120.45454545454545,109.07272727272726,252.49090909090907,27.599999999999998,102.67272727272727,273.7090909090909
2019-05-07 09:07:18,22.618181818181817,149.7090909090909,22.854545454545455,139.29090909090908,45.63636363636363,120.3090909090909,111.09090909090908,144.5090909090909,106.45454545454545,120.45454545454545,109.07272727272726,252.49090909090907,27.599999999999998,102.67272727272727,273.7090909090909
2019-05-07 09:07:15,23.38181818181818,149.16363636363636,23.618181818181817,134.2,50.418181818181814,113.07272727272726,103.74545454545454,141.85454545454544,102.27272727272727,112.98181818181817,99.52727272727272,246.59999999999997,29.90909090909091,94.12727272727271,265.09090909090907
2019-05-07 09:07:12,23.38181818181818,149.16363636363636,23.618181818181817,134.2,50.418181818181814,113.07272727272726,103.74545454545454,141.85454545454544,102.27272727272727,112.98181818181817,99.52727272727272,246.59999999999997,29.90909090909091,94.12727272727271,265.09090909090907
2019-05-07 09:07:09,23.49090909090909,151.54545454545453,20.49090909090909,135.83636363636364,54.47272727272727,118.41818181818182,105.9090909090909,146.38181818181818,109.59999999999998,113.36363636363635,101.98181818181817,243.7272727272727,30.781818181818178,96.49090909090908,262.7272727272727
2019-05-07 09:07:06,31.16420298550883,144.7662684776087,23.545882652411866,132.34786087019765,66.91030746013564,116.49302714594812,99.94727176857761,151.18456699212715,107.72923144057164,110.56564664812089,98.0017818505791,239.1498027236859,33.83697885416099,97.61995672648594,262.2229495081729
2019-05-07 09:07:03,31.16420298550883,144.7662684776087,23.545882652411866,132.34786087019765,66.91030746013564,116.49302714594812,99.94727176857761,151.18456699212715,107.72923144057164,110.56564664812089,98.0017818505791,239.1498027236859,33.83697885416099,97.61995672648594,262.2229495081729
2019-05-07 09:07:00,31.691485299732726,151.54820996745397,23.65497554500991,137.3115874834088,68.38306151020927,120.65673921344025,98.27451408207422,163.11205658284698,106.63830251459119,117.91123474972274,92.81986945217186,239.78617793050782,33.091510754740995,95.49264532082402,264.1866215749377
2019-05-07 09:06:57,31.691485299732726,151.54820996745397,23.65497554500991,137.3115874834088,68.38306151020927,120.65673921344025,98.27451408207422,163.11205658284698,106.63830251459119,117.91123474972274,92.81986945217186,239.78617793050782,33.091510754740995,95.49264532082402,264.1866215749377
