timestamp,accept,address,bind,brk,clone,close,connect,dup,exit,fcntl,futex,getpid,getsockopt,ioctl,lseek,madvise,mmap,mprotect,mremap,munmap,newfstat,newlstat,newstat,open,poll,read,readv,recvfrom,select,sendto,setsockopt,shutdown,sigprocmask,socket,writev
2019-05-08 22:32:01,624.9204530991473,441.062564773905,385.0070001272751,0,717.1766759395626,1015.7639229804179,677.28504154621,403.1164202985509,345.1153657339225,800.0690921653121,1336.2242949871818,540.5371006745578,696.576301387298,776.4686630666013,0,302.4782268768523,479.8450880925108,304.60553828251426,0,856.6155748286333,356.06101929125987,0,1115.9839269804907,791.7780323278605,500.64546628120513,466.7903052782778,0,389.8979981454208,496.71812214767544,783.4506081928762,605.6473754068255,580.465099365443,676.1395661739305,423.98952708231064,979.8905434644267
2019-05-08 22:31:58,566.4,443.0181818181818,384.9090909090909,0,742.4727272727272,995.9636363636363,656.4363636363636,371.58181818181816,344.6545454545454,795.8909090909091,1315.9818181818182,527.8909090909091,720.8909090909091,777.7272727272726,0,289.52727272727276,484.3636363636363,290.6545454545454,0,848.0727272727272,388.16363636363633,0,1118.7818181818182,792.1454545454545,485.67272727272723,466.16363636363633,0,388.58181818181816,481.47272727272724,785.290909090909,575.0727272727272,573.5636363636363,677.4,419.6727272727273,977.8727272727272
2019-05-08 22:31:55,566.4,443.0181818181818,384.9090909090909,0,742.4727272727272,995.9636363636363,656.4363636363636,371.58181818181816,344.6545454545454,795.8909090909091,1315.9818181818182,527.8909090909091,720.8909090909091,777.7272727272726,0,289.52727272727276,484.3636363636363,290.6545454545454,0,848.0727272727272,388.16363636363633,0,1118.7818181818182,792.1454545454545,485.67272727272723,466.16363636363633,0,388.58181818181816,481.47272727272724,785.290909090909,575.0727272727272,573.5636363636363,677.4,419.6727272727273,977.8727272727272
2019-05-08 22:31:52,607.690909090909,456.7272727272727,403.07272727272726,0,696.3090909090909,976.2727272727273,649.3636363636363,386.3454545454545,339.10909090909087,785.1636363636363,1333.6545454545453,531.7636363636364,708.4909090909091,767.6,0,271.78181818181815,496.4363636363636,298.0181818181818,0,830.4181818181818,398.58181818181816,0,1105.5636363636363,801.7454545454545,506.8363636363636,473.2545454545454,0,349.3818181818181,518.0727272727272,777.8727272727272,600.0909090909091,524.1636363636363,706.5090909090908,397.8909090909091,1009.7999999999998
2019-05-08 22:31:49,649.4609188923838,469.7005508990745,352.4299558189851,0,708.1143979200377,950.2736313885201,627.970400538172,404.2653769931456,324.1213796112798,788.7856584425738,1246.9046017345138,559.3352848130033,722.5686805694442,772.0768713296122,0,256.48624570462357,541.8083307576226,299.01274522281415,0,831.4576098616388,414.010654351739,0,1115.5069907819857,783.0584898456392,541.0992527408592,453.1372156869875,0,331.8666933328485,501.6636061162524,728.6958418937837,611.4979727641315,495.9182560317085,734.2957400774532,412.53795385538444,1036.1629788549299
2019-05-08 22:31:46,649.4609188923838,469.7005508990745,352.4299558189851,0,708.1143979200377,950.2736313885201,627.970400538172,404.2653769931456,324.1213796112798,788.7856584425738,1246.9046017345138,559.3352848130033,722.5686805694442,772.0768713296122,0,256.48624570462357,541.8083307576226,299.01274522281415,0,831.4576098616388,414.010654351739,0,1115.5069907819857,783.0584898456392,541.0992527408592,453.1372156869875,0,331.8666933328485,501.6636061162524,728.6958418937837,611.4979727641315,495.9182560317085,734.2957400774532,412.53795385538444,1036.1629788549299
2019-05-08 22:31:43,638.811614756632,547.5735922471318,312.91478026873216,0,709.5038091601666,932.6533209694721,594.956271932217,379.6978126875035,286.29611447480863,768.9957999236351,1262.9320533100604,558.0828742340769,747.6863215694831,772.668593974436,0,237.822505863743,543.4098801796397,299.58726522300407,0,819.1239840724377,421.0076546846306,0,1195.3126420480373,777.414134802451,556.0828378697794,443.2444226258659,0,320.75128638702523,436.5715740286187,715.0857288314332,640.4298259968364,506.3546609938363,747.468135784287,388.9525264095711,1045.928107783778
2019-05-08 22:31:40,638.811614756632,547.5735922471318,312.91478026873216,0,709.5038091601666,932.6533209694721,594.956271932217,379.6978126875035,286.29611447480863,768.9957999236351,1262.9320533100604,558.0828742340769,747.6863215694831,772.668593974436,0,237.822505863743,543.4098801796397,299.58726522300407,0,819.1239840724377,421.0076546846306,0,1195.3126420480373,777.414134802451,556.0828378697794,443.2444226258659,0,320.75128638702523,436.5715740286187,715.0857288314332,640.4298259968364,506.3546609938363,747.468135784287,388.9525264095711,1045.928107783778
2019-05-08 22:31:37,666.4363636363636,581.1818181818181,287.2363636363636,0,715.5090909090908,898.3272727272727,576.7272727272726,823.9999999999999,277.6,825.8363636363636,1256.109090909091,687.4545454545454,761.7636363636362,730.6363636363636,0,217.6181818181818,502.3818181818181,284.8545454545454,0,820.9454545454545,408.52727272727265,0,1195.5272727272725,729.1818181818181,628.1636363636363,422.0545454545454,0,320.76363636363635,439.7272727272727,671.4545454545454,657.5090909090908,490.8545454545454,721.3090909090909,365.10909090909087,944.7454545454545
2019-05-08 22:31:34,730.522373134057,558.4283350606376,285.568828524155,0,793.7053400970927,910.6529209621993,593.0107820142184,822.760413825706,251.80457826505938,830.0696376297751,1275.7504681903308,732.1769486717941,748.7772504954636,882.7978690521646,0,188.98525427735052,566.8103056419208,310.9874724995,0,758.6501572755868,821.7785777923235,0,1659.2301678212332,738.1225113183876,629.1568937617047,277.786868852161,0,462.1720394916272,398.77088674339535,683.0124184076074,710.4674630447827,458.3719703994618,769.2321678575975,356.2610229276896,914.6711758395608
