timestamp,accept4,close,ctl,getpid,getsockname,gettid,newfstat,newstat,open,pread64,pwait,recvfrom,sendfile64,setsockopt,shutdown,write,writev
2019-05-06 16:22:10,28.036363636363635,141.87272727272727,15.454545454545455,144.7090909090909,46.96363636363636,0,122.14545454545454,90.34545454545453,142.3272727272727,99.9090909090909,114.96363636363635,86.36363636363635,248.14545454545453,25.18181818181818,0,97.6,269.76363636363635
2019-05-06 16:22:07,28.036363636363635,141.87272727272727,15.454545454545455,144.7090909090909,46.96363636363636,0,122.14545454545454,90.34545454545453,142.3272727272727,99.9090909090909,114.96363636363635,86.36363636363635,248.14545454545453,25.18181818181818,0,97.6,269.76363636363635
2019-05-06 16:22:04,25.836363636363632,141.8181818181818,14.345454545454544,140.38181818181818,43.89090909090908,0,123.83636363636363,89.83636363636363,141.56363636363636,98.45454545454545,115.5090909090909,92.92727272727272,252.58181818181816,22.763636363636362,0,99.32727272727271,268.96363636363634
2019-05-06 16:22:01,18.454545454545453,140.54545454545453,10.381818181818181,139.65454545454543,31.236363636363635,0,123.05454545454545,91.72727272727272,136.4181818181818,96.85454545454544,118.34545454545453,93.03636363636363,251.27272727272728,14.527272727272727,0,97.47272727272727,268.49090909090904
2019-05-06 16:21:58,18.454545454545453,140.54545454545453,10.381818181818181,139.65454545454543,31.236363636363635,0,123.05454545454545,91.72727272727272,136.4181818181818,96.85454545454544,118.34545454545453,93.03636363636363,251.27272727272728,14.527272727272727,0,97.47272727272727,268.49090909090904
2019-05-06 16:21:55,15.563919343988072,144.4753540973472,9.454717358497428,137.38431607847414,27.473226785941563,0,118.96579937817052,96.11083837887962,137.52977326860488,101.54730086001564,112.94750813651157,91.07438317060311,246.73175875925017,13.036600665466645,0,92.25622284041529,273.87770686739765
2019-05-06 16:21:52,15.563919343988072,144.4753540973472,9.454717358497428,137.38431607847414,27.473226785941563,0,118.96579937817052,96.11083837887962,137.52977326860488,101.54730086001564,112.94750813651157,91.07438317060311,246.73175875925017,13.036600665466645,0,92.25622284041529,273.87770686739765
2019-05-06 16:21:49,7.927416862124766,139.00252731867852,7.8728704158257425,131.620574919544,19.327624138620703,0,108.78379606901944,90.58346515391189,127.25685921562211,91.05620102183677,109.52926416843943,86.91067110311096,242.404407352861,9.545628102329134,0,83.41969853997347,270.0776377752323
2019-05-06 16:21:46,9.327272727272726,133.5090909090909,8.509090909090908,119.47272727272727,19.96363636363636,0,104.99999999999999,86.01818181818182,116.83636363636363,87.14545454545454,98.45454545454545,83.16363636363636,236.87272727272727,12.872727272727271,0,82.2,262.5090909090909
2019-05-06 16:21:43,9.327272727272726,133.5090909090909,8.509090909090908,119.47272727272727,19.96363636363636,0,104.99999999999999,86.01818181818182,116.83636363636363,87.14545454545454,98.45454545454545,83.16363636363636,236.87272727272727,12.872727272727271,0,82.2,262.5090909090909
2019-05-06 16:21:40,17.254231741241068,131.05216268795112,14.108834384829366,119.19783276667697,24.163197032781223,0,97.99821821421429,84.85300267267868,112.30704896274614,95.01645424628643,93.7437501136343,86.94387374775005,233.01394520099632,15.672442319230559,0,88.2347593680115,256.39533826657697
2019-05-06 16:21:37,17.254231741241068,131.05216268795112,14.108834384829366,119.19783276667697,24.163197032781223,0,97.99821821421429,84.85300267267868,112.30704896274614,95.01645424628643,93.7437501136343,86.94387374775005,233.01394520099632,15.672442319230559,0,88.2347593680115,256.39533826657697
2019-05-06 16:21:34,23.30909090909091,133.9272727272727,16.945454545454545,117.12727272727271,29.29090909090909,0,99.96363636363635,87.41818181818182,115.18181818181817,97.12727272727271,98.12727272727271,89.14545454545454,235.19999999999996,18.2,0,91.43636363636364,263.9272727272727
2019-05-06 16:21:31,22,133.7090909090909,16.018181818181816,122.79999999999998,24.763636363636362,0,100.74545454545454,89.16363636363636,114.1090909090909,98.38181818181816,102.1090909090909,91.03636363636363,241.69090909090906,16.29090909090909,0,91.58181818181816,266.2181818181818
2019-05-06 16:21:28,22,133.7090909090909,16.018181818181816,122.79999999999998,24.763636363636362,0,100.74545454545454,89.16363636363636,114.1090909090909,98.38181818181816,102.1090909090909,91.03636363636363,241.69090909090906,16.29090909090909,0,91.58181818181816,266.2181818181818
2019-05-06 16:21:25,20.345454545454547,137.7090909090909,14.636363636363635,121.29090909090908,18.436363636363634,0,106.3090909090909,87.58181818181816,116.1090909090909,97.36363636363635,107.05454545454545,92.47272727272727,243.5272727272727,13.836363636363636,0,93.89090909090909,269.29090909090905
