timestamp,ttorrent-ubuntu
2019-05-12 01:11:49,0.05243884232440595
2019-05-12 01:11:46,0.08132502021818185
2019-05-12 01:11:43,0.08132502021818185
2019-05-12 01:11:40,0.11884385672727281
2019-05-12 01:11:37,0.1504714901999999
2019-05-12 01:11:34,0.1504714901999999
2019-05-12 01:11:31,0.1977615489636363
2019-05-12 01:11:28,0.1977615489636363
2019-05-12 01:11:25,0.23181408767272724
2019-05-12 01:11:22,0.27791181685454547
2019-05-12 01:11:19,0.27791181685454547
2019-05-12 01:11:16,0.32715745154545456
2019-05-12 01:11:13,0.32715745154545456
2019-05-12 01:11:10,0.3851755844363637
2019-05-12 01:11:07,0.43108027400000004
2019-05-12 01:11:04,0.43108027400000004
2019-05-12 01:11:01,0.4729739638727273
2019-05-12 01:10:58,0.4729739638727273
2019-05-12 01:10:55,0.4680740707987127
2019-05-12 01:10:52,0.5025137056000001
2019-05-12 01:10:49,0.5025137056000001
2019-05-12 01:10:46,0.5147959164
2019-05-12 01:10:43,0.5147959164
2019-05-12 01:10:40,0.5420700333454544
2019-05-12 01:10:37,0.5358636472545454
2019-05-12 01:10:34,0.5358636472545454
2019-05-12 01:10:31,0.5593062635454547
2019-05-12 01:10:28,0.5593062635454547
2019-05-12 01:10:25,0.5591570019455605
2019-05-12 01:10:22,0.5635436595636363
2019-05-12 01:10:19,0.5635436595636363
2019-05-12 01:10:16,0.5470060644545455
2019-05-12 01:10:13,0.5470060644545455
2019-05-12 01:10:10,0.5491336793090908
2019-05-12 01:10:07,0.5609713778363636
2019-05-12 01:10:04,0.5609713778363636
2019-05-12 01:10:01,0.5456776078
2019-05-12 01:09:58,0.5456776078
2019-05-12 01:09:55,0.5246433746727273
2019-05-12 01:09:52,0.5145337727090908
2019-05-12 01:09:49,0.5145337727090908
2019-05-12 01:09:46,0.49557909787272725
2019-05-12 01:09:43,0.49557909787272725
2019-05-12 01:09:40,0.5013915506363636
2019-05-12 01:09:37,0.47419395809090903
2019-05-12 01:09:34,0.47419395809090903
2019-05-12 01:09:31,0.47488497416504566
2019-05-12 01:09:28,0.47488497416504566
2019-05-12 01:09:25,0.4512953594065347
2019-05-12 01:09:22,0.45434856647272714
2019-05-12 01:09:19,0.45434856647272714
2019-05-12 01:09:16,0.448581225
2019-05-12 01:09:13,0.448581225
2019-05-12 01:09:10,0.423435922
2019-05-12 01:09:07,0.4307212887636364
2019-05-12 01:09:04,0.4307212887636364
2019-05-12 01:09:01,0.44301118965454545
2019-05-12 01:08:58,0.44301118965454545
2019-05-12 01:08:55,0.4438396249749995
2019-05-12 01:08:52,0.455813616746977
2019-05-12 01:08:49,0.455813616746977
2019-05-12 01:08:46,0.45213931947272723
2019-05-12 01:08:43,0.45213931947272723
2019-05-12 01:08:40,0.4642921167454545
2019-05-12 01:08:37,0.4772979893818181
2019-05-12 01:08:34,0.4772979893818181
2019-05-12 01:08:31,0.5007082208868929
2019-05-12 01:08:28,0.5007082208868929
2019-05-12 01:08:25,0.5066880804545454
2019-05-12 01:08:22,0.7399539089454544
2019-05-12 01:08:19,0.7399539089454544
2019-05-12 01:08:16,0.7346567763172449
2019-05-12 01:08:13,0.6955470431682449
2019-05-12 01:08:10,0.691005172537476
2019-05-12 01:08:07,0.7221422005648813
2019-05-12 01:08:04,0.6976424189636313
2019-05-12 01:08:01,0.7223988166393022
2019-05-12 01:07:58,0.6952375088004779
2019-05-12 01:07:55,0.6914516847000352
2019-05-12 01:07:52,0.7199556204940492
2019-05-12 01:07:49,0.6839220901675491
2019-05-12 01:07:46,0.7153324080668925
2019-05-12 01:07:43,0.6714465573883924
