timestamp,accept,brk,close,connect,dup2,exit,futex,getpid,lseek,madvise,mmap,mprotect,munmap,newfstat,open,pread64,pwrite64,read,sigprocmask,syscall,tgkill,wait,write,yield
2019-05-11 12:10:38,1289.6181818181817,0,0.509090909090909,0,2.5454545454545454,0,1304.509090909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-05-11 12:10:35,1289.6181818181817,0,0.509090909090909,0,2.5454545454545454,0,1304.509090909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-05-11 12:10:32,1407.8727272727272,0,0.509090909090909,0,2.5454545454545454,0,1394.4727272727273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-05-11 12:10:29,1502.2181818181816,0,0.509090909090909,0,2.5454545454545454,0,1490.6363636363635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-05-11 12:10:26,1502.2181818181816,0,0.509090909090909,0,2.5454545454545454,0,1490.6363636363635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-05-11 12:10:23,1845.1454545454544,0,0.509090909090909,0,2.5454545454545454,0,1996.6181818181817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-05-11 12:10:20,1845.1454545454544,0,0.509090909090909,0,2.5454545454545454,0,1996.6181818181817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-05-11 12:10:17,2199.5636363636363,0,49.65454545454545,0,2.5454545454545454,0,2351.636363636363,0,55.65454545454545,0,0,0.309090909090909,0,12.345454545454544,99.7897903030303,0,0,86.29090909090908,0,0,0,0,0,0
2019-05-11 12:10:14,2313.018181818182,0,49.96363636363636,0,58.781818181818174,91.67272727272727,2664.472727272727,0,55.65454545454545,69.29090909090908,171.43636363636364,215.19999999999996,0,12.345454545454544,103.26918424242423,190.47272727272727,188,348.7272727272727,178.07432121212122,0,0,318.4363636363636,169.89090909090908,55.090909090909086
2019-05-11 12:10:11,2313.018181818182,0,49.96363636363636,0,58.781818181818174,91.67272727272727,2664.472727272727,0,55.65454545454545,69.29090909090908,171.43636363636364,215.19999999999996,0,12.345454545454544,98.05009333333334,190.47272727272727,188,348.7272727272727,169.0788666666667,0,0,318.4363636363636,169.89090909090908,55.090909090909086
2019-05-11 12:10:08,2633.8,0,49.96363636363636,0,58.781818181818174,91.67272727272727,3234.8363636363633,0,55.65454545454545,69.29090909090908,171.43636363636364,215.19999999999996,0,12.345454545454544,101.52948727272728,621.7090909090908,799.1090909090908,1129.9818181818182,175.07583636363637,0,0,973.8181818181818,563.6727272727272,55.090909090909086
2019-05-11 12:10:05,2633.8,0,49.96363636363636,0,58.781818181818174,91.67272727272727,3234.8363636363633,0,55.65454545454545,69.29090909090908,171.43636363636364,215.19999999999996,0,12.345454545454544,96.31039636363636,621.7090909090908,799.1090909090908,1129.9818181818182,166.08038181818182,0,0,973.8181818181818,563.6727272727272,55.090909090909086
2019-05-11 12:10:02,2724.522264041165,0,49.96454480990564,0,58.78288696158112,91.67439407989237,3714.8675430462376,0,55.655557373770435,69.29216894852634,186.53066419389447,226.85867015763924,0,12.345679012345679,99.7898595125972,933.0533282423316,1175.3486427025948,1823.3240604374625,172.07747080249945,0,0,1630.92056219204,1048.2917871234024,208.0946926307751
2019-05-11 12:09:59,2899.2090190017275,0,49.96817892535685,0,58.7871624693154,91.68106191471952,4290.680970997364,0,55.65960541867443,69.29720883716702,363.9421765615056,454.3503954904992,0,12.34657696154196,103.269846652726,1450.4591326484226,1534.794072188381,2484.680425493227,178.07546292087162,0,0,2178.3253023002094,1712.8466224202202,208.10982816619696
2019-05-11 12:09:56,2899.2090190017275,0,49.96817892535685,0,58.7871624693154,91.68106191471952,4290.680970997364,0,55.65960541867443,69.29720883716702,363.9421765615056,454.3503954904992,0,12.34657696154196,98.05028123768828,1450.4591326484226,1534.794072188381,2484.680425493227,169.07919053247267,0,0,2178.3253023002094,1712.8466224202202,208.10982816619696
2019-05-11 12:09:53,3375.5272727272727,0,49.96363636363636,0,58.781818181818174,91.67272727272727,5088,0,55.65454545454545,69.29090909090908,445.74545454545455,737.1272727272727,0,12.345454545454544,101.52948727272728,1845.7636363636364,1860.6363636363635,3135.9090909090905,175.07583636363637,0,0,2783.9090909090905,2135.781818181818,208.09090909090907
2019-05-11 12:09:50,3375.5272727272727,0,49.96363636363636,0,58.781818181818174,91.67272727272727,5088,0,55.65454545454545,69.29090909090908,445.74545454545455,737.1272727272727,0,12.345454545454544,96.31039636363636,1845.7636363636364,1860.6363636363635,3135.9090909090905,166.08038181818182,0,0,2783.9090909090905,2135.781818181818,208.09090909090907
2019-05-11 12:09:47,3740.9636363636364,0,49.45454545454545,0,56.236363636363635,91.67272727272727,5651.454545454545,0,55.65454545454545,69.29090909090908,445.74545454545455,891.8363636363636,0,12.345454545454544,99.7897903030303,2338.218181818182,2283.509090909091,3868.7454545454543,172.07735151515152,0,0,3536.9636363636364,2818.9636363636364,391.2545454545454
2019-05-11 12:09:44,4023.218181818181,0,49.45454545454545,0,56.236363636363635,91.67272727272727,6351.036363636363,0,55.65454545454545,69.29090909090908,445.74545454545455,1066.4545454545453,0,12.345454545454544,103.26918424242423,2737.3454545454542,2608.6545454545453,4501.836363636364,178.07432121212122,0,0,4072.7090909090907,3395.1999999999994,391.2545454545454
2019-05-11 12:09:41,4023.218181818181,0,49.45454545454545,0,56.236363636363635,91.67272727272727,6351.036363636363,0,55.65454545454545,69.29090909090908,445.74545454545455,1066.4545454545453,0,12.345454545454544,98.05009333333334,2737.3454545454542,2608.6545454545453,4501.836363636364,169.0788666666667,0,0,4072.7090909090907,3395.1999999999994,391.2545454545454
2019-05-11 12:09:38,4352.309090909091,0,49.45454545454545,0,56.236363636363635,91.67272727272727,6899.036363636363,0,55.65454545454545,69.29090909090908,445.74545454545455,1122.490909090909,0,12.345454545454544,101.52948727272728,3103.981818181818,3222.1454545454544,5479.381818181818,175.07583636363637,0,0,4790.6,3682.8363636363633,391.2545454545454
2019-05-11 12:09:35,4352.309090909091,0,49.45454545454545,0,56.236363636363635,91.67272727272727,6899.036363636363,0,55.65454545454545,69.29090909090908,445.74545454545455,1122.490909090909,0,12.345454545454544,96.31039636363636,3103.981818181818,3222.1454545454544,5479.381818181818,166.08038181818182,0,0,4790.6,3682.8363636363633,391.2545454545454
2019-05-11 12:09:32,4847.472727272727,0,105.59999999999998,0,140.5258496969697,110.99538303030303,7760.618181818181,0,55.65454545454545,94.41818181818182,602.2545454545455,1526.3454545454545,0,12.345454545454544,99.7897903030303,3747.3454545454542,3688.1999999999994,6258.181818181818,172.09989454545453,0,0,5698.654545454545,4365.799999999999,418.7961515151515
2019-05-11 12:09:29,5022.745454545454,0,105.59999999999998,0,145.4397890909091,114.8759890909091,8086.745454545454,0,55.65454545454545,94.41818181818182,602.2545454545455,1638.8181818181815,0,12.345454545454544,103.26918424242423,4331.927272727273,4141.672727272727,7077.290909090909,178.11747030303027,0,0,6332.527272727272,4766.218181818182,433.32645454545457
2019-05-11 12:09:26,5022.745454545454,0,105.59999999999998,0,138.06887999999998,109.05508,8086.745454545454,0,55.65454545454545,94.41818181818182,602.2545454545455,1638.8181818181815,0,12.345454545454544,98.05009333333334,4331.927272727273,4141.672727272727,7077.290909090909,169.09110666666666,0,0,6332.527272727272,4766.218181818182,411.531
2019-05-11 12:09:23,5159,0,56.45454545454545,0,142.9828193939394,112.93568606060606,8260.563636363635,0,0,196.84983515151515,674.4545454545454,1783.4545454545453,0,0,0,4681.8727272727265,4674.8727272727265,7803.381818181818,175.10868242424243,0,0,7065.818181818181,5331.327272727272,426.06130303030307
2019-05-11 12:09:20,5159,0,56.45454545454545,0,135.61191030303033,107.11477696969698,8260.563636363635,0,0,186.70256242424242,649.8299575757575,1783.4545454545453,0,0,0,4681.8727272727265,4674.8727272727265,7803.381818181818,166.08231878787876,0,0,7065.818181818181,5331.327272727272,404.2658484848485
2019-05-11 12:09:17,5024.181818181818,0,56.14545454545454,0,86.92509696969698,23.61905090909091,8436.4,0,0,127.42393575757576,503.0181818181818,1814.6363636363635,0,0,0,4829.8727272727265,4828.036363636364,8175.363636363635,0.618181818181818,0,0,7194.636363636363,5481.618181818181,366.3879503030304
2019-05-11 12:09:14,4533.2,0,56.14545454545454,0,89.96449090909093,24.443899393939393,8288.127272727272,0,0,131.87908727272728,503.0181818181818,1947.581818181818,0,0,0,4505.8727272727265,4265.181818181818,7869.018181818182,0.618181818181818,0,0,6933.472727272727,5341.10909090909,379.1740109090909
2019-05-11 12:09:11,4533.2,0,56.14545454545454,0,85.4054,23.20662666666667,8288.127272727272,0,0,125.19636000000001,500.5264266666667,1947.581818181818,0,0,0,4493.566279999999,4265.181818181818,7869.018181818182,0.61224,0,0,6933.472727272727,5341.10909090909,359.99492000000004
2019-05-11 12:09:08,4335.521172342321,0,56.144433737568406,0,88.44318618449361,24.031038829597033,8062.144324648642,0,0,129.64915486385095,487.9184014836094,1935.8920746895512,0,0,0,4353.834638764143,4130.343084671188,7760.186178433119,0.6181705787167505,0,0,6736.604789003836,5172.051417246958,224.39751489366856
2019-05-11 12:09:05,4197.8790409871335,0,56.144433737568406,0,83.88417816645757,22.79378859778307,8062.144324648642,0,0,122.96654909304678,478.25401235129056,1918.3168636327825,0,0,0,4132.747749434859,3965.0729026138915,7760.186178433119,0.6019266316370006,0,0,6736.604789003836,5172.051417246958,212.86863360060119
2019-05-11 12:09:02,3933.624215980365,0,56.14035087719298,0,86.91719692149198,23.616906947853227,7841.141714389601,0,0,127.41235584643822,326.10170045147413,1708.5355876738477,0,0,0,3787.8196739690334,3761.86840226646,7590.564494136896,0.6181256249431869,0,0,6556.003999636396,4693.555131351695,221.3773459320735
2019-05-11 12:08:59,3556.421072727273,0,115.82404606060608,0,89.96449090909093,24.443899393939393,7488.10909090909,0,0,131.87908727272728,257.3179684848485,1537.6909090909091,0,0,0,3530.7613490909093,3576.934894545455,7261.999999999999,0.618181818181818,0,0,6272.290909090909,4487.563636363636,231.82119111111112
2019-05-11 12:08:56,3377.1438000000003,0,109.95677333333336,0,85.4054,23.20662666666667,7488.10909090909,0,0,125.19636000000001,244.27978666666667,1474.9796133333334,0,0,0,3352.78044,3395.74944,7231.8709333333345,0.61224,0,0,6248.408026666667,4352.387093333334,217.73008
2019-05-11 12:08:53,3030.6031613333334,0,114.49178400000002,0,88.92927333333334,24.162955999999998,7194.345873333335,0,0,130.36166266666666,254.35743200000005,1383.547344,0,0,0,3010.1488240000003,3123.444882666667,6797.924517333335,0.6361306666666666,0,0,5756.497634666666,3859.6367693333327,47.71429333333334
2019-05-11 12:08:50,2860.7601613333336,0,108.03778400000002,0,83.91427333333334,22.801956000000004,6820.980873333334,0,0,123.01066266666668,240.015432,1307.4833440000002,0,0,0,2841.454824,2947.398882666667,6438.8205173333345,0.6021306666666667,0,0,5452.939634666666,3650.3957693333336,44.45429333333334
2019-05-11 12:08:47,2644.5558251851853,0,112.86346370370372,0,87.66400740740741,23.81958074074074,6343.443994074074,0,0,128.5070325925926,250.7389985185185,1196.507214814815,0,0,0,2583.9320355555556,2766.4872755555552,6098.773478518519,0.6275525925925927,0,0,5164.932702222222,3252.9463051851853,46.967287619047625
2019-05-11 12:08:44,2321.3554483333337,0,118.89556333333334,0,92.35117500000001,25.091611666666665,5992.318956666668,0,0,135.377495,264.1434566666667,1201.8779433333334,0,0,0,2349.8101983333336,2293.064645,5411.955655,0.6593300000000001,0,0,4694.140960000001,3127.6153600000002,50.31794666666667
2019-05-11 12:08:41,2165.071698333333,0,110.82806333333333,0,86.082425,23.390361666666664,5624.516456666667,0,0,126.18874500000001,246.2159566666667,1122.6554433333336,0,0,0,2191.588948333333,2137.5383950000005,5073.806905,0.6168300000000001,0,0,4400.8809599999995,2925.4553600000004,45.97128
2019-05-11 12:08:38,1694.3620495238097,0,61.27657523809524,0,0,0,4954.48776,0,0,108.57817714285716,104.3547580952381,783.5772419047621,0,0,0,1677.6214742857144,1798.7029257142858,4571.647514285713,0,0,0,3732.705723809524,2407.844295238095,3.1097173333333332
2019-05-11 12:08:35,1562.7791923809525,0,56.46800380952382,0,0,0,4610.4277600000005,0,0,100.05103428571428,96.16332952380954,724.7686704761906,0,0,0,1547.3471885714287,1657.5772114285717,4246.383228571429,0,0,0,3468.898580952381,2230.465723809524,2.8057173333333334
2019-05-11 12:08:32,1149.449151111111,0,60.258226666666665,0,0,0,4050.6008666666667,0,0,106.77231777777777,102.61999555555558,660.5034666666667,0,0,0,1075.0830666666668,1322.815131111111,3697.151773333333,0,0,0,3053.40932,1976.459275555556,3.1271466666666665
2019-05-11 12:08:29,713.3155119999999,0,65.56453866666668,0,0,0,3778.4692960000007,0,0,0,34.388962666666664,560.5230026666667,0,0,0,793.6353893333333,868.5859653333334,3115.6314426666668,0,0,0,2504.7763653333336,1532.6856453333332,4.023973333333333
2019-05-11 12:08:26,641.9935119999999,0,58.832538666666665,0,0,0,3449.1932959999995,0,0,0,30.862962666666665,506.5070026666666,0,0,0,714.0493893333332,779.5439653333334,2839.725442666667,0,0,0,2285.8343653333336,1390.5636453333332,3.517306666666666
2019-05-11 12:08:23,496.70565666666664,0,65.10900666666666,0,0,0,3008.5298733333334,0,0,0,34.150369999999995,295.3459266666667,0,0,0,428.52689666666663,499.9777633333333,2422.7127333333333,0,0,0,2014.6266133333331,1182.7848233333332,0
2019-05-11 12:08:20,434.9531566666666,0,56.694006666666674,0,0,0,2693.6648733333336,0,0,0,29.74287,261.6609266666666,0,0,0,375.5843966666666,435.5852633333333,2165.062733333333,0,0,0,1802.4466133333333,1049.1573233333334,0
2019-05-11 12:08:17,355.8837466666667,0,64.34978666666667,0,0,0,1976.5439466666664,0,0,0,33.75271555555556,152.66384000000002,0,0,0,311.1116133333333,443.4826266666667,1900.633022222222,0,0,0,1581.4052444444446,904.6966088888889,0
2019-05-11 12:08:14,229.16363636363633,0,61.272727272727266,0,0.01818181818181818,0.03636363636363636,1712.9818181818182,0,38.10909090909091,0.03636363636363636,32.14545454545454,150.2,0,2.6909090909090905,0.3272727272727272,71.6,181.07272727272726,1284.7454545454543,0.03636363636363636,0,0,1097.2545454545455,566.4909090909091,0.8545454545454544
2019-05-11 12:08:11,229.16363636363633,0,61.272727272727266,0,0.01818181818181818,0.03636363636363636,1712.9818181818182,0,38.10909090909091,0.03636363636363636,32.14545454545454,150.2,0,2.6909090909090905,0.3272727272727272,71.6,181.07272727272726,1284.7454545454543,0.03636363636363636,0,0,1097.2545454545455,566.4909090909091,0.8545454545454544
2019-05-11 12:08:08,455.18181818181813,0,134.56363636363636,0,85.92727272727272,88.36363636363635,1695.9454545454544,0,38.10909090909091,82.07272727272726,254.65454545454543,202.18181818181816,0,2.6909090909090905,0.3272727272727272,571.2545454545455,434.6727272727273,1559.9090909090908,41.345454545454544,0,0,1293.9636363636362,813.2,0
2019-05-11 12:08:05,455.18181818181813,0,134.56363636363636,0,85.92727272727272,88.36363636363635,1695.9454545454544,0,38.10909090909091,82.07272727272726,254.65454545454543,202.18181818181816,0,2.6909090909090905,0.3272727272727272,571.2545454545455,434.6727272727273,1559.9090909090908,41.345454545454544,0,0,1293.9636363636362,813.2,0
2019-05-11 12:08:02,597.4727272727272,0,73.36363636363635,0,85.92727272727272,88.36363636363635,1707.9999999999998,0,0,82.07272727272726,241.03636363636363,594.1090909090908,0,0,0,942.1090909090908,807.1272727272727,1895.090909090909,41.345454545454544,0,0,1586,941.3272727272727,0
2019-05-11 12:07:59,984.3513866666666,0,82.01741333333332,0,96.13799999999999,98.84410666666666,1846.4396533333334,0,0,91.80415999999998,441.99064,772.5425866666666,0,0,0,1357.89584,1335.12792,2248.4084,46.22762666666666,0,0,1984.6342133333333,1316.185173333333,106.65722666666666
2019-05-11 12:07:56,1145.61472,0,95.45408,0,111.888,115.03744,2148.93632,0,0,106.84416000000002,514.4006400000001,899.1059200000001,0,0,0,1580.3558400000002,1553.85792,2616.7584,53.80096,0,0,2309.7708800000005,1531.81184,124.13056
2019-05-11 12:07:53,1289.93394,0,81.66806,0,95.7285,98.42308,2583.2513000000004,0,0,91.41311999999999,440.10798,769.25194,0,0,0,1739.50334,1699.3480200000001,2801.83644,46.03072,0,0,2543.39988,1668.97828,106.20291999999999
