timestamp,accept,address,bind,brk,clone,close,connect,dup,exit,fcntl,futex,getpid,getsockopt,ioctl,lseek,madvise,mmap,mprotect,mremap,munmap,newfstat,newlstat,newstat,open,poll,read,readv,recvfrom,select,sendto,setsockopt,shutdown,sigprocmask,socket,writev
2019-05-09 10:47:45,816.8,448.0181818181818,561.4909090909091,0,349.8181818181818,536.3818181818182,343.3818181818181,610.7090909090908,552.3090909090909,351.54545454545456,1297.5454545454545,445.19999999999993,333.0181818181818,653.4545454545455,0,0,575.8,414.4181818181818,0,218.36363636363635,464.0181818181818,0,1176.6,261.45454545454544,357.9090909090909,389.58181818181816,0,490.3636363636363,284.2181818181818,838.2545454545453,334.0181818181818,723.4909090909091,818.8545454545454,293.4363636363636,679.2545454545453
2019-05-09 10:47:42,841.4363636363636,429.0545454545454,554.3090909090909,0,283.96363636363634,516.2181818181818,375.16363636363633,589.4363636363636,484.2181818181818,364.7090909090909,1337.9636363636362,459.74545454545455,309.2363636363636,651.2727272727273,0,0,606.2363636363636,449.6727272727273,0,214.49090909090907,447.10909090909087,0,1171.890909090909,276.7090909090909,359.8,362.6545454545454,0,473.30909090909086,301.56363636363636,867.2545454545453,323.1454545454545,697.1090909090908,858.6363636363636,316.07272727272726,686.5090909090908
2019-05-09 10:47:39,914.7818181818182,422.6727272727273,569.0363636363636,0,267.2363636363636,513.9636363636363,392.6727272727273,567.8727272727272,501.3818181818181,357.32727272727266,1396.4,470.2363636363636,309.74545454545455,610.2181818181817,0,0,664.7636363636362,536.6727272727272,0,199.56363636363633,488.8181818181818,0,1187.4,293.4545454545454,370,328.8909090909091,0,463.2545454545454,310.0363636363636,941.1090909090908,331.56363636363636,635.9636363636363,952.8181818181818,328.52727272727276,676.1818181818181
2019-05-09 10:47:36,914.7818181818182,422.6727272727273,569.0363636363636,0,267.2363636363636,513.9636363636363,392.6727272727273,567.8727272727272,501.3818181818181,357.32727272727266,1396.4,470.2363636363636,309.74545454545455,610.2181818181817,0,0,664.7636363636362,536.6727272727272,0,199.56363636363633,488.8181818181818,0,1187.4,293.4545454545454,370,328.8909090909091,0,463.2545454545454,310.0363636363636,941.1090909090908,331.56363636363636,635.9636363636363,952.8181818181818,328.52727272727276,676.1818181818181
2019-05-09 10:47:33,937.7454545454545,463.12727272727267,589.6727272727272,0,272.1454545454545,537.8,443.8727272727273,594.3454545454546,526.2181818181818,396.50909090909084,1418.1090909090906,497.6545454545454,296.8909090909091,636.6181818181817,0,0,674.2727272727273,537.8909090909091,0,227.76363636363632,521.3454545454546,0,1265.2181818181816,353.2,379.6727272727273,344.2363636363636,0,461.3636363636363,297.0363636363636,971.8181818181818,356.16363636363633,637.7272727272726,941.690909090909,375.8363636363636,721.9454545454545
2019-05-09 10:47:30,937.7454545454545,463.12727272727267,589.6727272727272,0,272.1454545454545,537.8,443.8727272727273,594.3454545454546,526.2181818181818,396.50909090909084,1418.1090909090906,497.6545454545454,296.8909090909091,636.6181818181817,0,0,674.2727272727273,537.8909090909091,0,227.76363636363632,521.3454545454546,0,1265.2181818181816,353.2,379.6727272727273,344.2363636363636,0,461.3636363636363,297.0363636363636,971.8181818181818,356.16363636363633,637.7272727272726,941.690909090909,375.8363636363636,721.9454545454545
2019-05-09 10:47:27,898.4181818181818,458.4181818181818,585.2727272727273,0,251.4181818181818,512.5818181818181,628.3636363636363,618.9818181818181,508.49090909090904,429.29090909090905,1435.1636363636362,719.3272727272727,421.6545454545454,622.5454545454545,0,0,669.4,485.10909090909087,0,213.19999999999996,545.1818181818181,0,1236.9818181818182,373.0363636363636,392.6727272727273,346.56363636363636,0,459.29090909090905,288.07272727272726,930.4545454545454,380.0181818181818,625.2727272727273,932.2727272727273,546.8727272727272,638.0363636363636
2019-05-09 10:47:24,856.1090909090908,654.1636363636363,547.6363636363636,0,692.4909090909091,462.96363636363634,612.5818181818181,702.8727272727272,502.2545454545454,452.19999999999993,1440.9272727272726,671.1454545454545,673.2727272727273,609.7636363636362,0,0,617.4181818181818,455.30909090909086,0,474.0181818181818,525.6181818181818,0,1200.890909090909,375.29090909090905,363.2545454545454,572.3090909090909,0,456.0363636363636,642.4545454545455,887.3636363636363,392.7090909090909,620.4545454545455,905.6727272727272,552.7090909090908,595.1818181818181
2019-05-09 10:47:21,856.1090909090908,654.1636363636363,547.6363636363636,0,692.4909090909091,462.96363636363634,612.5818181818181,702.8727272727272,502.2545454545454,452.19999999999993,1440.9272727272726,671.1454545454545,673.2727272727273,609.7636363636362,0,0,617.4181818181818,455.30909090909086,0,474.0181818181818,525.6181818181818,0,1200.890909090909,375.29090909090905,363.2545454545454,572.3090909090909,0,456.0363636363636,642.4545454545455,887.3636363636363,392.7090909090909,620.4545454545455,905.6727272727272,552.7090909090908,595.1818181818181
2019-05-09 10:47:18,792.6363636363636,634.4363636363636,549.1818181818181,0,722.4545454545454,422.27272727272725,617.6181818181817,495.3636363636363,514.1999999999999,442.9272727272727,1471.7818181818182,657,689.0909090909091,615.7272727272726,0,0,609.7090909090908,469.74545454545455,0,476.8181818181818,553.4363636363636,0,1193.381818181818,378.2545454545454,352.52727272727265,591.9454545454545,0,409.07272727272726,654.0363636363636,875.5272727272727,389.50909090909084,620.7090909090908,924.6181818181817,584.6545454545454,614.8
