timestamp,accept,bind,clone,close,connect,dup,exit,fcntl,futex,getpid,getsockname,getsockopt,ioctl,list,madvise,mmap,mprotect,newfstat,newstat,open,poll,read,recvfrom,recvmsg,select,sendto,setsockopt,shutdown,socket,syscall,write
2019-05-08 19:23:54,482.79999999999995,81.92727272727272,272.8363636363636,190.63636363636363,176.38181818181818,171.2181818181818,198.5272727272727,160.83636363636364,848.3272727272727,181.65454545454543,175.69090909090906,182.45454545454544,167.94545454545454,275.56363636363636,120.43636363636364,0,37.07272727272727,320.2,1331.0727272727272,291.8,254.6363636363636,331.2181818181818,282.6181818181818,205.7090909090909,513.5272727272727,130.6909090909091,253.96363636363634,191.7090909090909,220.43636363636364,0,291.6181818181818
2019-05-08 19:23:51,466.98181818181814,68.38181818181819,248.7272727272727,182.56363636363633,152.07272727272726,174.94545454545454,193.78181818181818,145.4181818181818,868.7272727272726,153.1272727272727,202.38181818181818,153.69090909090906,150.4,246.36363636363635,100.98181818181817,0,37.07272727272727,301.2545454545454,1292.1454545454544,252.59999999999997,255.58181818181816,331.1272727272727,283.6545454545454,185.69090909090906,544.8727272727272,131.14545454545453,296.2,165.76363636363638,194.43636363636364,0,256.29090909090905
2019-05-08 19:23:48,466.98181818181814,68.38181818181819,248.7272727272727,182.56363636363633,152.07272727272726,174.94545454545454,193.78181818181818,145.4181818181818,868.7272727272726,153.1272727272727,202.38181818181818,153.69090909090906,150.4,246.36363636363635,100.98181818181817,0,37.07272727272727,301.2545454545454,1292.1454545454544,252.59999999999997,255.58181818181816,331.1272727272727,283.6545454545454,185.69090909090906,544.8727272727272,131.14545454545453,296.2,165.76363636363638,194.43636363636364,0,256.29090909090905
2019-05-08 19:23:45,488.0545454545454,73.4,250.34545454545454,163.87272727272727,161.65454545454543,196.45454545454544,228.16363636363633,139.54545454545453,884.4181818181818,161.74545454545452,197.29090909090908,156.78181818181818,153.63636363636363,250.85454545454544,110.25454545454545,0,35.127272727272725,331.3818181818181,1308.581818181818,229.9272727272727,265.3454545454545,326.78181818181815,257.4,206.39999999999998,580.2,143.09090909090907,338.50909090909084,125.69090909090909,224.19999999999996,0,250.59999999999997
2019-05-08 19:23:42,530.9454545454545,81.7090909090909,220.4181818181818,161.9272727272727,157.16363636363636,160.94545454545454,228.07272727272726,168.0181818181818,871.4545454545454,156.69090909090906,197.27272727272728,151.83636363636364,155.8181818181818,216.94545454545454,138.16363636363636,0,34.272727272727266,320.3272727272727,1324.9818181818182,218.38181818181818,249.85454545454544,331.3818181818181,267.98181818181814,176.38181818181818,593.7272727272726,167.07272727272726,332.74545454545455,111.7090909090909,227.4181818181818,0,235.94545454545454
2019-05-08 19:23:39,530.9454545454545,81.7090909090909,220.4181818181818,161.9272727272727,157.16363636363636,160.94545454545454,228.07272727272726,168.0181818181818,871.4545454545454,156.69090909090906,197.27272727272728,151.83636363636364,155.8181818181818,216.94545454545454,138.16363636363636,0,34.272727272727266,320.3272727272727,1324.9818181818182,218.38181818181818,249.85454545454544,331.3818181818181,267.98181818181814,176.38181818181818,593.7272727272726,167.07272727272726,332.74545454545455,111.7090909090909,227.4181818181818,0,235.94545454545454
2019-05-08 19:23:36,545.7636363636364,75.98181818181818,201.63636363636363,165.8181818181818,140.8,178.47272727272727,216.5272727272727,188.45454545454544,877.1272727272727,156.47272727272727,205.07272727272726,163.56363636363636,162.07272727272726,158.65454545454543,139.36363636363637,0,36.58181818181818,309.54545454545456,1324.0363636363634,196.07272727272726,228.16363636363633,321.6363636363636,223.67272727272726,164.58181818181816,593.0909090909091,175.34545454545454,350.54545454545456,126.6181818181818,220.1090909090909,0,236.58181818181816
2019-05-08 19:23:33,545.7636363636364,75.98181818181818,201.63636363636363,165.8181818181818,140.8,178.47272727272727,216.5272727272727,188.45454545454544,877.1272727272727,156.47272727272727,205.07272727272726,163.56363636363636,162.07272727272726,158.65454545454543,139.36363636363637,0,36.58181818181818,309.54545454545456,1324.0363636363634,196.07272727272726,228.16363636363633,321.6363636363636,223.67272727272726,164.58181818181816,593.0909090909091,175.34545454545454,350.54545454545456,126.6181818181818,220.1090909090909,0,236.58181818181816
2019-05-08 19:23:30,517.1090909090909,80.45454545454545,180.89090909090908,156.2,142.07272727272726,178.18181818181816,230.94545454545454,185.3090909090909,895.7999999999998,147.54545454545453,186.16363636363633,170.14545454545453,165.07272727272726,195,145.74545454545452,0,53.381818181818176,319.09090909090907,1301.1636363636362,204.89090909090908,247.78181818181818,303.6727272727273,229.94545454545454,144.83636363636364,531.8545454545454,191.49090909090907,367.49090909090904,145.67272727272726,210.65454545454543,0,205.56363636363633
2019-05-08 19:23:27,525.4545454545454,76.6,194.5272727272727,116.32727272727271,135.9272727272727,142.07272727272726,226.83636363636364,199.85454545454544,887.1636363636363,143.74545454545452,228.19999999999996,180.25454545454542,145.05454545454543,200.94545454545454,136.16363636363636,0,53.381818181818176,354.96363636363634,1299.7818181818182,202.7272727272727,214.14545454545453,316.9090909090909,231.36363636363635,146.87272727272727,587.8363636363636,186.87272727272727,375.3636363636363,118.98181818181817,206.0181818181818,0,210.23636363636362
2019-05-08 19:23:24,525.4545454545454,76.6,194.5272727272727,116.32727272727271,135.9272727272727,142.07272727272726,226.83636363636364,199.85454545454544,887.1636363636363,143.74545454545452,228.19999999999996,180.25454545454542,145.05454545454543,200.94545454545454,136.16363636363636,0,53.381818181818176,354.96363636363634,1299.7818181818182,202.7272727272727,214.14545454545453,316.9090909090909,231.36363636363635,146.87272727272727,587.8363636363636,186.87272727272727,375.3636363636363,118.98181818181817,206.0181818181818,0,210.23636363636362
2019-05-08 19:23:21,427.10909090909087,74.85454545454544,169.94545454545454,115.23636363636363,110.7090909090909,157.87272727272727,217.47272727272727,227.78181818181818,887.6363636363636,206.19999999999996,197.09090909090907,194.69090909090906,139.74545454545452,214.34545454545454,106.7090909090909,0,53.945454545454545,281.2181818181818,1292.6545454545453,203.98181818181817,166.8,319.16363636363633,224.58181818181816,123.18181818181817,670.4545454545454,179.7090909090909,434.50909090909084,147.25454545454542,199.85454545454544,0,161.14545454545453
2019-05-08 19:23:18,427.10909090909087,74.85454545454544,169.94545454545454,115.23636363636363,110.7090909090909,157.87272727272727,217.47272727272727,227.78181818181818,887.6363636363636,206.19999999999996,197.09090909090907,194.69090909090906,139.74545454545452,214.34545454545454,106.7090909090909,0,53.945454545454545,281.2181818181818,1292.6545454545453,203.98181818181817,166.8,319.16363636363633,224.58181818181816,123.18181818181817,670.4545454545454,179.7090909090909,434.50909090909084,147.25454545454542,199.85454545454544,0,161.14545454545453
2019-05-08 19:23:15,429.99999999999994,63.89090909090908,141.2181818181818,129.83636363636364,112.18181818181817,159,230.54545454545453,250.4363636363636,877.7090909090908,229.18181818181816,221.83636363636364,196.65454545454543,142.16363636363636,248.19999999999996,107.7090909090909,0,53.945454545454545,287.0181818181818,1314.4181818181817,246.7090909090909,193.8181818181818,332.76363636363635,231.85454545454544,126.76363636363635,612.4363636363636,188.7090909090909,486.8545454545454,196.56363636363633,182.23636363636362,0,157
2019-05-08 19:23:12,394.8181818181818,109.89090909090909,141.58181818181816,123.49090909090908,91.96363636363635,153.76363636363638,229.67272727272726,259.56363636363636,857.9818181818181,253.27272727272728,211.43636363636364,180.96363636363634,118.98181818181817,224.05454545454543,89.4,0,41.87272727272727,268.4363636363636,1276.290909090909,178.09090909090907,180.6,348.54545454545456,192.36363636363635,134.4181818181818,633.5636363636363,189.23636363636362,514.0909090909091,219.25454545454542,152.89090909090908,0,146.23636363636362
2019-05-08 19:23:09,394.8181818181818,109.89090909090909,141.58181818181816,123.49090909090908,91.96363636363635,153.76363636363638,229.67272727272726,259.56363636363636,857.9818181818181,253.27272727272728,211.43636363636364,180.96363636363634,118.98181818181817,224.05454545454543,89.4,0,41.87272727272727,268.4363636363636,1276.290909090909,178.09090909090907,180.6,348.54545454545456,192.36363636363635,134.4181818181818,633.5636363636363,189.23636363636362,514.0909090909091,219.25454545454542,152.89090909090908,0,146.23636363636362
2019-05-08 19:23:06,349.74545454545455,111.3090909090909,181.85454545454544,142.3272727272727,111.34545454545453,158.1272727272727,229.4181818181818,263.6545454545454,877.1454545454545,272.3636363636363,216.07272727272726,167.03636363636363,80.61818181818181,240.1272727272727,100.69090909090909,0,20.709090909090907,247.5090909090909,1255.4727272727273,175.25454545454542,215.25454545454542,304.4,146.83636363636364,133.54545454545453,599.0909090909091,169.2,506.18181818181813,232.74545454545452,126.25454545454545,0,154.27272727272728
2019-05-08 19:23:03,349.74545454545455,111.3090909090909,181.85454545454544,142.3272727272727,111.34545454545453,158.1272727272727,229.4181818181818,263.6545454545454,877.1454545454545,272.3636363636363,216.07272727272726,167.03636363636363,80.61818181818181,240.1272727272727,100.69090909090909,0,20.709090909090907,247.5090909090909,1255.4727272727273,175.25454545454542,215.25454545454542,304.4,146.83636363636364,133.54545454545453,599.0909090909091,169.2,506.18181818181813,232.74545454545452,126.25454545454545,0,154.27272727272728
2019-05-08 19:23:00,343.94545454545454,127.52727272727272,183.69090909090906,161.25454545454542,110.18181818181817,158,176.74545454545452,271.5272727272727,876.1454545454545,272.59999999999997,203.5272727272727,190.0181818181818,100.96363636363635,239.74545454545452,101.09090909090908,0,40.81818181818182,175.87272727272727,1250.4,174.85454545454544,209.43636363636364,309.3818181818181,159.7090909090909,140.89090909090908,492.59999999999997,164.27272727272728,502.18181818181813,307.50909090909084,128.2,0,158.65454545454543
2019-05-08 19:22:57,405.58181818181816,166.69090909090906,183.38181818181818,166.2,123.27272727272727,158.43636363636364,197.96363636363634,255.16363636363633,890.6181818181817,292.8363636363636,147.85454545454544,208.3090909090909,102.56363636363635,238.43636363636364,108.23636363636363,0,40.81818181818182,177.78181818181818,1275.3272727272727,197.56363636363633,207.78181818181818,320.30909090909086,152.76363636363638,153.6181818181818,471.47272727272724,199.03636363636363,463.50909090909084,307.29090909090905,181.5090909090909,0,163.89090909090908
2019-05-08 19:22:54,405.58181818181816,166.69090909090906,183.38181818181818,166.2,123.27272727272727,158.43636363636364,197.96363636363634,255.16363636363633,890.6181818181817,292.8363636363636,147.85454545454544,208.3090909090909,102.56363636363635,238.43636363636364,108.23636363636363,0,40.81818181818182,177.78181818181818,1275.3272727272727,197.56363636363633,207.78181818181818,320.30909090909086,152.76363636363638,153.6181818181818,471.47272727272724,199.03636363636363,463.50909090909084,307.29090909090905,181.5090909090909,0,163.89090909090908
