timestamp,accept,brk,clone,close,connect,dup2,exit,fsync,ftruncate,futex,getaffinity,getpid,getsockname,gettid,ioctl,list,lseek,madvise,mmap,mprotect,munmap,newfstat,newstat,open,poll,pread64,pwrite64,read,recvfrom,rename,sendto,setsockopt,sigprocmask,socket,syscall,unlink,wait,write,yield
2019-05-12 05:46:13,3824.5454545454545,0,0,231.38181818181818,0,0,0,0,0,4680.8,0,0,0,0,0,0,276.30909090909086,0,952.3454545454546,1613.0727272727272,587.1149878787879,48.14545454545454,0,34.43636363636363,0,2517.4,2418.1272727272726,5229.527272727272,0,0,0,0,0,0,0,0,4429.945454545454,3520.8909090909087,291.29090909090905
2019-05-12 05:46:10,3824.5454545454545,0,0,231.38181818181818,0,0,0,0,0,4680.8,0,0,0,0,0,0,276.30909090909086,0,952.3454545454546,1613.0727272727272,556.8468060606061,48.14545454545454,0,34.43636363636363,0,2517.4,2418.1272727272726,5229.527272727272,0,0,0,0,0,0,0,0,4429.945454545454,3520.8909090909087,291.29090909090905
2019-05-12 05:46:07,4249.181818181818,0,0,231.38181818181818,0,0,0,0,0,5287.054545454545,0,0,0,0,0,0,276.30909090909086,0,952.3454545454546,1873.2545454545455,577.025593939394,48.14545454545454,0,34.43636363636363,0,2975.636363636363,3013.854545454545,6183.763636363637,0,0,0,0,0,0,0,0,5231.854545454545,4034.690909090909,488.54545454545456
2019-05-12 05:46:04,4874.254545454545,0,0,231.38181818181818,0,0,0,0,0,6169.490909090909,0,0,0,0,0,0,276.30909090909086,0,1100.8,2250.090909090909,597.2043818181818,48.14545454545454,0,34.43636363636363,0,3400.0727272727268,3541.181818181818,7162.545454545454,0,0,0,0,0,0,0,0,6102.018181818182,4544.254545454545,569.0545454545455
2019-05-12 05:46:01,4874.254545454545,0,0,231.38181818181818,0,0,0,0,0,6169.490909090909,0,0,0,0,0,0,276.30909090909086,0,1100.8,2250.090909090909,566.9362000000001,48.14545454545454,0,34.43636363636363,0,3400.0727272727268,3541.181818181818,7162.545454545454,0,0,0,0,0,0,0,0,6102.018181818182,4544.254545454545,569.0545454545455
2019-05-12 05:45:58,5466.181818181818,0,0,231.38181818181818,0,0,0,0,0,7091.199999999999,0,0,0,0,0,0,276.30909090909086,0,1100.8,2666.472727272727,587.1149878787879,48.14545454545454,0,34.43636363636363,0,4108.854545454545,4076.8909090909087,7945.381818181818,0,0,0,0,0,0,0,0,6978.036363636363,5342.381818181818,569.0545454545455
2019-05-12 05:45:55,5466.181818181818,0,0,231.38181818181818,0,0,0,0,0,7091.199999999999,0,0,0,0,0,0,276.30909090909086,0,1100.8,2666.472727272727,556.8468060606061,48.14545454545454,0,34.43636363636363,0,4108.854545454545,4076.8909090909087,7945.381818181818,0,0,0,0,0,0,0,0,6978.036363636363,5342.381818181818,569.0545454545455
2019-05-12 05:45:52,5680.704816976707,0,0,231.41127052533963,0,0,0,0,0,8203.098576182425,0,0,0,0,0,0,276.3442619969815,0,1100.9401196515923,2808.1210335860933,577.0284039180744,48.151582928736396,0,34.44074700416417,0,4607.36821049952,4597.1669121524565,8706.126234247997,0,0,0,0,0,0,0,0,7859.600312767081,6001.509282999656,649.9736330078375
2019-05-12 05:45:49,5973.923479778878,0,0,93.24992726214721,0,0,0,0,0,8691.245999418097,0,0,0,0,0,0,0,0,1073.5379691591504,3141.3660168751817,352.9588679565513,0,0,0,0,5013.783823101542,4906.677334885074,9055.044370090194,0,0,0,0,0,0,0,0,8330.520803025895,6231.179080593542,649.9854524294443
2019-05-12 05:45:46,5973.923479778878,0,0,93.24992726214721,0,0,0,0,0,8691.245999418097,0,0,0,0,0,0,0,0,1073.5379691591504,3141.3660168751817,335.06808384249837,0,0,0,0,5013.783823101542,4906.677334885074,9055.044370090194,0,0,0,0,0,0,0,0,8330.520803025895,6231.179080593542,649.9854524294443
2019-05-12 05:45:43,5785.436363636362,0,0,93.23636363636363,0,0,0,0,0,9110.363636363636,0,0,0,0,0,0,0,0,959.9818181818181,3486.3999999999996,346.9925078787879,0,0,0,0,5228.6,4941.290909090909,8970.781818181818,0,0,0,0,0,0,0,0,8105.199999999999,6337.490909090909,737.290909090909
2019-05-12 05:45:40,5785.436363636362,0,0,93.23636363636363,0,0,0,0,0,9110.363636363636,0,0,0,0,0,0,0,0,959.9818181818181,3486.3999999999996,329.10432606060607,0,0,0,0,5228.6,4941.290909090909,8970.781818181818,0,0,0,0,0,0,0,0,8105.199999999999,6337.490909090909,737.290909090909
2019-05-12 05:45:37,5614.127272727273,0,0,93.23636363636363,0,0,0,0,0,9205.454545454546,0,0,0,0,0,0,0,0,825.9636363636363,3749.763636363636,114.94655393939395,0,0,0,0,5287.090909090909,4970.527272727272,8742.672727272728,0,0,0,0,0,0,0,0,8167.036363636363,6528.2363636363625,976.690909090909
2019-05-12 05:45:34,5766.545454545454,0,0,93.23636363636363,0,187.7272727272727,188.1090909090909,0,0,9535.70909090909,0,0,0,0,0,0,0,369.6909090909091,714.8,3778.1454545454544,118.96534181818183,0,0,0,0,5348.6,4636.8,8383.381818181817,0,0,0,0,237.07272727272726,0,0,0,7882.181818181818,6399.527272727272,921.3818181818182
2019-05-12 05:45:31,5766.545454545454,0,0,93.23636363636363,0,187.7272727272727,188.1090909090909,0,0,9535.70909090909,0,0,0,0,0,0,0,369.6909090909091,714.8,3778.1454545454544,112.93715999999999,0,0,0,0,5348.6,4636.8,8383.381818181817,0,0,0,0,237.07272727272726,0,0,0,7882.181818181818,6399.527272727272,921.3818181818182
2019-05-12 05:45:28,5595.127272727273,0,0,93.23636363636363,0,187.7272727272727,188.1090909090909,0,0,9641.763636363636,0,0,0,0,0,0,0,369.6909090909091,648.9090909090908,3538.3272727272724,0,0,0,0,0,5414.672727272727,4712.454545454545,8394.363636363636,0,0,0,0,237.07272727272726,0,0,0,7763.381818181818,6221.7818181818175,896.1272727272727
2019-05-12 05:45:25,5595.127272727273,0,0,93.23636363636363,0,187.7272727272727,188.1090909090909,0,0,9641.763636363636,0,0,0,0,0,0,0,369.6909090909091,648.9090909090908,3538.3272727272724,0,0,0,0,0,5414.672727272727,4712.454545454545,8394.363636363636,0,0,0,0,237.07272727272726,0,0,0,7763.381818181818,6221.7818181818175,896.1272727272727
2019-05-12 05:45:22,5628.436363636362,0,0,93.23636363636363,0,187.7272727272727,188.1090909090909,0,0,9634.01818181818,0,0,0,0,0,0,0,369.6909090909091,734.7636363636362,3696.3999999999996,0,0,0,0,0,5486.7818181818175,4941.836363636364,8230.727272727272,0,0,0,0,237.07272727272726,0,0,0,7821.490909090909,6399.963636363636,896.1272727272727
2019-05-12 05:45:19,5621.254545454545,0,0,93.23636363636363,0,187.7272727272727,188.1090909090909,0,0,9628.454545454546,0,0,0,0,0,0,0,369.6909090909091,699.6727272727272,4295.381818181818,0,0,0,0,0,5594.836363636363,4842.654545454545,8023.618181818181,0,0,0,0,237.07272727272726,0,0,0,7957.090909090909,6229.454545454545,967.3636363636363
2019-05-12 05:45:16,5621.254545454545,0,0,93.23636363636363,0,187.7272727272727,188.1090909090909,0,0,9628.454545454546,0,0,0,0,0,0,0,369.6909090909091,699.6727272727272,4295.381818181818,0,0,0,0,0,5594.836363636363,4842.654545454545,8023.618181818181,0,0,0,0,237.07272727272726,0,0,0,7957.090909090909,6229.454545454545,967.3636363636363
2019-05-12 05:45:13,5520.70909090909,0,0,93.23636363636363,0,187.75116833051482,188.13303511355994,0,0,9724.090909090908,0,0,0,0,0,0,0,369.737966650301,699.6727272727272,4305.6909090909085,0,0,0,0,0,5730.945454545454,4522.836363636364,7747.581818181818,0,0,0,0,237.10290400596443,0,0,0,7668.072727272726,6197.218181818182,770.1090909090908
2019-05-12 05:45:10,5520.70909090909,0,0,93.23636363636363,0,39.98763456502764,90.14383910386965,0,0,9724.090909090908,0,0,0,0,0,0,0,205.0360755503831,699.6727272727272,4305.6909090909085,0,0,0,0,0,5730.945454545454,4522.836363636364,7747.581818181818,0,0,0,0,61.2089031131801,0,0,0,7668.072727272726,6197.218181818182,770.1090909090908
2019-05-12 05:45:07,5241.1454545454535,0,0,93.23636363636363,0,39.98763456502764,85.5995417515275,0,0,9604.727272727272,0,0,0,0,0,0,0,194.64729172728158,593.4,4042.4909090909086,0,0,0,0,0,5915.363636363636,4431.50909090909,7518.10909090909,0,0,0,0,61.2089031131801,0,0,0,7373.290909090909,6252.090909090909,689.6
2019-05-12 05:45:04,5011.6,0,0,93.23636363636363,0,39.98181818181818,88.62837090909092,0,0,9490.290909090907,0,0,0,0,0,0,0,201.57154181818183,593.4,3969.290909090909,0,0,0,0,0,5624.963636363636,4377.381818181818,7526.581818181818,0,0,0,0,61.199999999999996,0,0,0,7172.218181818182,6008.6,971.3999999999999
2019-05-12 05:45:01,5011.6,0,0,93.23636363636363,0,39.98181818181818,84.08473454545455,0,0,9490.290909090907,0,0,0,0,0,0,0,191.1842690909091,593.4,3969.290909090909,0,0,0,0,0,5624.963636363636,4377.381818181818,7526.581818181818,0,0,0,0,61.199999999999996,0,0,0,7172.218181818182,6008.6,971.3999999999999
2019-05-12 05:44:58,5391.841038413292,0,0,221.37182540403947,0,39.98181818181818,87.11382545454545,0,0,9229.443525369496,0,0,0,0,0,0,97.29670769174831,82.41606060606063,593.3244859745122,3888.0506117403233,0,0,0,0,0,5663.370116530623,4209.282454960277,7334.248368389477,0,0,0,0,61.199999999999996,0,0,0,6918.701256203755,6029.778028250949,890.4503063246495
2019-05-12 05:44:55,5391.841038413292,0,0,221.37182540403947,37.92727272727272,39.98181818181818,90.14291636363637,0,0,9229.443525369496,0,0,0,0,0,0,97.29670769174831,85.29484848484849,593.3244859745122,3888.0506117403233,0,0,0,0,0,5663.370116530623,4209.282454960277,7334.248368389477,0,0,0,0,61.199999999999996,0,0,0,6918.701256203755,6029.778028250949,890.4503063246495
2019-05-12 05:44:52,5374.927283304247,0,0,128.14499709133216,37.92727272727272,39.98181818181818,85.59928,0,0,9349.894560791157,0,0,0,0,0,0,97.29493891797557,80.97666666666667,534.1950261780105,3542.93920884235,0,0,0,0,0,5646.8331878999425,4037.085514834206,7517.942844677138,0,0,0,0,61.199999999999996,0,0,0,6931.2827225130895,5976.07620709715,984.9112856311809
2019-05-12 05:44:49,5390.890909090909,0,0,128.16363636363636,37.92727272727272,39.98181818181818,88.62837090909092,0,0,9231.90909090909,0,0,0,0,0,0,97.3090909090909,83.85545454545455,534.2727272727273,3133.3090909090906,0,0,0,0,0,5691.6909090909085,4138.581818181818,7789.545454545454,0,0,0,0,61.199999999999996,0,0,0,7299.290909090909,5960.6,802.6
2019-05-12 05:44:46,5390.890909090909,0,0,128.16363636363636,37.92727272727272,39.98181818181818,84.08473454545455,0,0,9231.90909090909,0,0,0,0,0,0,97.3090909090909,79.53727272727274,534.2727272727273,3133.3090909090906,0,0,0,0,0,5691.6909090909085,4138.581818181818,7789.545454545454,0,0,0,0,61.199999999999996,0,0,0,7299.290909090909,5960.6,802.6
2019-05-12 05:44:43,5486.090909090909,0,0,128.16363636363636,37.92727272727272,39.98181818181818,87.11382545454545,0,0,9200.81818181818,0,0,0,0,0,0,97.3090909090909,82.41606060606063,398.6,2699.8181818181815,0,0,0,0,0,5969.50909090909,4151.945454545455,7900.618181818181,0,0,0,0,61.199999999999996,0,0,0,7273.981818181817,5960.163636363636,563.2
2019-05-12 05:44:40,5486.090909090909,0,0,128.16363636363636,37.92727272727272,39.98181818181818,90.14291636363637,0,0,9200.81818181818,0,0,0,0,0,0,97.3090909090909,85.29484848484849,398.6,2699.8181818181815,0,0,0,0,0,5969.50909090909,4151.945454545455,7900.618181818181,0,0,0,0,61.199999999999996,0,0,0,7273.981818181817,5960.163636363636,563.2
2019-05-12 05:44:37,5615.70909090909,0,0,128.16363636363636,37.92727272727272,39.98181818181818,85.59928,0,0,9082.345454545453,0,0,0,0,0,0,97.3090909090909,80.97666666666667,556.8,2488.581818181818,0,0,0,0,0,5880.2363636363625,4395.836363636364,8289.599999999999,0,0,0,0,61.199999999999996,0,0,0,7440.70909090909,6030.327272727272,739.2727272727273
