timestamp,accept,brk,clone,close,connect,dup2,exit,fsync,ftruncate,futex,getaffinity,getpid,getsockname,gettid,ioctl,list,lseek,madvise,mmap,mprotect,munmap,newfstat,newstat,open,poll,pread64,pwrite64,read,recvfrom,rename,sendto,setsockopt,sigprocmask,socket,syscall,unlink,wait,write,yield
2019-05-12 05:21:31,4174.072727272727,0,0,256.16363636363633,0,288.6181818181818,253.67272727272726,0,0,5113.290909090909,0,0,0,0,0,0,153.2181818181818,313.7090909090909,451.18181818181813,1751.7999999999997,120.01818181818182,82.6,0,25.90909090909091,0,1963.9090909090908,2199,4665.127272727273,0,0,0,0,243.49676,0,0,0,3677.3090909090906,2884.2363636363634,239.0181818181818
2019-05-12 05:21:28,4207.745454545455,0,0,256.16363636363633,0,288.6181818181818,253.67272727272726,0,0,5704.545454545454,0,0,0,0,0,0,153.2181818181818,313.7090909090909,522.2181818181818,1984.8545454545454,120.01818181818182,82.6,0,25.90909090909091,0,2873.9090909090905,2578.290909090909,5330.927272727273,0,0,0,0,249.83636363636361,0,0,0,4153.945454545455,3287.1999999999994,306.72727272727275
2019-05-12 05:21:25,4207.745454545455,0,0,256.16363636363633,0,288.6181818181818,253.67272727272726,0,0,5704.545454545454,0,0,0,0,0,0,153.2181818181818,313.7090909090909,522.2181818181818,1984.8545454545454,120.01818181818182,82.6,0,25.90909090909091,0,2873.9090909090905,2578.290909090909,5330.927272727273,0,0,0,0,239.3328206060606,0,0,0,4153.945454545455,3287.1999999999994,306.72727272727275
2019-05-12 05:21:22,4077.6181818181813,0,0,256.16363636363633,0,288.6181818181818,253.67272727272726,0,0,6234.490909090909,0,0,0,0,0,0,153.2181818181818,313.7090909090909,522.2181818181818,1963.2909090909088,120.01818181818182,82.6,0,25.90909090909091,0,3280.1454545454544,2950.4363636363632,6030.054545454545,0,0,0,0,247.6606993939394,0,0,0,4784.818181818181,3815.7272727272725,306.72727272727275
2019-05-12 05:21:19,4081.6181818181813,0,0,256.16363636363633,0,288.6181818181818,253.67272727272726,0,0,6260.8,0,0,0,0,0,0,153.2181818181818,313.7090909090909,522.2181818181818,2154.9636363636364,120.01818181818182,82.6,0,25.90909090909091,0,3577.9090909090905,3559.9454545454546,6656.127272727273,0,0,0,0,249.83636363636361,0,0,0,5652.8727272727265,4083.0727272727268,429.1454545454545
2019-05-12 05:21:16,4081.6181818181813,0,0,256.16363636363633,0,288.6181818181818,253.67272727272726,0,0,6260.8,0,0,0,0,0,0,153.2181818181818,313.7090909090909,522.2181818181818,2154.9636363636364,120.01818181818182,82.6,0,25.90909090909091,0,3577.9090909090905,3559.9454545454546,6656.127272727273,0,0,0,0,243.49676,0,0,0,5652.8727272727265,4083.0727272727268,429.1454545454545
2019-05-12 05:21:13,4189.490909090909,0,0,256.16363636363633,0,288.6181818181818,253.67272727272726,0,0,6949.10909090909,0,0,0,0,0,0,153.2181818181818,313.7090909090909,522.2181818181818,2154.9636363636364,120.01818181818182,82.6,0,25.90909090909091,0,4026.854545454545,4295.363636363636,7524.254545454545,0,0,0,0,249.83636363636361,0,0,0,6433.818181818181,4579.272727272726,429.1454545454545
2019-05-12 05:21:10,4189.490909090909,0,0,256.16363636363633,0,288.6181818181818,253.67272727272726,0,0,6949.10909090909,0,0,0,0,0,0,153.2181818181818,313.7090909090909,522.2181818181818,2154.9636363636364,120.01818181818182,82.6,0,25.90909090909091,0,4026.854545454545,4295.363636363636,7524.254545454545,0,0,0,0,239.3328206060606,0,0,0,6433.818181818181,4579.272727272726,429.1454545454545
2019-05-12 05:21:07,4547.415125561436,0,0,256.19624315822017,0,288.65491971705495,253.70501700216394,0,0,7444.78388158493,0,0,0,0,0,0,153.2376847962468,313.7490226028768,522.2846544105614,2155.2379393741026,120.03345880384778,82.61051406542653,0,25.91238884948994,0,4586.856509010238,5085.229029149165,8697.379666503011,0,0,0,0,247.6618590850957,0,0,0,7423.090211481463,5166.057498227048,429.20008001018317
2019-05-12 05:21:04,4859.090909090909,0,0,226.39999999999998,0,187.27272727272728,206.38181818181818,0,0,7990.090909090909,0,0,0,0,0,0,153.2181818181818,293.6727272727273,579.0363636363636,2223.9090909090905,84.49090909090908,82.6,0,25.90909090909091,0,5235.545454545454,5719.327272727272,9300.854545454546,0,0,0,0,194.8,0,0,0,8066.327272727272,5542.181818181818,538.8545454545454
