timestamp,accept,bind,brk,clone,close,connect,dup,exit,fcntl,futex,getpid,getsockname,getsockopt,ioctl,list,lseek,madvise,mmap,mprotect,munmap,newfstat,newlstat,newstat,open,poll,read,recvfrom,recvmsg,select,sendto,setsockopt,shutdown,socket,write
2019-05-07 21:44:08,358.6181818181818,232.76363636363632,0,209.19999999999996,187.43636363636364,138.69090909090906,145.63636363636363,118.39999999999999,183.2181818181818,931.4727272727272,201.56363636363633,256.1454545454545,104.89090909090909,175.56363636363633,284.94545454545454,0,127.67272727272727,0,30.999999999999996,0,230.27272727272728,0,1189.9454545454544,254.5090909090909,208.6181818181818,178.7090909090909,204.43636363636364,220.67272727272726,362.8909090909091,227.49090909090907,345.4181818181818,250.5272727272727,187.9272727272727,277.18181818181813
2019-05-07 21:44:05,338.8363636363636,233.09090909090907,0,208.7272727272727,193.83636363636364,138.85454545454544,140.0181818181818,127.41818181818181,183.16363636363633,910.5454545454545,204.47272727272727,255.27272727272728,113.03636363636363,179.6,236.63636363636363,0,122.8181818181818,0,30.999999999999996,0,252.98181818181817,0,1196.5272727272725,198.63636363636363,217.9272727272727,183.76363636363632,161.94545454545454,262.99999999999994,383.27272727272725,221.18181818181816,353.3636363636363,250.5090909090909,212.9272727272727,253.14545454545453
2019-05-07 21:44:02,349.9272727272727,206.05454545454543,0,213.34545454545454,173.36363636363635,158.49090909090907,153.14545454545453,127.34545454545453,186.85454545454544,901.7272727272726,212.4181818181818,241.03636363636363,120.52727272727272,134.47272727272727,235.2181818181818,0,177.67272727272726,0,30.999999999999996,0,233.23636363636362,0,1206.6909090909091,199.7090909090909,234.49090909090907,178.1090909090909,153.78181818181818,280.6363636363636,398.27272727272725,211.7272727272727,379.10909090909087,251.56363636363633,204.16363636363633,241.0181818181818
2019-05-07 21:43:59,349.9272727272727,206.05454545454543,0,213.34545454545454,173.36363636363635,158.49090909090907,153.14545454545453,127.34545454545453,186.85454545454544,901.7272727272726,212.4181818181818,241.03636363636363,120.52727272727272,134.47272727272727,235.2181818181818,0,177.67272727272726,0,30.999999999999996,0,233.23636363636362,0,1206.6909090909091,199.7090909090909,234.49090909090907,178.1090909090909,153.78181818181818,280.6363636363636,398.27272727272725,211.7272727272727,379.10909090909087,251.56363636363633,204.16363636363633,241.0181818181818
2019-05-07 21:43:56,399.09090909090907,185.47272727272727,0,233.19999999999996,167.58181818181816,167.96363636363634,157.05454545454543,126.92727272727272,172.7272727272727,892.2181818181817,217.45454545454544,238.0181818181818,114.18181818181817,135.9090909090909,228.25454545454542,0,167,0,31.90909090909091,0,208.63636363636363,0,1207.109090909091,176.5090909090909,209.09090909090907,193.2181818181818,146.7272727272727,288.98181818181814,409.8727272727273,199.1090909090909,392.2181818181818,236.1090909090909,201.8181818181818,240.09090909090907
2019-05-07 21:43:53,399.09090909090907,185.47272727272727,0,233.19999999999996,167.58181818181816,167.96363636363634,157.05454545454543,126.92727272727272,172.7272727272727,892.2181818181817,217.45454545454544,238.0181818181818,114.18181818181817,135.9090909090909,228.25454545454542,0,167,0,31.90909090909091,0,208.63636363636363,0,1207.109090909091,176.5090909090909,209.09090909090907,193.2181818181818,146.7272727272727,288.98181818181814,409.8727272727273,199.1090909090909,392.2181818181818,236.1090909090909,201.8181818181818,240.09090909090907
2019-05-07 21:43:50,408.74545454545455,173.09090909090907,0,257.4,167.45454545454544,178.54545454545453,157.2181818181818,125.63636363636364,172.6,874.9272727272727,223.34545454545454,220.16363636363633,153.5090909090909,114.25454545454545,247.76363636363632,0,185.3272727272727,0,31.90909090909091,0,213.23636363636362,0,1223.709090909091,156.98181818181817,227.74545454545452,234.9272727272727,183.45454545454544,291.4,447.58181818181816,192.69090909090906,437.54545454545456,235.67272727272726,195.9090909090909,237.3090909090909
2019-05-07 21:43:47,439.4363636363636,156.45454545454544,0,237.79999999999998,185.25454545454542,203.25454545454542,177.3090909090909,130.6,173.65454545454543,834.8909090909091,198.6181818181818,165.9090909090909,171.69090909090906,129.7090909090909,197.47272727272727,0,198.4,0,11.254545454545454,0,230.39999999999998,0,1242.3272727272727,149.9272727272727,253.6363636363636,249.0363636363636,182.4,269.1454545454545,422.7090909090909,206.69090909090906,439.58181818181816,192.14545454545453,185.74545454545452,188.27272727272728
2019-05-07 21:43:44,439.4363636363636,156.45454545454544,0,237.79999999999998,185.25454545454542,203.25454545454542,177.3090909090909,130.6,173.65454545454543,834.8909090909091,198.6181818181818,165.9090909090909,171.69090909090906,129.7090909090909,197.47272727272727,0,198.4,0,11.254545454545454,0,230.39999999999998,0,1242.3272727272727,149.9272727272727,253.6363636363636,249.0363636363636,182.4,269.1454545454545,422.7090909090909,206.69090909090906,439.58181818181816,192.14545454545453,185.74545454545452,188.27272727272728
2019-05-07 21:43:41,384.98181818181814,170.05454545454543,0,235.78181818181818,179.45454545454544,194.2,190.89090909090908,107.89090909090909,165.9090909090909,845.690909090909,205.39999999999998,185.2,195.56363636363633,167.69090909090906,194.47272727272727,0,209.05454545454543,0,11.654545454545454,0,248.09090909090907,0,1263.0181818181816,188.63636363636363,203.54545454545453,243.76363636363632,192.1272727272727,285.94545454545454,444.30909090909086,195.65454545454543,427.2545454545454,155.8181818181818,185.36363636363635,161.43636363636364
