timestamp,accept,brk,close,connect,dup2,exit,futex,lseek,madvise,mmap,mprotect,munmap,newfstat,open,pread64,pwrite64,read,sigprocmask,syscall,wait,write,yield
2019-05-11 22:58:47,166.36363636363637,0,0,0,0,0,201.16363636363633,0,0,0,0,0,0,0,0,0,0,0,0,0,52.65454545454545,0
2019-05-11 22:58:44,178.80650205462018,0,0,0,0,0,213.7895923488127,0,0,0,0,0,0,0,0,0,0,0,0,0,58.29302883741227,0
2019-05-11 22:58:41,178.80650205462018,0,0,0,0,0,213.7895923488127,0,0,0,0,0,0,0,0,0,0,0,0,0,58.29302883741227,0
2019-05-11 22:58:38,185,0,0,0,0,0,223.69090909090906,0,0,0,0,0,0,0,0,0,0,0,0,0,63.345454545454544,0
2019-05-11 22:58:35,185,0,0,0,0,0,223.69090909090906,0,0,0,0,0,0,0,0,0,0,0,0,0,63.345454545454544,0
2019-05-11 22:58:32,184.9272727272727,0,0,0,0,0,226.19999999999996,0,0,0,0,0,0,0,0,0,0,0,0,0,62.72727272727273,0
2019-05-11 22:58:29,175.94545454545454,0,0,0,0,0,226.85454545454544,0,0,0,0,0,0,0,0,0,0,0,0,0,61.1090909090909,0
2019-05-11 22:58:26,175.94545454545454,0,0,0,0,0,226.85454545454544,0,0,0,0,0,0,0,0,0,0,0,0,0,61.1090909090909,0
2019-05-11 22:58:23,170.56363636363633,0,0,0,0,0,226.69090909090906,0,0,0,0,0,0,0,0,0,0,0,0,0,63.29090909090908,0
2019-05-11 22:58:20,170.56363636363633,0,0,0,0,0,226.69090909090906,0,0,0,0,0,0,0,0,0,0,0,0,0,63.29090909090908,0
2019-05-11 22:58:17,169.63636363636363,0,0,0,0,0,222.63636363636363,0,0,0,0,0,0,0,0,0,0,0,0,0,60.39999999999999,0
2019-05-11 22:58:14,162.2,0,0,0,0,0,209.9272727272727,0,0,0,0,0,0,0,0,0,0,0,0,0,54.58181818181818,0
2019-05-11 22:58:11,162.2,0,0,0,0,0,209.9272727272727,0,0,0,0,0,0,0,0,0,0,0,0,0,54.58181818181818,0
2019-05-11 22:58:08,144.94545454545454,0,0,0,0,0,191.34545454545454,0,0,0,0,0,0,0,0,0,0,0,0,0,49.672727272727265,0
2019-05-11 22:58:05,144.94545454545454,0,0,0,0,0,191.34545454545454,0,0,0,0,0,0,0,0,0,0,0,0,0,49.672727272727265,0
2019-05-11 22:58:02,127.67272727272727,0,0,0,0,0,176.23636363636362,0,0,0,2.2909090909090906,0,0,0,0,0,0,0,0,0,40.89090909090909,0
