key,className,methodName,methodSignature,exceptionType,exceptionIndexNumber,lineIndexNumber,countdown,rate,mode,covered,run times in normal,run times in injection,injection captured in the business log,downloaded the file,exit status,process cpu time(in seconds),average memory usage(in MB),peak thread count,handledBy,distance,stackHeight,foPoint
4DFE9263D43353FFCD750D7BD2ABBE09,com/turn/ttorrent/bcodec/BDecoder,bdecodeNumber,()Lcom/turn/ttorrent/bcodec/BEValue;,java/io/IOException,0,217,1,1,throw_e,yes,1,1; normal: 0,-,no,2,0,0,0,com/turn/ttorrent/cli/ClientMain/main - ([Ljava/lang/String;)V,10,11,com/turn/ttorrent/bcodec/BDecoder/bdecode - (Ljava/io/InputStream;)Lcom/turn/ttorrent/bcodec/BEValue;
4DFE9263D43353FFCD750D7BD2ABBE09,com/turn/ttorrent/bcodec/BDecoder,bdecodeNumber,()Lcom/turn/ttorrent/bcodec/BEValue;,java/io/IOException,0,217,1,1,throw_e,yes,1,1; normal: 0,-,no,2,0,0,0,com/turn/ttorrent/cli/ClientMain/main - ([Ljava/lang/String;)V,10,11,com/turn/ttorrent/common/Torrent/<init> - ([BZ)V
4DFE9263D43353FFCD750D7BD2ABBE09,com/turn/ttorrent/bcodec/BDecoder,bdecodeNumber,()Lcom/turn/ttorrent/bcodec/BEValue;,java/io/IOException,0,217,1,1,throw_e,yes,1,1; normal: 0,-,no,2,0,0,0,com/turn/ttorrent/cli/ClientMain/main - ([Ljava/lang/String;)V,10,11,com/turn/ttorrent/client/SharedTorrent/<init> - ([BLjava/io/File;ZLcom/turn/ttorrent/client/strategy/RequestStrategy;)V
4DFE9263D43353FFCD750D7BD2ABBE09,com/turn/ttorrent/bcodec/BDecoder,bdecodeNumber,()Lcom/turn/ttorrent/bcodec/BEValue;,java/io/IOException,0,217,1,1,throw_e,yes,1,1; normal: 0,-,no,2,0,0,0,com/turn/ttorrent/cli/ClientMain/main - ([Ljava/lang/String;)V,10,11,com/turn/ttorrent/client/SharedTorrent/<init> - ([BLjava/io/File;Z)V
4DFE9263D43353FFCD750D7BD2ABBE09,com/turn/ttorrent/bcodec/BDecoder,bdecodeNumber,()Lcom/turn/ttorrent/bcodec/BEValue;,java/io/IOException,0,217,1,1,throw_e,yes,1,1; normal: 0,-,no,2,0,0,0,com/turn/ttorrent/cli/ClientMain/main - ([Ljava/lang/String;)V,10,11,com/turn/ttorrent/client/SharedTorrent/<init> - ([BLjava/io/File;)V
4DFE9263D43353FFCD750D7BD2ABBE09,com/turn/ttorrent/bcodec/BDecoder,bdecodeNumber,()Lcom/turn/ttorrent/bcodec/BEValue;,java/io/IOException,0,217,1,1,throw_e,yes,1,1; normal: 0,-,no,2,0,0,0,com/turn/ttorrent/cli/ClientMain/main - ([Ljava/lang/String;)V,10,11,com/turn/ttorrent/client/SharedTorrent/fromFile - (Ljava/io/File;Ljava/io/File;)Lcom/turn/ttorrent/client/SharedTorrent;
C399A3FBACFC07F812E2D232AE298637,com/turn/ttorrent/bcodec/BDecoder,bdecodeNumber,()Lcom/turn/ttorrent/bcodec/BEValue;,java/io/IOException,0,219,1,1,throw_e,yes,1,1; normal: 0,-,no,2,0,0,0,com/turn/ttorrent/cli/ClientMain/main - ([Ljava/lang/String;)V,10,11,com/turn/ttorrent/bcodec/BDecoder/bdecodeNumber - ()Lcom/turn/ttorrent/bcodec/BEValue;
C399A3FBACFC07F812E2D232AE298637,com/turn/ttorrent/bcodec/BDecoder,bdecodeNumber,()Lcom/turn/ttorrent/bcodec/BEValue;,java/io/IOException,0,219,1,1,throw_e,yes,1,1; normal: 0,-,no,2,0,0,0,com/turn/ttorrent/cli/ClientMain/main - ([Ljava/lang/String;)V,10,11,com/turn/ttorrent/bcodec/BDecoder/bdecode - ()Lcom/turn/ttorrent/bcodec/BEValue;
C399A3FBACFC07F812E2D232AE298637,com/turn/ttorrent/bcodec/BDecoder,bdecodeNumber,()Lcom/turn/ttorrent/bcodec/BEValue;,java/io/IOException,0,219,1,1,throw_e,yes,1,1; normal: 0,-,no,2,0,0,0,com/turn/ttorrent/cli/ClientMain/main - ([Ljava/lang/String;)V,10,11,com/turn/ttorrent/bcodec/BDecoder/bdecodeMap - ()Lcom/turn/ttorrent/bcodec/BEValue;
C399A3FBACFC07F812E2D232AE298637,com/turn/ttorrent/bcodec/BDecoder,bdecodeNumber,()Lcom/turn/ttorrent/bcodec/BEValue;,java/io/IOException,0,219,1,1,throw_e,yes,1,1; normal: 0,-,no,2,0,0,0,com/turn/ttorrent/cli/ClientMain/main - ([Ljava/lang/String;)V,10,11,com/turn/ttorrent/bcodec/BDecoder/bdecode - ()Lcom/turn/ttorrent/bcodec/BEValue;
C399A3FBACFC07F812E2D232AE298637,com/turn/ttorrent/bcodec/BDecoder,bdecodeNumber,()Lcom/turn/ttorrent/bcodec/BEValue;,java/io/IOException,0,219,1,1,throw_e,yes,1,1; normal: 0,-,no,2,0,0,0,com/turn/ttorrent/cli/ClientMain/main - ([Ljava/lang/String;)V,10,11,com/turn/ttorrent/bcodec/BDecoder/bdecode - (Ljava/io/InputStream;)Lcom/turn/ttorrent/bcodec/BEValue;
C399A3FBACFC07F812E2D232AE298637,com/turn/ttorrent/bcodec/BDecoder,bdecodeNumber,()Lcom/turn/ttorrent/bcodec/BEValue;,java/io/IOException,0,219,1,1,throw_e,yes,1,1; normal: 0,-,no,2,0,0,0,com/turn/ttorrent/cli/ClientMain/main - ([Ljava/lang/String;)V,10,11,com/turn/ttorrent/common/Torrent/<init> - ([BZ)V
C399A3FBACFC07F812E2D232AE298637,com/turn/ttorrent/bcodec/BDecoder,bdecodeNumber,()Lcom/turn/ttorrent/bcodec/BEValue;,java/io/IOException,0,219,1,1,throw_e,yes,1,1; normal: 0,-,no,2,0,0,0,com/turn/ttorrent/cli/ClientMain/main - ([Ljava/lang/String;)V,10,11,com/turn/ttorrent/client/SharedTorrent/<init> - ([BLjava/io/File;ZLcom/turn/ttorrent/client/strategy/RequestStrategy;)V
C399A3FBACFC07F812E2D232AE298637,com/turn/ttorrent/bcodec/BDecoder,bdecodeNumber,()Lcom/turn/ttorrent/bcodec/BEValue;,java/io/IOException,0,219,1,1,throw_e,yes,1,1; normal: 0,-,no,2,0,0,0,com/turn/ttorrent/cli/ClientMain/main - ([Ljava/lang/String;)V,10,11,com/turn/ttorrent/client/SharedTorrent/<init> - ([BLjava/io/File;Z)V
C399A3FBACFC07F812E2D232AE298637,com/turn/ttorrent/bcodec/BDecoder,bdecodeNumber,()Lcom/turn/ttorrent/bcodec/BEValue;,java/io/IOException,0,219,1,1,throw_e,yes,1,1; normal: 0,-,no,2,0,0,0,com/turn/ttorrent/cli/ClientMain/main - ([Ljava/lang/String;)V,10,11,com/turn/ttorrent/client/SharedTorrent/<init> - ([BLjava/io/File;)V
C399A3FBACFC07F812E2D232AE298637,com/turn/ttorrent/bcodec/BDecoder,bdecodeNumber,()Lcom/turn/ttorrent/bcodec/BEValue;,java/io/IOException,0,219,1,1,throw_e,yes,1,1; normal: 0,-,no,2,0,0,0,com/turn/ttorrent/cli/ClientMain/main - ([Ljava/lang/String;)V,10,11,com/turn/ttorrent/client/SharedTorrent/fromFile - (Ljava/io/File;Ljava/io/File;)Lcom/turn/ttorrent/client/SharedTorrent;
8003C6DFEDB99E2D1514DA72F243A087,com/turn/ttorrent/bcodec/BDecoder,bdecodeNumber,()Lcom/turn/ttorrent/bcodec/BEValue;,java/io/IOException,0,220,1,1,throw_e,yes,1,1; normal: 0,-,no,2,0,0,0,com/turn/ttorrent/cli/ClientMain/main - ([Ljava/lang/String;)V,10,11,com/turn/ttorrent/bcodec/BDecoder/bdecodeNumber - ()Lcom/turn/ttorrent/bcodec/BEValue;
8003C6DFEDB99E2D1514DA72F243A087,com/turn/ttorrent/bcodec/BDecoder,bdecodeNumber,()Lcom/turn/ttorrent/bcodec/BEValue;,java/io/IOException,0,220,1,1,throw_e,yes,1,1; normal: 0,-,no,2,0,0,0,com/turn/ttorrent/cli/ClientMain/main - ([Ljava/lang/String;)V,10,11,com/turn/ttorrent/bcodec/BDecoder/bdecode - ()Lcom/turn/ttorrent/bcodec/BEValue;
8003C6DFEDB99E2D1514DA72F243A087,com/turn/ttorrent/bcodec/BDecoder,bdecodeNumber,()Lcom/turn/ttorrent/bcodec/BEValue;,java/io/IOException,0,220,1,1,throw_e,yes,1,1; normal: 0,-,no,2,0,0,0,com/turn/ttorrent/cli/ClientMain/main - ([Ljava/lang/String;)V,10,11,com/turn/ttorrent/bcodec/BDecoder/bdecodeMap - ()Lcom/turn/ttorrent/bcodec/BEValue;
8003C6DFEDB99E2D1514DA72F243A087,com/turn/ttorrent/bcodec/BDecoder,bdecodeNumber,()Lcom/turn/ttorrent/bcodec/BEValue;,java/io/IOException,0,220,1,1,throw_e,yes,1,1; normal: 0,-,no,2,0,0,0,com/turn/ttorrent/cli/ClientMain/main - ([Ljava/lang/String;)V,10,11,com/turn/ttorrent/bcodec/BDecoder/bdecode - ()Lcom/turn/ttorrent/bcodec/BEValue;
8003C6DFEDB99E2D1514DA72F243A087,com/turn/ttorrent/bcodec/BDecoder,bdecodeNumber,()Lcom/turn/ttorrent/bcodec/BEValue;,java/io/IOException,0,220,1,1,throw_e,yes,1,1; normal: 0,-,no,2,0,0,0,com/turn/ttorrent/cli/ClientMain/main - ([Ljava/lang/String;)V,10,11,com/turn/ttorrent/bcodec/BDecoder/bdecode - (Ljava/io/InputStream;)Lcom/turn/ttorrent/bcodec/BEValue;
8003C6DFEDB99E2D1514DA72F243A087,com/turn/ttorrent/bcodec/BDecoder,bdecodeNumber,()Lcom/turn/ttorrent/bcodec/BEValue;,java/io/IOException,0,220,1,1,throw_e,yes,1,1; normal: 0,-,no,2,0,0,0,com/turn/ttorrent/cli/ClientMain/main - ([Ljava/lang/String;)V,10,11,com/turn/ttorrent/common/Torrent/<init> - ([BZ)V
8003C6DFEDB99E2D1514DA72F243A087,com/turn/ttorrent/bcodec/BDecoder,bdecodeNumber,()Lcom/turn/ttorrent/bcodec/BEValue;,java/io/IOException,0,220,1,1,throw_e,yes,1,1; normal: 0,-,no,2,0,0,0,com/turn/ttorrent/cli/ClientMain/main - ([Ljava/lang/String;)V,10,11,com/turn/ttorrent/client/SharedTorrent/<init> - ([BLjava/io/File;ZLcom/turn/ttorrent/client/strategy/RequestStrategy;)V
8003C6DFEDB99E2D1514DA72F243A087,com/turn/ttorrent/bcodec/BDecoder,bdecodeNumber,()Lcom/turn/ttorrent/bcodec/BEValue;,java/io/IOException,0,220,1,1,throw_e,yes,1,1; normal: 0,-,no,2,0,0,0,com/turn/ttorrent/cli/ClientMain/main - ([Ljava/lang/String;)V,10,11,com/turn/ttorrent/client/SharedTorrent/<init> - ([BLjava/io/File;Z)V
8003C6DFEDB99E2D1514DA72F243A087,com/turn/ttorrent/bcodec/BDecoder,bdecodeNumber,()Lcom/turn/ttorrent/bcodec/BEValue;,java/io/IOException,0,220,1,1,throw_e,yes,1,1; normal: 0,-,no,2,0,0,0,com/turn/ttorrent/cli/ClientMain/main - ([Ljava/lang/String;)V,10,11,com/turn/ttorrent/client/SharedTorrent/<init> - ([BLjava/io/File;)V
8003C6DFEDB99E2D1514DA72F243A087,com/turn/ttorrent/bcodec/BDecoder,bdecodeNumber,()Lcom/turn/ttorrent/bcodec/BEValue;,java/io/IOException,0,220,1,1,throw_e,yes,1,1; normal: 0,-,no,2,0,0,0,com/turn/ttorrent/cli/ClientMain/main - ([Ljava/lang/String;)V,10,11,com/turn/ttorrent/client/SharedTorrent/fromFile - (Ljava/io/File;Ljava/io/File;)Lcom/turn/ttorrent/client/SharedTorrent;
EC0683B264F0BFD16BFED3FEE43CB8FD,com/turn/ttorrent/bcodec/BDecoder,bdecodeNumber,()Lcom/turn/ttorrent/bcodec/BEValue;,java/io/IOException,0,221,1,1,throw_e,yes,1,1; normal: 0,-,no,2,0,0,0,com/turn/ttorrent/cli/ClientMain/main - ([Ljava/lang/String;)V,10,11,com/turn/ttorrent/bcodec/BDecoder/bdecodeNumber - ()Lcom/turn/ttorrent/bcodec/BEValue;
EC0683B264F0BFD16BFED3FEE43CB8FD,com/turn/ttorrent/bcodec/BDecoder,bdecodeNumber,()Lcom/turn/ttorrent/bcodec/BEValue;,java/io/IOException,0,221,1,1,throw_e,yes,1,1; normal: 0,-,no,2,0,0,0,com/turn/ttorrent/cli/ClientMain/main - ([Ljava/lang/String;)V,10,11,com/turn/ttorrent/bcodec/BDecoder/bdecode - ()Lcom/turn/ttorrent/bcodec/BEValue;
EC0683B264F0BFD16BFED3FEE43CB8FD,com/turn/ttorrent/bcodec/BDecoder,bdecodeNumber,()Lcom/turn/ttorrent/bcodec/BEValue;,java/io/IOException,0,221,1,1,throw_e,yes,1,1; normal: 0,-,no,2,0,0,0,com/turn/ttorrent/cli/ClientMain/main - ([Ljava/lang/String;)V,10,11,com/turn/ttorrent/bcodec/BDecoder/bdecodeMap - ()Lcom/turn/ttorrent/bcodec/BEValue;
EC0683B264F0BFD16BFED3FEE43CB8FD,com/turn/ttorrent/bcodec/BDecoder,bdecodeNumber,()Lcom/turn/ttorrent/bcodec/BEValue;,java/io/IOException,0,221,1,1,throw_e,yes,1,1; normal: 0,-,no,2,0,0,0,com/turn/ttorrent/cli/ClientMain/main - ([Ljava/lang/String;)V,10,11,com/turn/ttorrent/bcodec/BDecoder/bdecode - ()Lcom/turn/ttorrent/bcodec/BEValue;
EC0683B264F0BFD16BFED3FEE43CB8FD,com/turn/ttorrent/bcodec/BDecoder,bdecodeNumber,()Lcom/turn/ttorrent/bcodec/BEValue;,java/io/IOException,0,221,1,1,throw_e,yes,1,1; normal: 0,-,no,2,0,0,0,com/turn/ttorrent/cli/ClientMain/main - ([Ljava/lang/String;)V,10,11,com/turn/ttorrent/bcodec/BDecoder/bdecode - (Ljava/io/InputStream;)Lcom/turn/ttorrent/bcodec/BEValue;
EC0683B264F0BFD16BFED3FEE43CB8FD,com/turn/ttorrent/bcodec/BDecoder,bdecodeNumber,()Lcom/turn/ttorrent/bcodec/BEValue;,java/io/IOException,0,221,1,1,throw_e,yes,1,1; normal: 0,-,no,2,0,0,0,com/turn/ttorrent/cli/ClientMain/main - ([Ljava/lang/String;)V,10,11,com/turn/ttorrent/common/Torrent/<init> - ([BZ)V
EC0683B264F0BFD16BFED3FEE43CB8FD,com/turn/ttorrent/bcodec/BDecoder,bdecodeNumber,()Lcom/turn/ttorrent/bcodec/BEValue;,java/io/IOException,0,221,1,1,throw_e,yes,1,1; normal: 0,-,no,2,0,0,0,com/turn/ttorrent/cli/ClientMain/main - ([Ljava/lang/String;)V,10,11,com/turn/ttorrent/client/SharedTorrent/<init> - ([BLjava/io/File;ZLcom/turn/ttorrent/client/strategy/RequestStrategy;)V
EC0683B264F0BFD16BFED3FEE43CB8FD,com/turn/ttorrent/bcodec/BDecoder,bdecodeNumber,()Lcom/turn/ttorrent/bcodec/BEValue;,java/io/IOException,0,221,1,1,throw_e,yes,1,1; normal: 0,-,no,2,0,0,0,com/turn/ttorrent/cli/ClientMain/main - ([Ljava/lang/String;)V,10,11,com/turn/ttorrent/client/SharedTorrent/<init> - ([BLjava/io/File;Z)V
EC0683B264F0BFD16BFED3FEE43CB8FD,com/turn/ttorrent/bcodec/BDecoder,bdecodeNumber,()Lcom/turn/ttorrent/bcodec/BEValue;,java/io/IOException,0,221,1,1,throw_e,yes,1,1; normal: 0,-,no,2,0,0,0,com/turn/ttorrent/cli/ClientMain/main - ([Ljava/lang/String;)V,10,11,com/turn/ttorrent/client/SharedTorrent/<init> - ([BLjava/io/File;)V
EC0683B264F0BFD16BFED3FEE43CB8FD,com/turn/ttorrent/bcodec/BDecoder,bdecodeNumber,()Lcom/turn/ttorrent/bcodec/BEValue;,java/io/IOException,0,221,1,1,throw_e,yes,1,1; normal: 0,-,no,2,0,0,0,com/turn/ttorrent/cli/ClientMain/main - ([Ljava/lang/String;)V,10,11,com/turn/ttorrent/client/SharedTorrent/fromFile - (Ljava/io/File;Ljava/io/File;)Lcom/turn/ttorrent/client/SharedTorrent;
D77D0F79E973ACF8C1FE58287E0265EC,com/turn/ttorrent/bcodec/BDecoder,bdecodeNumber,()Lcom/turn/ttorrent/bcodec/BEValue;,java/io/IOException,0,222,1,1,throw_e,yes,1,1; normal: 0,-,no,2,0,0,0,com/turn/ttorrent/cli/ClientMain/main - ([Ljava/lang/String;)V,10,11,com/turn/ttorrent/bcodec/BDecoder/bdecodeNumber - ()Lcom/turn/ttorrent/bcodec/BEValue;
D77D0F79E973ACF8C1FE58287E0265EC,com/turn/ttorrent/bcodec/BDecoder,bdecodeNumber,()Lcom/turn/ttorrent/bcodec/BEValue;,java/io/IOException,0,222,1,1,throw_e,yes,1,1; normal: 0,-,no,2,0,0,0,com/turn/ttorrent/cli/ClientMain/main - ([Ljava/lang/String;)V,10,11,com/turn/ttorrent/bcodec/BDecoder/bdecode - ()Lcom/turn/ttorrent/bcodec/BEValue;
D77D0F79E973ACF8C1FE58287E0265EC,com/turn/ttorrent/bcodec/BDecoder,bdecodeNumber,()Lcom/turn/ttorrent/bcodec/BEValue;,java/io/IOException,0,222,1,1,throw_e,yes,1,1; normal: 0,-,no,2,0,0,0,com/turn/ttorrent/cli/ClientMain/main - ([Ljava/lang/String;)V,10,11,com/turn/ttorrent/bcodec/BDecoder/bdecodeMap - ()Lcom/turn/ttorrent/bcodec/BEValue;
D77D0F79E973ACF8C1FE58287E0265EC,com/turn/ttorrent/bcodec/BDecoder,bdecodeNumber,()Lcom/turn/ttorrent/bcodec/BEValue;,java/io/IOException,0,222,1,1,throw_e,yes,1,1; normal: 0,-,no,2,0,0,0,com/turn/ttorrent/cli/ClientMain/main - ([Ljava/lang/String;)V,10,11,com/turn/ttorrent/bcodec/BDecoder/bdecode - ()Lcom/turn/ttorrent/bcodec/BEValue;
D77D0F79E973ACF8C1FE58287E0265EC,com/turn/ttorrent/bcodec/BDecoder,bdecodeNumber,()Lcom/turn/ttorrent/bcodec/BEValue;,java/io/IOException,0,222,1,1,throw_e,yes,1,1; normal: 0,-,no,2,0,0,0,com/turn/ttorrent/cli/ClientMain/main - ([Ljava/lang/String;)V,10,11,com/turn/ttorrent/bcodec/BDecoder/bdecode - (Ljava/io/InputStream;)Lcom/turn/ttorrent/bcodec/BEValue;
D77D0F79E973ACF8C1FE58287E0265EC,com/turn/ttorrent/bcodec/BDecoder,bdecodeNumber,()Lcom/turn/ttorrent/bcodec/BEValue;,java/io/IOException,0,222,1,1,throw_e,yes,1,1; normal: 0,-,no,2,0,0,0,com/turn/ttorrent/cli/ClientMain/main - ([Ljava/lang/String;)V,10,11,com/turn/ttorrent/common/Torrent/<init> - ([BZ)V
D77D0F79E973ACF8C1FE58287E0265EC,com/turn/ttorrent/bcodec/BDecoder,bdecodeNumber,()Lcom/turn/ttorrent/bcodec/BEValue;,java/io/IOException,0,222,1,1,throw_e,yes,1,1; normal: 0,-,no,2,0,0,0,com/turn/ttorrent/cli/ClientMain/main - ([Ljava/lang/String;)V,10,11,com/turn/ttorrent/client/SharedTorrent/<init> - ([BLjava/io/File;ZLcom/turn/ttorrent/client/strategy/RequestStrategy;)V
D77D0F79E973ACF8C1FE58287E0265EC,com/turn/ttorrent/bcodec/BDecoder,bdecodeNumber,()Lcom/turn/ttorrent/bcodec/BEValue;,java/io/IOException,0,222,1,1,throw_e,yes,1,1; normal: 0,-,no,2,0,0,0,com/turn/ttorrent/cli/ClientMain/main - ([Ljava/lang/String;)V,10,11,com/turn/ttorrent/client/SharedTorrent/<init> - ([BLjava/io/File;Z)V
D77D0F79E973ACF8C1FE58287E0265EC,com/turn/ttorrent/bcodec/BDecoder,bdecodeNumber,()Lcom/turn/ttorrent/bcodec/BEValue;,java/io/IOException,0,222,1,1,throw_e,yes,1,1; normal: 0,-,no,2,0,0,0,com/turn/ttorrent/cli/ClientMain/main - ([Ljava/lang/String;)V,10,11,com/turn/ttorrent/client/SharedTorrent/<init> - ([BLjava/io/File;)V
D77D0F79E973ACF8C1FE58287E0265EC,com/turn/ttorrent/bcodec/BDecoder,bdecodeNumber,()Lcom/turn/ttorrent/bcodec/BEValue;,java/io/IOException,0,222,1,1,throw_e,yes,1,1; normal: 0,-,no,2,0,0,0,com/turn/ttorrent/cli/ClientMain/main - ([Ljava/lang/String;)V,10,11,com/turn/ttorrent/client/SharedTorrent/fromFile - (Ljava/io/File;Ljava/io/File;)Lcom/turn/ttorrent/client/SharedTorrent;
C2E52C21A2A1D5C42D661F959227AF8F,com/turn/ttorrent/bcodec/BDecoder,bdecodeNumber,()Lcom/turn/ttorrent/bcodec/BEValue;,java/io/IOException,0,223,1,1,throw_e,yes,1,1; normal: 0,-,no,2,0,0,0,com/turn/ttorrent/cli/ClientMain/main - ([Ljava/lang/String;)V,10,11,com/turn/ttorrent/bcodec/BDecoder/bdecodeNumber - ()Lcom/turn/ttorrent/bcodec/BEValue;
C2E52C21A2A1D5C42D661F959227AF8F,com/turn/ttorrent/bcodec/BDecoder,bdecodeNumber,()Lcom/turn/ttorrent/bcodec/BEValue;,java/io/IOException,0,223,1,1,throw_e,yes,1,1; normal: 0,-,no,2,0,0,0,com/turn/ttorrent/cli/ClientMain/main - ([Ljava/lang/String;)V,10,11,com/turn/ttorrent/bcodec/BDecoder/bdecode - ()Lcom/turn/ttorrent/bcodec/BEValue;
C2E52C21A2A1D5C42D661F959227AF8F,com/turn/ttorrent/bcodec/BDecoder,bdecodeNumber,()Lcom/turn/ttorrent/bcodec/BEValue;,java/io/IOException,0,223,1,1,throw_e,yes,1,1; normal: 0,-,no,2,0,0,0,com/turn/ttorrent/cli/ClientMain/main - ([Ljava/lang/String;)V,10,11,com/turn/ttorrent/bcodec/BDecoder/bdecodeMap - ()Lcom/turn/ttorrent/bcodec/BEValue;
C2E52C21A2A1D5C42D661F959227AF8F,com/turn/ttorrent/bcodec/BDecoder,bdecodeNumber,()Lcom/turn/ttorrent/bcodec/BEValue;,java/io/IOException,0,223,1,1,throw_e,yes,1,1; normal: 0,-,no,2,0,0,0,com/turn/ttorrent/cli/ClientMain/main - ([Ljava/lang/String;)V,10,11,com/turn/ttorrent/bcodec/BDecoder/bdecode - ()Lcom/turn/ttorrent/bcodec/BEValue;
C2E52C21A2A1D5C42D661F959227AF8F,com/turn/ttorrent/bcodec/BDecoder,bdecodeNumber,()Lcom/turn/ttorrent/bcodec/BEValue;,java/io/IOException,0,223,1,1,throw_e,yes,1,1; normal: 0,-,no,2,0,0,0,com/turn/ttorrent/cli/ClientMain/main - ([Ljava/lang/String;)V,10,11,com/turn/ttorrent/bcodec/BDecoder/bdecode - (Ljava/io/InputStream;)Lcom/turn/ttorrent/bcodec/BEValue;
C2E52C21A2A1D5C42D661F959227AF8F,com/turn/ttorrent/bcodec/BDecoder,bdecodeNumber,()Lcom/turn/ttorrent/bcodec/BEValue;,java/io/IOException,0,223,1,1,throw_e,yes,1,1; normal: 0,-,no,2,0,0,0,com/turn/ttorrent/cli/ClientMain/main - ([Ljava/lang/String;)V,10,11,com/turn/ttorrent/common/Torrent/<init> - ([BZ)V
C2E52C21A2A1D5C42D661F959227AF8F,com/turn/ttorrent/bcodec/BDecoder,bdecodeNumber,()Lcom/turn/ttorrent/bcodec/BEValue;,java/io/IOException,0,223,1,1,throw_e,yes,1,1; normal: 0,-,no,2,0,0,0,com/turn/ttorrent/cli/ClientMain/main - ([Ljava/lang/String;)V,10,11,com/turn/ttorrent/client/SharedTorrent/<init> - ([BLjava/io/File;ZLcom/turn/ttorrent/client/strategy/RequestStrategy;)V
C2E52C21A2A1D5C42D661F959227AF8F,com/turn/ttorrent/bcodec/BDecoder,bdecodeNumber,()Lcom/turn/ttorrent/bcodec/BEValue;,java/io/IOException,0,223,1,1,throw_e,yes,1,1; normal: 0,-,no,2,0,0,0,com/turn/ttorrent/cli/ClientMain/main - ([Ljava/lang/String;)V,10,11,com/turn/ttorrent/client/SharedTorrent/<init> - ([BLjava/io/File;Z)V
C2E52C21A2A1D5C42D661F959227AF8F,com/turn/ttorrent/bcodec/BDecoder,bdecodeNumber,()Lcom/turn/ttorrent/bcodec/BEValue;,java/io/IOException,0,223,1,1,throw_e,yes,1,1; normal: 0,-,no,2,0,0,0,com/turn/ttorrent/cli/ClientMain/main - ([Ljava/lang/String;)V,10,11,com/turn/ttorrent/client/SharedTorrent/<init> - ([BLjava/io/File;)V
C2E52C21A2A1D5C42D661F959227AF8F,com/turn/ttorrent/bcodec/BDecoder,bdecodeNumber,()Lcom/turn/ttorrent/bcodec/BEValue;,java/io/IOException,0,223,1,1,throw_e,yes,1,1; normal: 0,-,no,2,0,0,0,com/turn/ttorrent/cli/ClientMain/main - ([Ljava/lang/String;)V,10,11,com/turn/ttorrent/client/SharedTorrent/fromFile - (Ljava/io/File;Ljava/io/File;)Lcom/turn/ttorrent/client/SharedTorrent;
667E21B24954D6E28E643E6C1E3BD1B7,com/turn/ttorrent/bcodec/BDecoder,bdecodeNumber,()Lcom/turn/ttorrent/bcodec/BEValue;,java/io/IOException,0,224,1,1,throw_e,yes,1,1; normal: 0,-,no,2,0,0,0,com/turn/ttorrent/cli/ClientMain/main - ([Ljava/lang/String;)V,10,11,com/turn/ttorrent/bcodec/BDecoder/bdecodeNumber - ()Lcom/turn/ttorrent/bcodec/BEValue;
667E21B24954D6E28E643E6C1E3BD1B7,com/turn/ttorrent/bcodec/BDecoder,bdecodeNumber,()Lcom/turn/ttorrent/bcodec/BEValue;,java/io/IOException,0,224,1,1,throw_e,yes,1,1; normal: 0,-,no,2,0,0,0,com/turn/ttorrent/cli/ClientMain/main - ([Ljava/lang/String;)V,10,11,com/turn/ttorrent/bcodec/BDecoder/bdecode - ()Lcom/turn/ttorrent/bcodec/BEValue;
667E21B24954D6E28E643E6C1E3BD1B7,com/turn/ttorrent/bcodec/BDecoder,bdecodeNumber,()Lcom/turn/ttorrent/bcodec/BEValue;,java/io/IOException,0,224,1,1,throw_e,yes,1,1; normal: 0,-,no,2,0,0,0,com/turn/ttorrent/cli/ClientMain/main - ([Ljava/lang/String;)V,10,11,com/turn/ttorrent/bcodec/BDecoder/bdecodeMap - ()Lcom/turn/ttorrent/bcodec/BEValue;
667E21B24954D6E28E643E6C1E3BD1B7,com/turn/ttorrent/bcodec/BDecoder,bdecodeNumber,()Lcom/turn/ttorrent/bcodec/BEValue;,java/io/IOException,0,224,1,1,throw_e,yes,1,1; normal: 0,-,no,2,0,0,0,com/turn/ttorrent/cli/ClientMain/main - ([Ljava/lang/String;)V,10,11,com/turn/ttorrent/bcodec/BDecoder/bdecode - ()Lcom/turn/ttorrent/bcodec/BEValue;
667E21B24954D6E28E643E6C1E3BD1B7,com/turn/ttorrent/bcodec/BDecoder,bdecodeNumber,()Lcom/turn/ttorrent/bcodec/BEValue;,java/io/IOException,0,224,1,1,throw_e,yes,1,1; normal: 0,-,no,2,0,0,0,com/turn/ttorrent/cli/ClientMain/main - ([Ljava/lang/String;)V,10,11,com/turn/ttorrent/bcodec/BDecoder/bdecode - (Ljava/io/InputStream;)Lcom/turn/ttorrent/bcodec/BEValue;
667E21B24954D6E28E643E6C1E3BD1B7,com/turn/ttorrent/bcodec/BDecoder,bdecodeNumber,()Lcom/turn/ttorrent/bcodec/BEValue;,java/io/IOException,0,224,1,1,throw_e,yes,1,1; normal: 0,-,no,2,0,0,0,com/turn/ttorrent/cli/ClientMain/main - ([Ljava/lang/String;)V,10,11,com/turn/ttorrent/common/Torrent/<init> - ([BZ)V
