key,className,methodName,methodSignature,exceptionType,exceptionIndexNumber,lineIndexNumber,countdown,rate,mode,covered,run times in normal,run times in injection,injection captured in the business log,downloaded the file,exit status,process cpu time(in seconds),average memory usage(in MB),peak thread count,handledBy,distance,stackHeight,foPoint,run times in fo,downloaded the file in fo,exit status in fo,process cpu time(in seconds) in fo,average memory usage(in MB) in fo,peak thread count in fo
BA8DAEC85A32A024242F9A4D1C315F9A,com/turn/ttorrent/client/Client,handlePieceCompleted,(Lcom/turn/ttorrent/client/peer/SharingPeer;Lcom/turn/ttorrent/client/Piece;)V,java/io/IOException,0,829,1,1,throw_e,yes,1,1; normal: 2985,-,no,137,19771,94,113,com/turn/ttorrent/client/peer/SharingPeer/handleMessage - (Lcom/turn/ttorrent/common/protocol/PeerMessage;)V,2,4,com/turn/ttorrent/client/peer/SharingPeer/firePieceCompleted - (Lcom/turn/ttorrent/client/Piece;)V,1(fo 1); normal: 1376,no,137,16130,102,120
67E196B66F8AB2FF91D97CFCAD94F3E6,com/turn/ttorrent/client/Client,handlePieceCompleted,(Lcom/turn/ttorrent/client/peer/SharingPeer;Lcom/turn/ttorrent/client/Piece;)V,java/io/IOException,0,889,1,1,throw_e,yes,1,1; normal: 1219,-,yes,0,4780,88,109,com/turn/ttorrent/client/peer/SharingPeer/handleMessage - (Lcom/turn/ttorrent/common/protocol/PeerMessage;)V,2,4,com/turn/ttorrent/client/Client/handlePieceCompleted - (Lcom/turn/ttorrent/client/peer/SharingPeer;Lcom/turn/ttorrent/client/Piece;)V,1(fo 1); normal: 1268,yes,0,1367,100,124
67E196B66F8AB2FF91D97CFCAD94F3E6,com/turn/ttorrent/client/Client,handlePieceCompleted,(Lcom/turn/ttorrent/client/peer/SharingPeer;Lcom/turn/ttorrent/client/Piece;)V,java/io/IOException,0,889,1,1,throw_e,yes,1,1; normal: 1219,-,yes,0,4780,88,109,com/turn/ttorrent/client/peer/SharingPeer/handleMessage - (Lcom/turn/ttorrent/common/protocol/PeerMessage;)V,2,4,com/turn/ttorrent/client/peer/SharingPeer/firePieceCompleted - (Lcom/turn/ttorrent/client/Piece;)V,1(fo 1); normal: 1304,yes,0,1623,78,120
7B315B1C334BE5C58325C7F8635B539F,com/turn/ttorrent/client/SharedTorrent,fromFile,(Ljava/io/File;Ljava/io/File;)Lcom/turn/ttorrent/client/SharedTorrent;,java/io/IOException,0,278,1,1,throw_e,yes,1,1; normal: 0,-,no,2,0,0,0,com/turn/ttorrent/cli/ClientMain/main - ([Ljava/lang/String;)V,1,2,com/turn/ttorrent/client/SharedTorrent/fromFile - (Ljava/io/File;Ljava/io/File;)Lcom/turn/ttorrent/client/SharedTorrent;,1(fo 1); normal: 0,no,2,0,0,0
488465620B87F2858C708B9596F78E94,com/turn/ttorrent/client/SharedTorrent,fromFile,(Ljava/io/File;Ljava/io/File;)Lcom/turn/ttorrent/client/SharedTorrent;,java/io/IOException,0,279,1,1,throw_e,yes,1,1; normal: 0,-,no,2,0,0,0,com/turn/ttorrent/cli/ClientMain/main - ([Ljava/lang/String;)V,1,2,com/turn/ttorrent/client/SharedTorrent/fromFile - (Ljava/io/File;Ljava/io/File;)Lcom/turn/ttorrent/client/SharedTorrent;,1(fo 1); normal: 0,no,2,0,0,0
51756F2FC76D9E7C0C8096E464EF8694,com/turn/ttorrent/client/SharedTorrent,fromFile,(Ljava/io/File;Ljava/io/File;)Lcom/turn/ttorrent/client/SharedTorrent;,java/security/NoSuchAlgorithmException,1,278,1,1,throw_e,yes,1,1; normal: 0,-,no,2,0,0,0,com/turn/ttorrent/cli/ClientMain/main - ([Ljava/lang/String;)V,1,2,com/turn/ttorrent/client/SharedTorrent/fromFile - (Ljava/io/File;Ljava/io/File;)Lcom/turn/ttorrent/client/SharedTorrent;,1(fo 1); normal: 0,no,2,0,0,0
ACD26A2D98E78A63AD10959744C9CA28,com/turn/ttorrent/client/SharedTorrent,fromFile,(Ljava/io/File;Ljava/io/File;)Lcom/turn/ttorrent/client/SharedTorrent;,java/security/NoSuchAlgorithmException,1,279,1,1,throw_e,yes,1,1; normal: 0,-,no,2,0,0,0,com/turn/ttorrent/cli/ClientMain/main - ([Ljava/lang/String;)V,1,2,com/turn/ttorrent/client/SharedTorrent/fromFile - (Ljava/io/File;Ljava/io/File;)Lcom/turn/ttorrent/client/SharedTorrent;,1(fo 1); normal: 0,no,2,0,0,0
FBDCD8AB023B379ED814948817D29F0A,com/turn/ttorrent/client/SharedTorrent,init,()V,java/lang/InterruptedException,0,365,1,1,throw_e,yes,1,1; normal: 0,-,no,137,2399,6,10,com/turn/ttorrent/client/Client/run - ()V,1,3,com/turn/ttorrent/client/SharedTorrent/init - ()V,1(fo 1); normal: 0,no,137,978,8,11
D641F42391898433C390E3F03ADB0C4D,com/turn/ttorrent/client/SharedTorrent,init,()V,java/lang/InterruptedException,0,369,1,1,throw_e,yes,1,1; normal: 0,-,no,137,1679,7,10,com/turn/ttorrent/client/Client/run - ()V,1,3,com/turn/ttorrent/client/SharedTorrent/init - ()V,1(fo 1); normal: 0,no,137,952,8,11
DBA3DDDC006D229478DB9728C0DBB003,com/turn/ttorrent/client/SharedTorrent,init,()V,java/lang/InterruptedException,0,370,1,1,throw_e,yes,1,1; normal: 0,-,no,137,2168,7,10,com/turn/ttorrent/client/Client/run - ()V,1,3,com/turn/ttorrent/client/SharedTorrent/init - ()V,1(fo 1); normal: 0,no,137,908,8,11
42F757891215F3BCB64EB7A983D282C0,com/turn/ttorrent/client/SharedTorrent,init,()V,java/lang/InterruptedException,0,371,1,1,throw_e,yes,1,1; normal: 0,-,no,137,1998,8,10,com/turn/ttorrent/client/Client/run - ()V,1,3,com/turn/ttorrent/client/SharedTorrent/init - ()V,1(fo 1); normal: 0,no,137,987,8,11
BBEEA5A8AAB52978D30488B0C60099A5,com/turn/ttorrent/client/SharedTorrent,init,()V,java/lang/InterruptedException,0,372,1,1,throw_e,yes,1,1; normal: 0,-,no,137,2133,6,10,com/turn/ttorrent/client/Client/run - ()V,1,3,com/turn/ttorrent/client/SharedTorrent/init - ()V,1(fo 1); normal: 0,no,137,894,8,11
37EC5EF3BE3276C4B8CB6D76648B8638,com/turn/ttorrent/client/SharedTorrent,init,()V,java/lang/InterruptedException,0,374,1,1,throw_e,yes,1,1; normal: 0,-,no,137,3007,6,10,com/turn/ttorrent/client/Client/run - ()V,1,3,com/turn/ttorrent/client/SharedTorrent/init - ()V,1(fo 1); normal: 0,no,137,846,8,11
42CDD102BDBAB0451F98F49012B36ACA,com/turn/ttorrent/client/SharedTorrent,init,()V,java/lang/InterruptedException,0,375,1,1,throw_e,yes,1,1; normal: 0,-,no,137,2223,6,10,com/turn/ttorrent/client/Client/run - ()V,1,3,com/turn/ttorrent/client/SharedTorrent/init - ()V,1(fo 1); normal: 0,no,137,897,8,11
D9B6762D60989D5FE104A72BA9500BC0,com/turn/ttorrent/client/SharedTorrent,init,()V,java/lang/InterruptedException,0,376,1,1,throw_e,yes,1,1; normal: 0,-,no,137,2213,7,10,com/turn/ttorrent/client/Client/run - ()V,1,3,com/turn/ttorrent/client/SharedTorrent/init - ()V,1(fo 1); normal: 0,no,137,897,9,11
3EE5D62DFE27CD60A5A4A06753F42E85,com/turn/ttorrent/client/SharedTorrent,init,()V,java/lang/InterruptedException,0,378,1,1,throw_e,yes,1,1; normal: 0,-,no,137,2424,7,10,com/turn/ttorrent/client/Client/run - ()V,1,3,com/turn/ttorrent/client/SharedTorrent/init - ()V,1(fo 1); normal: 0,no,137,976,8,11
99814C3FB45A6D14346FC93C8928D4BA,com/turn/ttorrent/client/SharedTorrent,init,()V,java/lang/InterruptedException,0,379,1,1,throw_e,yes,1,1; normal: 0,-,no,137,2898,6,11,com/turn/ttorrent/client/Client/run - ()V,1,3,com/turn/ttorrent/client/SharedTorrent/init - ()V,1(fo 1); normal: 0,no,137,928,8,11
82CF9BAAEBEED8AA1B68A662F0DB4968,com/turn/ttorrent/client/SharedTorrent,init,()V,java/lang/InterruptedException,0,416,1,1,throw_e,yes,1,1; normal: 0,-,no,137,4727,42,13,com/turn/ttorrent/client/Client/run - ()V,1,3,com/turn/ttorrent/client/SharedTorrent/init - ()V,1(fo 1); normal: 0,no,137,2590,142,14
EC440C04D6543CFD88320B9663811019,com/turn/ttorrent/client/SharedTorrent,init,()V,java/lang/InterruptedException,0,417,1,1,throw_e,yes,1,1; normal: 0,-,no,137,4901,97,13,com/turn/ttorrent/client/Client/run - ()V,1,3,com/turn/ttorrent/client/SharedTorrent/init - ()V,1(fo 1); normal: 0,no,137,2562,140,14
D8353C26CAF84E9B3C448455315CE5A8,com/turn/ttorrent/client/SharedTorrent,init,()V,java/lang/InterruptedException,0,418,1,1,throw_e,yes,1,1; normal: 0,-,no,137,4620,81,13,com/turn/ttorrent/client/Client/run - ()V,1,3,com/turn/ttorrent/client/SharedTorrent/init - ()V,1(fo 1); normal: 0,no,137,2281,130,14
C691117FFC2EE6E58717C16929BE9242,com/turn/ttorrent/client/SharedTorrent,init,()V,java/lang/InterruptedException,0,423,1,1,throw_e,yes,1,1; normal: 0,-,no,137,5268,88,13,com/turn/ttorrent/client/Client/run - ()V,1,3,com/turn/ttorrent/client/SharedTorrent/init - ()V,1(fo 1); normal: 0,no,137,2401,129,14
E9C801C34EAE508729B60BD931F9E7C9,com/turn/ttorrent/client/SharedTorrent,init,()V,java/lang/InterruptedException,0,427,1,1,throw_e,yes,1,1; normal: 0,-,no,137,4862,92,13,com/turn/ttorrent/client/Client/run - ()V,1,3,com/turn/ttorrent/client/SharedTorrent/init - ()V,1(fo 1); normal: 0,no,137,2435,123,14
FB45FC5DAA287990F3C30BF0308C7FF7,com/turn/ttorrent/client/SharedTorrent,init,()V,java/lang/InterruptedException,0,429,1,1,throw_e,yes,1,1; normal: 0,-,no,137,6756,59,13,com/turn/ttorrent/client/Client/run - ()V,1,3,com/turn/ttorrent/client/SharedTorrent/init - ()V,1(fo 1); normal: 0,no,137,2243,115,14
B2130E1104B9327BBA84EE390A1F3986,com/turn/ttorrent/client/SharedTorrent,init,()V,java/lang/InterruptedException,0,430,1,1,throw_e,yes,1,1; normal: 0,-,no,137,5874,15,13,com/turn/ttorrent/client/Client/run - ()V,1,3,com/turn/ttorrent/client/SharedTorrent/init - ()V,1(fo 1); normal: 0,no,137,2447,102,14
C8E00D2C3187BE5A166E5B537FA4F370,com/turn/ttorrent/client/SharedTorrent,init,()V,java/lang/InterruptedException,0,431,1,1,throw_e,yes,1,1; normal: 0,-,no,137,4609,54,13,com/turn/ttorrent/client/Client/run - ()V,1,3,com/turn/ttorrent/client/SharedTorrent/init - ()V,1(fo 1); normal: 0,no,137,2198,79,14
D3EA75055DC8F7B23B2044CDD394A172,com/turn/ttorrent/client/SharedTorrent,init,()V,java/lang/InterruptedException,0,432,1,1,throw_e,yes,1,1; normal: 0,-,no,137,5035,34,13,com/turn/ttorrent/client/Client/run - ()V,1,3,com/turn/ttorrent/client/SharedTorrent/init - ()V,1(fo 1); normal: 0,no,137,2495,128,14
D9E05B4556894CA6EDB0D8D2077F16CD,com/turn/ttorrent/client/SharedTorrent,init,()V,java/lang/InterruptedException,0,433,1,1,throw_e,yes,1,1; normal: 0,-,no,137,5662,146,13,com/turn/ttorrent/client/Client/run - ()V,1,3,com/turn/ttorrent/client/SharedTorrent/init - ()V,1(fo 1); normal: 0,no,137,3034,94,14
79DD0102937406F99E3EF1F4953A6BBA,com/turn/ttorrent/client/SharedTorrent,init,()V,java/lang/InterruptedException,0,434,1,1,throw_e,yes,1,1; normal: 0,-,no,137,5154,81,13,com/turn/ttorrent/client/Client/run - ()V,1,3,com/turn/ttorrent/client/SharedTorrent/init - ()V,1(fo 1); normal: 0,no,137,2915,122,14
164C549CAD7050BB04F317CEA7C9F3E6,com/turn/ttorrent/client/SharedTorrent,init,()V,java/lang/InterruptedException,0,436,1,1,throw_e,yes,1,1; normal: 0,-,no,137,5183,11,13,com/turn/ttorrent/client/Client/run - ()V,1,3,com/turn/ttorrent/client/SharedTorrent/init - ()V,1(fo 1); normal: 0,no,137,2520,141,14
4A2ABF2738FDD7F28EEF8AA445513A6C,com/turn/ttorrent/client/SharedTorrent,init,()V,java/lang/InterruptedException,0,437,1,1,throw_e,yes,1,1; normal: 0,-,yes,0,5013,97,113,com/turn/ttorrent/client/Client/run - ()V,1,3,com/turn/ttorrent/client/SharedTorrent/init - ()V,1(fo 1); normal: 0,yes,0,1785,70,121
971BA058F538AB6509AB6314A6C32BD1,com/turn/ttorrent/client/SharedTorrent,init,()V,java/io/IOException,1,365,1,1,throw_e,yes,1,1; normal: 0,-,no,137,2900,6,10,com/turn/ttorrent/client/Client/run - ()V,1,3,com/turn/ttorrent/client/SharedTorrent/init - ()V,1(fo 1); normal: 0,no,137,1014,8,11
512E210B76BF0756671DB1929235D9AB,com/turn/ttorrent/client/SharedTorrent,init,()V,java/io/IOException,1,369,1,1,throw_e,yes,1,1; normal: 0,-,no,137,2384,6,10,com/turn/ttorrent/client/Client/run - ()V,1,3,com/turn/ttorrent/client/SharedTorrent/init - ()V,1(fo 1); normal: 0,no,137,1024,9,11
D8EF42E936B65732BE5444D7A0659E61,com/turn/ttorrent/client/SharedTorrent,init,()V,java/io/IOException,1,370,1,1,throw_e,yes,1,1; normal: 0,-,no,137,2086,6,10,com/turn/ttorrent/client/Client/run - ()V,1,3,com/turn/ttorrent/client/SharedTorrent/init - ()V,1(fo 1); normal: 0,no,137,1122,9,11
1013E7266B1EAF0248B5E18C9E33E352,com/turn/ttorrent/client/SharedTorrent,init,()V,java/io/IOException,1,371,1,1,throw_e,yes,1,1; normal: 0,-,no,137,1997,6,10,com/turn/ttorrent/client/Client/run - ()V,1,3,com/turn/ttorrent/client/SharedTorrent/init - ()V,1(fo 1); normal: 0,no,137,967,9,11
FA0AB90639F596AD4D3BFF47702C6A59,com/turn/ttorrent/client/SharedTorrent,init,()V,java/io/IOException,1,372,1,1,throw_e,yes,1,1; normal: 0,-,no,137,2309,6,11,com/turn/ttorrent/client/Client/run - ()V,1,3,com/turn/ttorrent/client/SharedTorrent/init - ()V,1(fo 1); normal: 0,no,137,956,9,11
2B3E3AAB7DCF2A55C688A3924FCE1A46,com/turn/ttorrent/client/SharedTorrent,init,()V,java/io/IOException,1,374,1,1,throw_e,yes,1,1; normal: 0,-,no,137,2142,6,10,com/turn/ttorrent/client/Client/run - ()V,1,3,com/turn/ttorrent/client/SharedTorrent/init - ()V,1(fo 1); normal: 0,no,137,951,9,11
E538F1CA305E134F386FC1607799C0D8,com/turn/ttorrent/client/SharedTorrent,init,()V,java/io/IOException,1,375,1,1,throw_e,yes,1,1; normal: 0,-,no,137,2199,6,10,com/turn/ttorrent/client/Client/run - ()V,1,3,com/turn/ttorrent/client/SharedTorrent/init - ()V,1(fo 1); normal: 0,no,137,966,8,11
3592044A0CB832B018D6CDF6403A8CF5,com/turn/ttorrent/client/SharedTorrent,init,()V,java/io/IOException,1,376,1,1,throw_e,yes,1,1; normal: 0,-,no,137,2649,6,10,com/turn/ttorrent/client/Client/run - ()V,1,3,com/turn/ttorrent/client/SharedTorrent/init - ()V,1(fo 1); normal: 0,no,137,986,8,11
90B0FD141D8535F67504977F11BF1800,com/turn/ttorrent/client/SharedTorrent,init,()V,java/io/IOException,1,378,1,1,throw_e,yes,1,1; normal: 0,-,no,137,2499,7,10,com/turn/ttorrent/client/Client/run - ()V,1,3,com/turn/ttorrent/client/SharedTorrent/init - ()V,1(fo 1); normal: 0,no,137,960,8,11
5575017071DA95D8E97B5C4EB4BA70B7,com/turn/ttorrent/client/SharedTorrent,init,()V,java/io/IOException,1,379,1,1,throw_e,yes,1,1; normal: 0,-,no,137,2178,6,10,com/turn/ttorrent/client/Client/run - ()V,1,3,com/turn/ttorrent/client/SharedTorrent/init - ()V,1(fo 1); normal: 0,no,137,1040,8,11
305721D05F70F148C92C5E42D9946B43,com/turn/ttorrent/client/SharedTorrent,init,()V,java/io/IOException,1,416,1,1,throw_e,yes,1,1; normal: 0,-,no,137,5497,79,13,com/turn/ttorrent/client/Client/run - ()V,1,3,com/turn/ttorrent/client/SharedTorrent/init - ()V,1(fo 1); normal: 0,no,137,3109,129,14
F63664411A33466CD5F10C8193FE5EEA,com/turn/ttorrent/client/SharedTorrent,init,()V,java/io/IOException,1,417,1,1,throw_e,yes,1,1; normal: 0,-,no,137,3057,7,10,com/turn/ttorrent/client/Client/run - ()V,1,3,com/turn/ttorrent/client/SharedTorrent/init - ()V,1(fo 1); normal: 0,no,137,2737,108,14
4116AB91DE693F3A0D5590312524B9E5,com/turn/ttorrent/client/SharedTorrent,init,()V,java/io/IOException,1,418,1,1,throw_e,yes,1,1; normal: 0,-,no,137,4686,31,13,com/turn/ttorrent/client/Client/run - ()V,1,3,com/turn/ttorrent/client/SharedTorrent/init - ()V,1(fo 1); normal: 0,no,137,2550,113,14
120761ABBA4403EF921EDD8D0235A8A8,com/turn/ttorrent/client/SharedTorrent,init,()V,java/io/IOException,1,423,1,1,throw_e,yes,1,1; normal: 0,-,no,137,4306,73,13,com/turn/ttorrent/client/Client/run - ()V,1,3,com/turn/ttorrent/client/SharedTorrent/init - ()V,1(fo 1); normal: 0,no,137,2421,134,14
2765E1A14567EDE023F7E8B91422F9DD,com/turn/ttorrent/client/SharedTorrent,init,()V,java/io/IOException,1,427,1,1,throw_e,yes,1,1; normal: 0,-,no,137,3724,13,13,com/turn/ttorrent/client/Client/run - ()V,1,3,com/turn/ttorrent/client/SharedTorrent/init - ()V,1(fo 1); normal: 0,no,137,3102,107,14
859C56B63A632AB55A1ADB97F6E7752A,com/turn/ttorrent/client/SharedTorrent,init,()V,java/io/IOException,1,429,1,1,throw_e,yes,1,1; normal: 0,-,no,137,3868,24,13,com/turn/ttorrent/client/Client/run - ()V,1,3,com/turn/ttorrent/client/SharedTorrent/init - ()V,1(fo 1); normal: 0,no,137,2570,90,14
02C0DA384CCF2DF441E53D9905E91912,com/turn/ttorrent/client/SharedTorrent,init,()V,java/io/IOException,1,430,1,1,throw_e,yes,1,1; normal: 0,-,no,137,3251,7,10,com/turn/ttorrent/client/Client/run - ()V,1,3,com/turn/ttorrent/client/SharedTorrent/init - ()V,1(fo 1); normal: 0,no,137,2469,134,14
286BCB21436B2D58B6BEFB05877E3032,com/turn/ttorrent/client/SharedTorrent,init,()V,java/io/IOException,1,431,1,1,throw_e,yes,1,1; normal: 0,-,no,137,3106,7,10,com/turn/ttorrent/client/Client/run - ()V,1,3,com/turn/ttorrent/client/SharedTorrent/init - ()V,1(fo 1); normal: 0,no,137,2504,130,14
1AF73CF50AAD9780625D26B1F9E8D2C0,com/turn/ttorrent/client/SharedTorrent,init,()V,java/io/IOException,1,432,1,1,throw_e,yes,1,1; normal: 0,-,no,137,3872,35,13,com/turn/ttorrent/client/Client/run - ()V,1,3,com/turn/ttorrent/client/SharedTorrent/init - ()V,1(fo 1); normal: 0,no,137,2281,122,14
C172FF5D0231C90F4695FD8DC423D4E7,com/turn/ttorrent/client/SharedTorrent,init,()V,java/io/IOException,1,433,1,1,throw_e,yes,1,1; normal: 0,-,no,137,3309,6,10,com/turn/ttorrent/client/Client/run - ()V,1,3,com/turn/ttorrent/client/SharedTorrent/init - ()V,1(fo 1); normal: 0,no,137,3226,133,14
A54AC60B4C7581B3F2514CDF4A997091,com/turn/ttorrent/client/SharedTorrent,init,()V,java/io/IOException,1,434,1,1,throw_e,yes,1,1; normal: 0,-,no,137,3325,6,10,com/turn/ttorrent/client/Client/run - ()V,1,3,com/turn/ttorrent/client/SharedTorrent/init - ()V,1(fo 1); normal: 0,no,137,2608,97,14
5BAA1C805D088D4DB927BF1DD6A8C233,com/turn/ttorrent/client/SharedTorrent,init,()V,java/io/IOException,1,436,1,1,throw_e,yes,1,1; normal: 0,-,no,137,3027,7,10,com/turn/ttorrent/client/Client/run - ()V,1,3,com/turn/ttorrent/client/SharedTorrent/init - ()V,1(fo 1); normal: 0,no,137,2331,111,14
A6423AAF3865088A1D24C0FBC60ED6C1,com/turn/ttorrent/client/SharedTorrent,init,()V,java/io/IOException,1,437,1,1,throw_e,yes,1,1; normal: 0,-,yes,0,2837,79,120,com/turn/ttorrent/client/Client/run - ()V,1,3,com/turn/ttorrent/client/SharedTorrent/init - ()V,1(fo 1); normal: 0,yes,0,1348,86,124
B67E490FCA0D180444926F16C64FE43B,com/turn/ttorrent/client/SharedTorrent,validatePieces,(Ljava/util/List;)V,java/io/IOException,0,458,1,1,throw_e,yes,1,1; normal: 0,-,no,137,1499,6,10,com/turn/ttorrent/client/SharedTorrent/init - ()V,1,4,com/turn/ttorrent/client/SharedTorrent/validatePieces - (Ljava/util/List;)V,1(fo 1); normal: 507,yes,0,1719,97,118
