timestamp,accept,bind,brk,clone,close,connect,dup,exit,fcntl,futex,getpid,getsockname,getsockopt,ioctl,list,lseek,madvise,mmap,mprotect,munmap,newfstat,newlstat,newstat,open,poll,read,recvfrom,recvmsg,select,sendto,setsockopt,shutdown,socket,syscall,write
2019-05-09 00:36:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1673.0151866666668,0,0,0,0,0,0,0,0,0,0,0,0
2019-05-09 00:35:57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1834.816698,0,0,0,0,0,0,0,0,0,0,0,0
2019-05-09 00:35:54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1939.0636979999997,0,0,0,0,0,0,0,0,0,0,0,0
2019-05-09 00:35:51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2142.1272727272726,0,0,0,0,0,0,0,0,0,0,0,0
2019-05-09 00:35:48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2142.1272727272726,0,0,0,0,0,0,0,0,0,0,0,0
2019-05-09 00:35:45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2141.290909090909,0,0,0,0,0,0,0,0,0,0,0,0
2019-05-09 00:35:42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2175.3999999999996,0,0,0,0,0,0,0,0,0,0,0,0
2019-05-09 00:35:39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2175.3999999999996,0,0,0,0,0,0,0,0,0,0,0,0
2019-05-09 00:35:36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2229.9454545454546,0,0,0,0,0,0,0,0,0,0,0,0
2019-05-09 00:35:33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2229.9454545454546,0,0,0,0,0,0,0,0,0,0,0,0
2019-05-09 00:35:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2233,0,0,0,0,0,0,0,0,0,0,0,0
2019-05-09 00:35:27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2172.181818181818,0,0,0,0,0,0,0,0,0,0,0,0
2019-05-09 00:35:24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2172.181818181818,0,0,0,0,0,0,0,0,0,0,0,0
2019-05-09 00:35:21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2185.818181818182,0,0,0,0,0,0,0,0,0,0,0,0
2019-05-09 00:35:18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2185.818181818182,0,0,0,0,0,0,0,0,0,0,0,0
2019-05-09 00:35:15,0,0,0,0,0,0,0,0,0,0.9999999999999999,0,0,0,0,0,0,0,0,0,0,0,0,2180.9090909090905,0,0,0,0,0,0,0,0,0,0,0,0
2019-05-09 00:35:12,0,0,0,0,0,0,0,0,0,0.9999999999999999,0,0,0,0,0,0,0,0,0,0,0,0,2144.4181818181814,0,0,0,0,0,0,0,0,0,0,0,0
2019-05-09 00:35:09,0,0,0,0,0,0,0,0,0,0.9999999999999999,0,0,0,0,0,0,0,0,0,0,0,0,2144.4181818181814,0,0,0,0,0,0,0,0,0,0,0,0
2019-05-09 00:35:06,0,0,0,0,0,0,0,0,0,0.9999999999999999,0,0,0,0,0,0,0,0,0,0,0,0,2141.9636363636364,0,0,0,0,0,0,0,0,0,0,0,0
2019-05-09 00:35:03,0,0,0,0,0,0,0,0,0,0.9999999999999999,0,0,0,0,0,0,0,0,0,0,0,0,2141.9636363636364,0,0,0,0,0,0,0,0,0,0,0,0
2019-05-09 00:35:00,0,0,0,0,0,0,0,0,0,0.9999999999999999,0,0,0,0,0,0,0,0,0,0,0,0,2099.8363636363633,0,0,0,0,0,0,0,0,0,0,0,0
2019-05-09 00:34:57,0,0,0,0,0,0,0,0,0,0.9999999999999999,0,0,0,0,0,0,0,0,0,0,0,0,2047.6363636363635,0,0,0,0,0,0,0,0,0,0,0,0
2019-05-09 00:34:54,0,0,0,0,0,0,0,0,0,0.9999999999999999,0,0,0,0,0,0,0,0,0,0,0,0,2047.6363636363635,0,0,0,0,0,0,0,0,0,0,0,0
2019-05-09 00:34:51,0,0,0,0,0,0,0,0,0,0.9999999999999999,0,0,0,0,0,0,0,0,0,0,0,0,1952.6363636363635,0,0,0,0,0,0,0,0,0,0,0,0
2019-05-09 00:34:48,0,0,0,0,0,0,0,0,0,0.9999999999999999,0,0,0,0,0,0,0,0,0,0,0,0,1952.6363636363635,0,0,0,0,0,0,0,0,0,0,0,0
2019-05-09 00:34:45,1.1272727272727272,11.67272727272727,0,1.236363636363636,1.3090909090909089,0.5818181818181818,0.6363636363636364,0.8181818181818181,4.8545454545454545,19.090909090909086,0.618181818181818,1.0545454545454545,0.3272727272727272,0.2727272727272727,11.454545454545455,0,20.218181818181815,0,0,0,0.6909090909090909,0,1806.581818181818,13.509090909090908,0.8545454545454544,0.8545454545454544,0.8,0.1818181818181818,20.436363636363634,0.7818181818181817,0.14545454545454545,0.3272727272727272,1.618181818181818,0,1.6545454545454545
2019-05-09 00:34:42,22.781818181818178,23.690909090909088,0,3.709090909090909,42.50909090909091,21.672727272727272,30.527272727272724,23.87272727272727,29.49090909090909,110.49090909090908,49.72727272727273,16.945454545454545,28.890909090909087,9.09090909090909,51.090909090909086,0,63.98181818181818,0,0,0,28.709090909090907,0,1673.9636363636362,17.436363636363634,12.29090909090909,24.96363636363636,5.127272727272727,7.345454545454545,53.89090909090908,16.836363636363636,54.018181818181816,4.1090909090909085,70.85454545454544,0,38.98181818181818
2019-05-09 00:34:39,22.781818181818178,23.690909090909088,0,3.709090909090909,42.50909090909091,21.672727272727272,30.527272727272724,23.87272727272727,29.49090909090909,110.49090909090908,49.72727272727273,16.945454545454545,28.890909090909087,9.09090909090909,51.090909090909086,0,63.98181818181818,0,0,0,28.709090909090907,0,1673.9636363636362,17.436363636363634,12.29090909090909,24.96363636363636,5.127272727272727,7.345454545454545,53.89090909090908,16.836363636363636,54.018181818181816,4.1090909090909085,70.85454545454544,0,38.98181818181818
2019-05-09 00:34:36,24.854545454545455,45,0,32.27272727272727,46,24.854545454545455,42.10909090909091,25.690909090909088,46.45454545454545,181.6181818181818,57.127272727272725,34.65454545454545,32.309090909090905,15.727272727272725,87.12727272727271,0,92.34545454545453,0,0,0,32.67272727272727,0,1643.3454545454545,19.4,19.98181818181818,38.05454545454545,55.47272727272727,16.727272727272727,77.54545454545453,43.309090909090905,102.9090909090909,13.945454545454544,75,0,43.69090909090908
2019-05-09 00:34:33,24.854545454545455,45,0,32.27272727272727,46,24.854545454545455,42.10909090909091,25.690909090909088,46.45454545454545,181.6181818181818,57.127272727272725,34.65454545454545,32.309090909090905,15.727272727272725,87.12727272727271,0,92.34545454545453,0,0,0,32.67272727272727,0,1643.3454545454545,19.4,19.98181818181818,38.05454545454545,55.47272727272727,16.727272727272727,77.54545454545453,43.309090909090905,102.9090909090909,13.945454545454544,75,0,43.69090909090908
2019-05-09 00:34:30,59.47272727272727,70.32727272727271,0,36.65454545454545,67.78181818181818,32.18181818181818,58.418181818181814,54.70909090909091,50.672727272727265,266.0363636363636,66.03636363636363,38.81818181818182,40.43636363636363,30.054545454545455,94.45454545454545,0,116.67272727272727,0,0,0,55.92727272727272,0,1589.5272727272725,22.563636363636363,35.92727272727272,46.29090909090908,78.76363636363635,34.43636363636363,85.45454545454545,66.03636363636363,146.09090909090907,19.054545454545455,90.8,0,63.16363636363636
2019-05-09 00:34:27,100.38181818181816,102.21818181818182,0,45.54545454545454,73.1090909090909,40.14545454545454,62.72727272727273,78.29090909090908,74.43636363636364,335.8,82.56363636363635,57.74545454545454,44.6,76.72727272727272,124.18181818181817,0,121.92727272727272,0,0,0,69.07272727272726,0,1544.1818181818182,38.127272727272725,61.39999999999999,75.72727272727272,87.36363636363635,44.563636363636355,151.69090909090906,78.78181818181818,190.76363636363632,30.327272727272724,99.32727272727271,0,75.07272727272726
2019-05-09 00:34:24,100.38181818181816,102.21818181818182,0,45.54545454545454,73.1090909090909,40.14545454545454,62.72727272727273,78.29090909090908,74.43636363636364,335.8,82.56363636363635,57.74545454545454,44.6,76.72727272727272,124.18181818181817,0,121.92727272727272,0,0,0,69.07272727272726,0,1544.1818181818182,38.127272727272725,61.39999999999999,75.72727272727272,87.36363636363635,44.563636363636355,151.69090909090906,78.78181818181818,190.76363636363632,30.327272727272724,99.32727272727271,0,75.07272727272726
2019-05-09 00:34:21,118.16363636363636,103.63636363636364,0,55.090909090909086,78.81818181818181,45.563636363636355,67.18181818181817,110.58181818181816,78.83636363636363,399,91.34545454545453,61.236363636363635,54.29090909090908,79.16363636363636,126.83636363636363,0,126.27272727272727,0,0,0,105.79999999999998,0,1542,41.127272727272725,70.3090909090909,78.76363636363635,91.74545454545454,65.23636363636363,164,97.45454545454545,237.1272727272727,34.58181818181818,122.25454545454545,0,79.89090909090909
2019-05-09 00:34:18,118.16363636363636,103.63636363636364,0,55.090909090909086,78.81818181818181,45.563636363636355,67.18181818181817,110.58181818181816,78.83636363636363,399,91.34545454545453,61.236363636363635,54.29090909090908,79.16363636363636,126.83636363636363,0,126.27272727272727,0,0,0,105.79999999999998,0,1542,41.127272727272725,70.3090909090909,78.76363636363635,91.74545454545454,65.23636363636363,164,97.45454545454545,237.1272727272727,34.58181818181818,122.25454545454545,0,79.89090909090909
2019-05-09 00:34:15,185.05454545454543,137.83636363636364,0,70.54545454545453,84.3090909090909,50.58181818181818,71.3090909090909,117.32727272727271,95.03636363636363,502.76363636363635,145.65454545454543,110.99999999999999,58.89090909090908,89.65454545454546,128.67272727272726,0,130.38181818181818,0,0,0,109.87272727272726,0,1519.6363636363635,87.05454545454545,74.78181818181818,89.05454545454545,95.47272727272727,111.18181818181817,173.56363636363633,132.05454545454546,251.4181818181818,49.527272727272724,146.38181818181818,0,104.27272727272727
2019-05-09 00:34:12,217.18181818181816,141.2181818181818,0,91.3090909090909,114.43636363636364,54.76363636363636,107.29090909090908,145.49090909090907,105.69090909090909,603.2181818181817,177.69090909090906,113.92727272727272,82.6,92.85454545454544,194.69090909090906,0,139.54545454545453,0,0,0,128.0181818181818,0,1383.3454545454545,112.69090909090909,79.49090909090908,109.99999999999999,131.2,122.23636363636363,176.89090909090908,156.38181818181818,290.56363636363636,53.127272727272725,150.9272727272727,0,145.87272727272727
2019-05-09 00:34:09,217.18181818181816,141.2181818181818,0,91.3090909090909,114.43636363636364,54.76363636363636,107.29090909090908,145.49090909090907,105.69090909090909,603.2181818181817,177.69090909090906,113.92727272727272,82.6,92.85454545454544,194.69090909090906,0,139.54545454545453,0,0,0,128.0181818181818,0,1383.3454545454545,112.69090909090909,79.49090909090908,109.99999999999999,131.2,122.23636363636363,176.89090909090908,156.38181818181818,290.56363636363636,53.127272727272725,150.9272727272727,0,145.87272727272727
2019-05-09 00:34:06,238.78181818181818,142.76363636363638,0,114.09090909090908,119.45454545454545,77.74545454545454,109.81818181818181,148.85454545454544,111.54545454545453,678.1090909090908,222.14545454545453,136.25454545454545,94.9090909090909,95.72727272727272,198.87272727272727,0,160.96363636363637,0,0,0,156.7090909090909,0,1283.5454545454545,115.61818181818181,102.54545454545453,178.67272727272726,135.38181818181818,123.83636363636363,226.5272727272727,179.78181818181818,356.78181818181815,56.21818181818182,154.89090909090908,0,152.6
2019-05-09 00:34:03,238.78181818181818,142.76363636363638,0,114.09090909090908,119.45454545454545,77.74545454545454,109.81818181818181,148.85454545454544,111.54545454545453,678.1090909090908,222.14545454545453,136.25454545454545,94.9090909090909,95.72727272727272,198.87272727272727,0,160.96363636363637,0,0,0,156.7090909090909,0,1283.5454545454545,115.61818181818181,102.54545454545453,178.67272727272726,135.38181818181818,123.83636363636363,226.5272727272727,179.78181818181818,356.78181818181815,56.21818181818182,154.89090909090908,0,152.6
2019-05-09 00:34:00,339.4363636363636,155.4,0,156.09090909090907,133.47272727272727,111.29090909090908,113.1090909090909,171.54545454545453,120.81818181818181,764.6363636363636,251.1090909090909,169.2,118.9090909090909,106.12727272727271,206.38181818181818,0,182.98181818181817,0,0,0,182.03636363636363,0,1191.8,137.27272727272728,147.23636363636362,192.07272727272726,149.38181818181818,137.43636363636364,279.27272727272725,208.85454545454544,399.09090909090907,83.89090909090909,167.27272727272728,0,170.9090909090909
2019-05-09 00:33:57,381.9272727272727,198.47272727272727,0,173.69090909090906,143.5090909090909,123.58181818181816,159.83636363636364,194.83636363636364,157.03636363636363,843.290909090909,264.99999999999994,207.34545454545454,122.45454545454545,167.85454545454544,249.56363636363633,0,219.65454545454543,0,0,0,187.45454545454544,0,1207.2545454545455,158.07272727272726,222.45454545454544,201.38181818181818,152.34545454545454,143.25454545454542,302.6,225.29090909090908,423.30909090909086,97.09090909090908,197.47272727272727,0,192.89090909090908
2019-05-09 00:33:54,381.9272727272727,198.47272727272727,0,173.69090909090906,143.5090909090909,123.58181818181816,159.83636363636364,194.83636363636364,157.03636363636363,843.290909090909,264.99999999999994,207.34545454545454,122.45454545454545,167.85454545454544,249.56363636363633,0,219.65454545454543,0,0,0,187.45454545454544,0,1207.2545454545455,158.07272727272726,222.45454545454544,201.38181818181818,152.34545454545454,143.25454545454542,302.6,225.29090909090908,423.30909090909086,97.09090909090908,197.47272727272727,0,192.89090909090908
2019-05-09 00:33:51,430.12727272727267,192.96363636363634,0,202.4181818181818,152.3272727272727,127.56363636363635,162.76363636363638,229.7272727272727,197.5090909090909,932.9090909090908,281,259.2,130.94545454545454,203.67272727272726,284.94545454545454,0,202.8181818181818,0,0,0,234.7272727272727,0,1233.5272727272725,167.6,225.4181818181818,240.1272727272727,175.67272727272726,144.18181818181816,359.56363636363636,262.5090909090909,481.6181818181818,119.27272727272727,217.7090909090909,0,217.8181818181818
2019-05-09 00:33:48,430.12727272727267,192.96363636363634,0,202.4181818181818,152.3272727272727,127.56363636363635,162.76363636363638,229.7272727272727,197.5090909090909,932.9090909090908,281,259.2,130.94545454545454,203.67272727272726,284.94545454545454,0,202.8181818181818,0,0,0,234.7272727272727,0,1233.5272727272725,167.6,225.4181818181818,240.1272727272727,175.67272727272726,144.18181818181816,359.56363636363636,262.5090909090909,481.6181818181818,119.27272727272727,217.7090909090909,0,217.8181818181818
2019-05-09 00:33:45,458.09090909090907,201.5090909090909,0,226.58181818181816,115.83636363636363,113.99999999999999,135.94545454545454,209.9090909090909,177.8181818181818,911.1818181818181,248.7272727272727,273.52727272727276,113.52727272727272,198.74545454545452,248.94545454545454,0,162.69090909090906,0,0,0,238.98181818181817,0,1237.890909090909,190.07272727272726,225.29090909090908,235.56363636363633,253.5090909090909,157.69090909090906,380.96363636363634,254.39999999999998,478.29090909090905,125.79999999999998,153.36363636363637,0,187.69090909090906
2019-05-09 00:33:42,479.4363636363636,201.87272727272727,0,208.07272727272726,116.56363636363635,114.9090909090909,127.39999999999999,212.1272727272727,166.05454545454543,920.9636363636363,255.25454545454542,283.58181818181816,117.32727272727271,215.1090909090909,222.54545454545453,0,137.87272727272727,0,0,0,247.9090909090909,0,1204.9272727272726,191.0181818181818,241.7272727272727,264.58181818181816,207.1272727272727,160.0181818181818,362.74545454545455,240.07272727272726,471.6727272727273,118.65454545454546,172.16363636363633,0,195.47272727272727
2019-05-09 00:33:39,479.4363636363636,201.87272727272727,0,208.07272727272726,116.56363636363635,114.9090909090909,127.39999999999999,212.1272727272727,166.05454545454543,920.9636363636363,255.25454545454542,283.58181818181816,117.32727272727271,215.1090909090909,222.54545454545453,0,137.87272727272727,0,0,0,247.9090909090909,0,1204.9272727272726,191.0181818181818,241.7272727272727,264.58181818181816,207.1272727272727,160.0181818181818,362.74545454545455,240.07272727272726,471.6727272727273,118.65454545454546,172.16363636363633,0,195.47272727272727
2019-05-09 00:33:36,487.78181818181815,218.7272727272727,0,210.98181818181817,121.07272727272726,139.56363636363636,115.81818181818181,212.0181818181818,191.7272727272727,910.1818181818181,267.47272727272724,283.8545454545454,115.47272727272727,244.49090909090907,238.34545454545454,0,137.3090909090909,0,0,0,244.9090909090909,0,1212.109090909091,196.49090909090907,275.8,282.6181818181818,188.38181818181818,205.19999999999996,449.54545454545456,221.83636363636364,477.12727272727267,122.67272727272727,199.3090909090909,0,182.3090909090909
2019-05-09 00:33:33,487.78181818181815,218.7272727272727,0,210.98181818181817,121.07272727272726,139.56363636363636,115.81818181818181,212.0181818181818,191.7272727272727,910.1818181818181,267.47272727272724,283.8545454545454,115.47272727272727,244.49090909090907,238.34545454545454,0,137.3090909090909,0,0,0,244.9090909090909,0,1212.109090909091,196.49090909090907,275.8,282.6181818181818,188.38181818181818,205.19999999999996,449.54545454545456,221.83636363636364,477.12727272727267,122.67272727272727,199.3090909090909,0,182.3090909090909
2019-05-09 00:33:30,523.0181818181818,210.36363636363635,0,245.25454545454542,122.41818181818181,173.9272727272727,113.58181818181816,215.09090909090907,172.2181818181818,901.0545454545453,294.10909090909087,307.07272727272726,122.76363636363635,212.03636363636363,212.16363636363633,0,158.54545454545453,0,1.7636363636363634,0,249.2181818181818,0,1233.9454545454544,183.07272727272726,260.0363636363636,296.56363636363636,200.49090909090907,197.94545454545454,493.30909090909086,212.96363636363634,465.94545454545454,133.38181818181818,194.78181818181818,0,175
2019-05-09 00:33:27,586.6,212.9272727272727,0,257.56363636363636,131.67272727272726,172.09090909090907,126.6181818181818,186.14545454545453,191.47272727272727,922.6181818181817,308.4545454545454,320.6,135.0181818181818,218.4181818181818,211.34545454545454,0,175.87272727272727,0,2.2727272727272725,0,216.54545454545453,0,1235.3636363636363,212.1272727272727,296.72727272727275,335.96363636363634,204.43636363636364,188.2,549.2545454545455,197.23636363636362,494.9090909090909,132.23636363636362,175.6,0,174.96363636363634
2019-05-09 00:33:24,586.6,212.9272727272727,0,257.56363636363636,131.67272727272726,172.09090909090907,126.6181818181818,186.14545454545453,191.47272727272727,922.6181818181817,308.4545454545454,320.6,135.0181818181818,218.4181818181818,211.34545454545454,0,175.87272727272727,0,2.2727272727272725,0,216.54545454545453,0,1235.3636363636363,212.1272727272727,296.72727272727275,335.96363636363634,204.43636363636364,188.2,549.2545454545455,197.23636363636362,494.9090909090909,132.23636363636362,175.6,0,174.96363636363634
2019-05-09 00:33:21,557.9818181818181,191.5272727272727,0,255.09090909090907,130.96363636363634,208.9272727272727,147.07272727272726,183.16363636363633,181.43636363636364,906.2181818181817,287.16363636363633,292.18181818181813,158.6181818181818,216.2181818181818,211.58181818181816,0,176.65454545454543,0,2.2727272727272725,0,235.2181818181818,0,1255.7818181818182,193.36363636363635,306.58181818181816,401.7272727272727,225.67272727272726,146.25454545454542,626.8363636363636,220.54545454545453,516.8545454545454,139.38181818181818,172.34545454545454,0,195.76363636363632
2019-05-09 00:33:18,557.9818181818181,191.5272727272727,0,255.09090909090907,130.96363636363634,208.9272727272727,147.07272727272726,183.16363636363633,181.43636363636364,906.2181818181817,287.16363636363633,292.18181818181813,158.6181818181818,216.2181818181818,211.58181818181816,0,176.65454545454543,0,2.2727272727272725,0,235.2181818181818,0,1255.7818181818182,193.36363636363635,306.58181818181816,401.7272727272727,225.67272727272726,146.25454545454542,626.8363636363636,220.54545454545453,516.8545454545454,139.38181818181818,172.34545454545454,0,195.76363636363632
2019-05-09 00:33:15,566.2727272727273,199.85454545454544,0,263.94545454545454,122.16363636363636,219.3272727272727,113.9090909090909,187.69090909090906,174.45454545454544,866.7818181818182,258.54545454545456,319.8,153.3272727272727,238.99999999999997,155.89090909090908,0,174.1272727272727,0,12.781818181818181,0,232.87272727272727,0,1269.381818181818,170.23636363636362,316.3454545454545,397.27272727272725,242.74545454545452,177,681.7272727272726,206.54545454545453,480.8545454545454,138.16363636363636,191.2,0,170.8181818181818
2019-05-09 00:33:12,553.4363636363636,216.0181818181818,0,242.47272727272727,129.23636363636362,219.5272727272727,133.3272727272727,212.38181818181818,193.1272727272727,857.3272727272727,236.8181818181818,318.7090909090909,142.9272727272727,277.96363636363634,158.1090909090909,0,187.36363636363635,0,13.67272727272727,0,232.43636363636364,0,1286.7636363636364,180.4181818181818,316.9090909090909,331.3818181818181,319.8909090909091,198.69090909090906,664.1454545454545,209.3272727272727,436.4363636363636,151,229.76363636363632,0,182.58181818181816
2019-05-09 00:33:09,553.4363636363636,216.0181818181818,0,242.47272727272727,129.23636363636362,219.5272727272727,133.3272727272727,212.38181818181818,193.1272727272727,857.3272727272727,236.8181818181818,316.6694672727273,142.9272727272727,277.96363636363634,158.1090909090909,0,187.36363636363635,0,13.67272727272727,0,232.43636363636364,0,1286.7636363636364,180.4181818181818,316.9090909090909,331.3818181818181,319.8909090909091,198.69090909090906,664.1454545454545,209.3272727272727,436.4363636363636,151,229.76363636363632,0,182.58181818181816
2019-05-09 00:33:06,474.18181818181813,204.58181818181816,0,202.0181818181818,126.2181818181818,214.67272727272726,131.2181818181818,190.96363636363634,186.7272727272727,861.0727272727272,209.98181818181817,294.1272727272727,139.9090909090909,269.8181818181818,171.7090909090909,0,166.38181818181818,0,13.67272727272727,0,209.39999999999998,0,1286.9818181818182,166.4181818181818,277.07272727272726,320.2363636363636,322.8,186.3090909090909,613.7272727272726,221.63636363636363,395.27272727272725,124.52727272727272,220.07272727272726,0,168.47272727272727
2019-05-09 00:33:03,474.18181818181813,204.58181818181816,0,202.0181818181818,126.2181818181818,214.67272727272726,131.2181818181818,190.96363636363634,186.7272727272727,861.0727272727272,209.98181818181817,280.8716806060607,139.9090909090909,269.8181818181818,171.7090909090909,0,165.9189084848485,0,13.67272727272727,0,209.39999999999998,0,1286.9818181818182,166.4181818181818,277.07272727272726,320.2363636363636,312.63857333333334,186.3090909090909,613.7272727272726,220.5283696969697,395.27272727272725,124.52727272727272,220.07272727272726,0,168.47272727272727
2019-05-09 00:33:00,454.6545454545454,170.16363636363633,0,187.7272727272727,140.25454545454542,217.1272727272727,87.4,182.18864242424243,173.8181818181818,878.3272727272727,199.7272727272727,254.10190242424244,138.6,227.98181818181817,151.23636363636362,0,136.54426909090907,0,13.67272727272727,0,207.38181818181818,0,1221.1454545454544,147.78181818181818,207.25454545454542,313.6909090909091,320.67209575757573,257.4242921212121,612.0181818181817,212.51355818181815,393.56363636363636,113.27272727272727,193.5272727272727,0,151.0181818181818
2019-05-09 00:32:57,446.27272727272725,185.49090909090907,0,179.23636363636362,134.27272727272728,216.5272727272727,86.18181818181817,151.78181818181818,131.25454545454545,838.2181818181817,185.85454545454544,207.39999999999998,141.45454545454544,203.25454545454542,106.58181818181816,0,136.36363636363635,0,15.04828484848485,0,167.67272727272726,0,1193.9272727272726,146.1090909090909,214.67272727272726,282.6363636363636,306.50909090909084,260.0181818181818,606.6181818181817,177.89090909090908,336.76363636363635,91.87272727272726,213.65454545454543,0,130.23636363636362
2019-05-09 00:32:54,446.27272727272725,185.49090909090907,0,171.5223890909091,134.27272727272728,216.5272727272727,86.18181818181817,145.37875878787878,128.76450363636363,838.2181818181817,185.85454545454544,199.8527533333333,135.88649696969696,194.70210363636363,106.58181818181816,0,131.12575757575758,0,14.293739393939394,0,167.67272727272726,0,1193.9272727272726,146.1090909090909,208.14190484848484,282.6363636363636,292.7242072727273,252.14184787878787,594.0006278787879,173.08431272727276,336.76363636363635,91.87272727272726,205.41309030303032,0,130.23636363636362
2019-05-09 00:32:51,437.4545454545454,177.03636363636363,0,151.52486666666667,152.04291999999998,212.98181818181817,102.97989515151515,147.3504606060606,128.4752109090909,840.3636363636363,178.28000181818183,177.3750921212121,129.78209575757575,197.78956303030301,103.83636363636363,0,132.1877175757576,0,14.796769696969697,0,195.5566193939394,0,1188.290909090909,138.9516484848485,204.43232606060607,281.83862424242426,222.68712000000002,240.9671181818182,561.914086060606,171.43371575757575,307.78181818181815,101.10579272727273,207.89805212121212,0,127.39999999999999
2019-05-09 00:32:48,437.4545454545454,177.03636363636363,0,143.82486666666668,144.42292,212.98181818181817,97.77716787878788,139.85955151515148,122.01884727272727,840.3636363636363,169.23727454545454,168.37691030303031,123.1984593939394,187.7250175757576,103.83636363636363,0,125.49135393939395,0,14.042224242424243,0,185.66752848484845,0,1188.290909090909,131.87892121212118,194.10323515151515,267.5022606060606,211.36711999999997,228.68984545454543,533.2249951515151,162.78007939393942,301.8971951515152,95.97670181818184,197.3398703030303,0,122.58208666666665
