timestamp,accept,clone,close,connect,dup2,exit,fsync,ftruncate,futex,getaffinity,getpid,getsockname,gettid,ioctl,list,lseek,madvise,mmap,mprotect,munmap,newfstat,newstat,open,poll,pread64,pwrite64,read,recvfrom,rename,sendto,setsockopt,sigprocmask,socket,syscall,unlink,wait,write,yield
2019-05-12 05:41:15,272.29090909090905,0,96.65454545454546,0,282.2363636363636,92.7090909090909,0,0,952.0181818181817,0,0,0,0,0,0,0,137.6181818181818,109.85454545454544,444.8727272727273,0,2.4,0,1.9454545454545453,0,0,0,1.8909090909090907,0,0,0,0,124.3090909090909,0,0,0,0,207.74545454545452,0
2019-05-12 05:41:12,441.07272727272726,0,96.65454545454546,0,282.2363636363636,92.7090909090909,0,0,1202.4363636363635,0,0,0,0,0,0,0,137.6181818181818,109.85454545454544,578.3454545454546,0,2.4,0,1.9454545454545453,0,0,0,1.8909090909090907,0,0,0,0,124.3090909090909,0,0,0,0,278.2181818181818,0
2019-05-12 05:41:09,857.5818181818181,0,96.65454545454546,0,282.2363636363636,92.7090909090909,0,0,1382.9272727272726,0,0,0,0,0,0,0,137.6181818181818,109.85454545454544,578.3454545454546,0,2.4,0,1.9454545454545453,0,0,0,1.8909090909090907,0,0,0,0,124.3090909090909,0,0,0,0,330.2545454545454,0
2019-05-12 05:41:06,857.5818181818181,0,96.65454545454546,0,282.2363636363636,92.7090909090909,0,0,1382.9272727272726,0,0,0,0,0,0,0,137.6181818181818,109.85454545454544,578.3454545454546,0,2.4,0,1.9454545454545453,0,0,0,1.8909090909090907,0,0,0,0,124.3090909090909,0,0,0,0,330.2545454545454,0
2019-05-12 05:41:03,1716.6181818181817,0,96.65454545454546,0,282.2363636363636,92.7090909090909,0,0,1742.381818181818,0,0,0,0,0,0,0,137.6181818181818,109.85454545454544,578.3454545454546,0,2.4,0,1.9454545454545453,0,0,0,1.8909090909090907,0,0,0,0,124.3090909090909,0,0,0,0,470.76363636363635,0
2019-05-12 05:41:00,1716.6181818181817,0,96.65454545454546,0,282.2363636363636,92.7090909090909,0,0,1742.381818181818,0,0,0,0,0,0,0,137.6181818181818,109.85454545454544,578.3454545454546,0,2.4,0,1.9454545454545453,0,0,0,1.8909090909090907,0,0,0,0,124.3090909090909,0,0,0,0,470.76363636363635,0
2019-05-12 05:40:57,2335.3636363636365,0,96.65454545454546,0,282.2363636363636,92.7090909090909,0,0,2157.690909090909,0,0,0,0,0,0,0,137.6181818181818,109.85454545454544,578.3454545454546,0,2.4,0,1.9454545454545453,0,0,0,1.8909090909090907,0,0,0,0,124.3090909090909,0,0,0,0,568.2,0
2019-05-12 05:40:54,2867.290909090909,0,96.65454545454546,0,282.2363636363636,92.7090909090909,0,0,2692,0,0,0,0,0,0,0,137.6181818181818,109.85454545454544,578.3454545454546,0,2.4,0,1.9454545454545453,0,0,0,1.8909090909090907,0,0,0,0,124.3090909090909,0,0,0,0,657.5272727272727,0
2019-05-12 05:40:51,2867.290909090909,0,96.65454545454546,0,282.2363636363636,92.7090909090909,0,0,2692,0,0,0,0,0,0,0,137.6181818181818,109.85454545454544,578.3454545454546,0,2.4,0,1.9454545454545453,0,0,0,1.8909090909090907,0,0,0,0,124.3090909090909,0,0,0,0,657.5272727272727,0
2019-05-12 05:40:48,3207.672727272727,0,96.65454545454546,0,282.2363636363636,92.7090909090909,0,0,2968.6181818181813,0,0,0,0,0,0,0,137.6181818181818,109.85454545454544,578.3454545454546,0,2.4,0,1.9454545454545453,0,0,0,1.8909090909090907,0,0,0,0,124.3090909090909,0,0,0,0,781.5090909090908,0
