timestamp,accept,address,bind,brk,clone,close,connect,dup,exit,fcntl,futex,getpid,getsockopt,ioctl,lseek,madvise,mmap,mprotect,mremap,munmap,newfstat,newlstat,newstat,open,poll,read,readv,recvfrom,select,sendto,setsockopt,shutdown,sigprocmask,socket,writev
2019-05-07 11:09:02,541.9454545454545,300.72727272727275,330.6,0,308.76363636363635,463.54545454545456,266.1272727272727,466.0545454545454,339.0181818181818,450.74545454545455,1455.3454545454545,357.8181818181818,386.98181818181814,381.0545454545454,0,0,420.18181818181813,326.92727272727274,0,223.07272727272726,516.7636363636364,0,1221.909090909091,381.96363636363634,354.74545454545455,387.29090909090905,0,479.3999999999999,273.8363636363636,341.16363636363633,270.99999999999994,333.30909090909086,523.3818181818182,375.4,579.2545454545455
2019-05-07 11:08:59,555.0181818181817,275.3818181818181,351.8909090909091,0,308.4,476.99999999999994,284.2545454545454,452.8363636363636,295.0545454545454,402.1454545454545,1422.6727272727271,370.76363636363635,354.30909090909086,353.52727272727265,0,0,415.8363636363636,324.6727272727273,0,234.58181818181816,526.4181818181818,0,1224,357.0545454545454,336.2363636363636,352.0363636363636,0,449.7272727272727,276.1454545454545,339.8363636363636,292.3454545454545,348.52727272727265,460.2545454545454,328.6363636363636,574.7090909090908
2019-05-07 11:08:56,555.0181818181817,275.3818181818181,351.8909090909091,0,308.4,476.99999999999994,284.2545454545454,452.8363636363636,295.0545454545454,402.1454545454545,1422.6727272727271,370.76363636363635,354.30909090909086,353.52727272727265,0,0,415.8363636363636,324.6727272727273,0,234.58181818181816,526.4181818181818,0,1224,357.0545454545454,336.2363636363636,352.0363636363636,0,449.7272727272727,276.1454545454545,339.8363636363636,292.3454545454545,348.52727272727265,460.2545454545454,328.6363636363636,574.7090909090908
2019-05-07 11:08:53,508.8727272727272,379.94545454545454,324,0,288.76363636363635,485.1454545454545,270.27272727272725,452.79999999999995,279.2363636363636,403.27272727272725,1286.1272727272726,390.74545454545455,295.6545454545454,314.2363636363636,0,0,420.74545454545455,349.32727272727266,0,228.29090909090908,470.8545454545454,0,1199.581818181818,420.4363636363636,340.2363636363636,350.4,0,434.98181818181814,278.92727272727274,346.4545454545454,308.8363636363636,345.0181818181818,445.3636363636363,432.6363636363636,530.2545454545455
2019-05-07 11:08:50,508.8727272727272,379.94545454545454,324,0,288.76363636363635,485.1454545454545,270.27272727272725,452.79999999999995,279.2363636363636,403.27272727272725,1286.1272727272726,390.74545454545455,295.6545454545454,314.2363636363636,0,0,420.74545454545455,349.32727272727266,0,228.29090909090908,470.8545454545454,0,1199.581818181818,420.4363636363636,340.2363636363636,350.4,0,434.98181818181814,278.92727272727274,346.4545454545454,308.8363636363636,345.0181818181818,445.3636363636363,432.6363636363636,530.2545454545455
2019-05-07 11:08:47,493.80897834506084,376.0795650830015,346.55175548646343,0,255.98647248131786,448.9172530409644,282.36877034127895,466.0993836251568,276.76866852124584,382.7887779777814,1167.1666757577411,386.0797469044892,281.35057001036387,310.51473663157515,0,0,418.78943253513705,380.13418425789564,0,231.27693230786014,471.17220313096607,0,1147.020854924635,417.8075965017546,317.16940308005604,343.8244331715122,0,346.7699412716595,243.49533627884145,315.00572737686144,288.6961581119657,394.3708067419408,488.1543300787287,475.86319751268206,466.40848015418464
2019-05-07 11:08:44,482.3636363636363,392.29090909090905,353.27272727272725,0,282.29090909090905,444.6909090909091,262.0363636363636,463.8545454545454,264.05454545454546,420.2363636363636,1047.2727272727273,381.30909090909086,277.6181818181818,320.1454545454545,0,0,488.8727272727272,328.29090909090905,0,265.8909090909091,469.09090909090907,0,1096.290909090909,404.8181818181818,319.6,318.0181818181818,0,313.4363636363636,249.25454545454542,272.94545454545454,269.16363636363633,363.4545454545454,488.4363636363636,476.56363636363636,471.58181818181816
2019-05-07 11:08:41,482.3636363636363,392.29090909090905,353.27272727272725,0,282.29090909090905,444.6909090909091,262.0363636363636,463.8545454545454,264.05454545454546,420.2363636363636,1047.2727272727273,381.30909090909086,277.6181818181818,320.1454545454545,0,0,488.8727272727272,328.29090909090905,0,265.8909090909091,469.09090909090907,0,1096.290909090909,404.8181818181818,319.6,318.0181818181818,0,313.4363636363636,249.25454545454542,272.94545454545454,269.16363636363633,363.4545454545454,488.4363636363636,476.56363636363636,471.58181818181816
2019-05-07 11:08:38,487.7090909090909,394.49090909090904,346.8545454545454,0,272.59999999999997,551.1636363636363,252.78181818181818,410.94545454545454,253.3272727272727,418.07272727272726,1026.9090909090908,385.9272727272727,308.8,328.8545454545454,0,0,470.3818181818181,329.72727272727275,0,272.96363636363634,460.6545454545454,0,1101.381818181818,397.4,315.10909090909087,295.6545454545454,0,311.4,252.59999999999997,300.2545454545454,248.94545454545454,368.3636363636363,453.1454545454545,468.6181818181818,431.3636363636363
2019-05-07 11:08:35,487.7090909090909,394.49090909090904,346.8545454545454,0,272.59999999999997,551.1636363636363,252.78181818181818,410.94545454545454,253.3272727272727,418.07272727272726,1026.9090909090908,385.9272727272727,308.8,328.8545454545454,0,0,470.3818181818181,329.72727272727275,0,272.96363636363634,460.6545454545454,0,1101.381818181818,397.4,315.10909090909087,295.6545454545454,0,311.4,252.59999999999997,300.2545454545454,248.94545454545454,368.3636363636363,453.1454545454545,468.6181818181818,431.3636363636363
