timestamp,accept,address,bind,brk,clone,close,connect,dup,exit,fcntl,futex,getpid,getsockopt,ioctl,madvise,mmap,mprotect,munmap,newfstat,newstat,open,poll,read,recvfrom,select,sendto,setsockopt,shutdown,sigprocmask,socket,writev
2019-05-08 20:24:46,473.6727272727273,533.8363636363636,425.18181818181813,0,489.98181818181814,662.3818181818182,451.50909090909084,629.8,453.6363636363636,537.1272727272727,1578.7818181818182,653.8,317.47272727272724,571.2,460.74545454545455,434.58181818181816,384.30909090909086,590.4363636363636,500.3454545454545,1239.4181818181817,579.4363636363636,571.9272727272727,472.0545454545454,497.16363636363633,493.50909090909084,591.2181818181817,492.2363636363636,487.58181818181816,680.6,533.4545454545454,577.4545454545455
2019-05-08 20:24:43,439.8807251040928,551.3736613392971,410.62564773904984,0,488.3361515663921,661.0665648466336,463.95389007072856,667.9757813778433,421.6076655939199,534.5006272841324,1661.4302078219603,636.9388534336989,313.9875270459463,528.9005254640994,419.8803614611175,393.80716013018423,399.6254477354134,641.8662157493774,519.663993890798,1256.1137475226824,569.4285350642739,587.5379552355498,475.1722758595611,529.6459935635194,473.1540573464972,550.3918253059147,450.99001800032727,488.172512227495,661.3574792268951,506.445571737668,549.0463462972054
2019-05-08 20:24:40,439.8807251040928,551.3736613392971,410.62564773904984,0,488.3361515663921,661.0665648466336,463.95389007072856,667.9757813778433,421.6076655939199,534.5006272841324,1661.4302078219603,636.9388534336989,313.9875270459463,528.9005254640994,419.8803614611175,393.80716013018423,399.6254477354134,641.8662157493774,519.663993890798,1256.1137475226824,569.4285350642739,587.5379552355498,475.1722758595611,529.6459935635194,473.1540573464972,550.3918253059147,450.99001800032727,488.172512227495,661.3574792268951,506.445571737668,549.0463462972054
2019-05-08 20:24:37,553.2100583646975,676.594119893089,418.3712431135111,0,445.9535627920508,692.6671394025346,469.28125965926654,731.1223840433463,421.6440298914526,536.3188421607666,1799.2690776195932,581.0105638284333,315.514827542319,513.8457062855689,417.6257750140912,383.0615102092766,482.8633247877234,583.9378897798142,503.30006000109097,1306.078292332588,545.4099165439371,563.5557010127457,478.86325205912834,552.3191330751469,496.8635793378062,569.4830815105729,398.3345151730031,570.9012891143476,644.466263022964,540.6825578646884,555.0828196876307
2019-05-08 20:24:34,531.864215713013,648.3572428589612,431.6260295641739,0,419.2439862542955,673.5395189003436,605.3564610265641,710.3220058546519,441.69893998072695,538.264332078765,1904.0528009600175,604.8473608611065,327.46049928180514,500.8091056201022,357.5337733413335,413.6984308805615,510.2456408298333,616.9203076419573,494.0089819814906,1331.224204076438,547.9372352224586,598.7199767268496,456.2810232913326,507.79105074637727,501.1909307441954,612.2838597065402,405.09827451408205,578.5196094474445,636.7388497972692,528.5732467863052,599.5381734213349
2019-05-08 20:24:31,531.864215713013,648.3572428589612,431.6260295641739,0,419.2439862542955,673.5395189003436,605.3564610265641,710.3220058546519,441.69893998072695,538.264332078765,1904.0528009600175,604.8473608611065,327.46049928180514,500.8091056201022,357.5337733413335,413.6984308805615,510.2456408298333,616.9203076419573,494.0089819814906,1331.224204076438,547.9372352224586,598.7199767268496,456.2810232913326,507.79105074637727,501.1909307441954,612.2838597065402,405.09827451408205,578.5196094474445,636.7388497972692,528.5732467863052,599.5381734213349
2019-05-08 20:24:28,674.9150015454264,777.4585916619698,409.0107452591771,0,366.5387902038145,647.8245850075454,632.1157797130961,729.6412792494682,442.1555971709605,552.2263231577607,2018.3814839730187,616.5887892947401,320.685078453119,519.4269195105543,333.4848457300776,451.7372411410701,485.4639006563517,568.0623988654752,498.59093471027796,1381.9566916965146,535.7538953837203,607.8980382174869,443.0101270885983,525.9540735622988,489.75473173215033,568.2987582043963,431.8103307212596,556.0444355557172,631.7885129361283,510.1543608298031,580.4439919274195
2019-05-08 20:24:25,674.9150015454264,777.4585916619698,409.0107452591771,0,366.5387902038145,647.8245850075454,632.1157797130961,729.6412792494682,442.1555971709605,552.2263231577607,2018.3814839730187,616.5887892947401,320.685078453119,519.4269195105543,333.4848457300776,451.7372411410701,485.4639006563517,568.0623988654752,498.59093471027796,1381.9566916965146,535.7538953837203,607.8980382174869,443.0101270885983,525.9540735622988,489.75473173215033,568.2987582043963,431.8103307212596,556.0444355557172,631.7885129361283,510.1543608298031,580.4439919274195
2019-05-08 20:24:22,748.8545454545454,761.3454545454546,384.8363636363636,0,358.07272727272726,622.4181818181818,612.6727272727272,697.5818181818181,418.2545454545454,555.2181818181817,2021.0727272727272,606.7272727272726,325.8545454545454,506.10909090909087,278.27272727272725,436.0545454545454,496.6545454545454,528.9272727272727,471.1454545454545,1380,532.5090909090909,488.7272727272727,444.0545454545454,514.3272727272727,433.3454545454545,533.7454545454545,458.52727272727265,537.9454545454545,741.3636363636363,496.16363636363633,561.4545454545455
2019-05-08 20:24:19,791.0325642284406,700.9036527936872,338.2243313514791,0,315.8602883688794,578.8287059764723,607.8655975563192,693.3580610556556,400.0072728595066,561.7556682848779,2033.0187821596758,629.5750831833307,320.0785468826706,474.0268004872816,223.82225131366025,529.2459862906599,583.3015145729922,468.51760941108023,474.6268113965709,1373.861342933508,512.572955871925,478.8087056128294,406.2619320351279,456.71739486172476,513.9366170294005,569.9921816760306,437.06249204530997,532.5915016636667,833.9787996145385,487.42704412807507,617.2657684685176
