timestamp,accept,close,dup2,exit,futex,lseek,madvise,mmap,mprotect,newfstat,open,pread64,pwrite64,read,sigprocmask,syscall,wait,write,yield
2019-05-12 07:11:41,4021.6545454545453,0,0,0,5490.545454545454,0,0,255.85454545454544,1755.9272727272726,0,0,3828.1272727272726,3706.690909090909,6573.999999999999,0,0,5533.981818181817,3693.163636363636,0
2019-05-12 07:11:38,3770.454545454545,0,0,0,5266.218181818182,0,0,255.85454545454544,1922.2727272727273,0,0,3509.981818181818,3660.5272727272727,6390.763636363637,0,0,5385.090909090909,3729.781818181818,0
2019-05-12 07:11:35,3770.454545454545,0,0,0,5266.218181818182,0,0,255.85454545454544,1922.2727272727273,0,0,3509.981818181818,3660.5272727272727,6390.763636363637,0,0,5385.090909090909,3729.781818181818,0
2019-05-12 07:11:32,3616.672727272727,0,0,0,5196.254545454545,0,0,197.38181818181818,1838.2363636363634,0,0,3267.290909090909,3489.290909090909,6352.436363636362,0,0,5276.2,3543.290909090909,0
2019-05-12 07:11:29,3382.6545454545453,0,0,0,5352.654545454545,0,0,197.38181818181818,1906.1636363636362,0,0,3208.7090909090907,3397.690909090909,6265.381818181818,0,0,5246.272727272726,3386.054545454545,179.16363636363633
2019-05-12 07:11:26,3382.6545454545453,0,0,0,5352.654545454545,0,0,197.38181818181818,1906.1636363636362,0,0,3208.7090909090907,3397.690909090909,6265.381818181818,0,0,5246.272727272726,3386.054545454545,179.16363636363633
2019-05-12 07:11:23,3368.690909090909,0,0,0,5587.6909090909085,0,0,197.38181818181818,1801.8545454545454,0,0,3349.6545454545453,3483.5999999999995,6428.290909090909,0,0,5455.254545454545,3515.9454545454546,179.16363636363633
2019-05-12 07:11:20,3368.690909090909,0,0,0,5587.6909090909085,0,0,197.38181818181818,1801.8545454545454,0,0,3349.6545454545453,3483.5999999999995,6428.290909090909,0,0,5455.254545454545,3515.9454545454546,190.36363636363635
2019-05-12 07:11:17,3307.5999999999995,0,0,0,5319.10909090909,0,0,226.8181818181818,1775.5999999999997,0,0,3376.9090909090905,3502.109090909091,6455.545454545454,0,0,5442.581818181818,3407.9272727272723,190.36363636363635
2019-05-12 07:11:14,3353.272727272727,0,0,0,5149.036363636364,0,0,226.8181818181818,1642.6545454545453,0,0,3312.454545454545,3470.9090909090905,6430.6,0,0,5439.163636363636,3208.981818181818,190.36363636363635
2019-05-12 07:11:11,3353.272727272727,0,0,0,5149.036363636364,0,0,226.8181818181818,1642.6545454545453,0,0,3312.454545454545,3470.9090909090905,6430.6,0,0,5439.163636363636,3208.981818181818,236.07272727272726
2019-05-12 07:11:08,3064.3454545454542,0,0,0,5219.563636363636,0,0,306.10909090909087,1742.7272727272725,0,0,3400.581818181818,3340.9999999999995,6380.163636363636,0,0,5440.127272727273,3297.3636363636365,236.07272727272726
2019-05-12 07:11:05,3064.3454545454542,0,0,0,5219.563636363636,0,0,306.10909090909087,1742.7272727272725,0,0,3400.581818181818,3340.9999999999995,6380.163636363636,0,0,5440.127272727273,3297.3636363636365,137.4181818181818
2019-05-12 07:11:02,3008.7090909090907,71.18181818181819,60.704602424242424,32.27272727272727,5109.527272727272,0,89.03865696969699,306.10909090909087,1476.8181818181815,0,0,3305.1272727272726,3183.6,6104.963636363636,81.27495272727272,0,5259.490909090909,3173.254545454545,137.4181818181818
2019-05-12 07:10:59,3023.7090909090907,71.18181818181819,62.8264206060606,32.27272727272727,5283.163636363636,0,92.15138424242426,233.38181818181818,1407.381818181818,0,0,3294.472727272727,3061.6,5959.345454545454,84.11616484848486,0,5056.636363636364,3223.9454545454546,137.4181818181818
2019-05-12 07:10:56,3023.7090909090907,71.18181818181819,59.64369333333333,32.27272727272727,5283.163636363636,0,87.48229333333333,233.38181818181818,1407.381818181818,0,0,3294.472727272727,3061.6,5959.345454545454,79.85434666666667,0,5056.636363636364,3223.9454545454546,148.45454545454544
2019-05-12 07:10:53,2928.5454545454545,71.18181818181819,61.765511515151516,32.27272727272727,5298.6909090909085,0,90.59502060606061,302.92727272727274,1318.1272727272726,0,0,3295.781818181818,3053.672727272727,5852.963636363636,82.6955587878788,0,5105.309090909091,3219.181818181818,148.45454545454544
2019-05-12 07:10:50,2928.5454545454545,71.18181818181819,58.58278424242424,32.27272727272727,5298.6909090909085,0,85.9259296969697,302.92727272727274,1318.1272727272726,0,0,3295.781818181818,3053.672727272727,5852.963636363636,78.43374060606061,0,5105.309090909091,3219.181818181818,148.45454545454544
2019-05-12 07:10:47,3070.1454545454544,71.18181818181819,60.704602424242424,32.27272727272727,5312.309090909091,0,89.03865696969699,302.92727272727274,1216.8363636363636,0,0,3308.8181818181815,2976.690909090909,5728.290909090909,81.27495272727272,0,5025.490909090909,3414.109090909091,144.67272727272726
2019-05-12 07:10:44,3134.8,71.18181818181819,62.8264206060606,32.27272727272727,5388.054545454545,0,92.15138424242426,302.92727272727274,1212.8,0,0,3343.8909090909087,2973.090909090909,5826.7818181818175,84.11616484848486,0,5128.70909090909,3304.8909090909087,144.67272727272726
2019-05-12 07:10:41,3134.8,71.18181818181819,59.64369333333333,32.27272727272727,5388.054545454545,0,87.48229333333333,302.92727272727274,1212.8,0,0,3343.8909090909087,2973.090909090909,5826.7818181818175,79.85434666666667,0,5128.70909090909,3304.8909090909087,144.67272727272726
2019-05-12 07:10:38,3300.7999999999997,71.18181818181819,61.765511515151516,32.27272727272727,5273.10909090909,0,90.59502060606061,244.27272727272728,1322.4545454545453,0,0,3395.9999999999995,2937.254545454545,5743.90909090909,82.6955587878788,0,4974.236363636363,3339.7272727272725,144.67272727272726
2019-05-12 07:10:35,3300.7999999999997,71.18181818181819,58.58278424242424,32.27272727272727,5273.10909090909,0,85.9259296969697,244.27272727272728,1322.4545454545453,0,0,3395.9999999999995,2937.254545454545,5743.90909090909,78.43374060606061,0,4974.236363636363,3339.7272727272725,144.67272727272726
2019-05-12 07:10:32,3432.8181818181815,71.18181818181819,60.704602424242424,32.27272727272727,5088.018181818182,0,89.03865696969699,320.1454545454545,1266.2727272727273,0,0,3343.3818181818183,3141.218181818181,5697.618181818181,81.27495272727272,0,4951.381818181818,3218.672727272727,194.94545454545454
2019-05-12 07:10:29,3519.0727272727268,71.18181818181819,62.8264206060606,32.27272727272727,4959.218181818182,0,92.15138424242426,320.1454545454545,1209.7454545454543,0,0,3176.3090909090906,3088.7090909090907,5583.2363636363625,84.11616484848486,0,4782.236363636363,3229.9272727272723,194.94545454545454
2019-05-12 07:10:26,3519.0727272727268,71.18181818181819,59.64369333333333,32.27272727272727,4959.218181818182,0,87.48229333333333,320.1454545454545,1209.7454545454543,0,0,3176.3090909090906,3088.7090909090907,5583.2363636363625,79.85434666666667,0,4782.236363636363,3229.9272727272723,149.47272727272727
2019-05-12 07:10:23,3549.054545454545,71.18181818181819,61.765511515151516,32.27272727272727,5120.545454545454,0,90.59502060606061,224.7090909090909,1060.3636363636363,0,0,3057.054545454545,2992.5272727272727,5514.1454545454535,82.6955587878788,0,4749.10909090909,3272.2,149.47272727272727
2019-05-12 07:10:20,3549.054545454545,71.18181818181819,58.58278424242424,32.27272727272727,5120.545454545454,0,85.9259296969697,224.7090909090909,1060.3636363636363,0,0,3057.054545454545,2992.5272727272727,5514.1454545454535,78.43374060606061,0,4749.10909090909,3272.2,149.47272727272727
2019-05-12 07:10:17,3404.981818181818,71.18181818181819,60.704602424242424,32.27272727272727,5223.1454545454535,0,89.03865696969699,252.7272727272727,1005.7999999999998,0,0,3051.454545454545,3001.109090909091,5510.581818181818,81.27495272727272,0,4695.563636363636,3355.218181818181,103.76363636363635
2019-05-12 07:10:14,3485.054545454545,71.18181818181819,62.8264206060606,32.27272727272727,5238.181818181818,0,92.15138424242426,173.43636363636364,799.1454545454545,0,0,2947.0727272727268,3037.9272727272723,5419.545454545454,84.11616484848486,0,4619.581818181818,3409.3272727272724,103.76363636363635
2019-05-12 07:10:11,3485.054545454545,71.18181818181819,59.64369333333333,32.27272727272727,5238.181818181818,0,87.48229333333333,173.43636363636364,799.1454545454545,0,0,2947.0727272727268,3037.9272727272723,5419.545454545454,79.85434666666667,0,4619.581818181818,3409.3272727272724,103.76363636363635
2019-05-12 07:10:08,3431.3454545454542,0,0,0,5428.218181818182,0,0,173.43636363636364,867.8545454545454,0,0,2999.4909090909086,2995.090909090909,5321.890909090909,0,0,4661.981818181817,3797.272727272727,103.76363636363635
