timestamp,accept,bind,clone,close,connect,dup,exit,fcntl,futex,getpid,getsockname,getsockopt,ioctl,list,madvise,mmap,mprotect,munmap,newfstat,newstat,open,poll,read,recvfrom,recvmsg,select,sendto,setsockopt,shutdown,socket,syscall,write
2019-05-07 22:27:06,444.2363636363636,73.07272727272726,263.5272727272727,136.39999999999998,186.03636363636363,112.85454545454544,168.9090909090909,173.67272727272726,809.8363636363636,168.83636363636364,211.98181818181817,161.05454545454543,136.34545454545454,133.54545454545453,179.4,0,10.218181818181817,0,252.38181818181818,1352.9818181818182,189.29090909090908,206.47272727272727,258.8363636363636,220.39999999999998,101.4,597.290909090909,219.63636363636363,417.16363636363633,123.29090909090908,154.69090909090906,0,160.9090909090909
2019-05-07 22:27:03,444.2363636363636,73.07272727272726,263.5272727272727,136.39999999999998,186.03636363636363,112.85454545454544,168.9090909090909,173.67272727272726,809.8363636363636,168.83636363636364,211.98181818181817,161.05454545454543,136.34545454545454,133.54545454545453,179.4,0,10.218181818181817,0,252.38181818181818,1352.9818181818182,189.29090909090908,206.47272727272727,258.8363636363636,220.39999999999998,101.4,597.290909090909,219.63636363636363,417.16363636363633,123.29090909090908,154.69090909090906,0,160.9090909090909
2019-05-07 22:27:00,419.10909090909087,72.05454545454545,183.5272727272727,132.78181818181818,179.67272727272726,126.0181818181818,159.14545454545453,170.3272727272727,824.5272727272727,153.58181818181816,147.67272727272726,125.92727272727272,117.27272727272727,134.52727272727273,190.98181818181817,0,10.218181818181817,0,235.36363636363635,1444.1818181818182,201.67272727272726,210.18181818181816,219.5090909090909,222.1090909090909,99.54545454545453,484.8363636363636,157.65454545454543,407.2,118.78181818181817,145.43636363636364,0,157.25454545454542
2019-05-07 22:26:57,374.4545454545454,51.272727272727266,167.74545454545452,112.7090909090909,139,110.01818181818182,146.9090909090909,180.83636363636364,787.7454545454545,163.3090909090909,162.7090909090909,121.8181818181818,115.19999999999999,113.59999999999998,138.3272727272727,0,8.818181818181817,0,231.45454545454544,1414.3090909090906,179.9090909090909,174.27272727272728,193.43636363636364,194.69090909090906,98.6,444.32727272727266,165.25454545454542,397.2181818181818,136.47272727272727,124.79999999999998,0,152.49090909090907
2019-05-07 22:26:54,374.4545454545454,51.272727272727266,167.74545454545452,112.7090909090909,139,110.01818181818182,146.9090909090909,180.83636363636364,787.7454545454545,163.3090909090909,162.7090909090909,121.8181818181818,115.19999999999999,113.59999999999998,138.3272727272727,0,8.818181818181817,0,231.45454545454544,1414.3090909090906,179.9090909090909,174.27272727272728,193.43636363636364,194.69090909090906,98.6,444.32727272727266,165.25454545454542,397.2181818181818,136.47272727272727,124.79999999999998,0,152.49090909090907
2019-05-07 22:26:51,435.7090909090909,52.81818181818182,167.3272727272727,143.65454545454543,179.6,138.4,166.58181818181816,221.99999999999997,830.0909090909091,169.6181818181818,163,150.25454545454542,119.32727272727271,132.58181818181816,134.87272727272727,0,16.709090909090907,0,268.59999999999997,1415.3090909090906,186.1090909090909,238.6181818181818,207.74545454545452,204.0181818181818,99.98181818181817,486.79999999999995,184.6,389.6545454545454,159.63636363636363,165.09090909090907,0,183.29090909090908
2019-05-07 22:26:48,435.7090909090909,52.81818181818182,167.3272727272727,143.65454545454543,179.6,138.4,166.58181818181816,221.99999999999997,830.0909090909091,169.6181818181818,163,150.25454545454542,119.32727272727271,132.58181818181816,134.87272727272727,0,16.709090909090907,0,268.59999999999997,1415.3090909090906,186.1090909090909,238.6181818181818,207.74545454545452,204.0181818181818,99.98181818181817,486.79999999999995,184.6,389.6545454545454,159.63636363636363,165.09090909090907,0,183.29090909090908
2019-05-07 22:26:45,483.76363636363635,57.199999999999996,170.18181818181816,168.38181818181818,219.54545454545453,143.63636363636363,187.47272727272727,203.5272727272727,842.5818181818181,160.34545454545454,180.2181818181818,148.34545454545454,100.41818181818182,149.1090909090909,134.2,0,35.14545454545454,0,282.6727272727273,1405.3272727272727,192.16363636363633,271.76363636363635,229.36363636363635,194.36363636363635,118.78181818181817,489.7272727272727,176.8,387.7090909090909,202.43636363636364,197.23636363636362,0,184.67272727272726
2019-05-07 22:26:42,486.30909090909086,61.1090909090909,169.1090909090909,145.69090909090906,226.14545454545453,134.18181818181816,188.9272727272727,218.16363636363633,840.0727272727272,148.7272727272727,170.8181818181818,153.54545454545453,98.47272727272727,143.85454545454544,94.78181818181817,0,35.14545454545454,0,294.8909090909091,1379.1090909090906,205.5090909090909,280.3636363636363,233.59999999999997,183.85454545454544,99.83636363636363,444.7272727272727,175.58181818181816,345.7272727272727,213.74545454545452,196.49090909090907,0,165.27272727272728
2019-05-07 22:26:39,486.30909090909086,61.1090909090909,169.1090909090909,145.69090909090906,226.14545454545453,134.18181818181816,188.9272727272727,218.16363636363633,840.0727272727272,148.7272727272727,170.8181818181818,153.54545454545453,98.47272727272727,143.85454545454544,94.78181818181817,0,35.14545454545454,0,294.8909090909091,1379.1090909090906,205.5090909090909,280.3636363636363,233.59999999999997,183.85454545454544,99.83636363636363,444.7272727272727,175.58181818181816,345.7272727272727,213.74545454545452,196.49090909090907,0,165.27272727272728
2019-05-07 22:26:36,473.78181818181815,56.69090909090908,180.34545454545454,165.9090909090909,210.7090909090909,143.18181818181816,182.3272727272727,201.98181818181817,856.8545454545454,136.05454545454546,191.09090909090907,162.03636363636363,112.29090909090908,183.38181818181818,93.9090909090909,0,35.14545454545454,0,318.27272727272725,1396.4181818181817,247.3272727272727,288.6363636363636,226.59999999999997,249.89090909090908,125.63636363636364,451.16363636363633,176.43636363636364,326.27272727272725,217.79999999999998,205.19999999999996,0,170.78181818181818
2019-05-07 22:26:33,473.78181818181815,56.69090909090908,180.34545454545454,165.9090909090909,210.7090909090909,143.18181818181816,182.3272727272727,201.98181818181817,856.8545454545454,136.05454545454546,191.09090909090907,162.03636363636363,112.29090909090908,183.38181818181818,93.9090909090909,0,35.14545454545454,0,318.27272727272725,1396.4181818181817,247.3272727272727,288.6363636363636,226.59999999999997,249.89090909090908,125.63636363636364,451.16363636363633,176.43636363636364,326.27272727272725,217.79999999999998,205.19999999999996,0,170.78181818181818
2019-05-07 22:26:30,472.9272727272727,56.18181818181817,151.09090909090907,182.49090909090907,253.67272727272726,141.1090909090909,214.4181818181818,223.14545454545453,854.3818181818182,160.14545454545453,188.56363636363633,158.5272727272727,105.09090909090908,184.49090909090907,89.49090909090908,0,31.399999999999995,0,295.6909090909091,1391.8545454545454,266.49090909090904,314,236.8181818181818,257.98181818181814,139.36363636363637,454.79999999999995,217.98181818181817,311.6727272727273,223.7272727272727,253.4363636363636,0,192.6
2019-05-07 22:26:27,450.1454545454545,53.599999999999994,186.16363636363633,205.36363636363635,270.79999999999995,176.16363636363633,228.8181818181818,222.27272727272728,831.3272727272727,160.9272727272727,210.16363636363633,167.47272727272727,102.89090909090909,177.03636363636363,81.98181818181818,0,31.399999999999995,0,279.4363636363636,1377.5090909090907,222.74545454545452,347.10909090909087,232.58181818181816,256.3090909090909,136.9090909090909,410.6909090909091,234.78181818181818,320.96363636363634,219.7090909090909,288.30909090909086,0,190.38181818181818
2019-05-07 22:26:24,450.1454545454545,53.599999999999994,186.16363636363633,205.36363636363635,270.79999999999995,176.16363636363633,228.8181818181818,222.27272727272728,831.3272727272727,160.9272727272727,210.16363636363633,167.47272727272727,102.89090909090909,177.03636363636363,81.98181818181818,0,31.399999999999995,0,279.4363636363636,1377.5090909090907,222.74545454545452,347.10909090909087,232.58181818181816,256.3090909090909,136.9090909090909,410.6909090909091,234.78181818181818,320.96363636363634,219.7090909090909,288.30909090909086,0,190.38181818181818
2019-05-07 22:26:21,453.8727272727273,51.92727272727272,188.0181818181818,205.19999999999996,268.7090909090909,173.36363636363635,248.45454545454544,211.98181818181817,824.8181818181818,175.1090909090909,204.03636363636363,160.94545454545454,103.14545454545454,179.29090909090908,118.43636363636364,0,31.399999999999995,0,270.98181818181814,1363.2181818181816,222.3272727272727,345.8181818181818,256.45454545454544,256.27272727272725,136.74545454545452,394.50909090909084,224.3090909090909,340.0181818181818,218.99999999999997,266.5272727272727,0,196.63636363636363
2019-05-07 22:26:18,453.8727272727273,51.92727272727272,188.0181818181818,205.19999999999996,268.7090909090909,173.36363636363635,248.45454545454544,211.98181818181817,824.8181818181818,175.1090909090909,204.03636363636363,160.94545454545454,103.14545454545454,179.29090909090908,118.43636363636364,0,31.399999999999995,0,270.98181818181814,1363.2181818181816,222.3272727272727,345.8181818181818,256.45454545454544,256.27272727272725,136.74545454545452,394.50909090909084,224.3090909090909,340.0181818181818,218.99999999999997,266.5272727272727,0,196.63636363636363
2019-05-07 22:26:15,470.0545454545454,71.27272727272727,219.18181818181816,232.2181818181818,270.3454545454545,198.87272727272727,276.09090909090907,222.38181818181818,862.5818181818181,196.29090909090908,208.3272727272727,193.18181818181816,120.39999999999999,202.47272727272727,119.36363636363635,0,28.054545454545455,0,274.8181818181818,1342.8545454545454,261.99999999999994,338.96363636363634,265.3454545454545,280.8363636363636,120.63636363636364,381.98181818181814,270.09090909090907,366.4181818181818,243.6181818181818,285.3272727272727,0,235.19999999999996
