timestamp,accept,bind,clone,close,connect,dup,exit,fcntl,futex,getpid,getsockname,getsockopt,ioctl,list,madvise,mmap,mprotect,newfstat,newstat,open,poll,read,recvfrom,recvmsg,select,sendto,setsockopt,shutdown,socket,write
2019-05-08 16:11:43,379.2181818181818,137.5090909090909,244.4363636363636,212.47272727272727,190.38181818181818,154.83636363636364,225.1272727272727,158.67272727272726,892.5454545454545,168.29090909090908,144.65454545454543,179.34545454545454,151.5090909090909,162.7090909090909,221.94545454545454,0,21.38181818181818,252.9272727272727,1277.2181818181816,193.89090909090908,194.58181818181816,238.18181818181816,176.4,142.2181818181818,494.8727272727272,230.7272727272727,332.7090909090909,132.65454545454546,220.79999999999998,147.65454545454543
2019-05-08 16:11:40,381.29090909090905,126.25454545454545,259.05454545454546,223.25454545454542,187.1090909090909,147.36363636363637,224.4181818181818,224.29090909090908,872.7999999999998,197.89090909090908,171.38181818181818,175.7272727272727,140.4181818181818,161.8181818181818,221.9090909090909,0,20.127272727272725,271.47272727272724,1318.2363636363634,188.29090909090908,173.27272727272728,273.49090909090904,160.9090909090909,127.45454545454545,536.5272727272727,214.27272727272728,372.29090909090905,132.2181818181818,195.14545454545453,135.47272727272727
2019-05-08 16:11:37,374.8363636363636,124.98181818181817,232.98181818181817,232.5272727272727,212.36363636363635,138.94545454545454,247.99999999999997,222.16363636363633,905.0727272727272,189.16363636363633,180.83636363636364,171.4181818181818,148.5090909090909,160.8181818181818,204.38181818181818,0,20.127272727272725,277.6545454545454,1334.6363636363635,148.5090909090909,193.6,268.0181818181818,161.67272727272726,108.69090909090909,574.5090909090908,202.47272727272727,411.3818181818181,124.39999999999999,171.34545454545454,115.92727272727272
2019-05-08 16:11:34,374.8363636363636,124.98181818181817,232.98181818181817,232.5272727272727,212.36363636363635,138.94545454545454,247.99999999999997,222.16363636363633,905.0727272727272,189.16363636363633,180.83636363636364,171.4181818181818,148.5090909090909,160.8181818181818,204.38181818181818,0,20.127272727272725,277.6545454545454,1334.6363636363635,148.5090909090909,193.6,268.0181818181818,161.67272727272726,108.69090909090909,574.5090909090908,202.47272727272727,411.3818181818181,124.39999999999999,171.34545454545454,115.92727272727272
2019-05-08 16:11:31,355.30909090909086,115.69090909090909,210.27272727272728,196.9090909090909,215.67272727272726,143.36363636363637,234.56363636363633,233.1090909090909,882.3090909090909,162.69090909090906,180.6181818181818,187.7272727272727,152.3090909090909,141.85454545454544,212.07272727272726,0,20.690909090909088,286.0545454545454,1318.509090909091,161.45454545454544,231.83636363636364,260.45454545454544,146.58181818181816,106.89090909090909,548.8363636363636,203.1090909090909,427.7090909090909,133.79999999999998,177.63636363636363,115.12727272727271
2019-05-08 16:11:28,355.30909090909086,115.69090909090909,210.27272727272728,196.9090909090909,215.67272727272726,143.36363636363637,234.56363636363633,233.1090909090909,882.3090909090909,162.69090909090906,180.6181818181818,187.7272727272727,152.3090909090909,141.85454545454544,212.07272727272726,0,20.690909090909088,286.0545454545454,1318.509090909091,161.45454545454544,231.83636363636364,260.45454545454544,146.58181818181816,106.89090909090909,548.8363636363636,203.1090909090909,427.7090909090909,133.79999999999998,177.63636363636363,115.12727272727271
2019-05-08 16:11:25,347.3636363636363,101.41818181818182,212.99999999999997,229.54545454545453,222.78181818181818,154.4181818181818,255.98181818181817,223.83636363636364,869.3090909090909,220.59999999999997,181.45454545454544,212.18181818181816,153.23636363636362,186.9090909090909,170.98181818181817,0,21.163636363636364,280.1454545454545,1312.8545454545454,127.72727272727272,218.5272727272727,268.8727272727273,155.36363636363637,92.81818181818181,547.0727272727272,203.7090909090909,394.94545454545454,168.2,175.38181818181818,177.14545454545453
2019-05-08 16:11:22,273.29090909090905,98.16363636363636,198.36363636363635,221.39999999999998,204.09090909090907,149.69090909090906,250.1090909090909,224.98181818181817,886.7999999999998,221.7272727272727,143.25454545454542,172.18181818181816,199.2,193.34545454545454,160.14545454545453,0,20.254545454545454,247.39999999999998,1268.581818181818,153.09090909090907,227.45454545454544,219.34545454545454,154.69090909090906,76.76363636363635,492.2181818181818,184.89090909090908,357.74545454545455,138.74545454545452,189.1090909090909,176.29090909090908
2019-05-08 16:11:19,273.29090909090905,98.16363636363636,198.36363636363635,221.39999999999998,204.09090909090907,149.69090909090906,250.1090909090909,224.98181818181817,886.7999999999998,221.7272727272727,143.25454545454542,172.18181818181816,199.2,193.34545454545454,160.14545454545453,0,20.254545454545454,247.39999999999998,1268.581818181818,153.09090909090907,227.45454545454544,219.34545454545454,154.69090909090906,76.76363636363635,492.2181818181818,184.89090909090908,357.74545454545455,138.74545454545452,189.1090909090909,176.29090909090908
2019-05-08 16:11:16,292.72727272727275,72,176.74545454545452,202.76363636363632,191.6,161.4,237.09090909090907,222.58181818181816,875.7999999999998,229.27272727272728,140.96363636363637,172.87272727272727,191.1272727272727,164.2,126.38181818181816,0,20.254545454545454,230.9272727272727,1289.5272727272725,151.45454545454544,214.43636363636364,177.05454545454543,169.83636363636364,70.56363636363635,441.6909090909091,162.1090909090909,320.8,137.74545454545452,169.03636363636363,189.94545454545454
