timestamp,accept,address,bind,clone,close,connect,dup,exit,fcntl,futex,getpid,getsockopt,ioctl,madvise,mmap,mprotect,munmap,newfstat,newstat,open,poll,read,recvfrom,select,sendto,setsockopt,shutdown,sigprocmask,socket,writev
2019-05-06 20:08:29,629.1521972327776,330.2121779604007,245.05008999836366,274.32228504936273,450.93725568626024,307.9944001018163,337.86658424392283,214.8142761040708,427.46495518263305,1404.6835512081598,296.94005563535205,273.24957728041306,345.83007581680334,268.0496718241486,320.53962655224444,296.5218814203378,262.7952219050563,402.01087252959036,1117.5251359066199,251.08634388465666,525.1177251322703,310.6670787803858,339.44837366593333,324.9031835784804,332.8484936637515,280.6676242250141,242.59558917110598,473.1550335448446,272.08596207341685,559.9898183669388
2019-05-06 20:08:26,629.1521972327776,330.2121779604007,245.05008999836366,274.32228504936273,450.93725568626024,307.9944001018163,337.86658424392283,214.8142761040708,427.46495518263305,1404.6835512081598,296.94005563535205,273.24957728041306,345.83007581680334,268.0496718241486,320.53962655224444,296.5218814203378,262.7952219050563,402.01087252959036,1117.5251359066199,251.08634388465666,525.1177251322703,310.6670787803858,339.44837366593333,324.9031835784804,332.8484936637515,280.6676242250141,242.59558917110598,473.1550335448446,272.08596207341685,559.9898183669388
2019-05-06 20:08:23,619.5705532626679,350.33908474391376,252.57722586862056,279.84945728259487,443.9555644442828,301.7217868766022,397.93821930510353,243.46830057635316,475.0459082562135,1391.5565171542335,304.6126434064835,277.68586025708623,337.23023217759675,259.26801330884894,325.23045035544806,233.34121197796404,267.4315012454319,410.3561753422665,1111.616152433592,253.24994091016526,543.0810348902747,302.9944910092544,361.95705532626675,306.83078489482006,341.3756113525208,300.5218086943874,238.92292867402412,485.5002636315703,269.86782058508027,558.680751259068
2019-05-06 20:08:20,619.5705532626679,350.33908474391376,252.57722586862056,279.84945728259487,443.9555644442828,301.7217868766022,397.93821930510353,243.46830057635316,475.0459082562135,1391.5565171542335,304.6126434064835,277.68586025708623,337.23023217759675,259.26801330884894,325.23045035544806,233.34121197796404,267.4315012454319,410.3561753422665,1111.616152433592,253.24994091016526,543.0810348902747,302.9944910092544,361.95705532626675,306.83078489482006,341.3756113525208,300.5218086943874,238.92292867402412,485.5002636315703,269.86782058508027,558.680751259068
2019-05-06 20:08:17,606.9272727272727,345.76363636363635,273.49090909090904,260.8727272727273,448.2363636363636,294.8909090909091,388.30909090909086,263.8181818181818,455.09090909090907,1398.8545454545454,366.50909090909084,271.94545454545454,327.47272727272724,260.2363636363636,310.6909090909091,258.98181818181814,266.49090909090904,391.6727272727273,1136.709090909091,250.45454545454544,541.6545454545454,309.8181818181818,359.7090909090909,356.30909090909086,341.78181818181815,326.6727272727273,235.29090909090908,455.56363636363636,267.2,576.6181818181817
2019-05-06 20:08:14,618.1272727272727,348.3636363636363,265.25454545454545,270.1272727272727,442.18181818181813,307.58181818181816,418.9272727272727,282.8545454545454,461.8545454545454,1379.9636363636362,386.4545454545454,278.74545454545455,308.74545454545455,251.56363636363633,341.12727272727267,257.29090909090905,276.6545454545454,399.6545454545454,1148.109090909091,247.4181818181818,557.9818181818181,308.9090909090909,344.6181818181818,346.78181818181815,344.2363636363636,364.27272727272725,263.27272727272725,472.3636363636363,277.1454545454545,594.3454545454546
2019-05-06 20:08:11,618.1272727272727,348.3636363636363,265.25454545454545,270.1272727272727,442.18181818181813,307.58181818181816,418.9272727272727,282.8545454545454,461.8545454545454,1379.9636363636362,386.4545454545454,278.74545454545455,308.74545454545455,251.56363636363633,341.12727272727267,257.29090909090905,276.6545454545454,399.6545454545454,1148.109090909091,247.4181818181818,557.9818181818181,308.9090909090909,344.6181818181818,346.78181818181815,344.2363636363636,364.27272727272725,263.27272727272725,472.3636363636363,277.1454545454545,594.3454545454546
2019-05-06 20:08:08,656.2727272727273,348.09090909090907,253.45454545454544,286.94545454545454,432.49090909090904,280.2363636363636,406.2181818181818,277.8,482.47272727272724,1369.9636363636362,417.2181818181818,307.4363636363636,326.0545454545454,268.8363636363636,385.10909090909087,241.9272727272727,294.10909090909087,406.29090909090905,1153.090909090909,270.3454545454545,629.8181818181818,340.3454545454545,350.09090909090907,340.3454545454545,347.56363636363636,405.32727272727266,269.4363636363636,519.8727272727272,293.1454545454545,636.5090909090908
2019-05-06 20:08:05,656.2727272727273,348.09090909090907,253.45454545454544,286.94545454545454,432.49090909090904,280.2363636363636,406.2181818181818,277.8,482.47272727272724,1369.9636363636362,417.2181818181818,307.4363636363636,326.0545454545454,268.8363636363636,385.10909090909087,241.9272727272727,294.10909090909087,406.29090909090905,1153.090909090909,270.3454545454545,629.8181818181818,340.3454545454545,350.09090909090907,340.3454545454545,347.56363636363636,405.32727272727266,269.4363636363636,519.8727272727272,293.1454545454545,636.5090909090908
2019-05-06 20:08:02,663.5152088143852,379.8840021090526,251.72269595098268,298.8672933219396,390.5201723605025,330.8667115143361,422.4832275776804,291.6674242286504,495.2819039653824,1343.4664824275922,450.17363320666897,349.3027399501827,275.431355793531,269.4314648824567,342.03014490645626,255.94080107634406,278.64947910037995,418.2833039399284,1151.869966000618,270.3587207505318,605.3344484645734,352.7390411083435,327.32132143051945,361.5752440864711,309.3761931601244,430.50126361338886,269.795094634643,513.5179360375265,295.35826621334155,604.1344702823585
