timestamp,accept,bind,clone,close,connect,dup,exit,fcntl,futex,getpid,getsockname,getsockopt,ioctl,list,madvise,mprotect,munmap,newfstat,newstat,open,poll,read,recvfrom,recvmsg,select,sendto,setsockopt,shutdown,socket,write
2019-05-08 23:19:05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-05-08 23:19:02,3.1791633333333333,26.20142666666667,9.366796666666666,29.593956666666667,16.25854,9.686846666666666,9.942886666666668,38.47001,103.33347666666667,14.423586666666667,18.968296666666667,31.83430666666667,20.867259999999998,15.255716666666666,30.70346333333333,0,0,27.24692333333333,141.63279333333332,3.77659,5.995603333333333,27.16157666666667,49.84245333333333,15.533093333333333,17.2827,4.03263,4.28867,4.011293333333334,4.73674,8.107933333333333
2019-05-08 23:18:59,3.9241633333333334,32.34142666666666,11.561796666666668,36.528956666666666,20.06854,11.956846666666667,12.272886666666666,47.48501,127.54847666666667,17.803586666666668,23.413296666666668,39.29430666666667,25.75726,18.830716666666667,37.89846333333333,0,0,33.63192333333333,174.82279333333332,4.66159,7.400603333333334,33.52657666666667,61.52245333333334,19.173093333333334,21.3327,4.97763,5.2936700000000005,4.951293333333334,5.84674,10.007933333333334
2019-05-08 23:18:56,28.098544444444446,28.495475555555558,39.52598222222222,58.70402222222222,59.70679555555556,40.61232,13.14050888888889,68.83621111111113,175.1719666666667,17.276948888888892,21.22536888888889,34.51211555555555,25.19468,19.010911111111113,65.09670222222222,0,0,31.94250888888889,270.7696911111111,34.700135555555555,55.34055333333333,29.51914,100.71604666666667,23.962104444444446,87.05326,8.314662222222223,40.716775555555564,19.470515555555558,31.315775555555557,14.393975555555556
2019-05-08 23:18:53,32.58187777777778,33.042142222222225,45.83264888888889,68.0706888888889,69.23346222222223,47.09232,15.237175555555556,79.81954444444445,203.12196666666665,20.033615555555556,24.612035555555558,40.01878222222222,29.214679999999998,22.04424444444444,75.48336888888889,0,0,37.03917555555555,313.97302444444443,40.236802222222224,64.17055333333333,34.22914,116.78604666666666,27.785437777777776,100.94326,9.64132888888889,47.21344222222222,22.577182222222223,36.312442222222224,16.690642222222223
2019-05-08 23:18:50,98.13324666666666,52.80759166666667,64.547205,93.83423333333333,92.28410833333332,44.540258333333334,23.95459833333333,105.90454,253.64178666666666,52.29088333333333,69.07357,45.34632333333333,56.01118333333333,23.065859999999997,73.82728666666667,0,0,58.801408333333335,392.24363,82.07395166666667,68.28817333333333,74.964045,190.00398833333333,55.659821666666666,158.48477999999997,26.765491666666666,59.214775,46.27639833333333,58.14002166666667,33.68938333333333
2019-05-08 23:18:47,135.59962133333335,79.69906666666665,60.534221333333335,105.40664933333332,107.63080933333332,43.18577333333334,49.76558,100.45789333333332,342.8913333333333,68.09636533333334,104.83207466666666,43.35258533333333,59.014378666666666,59.941112,68.85628666666666,0,0,57.14237733333333,464.182192,76.58524266666667,108.83556266666666,110.65195999999999,182.8630213333333,70.116644,179.17462266666664,28.246831999999998,122.42147333333332,71.24725866666667,90.70865866666666,52.47164133333333
2019-05-08 23:18:44,150.23162133333335,88.29906666666668,67.06622133333333,116.78064933333333,119.24480933333334,47.845773333333334,55.135580000000004,111.29789333333333,379.8913333333333,75.44436533333334,116.14407466666667,48.030585333333335,65.38237866666667,66.40911200000001,76.28628666666667,0,0,63.30837733333333,514.2701920000001,84.84924266666667,120.57956266666666,122.59196,202.59502133333336,77.682644,198.50862266666667,31.294832,135.63147333333333,78.93525866666667,100.49665866666668,58.13364133333334
2019-05-08 23:18:41,155.80844111111114,104.09138111111112,91.50952555555556,171.88317,173.49815444444445,78.1013988888889,77.96994666666666,127.82789666666667,415.25757,78.75866,166.36217666666667,113.91274,82.40176444444445,104.31672777777777,174.71878222222222,0,0,123.47119444444444,576.4179944444444,101.61256777777777,135.0202111111111,218.0416788888889,198.66186555555558,98.08213666666667,205.64761222222222,43.961378888888895,158.2309177777778,92.59870111111111,95.39675555555556,90.21378222222224
2019-05-08 23:18:38,169.63677444444446,113.32971444444443,99.63119222222221,187.13817,188.89648777777774,85.03306555555555,84.88994666666666,139.17289666666665,452.11257,85.74865999999999,181.12717666666666,124.02273999999998,89.71509777777777,113.57506111111111,190.22544888888888,0.5931093333333333,0,134.42952777777776,627.5763277777777,110.6309011111111,147.00354444444443,237.39334555555556,216.29353222222218,106.78713666666665,223.8992788888889,47.86304555555555,172.27425111111108,100.81703444444445,103.86342222222221,98.22044888888887
2019-05-08 23:18:35,180.2462,137.50643333333335,130.05777333333333,210.26827999999998,206.55342666666667,86.27557333333333,81.08236000000001,134.00006666666667,531.0913533333334,85.32790666666666,170.16302666666667,139.53444,113.1514,119.59553333333334,252.78060666666667,0.6571093333333333,0,216.88299333333333,693.06654,151.55085333333332,161.53926,258.33393333333333,209.16898666666665,163.52936,293.9662,64.93412,211.95512666666667,143.45778,141.46768,112.33640666666666
2019-05-08 23:18:32,172.5455625,137.21607833333334,126.10539250000001,214.56285916666667,217.11314499999997,123.162755,117.8660075,149.55732166666667,577.9875075,119.8991025,162.29091666666667,145.81214666666665,128.62000999999998,131.61615,259.11260749999997,21.85862666666667,0,210.47883499999998,772.8614466666666,175.98755666666665,235.64284416666666,284.1161091666666,209.0164333333333,162.540595,344.3064216666666,69.48191333333332,213.11829166666666,142.5841625,162.50492666666665,111.5527125
2019-05-08 23:18:29,184.6393125,146.83357833333332,134.94414249999997,229.60160916666663,232.33064499999998,131.79525499999997,126.1272575,160.03982166666665,618.4987574999999,128.3028525,173.66591666666667,156.03214666666665,137.63501,140.84115,277.2738575,23.798626666666667,0,225.23133499999997,827.0314466666665,188.32255666666663,252.15909416666665,304.02985916666665,223.66643333333332,173.93309499999998,368.43892166666666,74.35191333333333,228.05579166666664,152.57791249999997,173.89492666666666,119.37146249999999
2019-05-08 23:18:26,233.2012607407407,184.2185125925926,141.95959555555555,222.22984814814814,263.83807185185185,127.66241703703703,160.77547777777778,165.52915407407406,651.5609244444444,143.6224785185185,167.13781259259258,150.88855407407405,145.35766074074073,141.6703985185185,264.7779622222222,22.061680000000003,0,217.58462074074075,913.3926918518519,191.12309185185183,247.69726222222224,291.94440888888886,225.64598814814815,170.84314962962964,376.8056644444444,84.64435777777777,218.36183777777777,147.4904888888889,167.96925407407406,118.93228148148147
2019-05-08 23:18:23,247.53681629629628,195.542957037037,150.6862622222222,235.89095925925923,280.0569607407407,135.5101948148148,170.65881111111108,175.70470962962963,691.6142577777778,152.4513674074074,177.41225703703702,160.16410962962962,154.29321629629626,150.3792874074074,281.0546288888889,20.758969999999998,0,230.96017629629628,969.5415807407406,202.87198074074072,262.92392888888884,309.8910755555555,239.51709925925925,181.34537185185184,399.96899777777776,89.8476911111111,231.7851711111111,156.55715555555557,178.2948096296296,126.24339259259258
2019-05-08 23:18:20,305.02793199999996,208.17453066666664,154.39550133333333,240.28850266666666,279.654606,146.59535,211.68185866666667,171.9321413333333,757.6559173333333,174.43476599999997,190.382148,154.45030333333332,169.4112493333333,164.8626833333333,309.2659533333333,22.21397,0,263.48801599999996,1026.7520046666666,207.49863933333333,290.5967386666667,342.4211633333333,231.5019153333333,195.5518033333333,405.49826533333334,138.83173333333332,272.7312866666667,166.67114933333332,181.559026,158.94406733333332
2019-05-08 23:18:17,354.54545454545456,211.49090909090907,163.5090909090909,292.0545454545454,330.1454545454545,171.29090909090908,240.19999999999996,206.34545454545454,859.5636363636363,177.25454545454542,224.25454545454542,191.05454545454543,199.8,199.49090909090907,341.18181818181813,35.2639637037037,0,322.3818181818181,1164.4363636363635,234.5272727272727,294.4363636363636,350.47272727272724,256.27272727272725,206.3090909090909,499.0363636363636,186.2,319.16363636363633,180.05454545454543,194.6,193.18181818181816
2019-05-08 23:18:14,354.54545454545456,211.49090909090907,163.5090909090909,292.0545454545454,330.1454545454545,171.29090909090908,240.19999999999996,206.34545454545454,859.5636363636363,177.25454545454542,224.25454545454542,191.05454545454543,199.8,199.49090909090907,341.18181818181813,37.43174148148148,0,322.3818181818181,1164.4363636363635,234.5272727272727,294.4363636363636,350.47272727272724,256.27272727272725,206.3090909090909,499.0363636363636,186.2,319.16363636363633,180.05454545454543,194.6,193.18181818181816
2019-05-08 23:18:11,378.32727272727266,213.87272727272727,166.3090909090909,346.6727272727273,354.4,239.49090909090907,242.59999999999997,256.99999999999994,965.5090909090908,195.78181818181818,240.85454545454544,227.2181818181818,202.29090909090908,231.2181818181818,349.49090909090904,35.639567333333325,0,361.0363636363636,1288.8,257.2363636363636,298.50909090909084,373.29090909090905,290.78181818181815,229.3272727272727,501.56363636363636,286.4363636363636,422.8363636363636,182.14545454545453,204.49090909090907,198.5272727272727
2019-05-08 23:18:08,378.32727272727266,213.87272727272727,166.3090909090909,346.6727272727273,354.4,239.49090909090907,242.59999999999997,256.99999999999994,965.5090909090908,195.78181818181818,240.85454545454544,227.2181818181818,202.29090909090908,231.2181818181818,349.49090909090904,35.47272727272727,0,361.0363636363636,1288.8,257.2363636363636,298.50909090909084,373.29090909090905,290.78181818181815,229.3272727272727,501.56363636363636,286.4363636363636,422.8363636363636,182.14545454545453,204.49090909090907,198.5272727272727
2019-05-08 23:18:05,444.0181818181818,192.23636363636362,159.96363636363637,325.6909090909091,383.4,239.07272727272726,243.76363636363632,226.98181818181817,966.5090909090908,186,226.1272727272727,202.47272727272727,186.29090909090908,225.83636363636364,325.8,35.47272727272727,0,396.2181818181818,1271.6909090909091,256.4,337.12727272727267,382.07272727272726,250.89090909090908,216.87272727272727,540.7818181818182,301.8,475.49090909090904,181.03636363636363,204.54545454545453,205.94545454545454
2019-05-08 23:18:02,499.4545454545454,191.89090909090908,135.74545454545452,310.4363636363636,354.6181818181818,217.78181818181818,263.6181818181818,228.58181818181816,997.9636363636363,214.38181818181818,226.69090909090906,214.94545454545454,184.9272727272727,224.38181818181818,298.3454545454545,35.47272727272727,0,417.6909090909091,1306.1272727272726,251.1272727272727,298.4181818181818,383.2181818181818,264.8727272727273,211.23636363636362,511.54545454545456,340.2363636363636,469.9090909090909,170.6,184.34545454545454,214.58181818181816
