timestamp,accept,brk,clone,close,connect,dup2,exit,fsync,ftruncate,futex,getaffinity,getpid,getsockname,gettid,ioctl,list,lseek,madvise,mmap,mprotect,munmap,newfstat,newstat,open,poll,pread64,pwrite64,read,recvfrom,rename,sendto,setsockopt,sigprocmask,socket,syscall,unlink,wait,write,yield
2019-05-12 02:01:54,1452.3272727272727,0,0,0,0,0,0,0,0,1900.9636363636362,0,0,0,0,0,0,0,0,40.89090909090909,166.6181818181818,0,0,0,0,0,1321.1636363636362,1425.3454545454545,2588.5454545454545,0,0,0,0,0,0,0,0,2182.8363636363633,1564.5636363636363,0
2019-05-12 02:01:51,1452.3272727272727,0,0,0,0,0,0,0,0,1900.9636363636362,0,0,0,0,0,0,0,0,40.89090909090909,166.6181818181818,0,0,0,0,0,1321.1636363636362,1425.3454545454545,2588.5454545454545,0,0,0,0,0,0,0,0,2182.8363636363633,1564.5636363636363,0
2019-05-12 02:01:48,1441.8727272727272,0,0,0,0,0,0,0,0,1896.8727272727272,0,0,0,0,0,0,0,0,40.89090909090909,166.6181818181818,0,0,0,0,0,1388.1636363636362,1348.6,2553.5454545454545,0,0,0,0,0,0,0,0,2162.4181818181814,1591.5090909090907,0
2019-05-12 02:01:45,1441.8727272727272,0,0,0,0,0,0,0,0,1896.8727272727272,0,0,0,0,0,0,0,0,40.89090909090909,166.6181818181818,0,0,0,0,0,1388.1636363636362,1348.6,2553.5454545454545,0,0,0,0,0,0,0,0,2162.4181818181814,1591.5090909090907,0
2019-05-12 02:01:42,1547.1454545454544,0,0,0,0,0,0,0,0,1895.4545454545453,0,0,0,0,0,0,0,0,17.96363636363636,174.4,0,0,0,0,0,1409.490909090909,1306.7272727272725,2464.4909090909086,0,0,0,0,0,0,0,0,2162.9999999999995,1574.9454545454544,0
2019-05-12 02:01:39,1558.7716586971146,0,0,0,0,0,0,0,0,1876.6204250831802,0,0,0,0,0,0,0,0,17.9633097580044,224.39592007418048,0,0,0,0,0,1308.6671151433611,1293.9401101798148,2490.1547244595554,0,0,0,0,0,0,0,0,2117.470591443792,1573.2623043217395,0
2019-05-12 02:01:36,1558.7716586971146,0,0,0,0,0,0,0,0,1876.6204250831802,0,0,0,0,0,0,0,0,17.9633097580044,224.39592007418048,0,0,0,0,0,1308.6671151433611,1293.9401101798148,2490.1547244595554,0,0,0,0,0,0,0,0,2117.470591443792,1573.2623043217395,0
2019-05-12 02:01:33,1505.9544371920508,0,0,0,0,0,0,0,0,1843.13012490682,0,0,0,0,0,0,0,0,17.9633097580044,178.48766386065708,0,0,0,0,0,1253.6862966127887,1270.1223614116107,2458.8280213087037,0,0,0,0,0,0,0,0,2054.6717332412136,1531.8630570353266,0
2019-05-12 02:01:30,1505.9544371920508,0,0,0,0,0,0,0,0,1843.13012490682,0,0,0,0,0,0,0,0,17.9633097580044,178.48766386065708,0,0,0,0,0,1253.6862966127887,1270.1223614116107,2458.8280213087037,0,0,0,0,0,0,0,0,2054.6717332412136,1531.8630570353266,0
2019-05-12 02:01:27,1465.1636363636362,0,0,0,0,0,0,0,0,1863.7090909090907,0,0,0,0,0,0,0,0,17.96363636363636,159,0,0,0,0,0,1226.7818181818182,1231.6727272727271,2452.763636363636,0,0,0,0,0,0,0,0,2060.0363636363636,1476.3272727272727,0
2019-05-12 02:01:24,1352.6727272727271,0,0,0,0,0,0,0,0,1823.9272727272726,0,0,0,0,0,0,0,0,17.96363636363636,159,0,0,0,0,0,1166.490909090909,1111.2181818181816,2326.181818181818,0,0,0,0,0,0,0,0,1951.3090909090906,1403.5636363636363,0
2019-05-12 02:01:21,1352.6727272727271,0,0,0,0,0,0,0,0,1823.9272727272726,0,0,0,0,0,0,0,0,17.96363636363636,159,0,0,0,0,0,1166.490909090909,1111.2181818181816,2326.181818181818,0,0,0,0,0,0,0,0,1951.3090909090906,1403.5636363636363,15.781818181818181
