timestamp,accept,bind,clone,close,connect,dup,exit,fcntl,futex,getpid,getsockname,getsockopt,ioctl,list,madvise,mmap,mprotect,munmap,newfstat,newstat,open,poll,read,recvfrom,recvmsg,select,sendto,setsockopt,shutdown,socket,syscall,write
2019-05-08 19:51:41,314.8181818181818,113.99999999999999,199.76363636363632,223.07272727272726,209.96363636363634,130.29090909090908,161.38181818181818,248.8181818181818,1016.9090909090908,217.63636363636363,214.87272727272727,334.96363636363634,100.92727272727272,217.85454545454544,114.07272727272726,0,27.30909090909091,0,240.09090909090907,1247.290909090909,224.58181818181816,194.96363636363634,248.4181818181818,197.78181818181818,117.21818181818182,380.6545454545454,170.23636363636362,315.98181818181814,215.49090909090907,136.38181818181818,0,268.6727272727273
2019-05-08 19:51:38,314.8181818181818,113.99999999999999,199.76363636363632,223.07272727272726,209.96363636363634,130.29090909090908,161.38181818181818,248.8181818181818,1016.9090909090908,217.63636363636363,214.87272727272727,334.96363636363634,100.92727272727272,217.85454545454544,114.07272727272726,0,27.30909090909091,0,240.09090909090907,1247.290909090909,224.58181818181816,194.96363636363634,248.4181818181818,197.78181818181818,117.21818181818182,380.6545454545454,170.23636363636362,315.98181818181814,215.49090909090907,136.38181818181818,0,268.6727272727273
2019-05-08 19:51:35,293.6181818181818,100.2,199.98181818181817,187.9272727272727,203.4,129.27272727272728,160.58181818181816,250.6363636363636,1006.3818181818182,215.03636363636363,183.54545454545453,313.74545454545455,84.6,257.27272727272725,136.83636363636364,0,19.727272727272727,0,219.79999999999998,1252.6363636363635,184.87272727272727,186.7090909090909,233.76363636363632,192.18181818181816,116.63636363636364,338.0181818181818,200.87272727272727,321.8,199.6181818181818,139.29090909090908,0,229.39999999999998
2019-05-08 19:51:32,280.58181818181816,89.54545454545453,171.7090909090909,177.03636363636363,201.7090909090909,129.14545454545453,146.4,247.36363636363635,1023.0909090909091,219.45454545454544,190.1272727272727,306,109.39999999999999,255.67272727272726,136.36363636363635,0,19.345454545454547,0,239.1272727272727,1270.1272727272726,194.9272727272727,191.3090909090909,244.0363636363636,192.4,103.43636363636364,333.3636363636363,194.8181818181818,343.32727272727266,193.3272727272727,138.8181818181818,0,150.7272727272727
2019-05-08 19:51:29,280.58181818181816,89.54545454545453,171.7090909090909,177.03636363636363,201.7090909090909,129.14545454545453,146.4,247.36363636363635,1023.0909090909091,219.45454545454544,190.1272727272727,306,109.39999999999999,255.67272727272726,136.36363636363635,0,19.345454545454547,0,239.1272727272727,1270.1272727272726,194.9272727272727,191.3090909090909,244.0363636363636,192.4,103.43636363636364,333.3636363636363,194.8181818181818,343.32727272727266,193.3272727272727,138.8181818181818,0,150.7272727272727
2019-05-08 19:51:26,336.2363636363636,106.49090909090908,193.8181818181818,189.83636363636364,201.03636363636363,146.3272727272727,147.18181818181816,238.65454545454543,1038.6181818181817,190.09090909090907,219.79999999999998,298.09090909090907,109.58181818181816,217.39999999999998,150.2,0,20.927272727272726,0,218.14545454545453,1300.290909090909,196.6,220.2181818181818,271.7272727272727,203.34545454545454,87.18181818181817,378.2545454545454,183.3272727272727,379.7090909090909,227.34545454545454,138.78181818181818,0,169.45454545454544
2019-05-08 19:51:23,336.2363636363636,106.49090909090908,193.8181818181818,189.83636363636364,201.03636363636363,146.3272727272727,147.18181818181816,238.65454545454543,1038.6181818181817,190.09090909090907,219.79999999999998,298.09090909090907,109.58181818181816,217.39999999999998,150.2,0,20.927272727272726,0,218.14545454545453,1300.290909090909,196.6,220.2181818181818,271.7272727272727,203.34545454545454,87.18181818181817,378.2545454545454,183.3272727272727,379.7090909090909,227.34545454545454,138.78181818181818,0,169.45454545454544
2019-05-08 19:51:20,274.6727272727273,65.47272727272727,198.2,169.27272727272728,220.67272727272726,153.38181818181818,125.99999999999999,256.3272727272727,1014.290909090909,189.76363636363632,245.9090909090909,305.92727272727274,141.6,184,135.58181818181816,0,9.109090909090908,0,239.54545454545453,1342.4363636363635,285.3818181818181,193.5090909090909,260.6727272727273,168.03636363636363,101.52727272727272,421.18181818181813,165.9272727272727,367.52727272727265,191.98181818181817,152.96363636363637,0,202.4
2019-05-08 19:51:17,278.10909090909087,79.63636363636364,190.9090909090909,228.7090909090909,203.9272727272727,165.5272727272727,124.16363636363636,229.5090909090909,1009.9090909090908,159.38181818181818,206.7090909090909,276.2545454545454,157.14545454545453,197.76363636363632,147.96363636363637,0,4.181818181818182,0,235.69090909090906,1368.7636363636364,355.8727272727273,210.49090909090907,241.7272727272727,144.0181818181818,81.47272727272727,409.3818181818181,184.74545454545452,388.4363636363636,215.63636363636363,151.89090909090908,0,206.14545454545453
2019-05-08 19:51:14,278.10909090909087,79.63636363636364,190.9090909090909,228.7090909090909,203.9272727272727,165.5272727272727,124.16363636363636,229.5090909090909,1009.9090909090908,159.38181818181818,206.7090909090909,276.2545454545454,157.14545454545453,197.76363636363632,147.96363636363637,0,4.181818181818182,0,235.69090909090906,1368.7636363636364,355.8727272727273,210.49090909090907,241.7272727272727,144.0181818181818,81.47272727272727,409.3818181818181,184.74545454545452,388.4363636363636,215.63636363636363,151.89090909090908,0,206.14545454545453
