timestamp,accept,bind,clone,close,connect,dup,exit,fcntl,futex,getpid,getsockname,getsockopt,ioctl,list,lseek,madvise,mmap,mprotect,munmap,newfstat,newlstat,newstat,open,poll,read,recvfrom,recvmsg,select,sendto,setsockopt,shutdown,socket,write
2019-05-07 21:23:01,610.2363636363636,147.56363636363636,189.5090909090909,196.27272727272728,267.4363636363636,164.38181818181818,194.89090909090908,128.6909090909091,957.9272727272727,290.0181818181818,243.85454545454544,307.56363636363636,307.50909090909084,222.38181818181818,0,126.29090909090908,0,0,0,239.4181818181818,0,1297.9454545454544,253.85454545454544,215.38181818181818,178.23636363636362,145.4,129.8181818181818,476.29090909090905,139.45454545454544,440.29090909090905,242.5272727272727,156.87272727272727,137.87272727272727
2019-05-07 21:22:58,610.2363636363636,147.56363636363636,189.5090909090909,196.27272727272728,267.4363636363636,164.38181818181818,194.89090909090908,128.6909090909091,957.9272727272727,290.0181818181818,243.85454545454544,307.56363636363636,307.50909090909084,222.38181818181818,0,126.29090909090908,0,0,0,239.4181818181818,0,1297.9454545454544,253.85454545454544,215.38181818181818,178.23636363636362,145.4,129.8181818181818,476.29090909090905,139.45454545454544,440.29090909090905,242.5272727272727,156.87272727272727,137.87272727272727
2019-05-07 21:22:55,524.8,127.6181818181818,192.5090909090909,158.1272727272727,247.1272727272727,182.76363636363632,166.2,128.79999999999998,950.1454545454545,292.6363636363636,239.98181818181817,306.7090909090909,249.14545454545453,224.89090909090908,0,119.99999999999999,0,10.018181818181818,0,243.45454545454544,0,1263.5636363636363,228.23636363636362,207.49090909090907,186.78181818181818,139.8181818181818,129.12727272727273,452.9272727272727,169.1272727272727,398.94545454545454,239.3090909090909,129.25454545454545,138.34545454545454
2019-05-07 21:22:52,505.94545454545454,114.49090909090908,200.36363636363635,156.96363636363637,217.18181818181816,181.16363636363633,180.47272727272727,105.09090909090908,946.8545454545454,292.92727272727274,237.76363636363632,240.2181818181818,247.98181818181817,189.29090909090908,0,111.61818181818181,0,10.018181818181818,0,246.0363636363636,0,1237.0181818181816,203.3090909090909,195.36363636363635,147.49090909090907,129.6,93.78181818181817,438.0181818181818,180.07272727272726,409.9090909090909,200.49090909090907,127.6181818181818,123.27272727272727
2019-05-07 21:22:49,505.94545454545454,114.49090909090908,200.36363636363635,156.96363636363637,217.18181818181816,181.16363636363633,180.47272727272727,105.09090909090908,946.8545454545454,292.92727272727274,237.76363636363632,240.2181818181818,247.98181818181817,189.29090909090908,0,111.61818181818181,0,10.018181818181818,0,246.0363636363636,0,1237.0181818181816,203.3090909090909,195.36363636363635,147.49090909090907,129.6,93.78181818181817,438.0181818181818,180.07272727272726,409.9090909090909,200.49090909090907,127.6181818181818,123.27272727272727
2019-05-07 21:22:46,525.290909090909,128.38181818181818,167.09090909090907,159.1272727272727,228.7272727272727,184.9090909090909,159.09090909090907,106.47272727272727,920.6545454545453,285.52727272727276,239.25454545454542,227.23636363636362,214.99999999999997,164.78181818181818,0,111.23636363636363,0,9.127272727272727,0,250.34545454545454,0,1257.9636363636362,207.65454545454543,211.34545454545454,153.34545454545454,119.89090909090909,107.83636363636363,410.52727272727265,162.6181818181818,429.3454545454545,189.7272727272727,123.52727272727272,116.98181818181817
2019-05-07 21:22:43,525.290909090909,128.38181818181818,167.09090909090907,159.1272727272727,228.7272727272727,184.9090909090909,159.09090909090907,106.47272727272727,920.6545454545453,285.52727272727276,239.25454545454542,227.23636363636362,214.99999999999997,164.78181818181818,0,111.23636363636363,0,9.127272727272727,0,250.34545454545454,0,1257.9636363636362,207.65454545454543,211.34545454545454,153.34545454545454,119.89090909090909,107.83636363636363,410.52727272727265,162.6181818181818,429.3454545454545,189.7272727272727,123.52727272727272,116.98181818181817
2019-05-07 21:22:40,473.1454545454545,112.41818181818182,155.6181818181818,103.1090909090909,202.47272727272727,139.89090909090908,192.03636363636363,118.1090909090909,904.3454545454546,267.25454545454545,195.45454545454544,194.18181818181816,218.63636363636363,160.78181818181818,0,98.89090909090909,0,3.0545454545454542,0,249.74545454545452,0,1224.2,227.29090909090908,200.69090909090906,159.7272727272727,81.8,108.63636363636364,370.6909090909091,163.4181818181818,439.3999999999999,169.49090909090907,137.56363636363636,121.32727272727271
2019-05-07 21:22:37,454.29090909090905,114.72727272727272,168.1272727272727,103.87272727272726,204.07272727272726,116.14545454545454,140.47272727272727,152.38181818181818,881.290909090909,260.47272727272724,202.89090909090908,165.7272727272727,199.3090909090909,151.3272727272727,0,99.96363636363635,0,3.0545454545454542,0,194.27272727272728,0,1271.4363636363635,195.8,149.2181818181818,165.45454545454544,72,112.39999999999999,409.58181818181816,170.89090909090908,437.9272727272727,171.0181818181818,150.5272727272727,119.63636363636364
2019-05-07 21:22:34,454.29090909090905,114.72727272727272,168.1272727272727,103.87272727272726,204.07272727272726,116.14545454545454,140.47272727272727,152.38181818181818,881.290909090909,260.47272727272724,202.89090909090908,165.7272727272727,199.3090909090909,151.3272727272727,0,99.96363636363635,0,3.0545454545454542,0,194.27272727272728,0,1271.4363636363635,195.8,149.2181818181818,165.45454545454544,72,112.39999999999999,409.58181818181816,170.89090909090908,437.9272727272727,171.0181818181818,150.5272727272727,119.63636363636364
