strace: invalid option -- 'Z'
Try 'strace -h' for more information.
Picked up JAVA_TOOL_OPTIONS:  -javaagent:/home/elastic/elastic-apm-agent-1.30.1.jar -Delastic.apm.log_ecs_reformatting=OVERRIDE
strace: invalid option -- 'Z'
Try 'strace -h' for more information.
strace: invalid option -- 'Z'
Try 'strace -h' for more information.
strace: invalid option -- 'Z'
Try 'strace -h' for more information.
strace: invalid option -- 'Z'
Try 'strace -h' for more information.
strace: invalid option -- 'Z'
Try 'strace -h' for more information.
2022-05-14 11:24:31.070:INFO::main: Logging initialized @5085ms to org.eclipse.jetty.util.log.StdErrLog
2022-05-14 11:24:31.271:WARN:oejx.XmlConfiguration:main: Property 'threads.min' is deprecated, use 'jetty.threadPool.minThreads' instead
2022-05-14 11:24:31.274:WARN:oejx.XmlConfiguration:main: Property 'threads.max' is deprecated, use 'jetty.threadPool.maxThreads' instead
2022-05-14 11:24:31.279:WARN:oejx.XmlConfiguration:main: Property 'threads.timeout' is deprecated, use 'jetty.threadPool.idleTimeout' instead
2022-05-14 11:24:31.582:WARN:oejx.XmlConfiguration:main: Property 'jetty.port' is deprecated, use 'jetty.http.port' instead
2022-05-14 11:24:31.583:WARN:oejx.XmlConfiguration:main: Property 'http.timeout' is deprecated, use 'jetty.http.idleTimeout' instead
2022-05-14 11:24:31.606:INFO:oejs.Server:main: jetty-9.4.16.v20190411; built: unknown; git: unknown; jvm 11.0.15+10-post-Debian-1deb10u1
2022-05-14 11:24:31.647:INFO:oejdp.ScanningAppProvider:main: Deployment monitor [file:///var/lib/jetty9/webapps/] at interval 1
strace: invalid option -- 'Z'
Try 'strace -h' for more information.
strace: invalid option -- 'Z'
Try 'strace -h' for more information.
strace: invalid option -- 'Z'
Try 'strace -h' for more information.
strace: invalid option -- 'Z'
Try 'strace -h' for more information.
2022-05-14 11:24:35.319:WARN:oeja.AnnotationParser:qtp1519611492-35: org.apache.commons.logging.Log scanned from multiple locations: jar:file:///tmp/jetty-0.0.0.0-8080-ROOT.war-_-any-7263048922221844886/webapp/WEB-INF/lib/jcl-over-slf4j-1.7.29.jar!/org/apache/commons/logging/Log.class, jar:file:///tmp/jetty-0.0.0.0-8080-ROOT.war-_-any-7263048922221844886/webapp/WEB-INF/lib/spring-jcl-5.2.2.RELEASE.jar!/org/apache/commons/logging/Log.class
