strace: option requires an argument -- 'p'
Try 'strace -h' for more information.
Picked up JAVA_TOOL_OPTIONS:  -javaagent:/home/elastic/elastic-apm-agent-1.30.1.jar -Delastic.apm.log_ecs_reformatting=OVERRIDE
[pid   213] 1652747568.009048 open("/usr/lib/jvm/java-8-openjdk-amd64/jre/bin/../lib/amd64/jli/libnss_dns.so.2", O_RDONLY|O_CLOEXEC) = -1 ENOENT (No such file or directory) <0.000043>
[pid   213] 1652747568.009486 open("/usr/lib/jvm/java-8-openjdk-amd64/jre/bin/../lib/amd64/libnss_dns.so.2", O_RDONLY|O_CLOEXEC) = -1 ENOENT (No such file or directory) <0.000062>
[pid   213] 1652747568.010100 access("/etc/ld.so.nohwcap", F_OK) = -1 ENOENT (No such file or directory) <0.000027>
[pid   213] 1652747568.010890 open("/usr/lib/jvm/java-8-openjdk-amd64/jre/bin/../lib/amd64/jli/libresolv.so.2", O_RDONLY|O_CLOEXEC) = -1 ENOENT (No such file or directory) <0.000038>
[pid   213] 1652747568.011158 open("/usr/lib/jvm/java-8-openjdk-amd64/jre/bin/../lib/amd64/libresolv.so.2", O_RDONLY|O_CLOEXEC) = -1 ENOENT (No such file or directory) <0.000057>
[pid   213] 1652747568.011436 access("/etc/ld.so.nohwcap", F_OK) = -1 ENOENT (No such file or directory) <0.000035>
[pid   212] 1652747568.022206 connect(27, {sa_family=AF_INET, sin_port=htons(80), sin_addr=inet_addr("169.254.169.254")}, 16) = -1 EINPROGRESS (Operation now in progress) <0.000099>
[pid   211] 1652747568.022275 connect(25, {sa_family=AF_INET, sin_port=htons(80), sin_addr=inet_addr("169.254.169.254")}, 16) = -1 EINPROGRESS (Operation now in progress) <0.000060>
[pid   222] 1652747568.025512 execve("/usr/local/sbin/uname", ["uname", "-n"], 0x7fff2ecc5be8 /* 18 vars */) = -1 ENOENT (No such file or directory) <0.000053>
[pid   222] 1652747568.025834 execve("/usr/local/bin/uname", ["uname", "-n"], 0x7fff2ecc5be8 /* 18 vars */) = -1 ENOENT (No such file or directory) <0.000164>
[pid   222] 1652747568.026281 execve("/usr/sbin/uname", ["uname", "-n"], 0x7fff2ecc5be8 /* 18 vars */) = -1 ENOENT (No such file or directory) <0.000126>
[pid   222] 1652747568.026641 execve("/usr/bin/uname", ["uname", "-n"], 0x7fff2ecc5be8 /* 18 vars */) = -1 ENOENT (No such file or directory) <0.000488>
[pid   222] 1652747568.027347 execve("/sbin/uname", ["uname", "-n"], 0x7fff2ecc5be8 /* 18 vars */) = -1 ENOENT (No such file or directory) <0.000111>
[pid   222] 1652747568.029477 access("/etc/ld.so.nohwcap", F_OK) = -1 ENOENT (No such file or directory) <0.000046>
[pid   222] 1652747568.031167 access("/etc/ld.so.preload", R_OK) = -1 ENOENT (No such file or directory) <0.000033>
[pid   222] 1652747568.031898 access("/etc/ld.so.nohwcap", F_OK) = -1 ENOENT (No such file or directory) <0.000040>
[pid   212] 1652747568.037597 connect(26, {sa_family=AF_INET, sin_port=htons(80), sin_addr=inet_addr("169.254.169.254")}, 16) = -1 EINPROGRESS (Operation now in progress) <0.000165>
[pid   222] 1652747568.038303 open("/usr/lib/locale/locale-archive", O_RDONLY|O_CLOEXEC) = -1 ENOENT (No such file or directory) <0.000032>
[pid   222] 1652747568.038649 open("/usr/share/locale/locale.alias", O_RDONLY|O_CLOEXEC) = -1 ENOENT (No such file or directory) <0.000042>
[pid   210] 1652747568.050366 --- SIGCHLD {si_signo=SIGCHLD, si_code=CLD_EXITED, si_pid=222, si_uid=0, si_status=0, si_utime=0, si_stime=0} ---
[pid   202] 1652747568.619125 stat("/opt/verticles/com/alibaba/dubbo/rpc/protocol/dubbo/filter/FutureFilter.class", 0x7fb0278208b0) = -1 ENOENT (No such file or directory) <0.000050>
[pid   202] 1652747569.160073 stat("/opt/verticles/org/slf4j/ext/EventData.class", 0x7fb0278205c0) = -1 ENOENT (No such file or directory) <0.000028>
[pid   202] 1652747569.213314 stat("/opt/verticles/org/apache/http/impl/execchain/ClientExecChain.class", 0x7fb0278211d0) = -1 ENOENT (No such file or directory) <0.000031>
[pid   202] 1652747569.214963 stat("/opt/verticles/org/apache/http/nio/client/HttpAsyncClient.class", 0x7fb0278211d0) = -1 ENOENT (No such file or directory) <0.000031>
[pid   202] 1652747569.228251 stat("/opt/verticles/co/elastic/apm/api/CaptureTransaction.class", 0x7fb0278211d0) = -1 ENOENT (No such file or directory) <0.000030>
[pid   202] 1652747569.228932 stat("/opt/verticles/co/elastic/apm/api/CaptureSpan.class", 0x7fb0278211d0) = -1 ENOENT (No such file or directory) <0.000029>
[pid   202] 1652747569.229589 stat("/opt/verticles/co/elastic/apm/api/Traced.class", 0x7fb0278211d0) = -1 ENOENT (No such file or directory) <0.000046>
[pid   202] 1652747569.232593 stat("/opt/verticles/org/asynchttpclient/AsyncHandler.class", 0x7fb0278211d0) = -1 ENOENT (No such file or directory) <0.000030>
[pid   202] 1652747569.233237 stat("/opt/verticles/com/datastax/driver/core/BoundStatement.class", 0x7fb0278211d0) = -1 ENOENT (No such file or directory) <0.000029>
[pid   202] 1652747569.234881 stat("/opt/verticles/org/grails/web/mapping/mvc/GrailsControllerUrlMappingInfo.class", 0x7fb0278211d0) = -1 ENOENT (No such file or directory) <0.000030>
[pid   202] 1652747569.241646 stat("/opt/verticles/org/hibernate/search/FullTextQuery.class", 0x7fb0278211d0) = -1 ENOENT (No such file or directory) <0.000039>
[pid   202] 1652747569.246785 stat("/opt/verticles/io/javalin/http/Handler.class", 0x7fb0278211d0) = -1 ENOENT (No such file or directory) <0.000047>
[pid   202] 1652747569.247425 stat("/opt/verticles/io/javalin/http/Handler.class", 0x7fb0278211d0) = -1 ENOENT (No such file or directory) <0.000029>
[pid   202] 1652747569.248888 stat("/opt/verticles/javax/ws/rs/Path.class", 0x7fb0278211d0) = -1 ENOENT (No such file or directory) <0.000029>
[pid   202] 1652747569.252083 stat("/opt/verticles/jakarta/ws/rs/Path.class", 0x7fb0278211d0) = -1 ENOENT (No such file or directory) <0.000043>
[pid   202] 1652747569.252929 stat("/opt/verticles/jakarta/jws/WebService.class", 0x7fb0278211c0) = -1 ENOENT (No such file or directory) <0.000032>
