timestamp,accept4,close,ctl,getpid,getsockname,newfstat,newstat,open,pread64,pwait,recvfrom,sendfile64,setsockopt,write,writev
2019-05-06 22:27:15,31.14545454545454,191.56363636363633,20.29090909090909,190.34545454545454,50.76363636363636,165.7090909090909,131.54545454545453,189.05454545454543,147,184.09090909090907,125.83636363636363,278.3818181818181,27.96363636363636,141.05454545454543,318.29090909090905
2019-05-06 22:27:12,31.14545454545454,191.56363636363633,20.29090909090909,190.34545454545454,50.76363636363636,165.7090909090909,131.54545454545453,189.05454545454543,147,184.09090909090907,125.83636363636363,278.3818181818181,27.96363636363636,141.05454545454543,318.29090909090905
2019-05-06 22:27:09,24.763636363636362,193.5272727272727,16.127272727272725,184.0181818181818,44.85454545454545,165.43636363636364,129.6181818181818,191.14545454545453,142.76363636363638,183.6181818181818,125.18181818181817,274.50909090909084,18.636363636363633,138.96363636363637,318.09090909090907
2019-05-06 22:27:06,31.599999999999998,198.9272727272727,17.618181818181817,186.78181818181818,52.21818181818182,165.9272727272727,124.58181818181816,198.69090909090906,138.5272727272727,182.76363636363632,120.9090909090909,273.9090909090909,20.127272727272725,134.39999999999998,320
2019-05-06 22:27:03,31.599999999999998,198.9272727272727,17.618181818181817,186.78181818181818,52.21818181818182,165.9272727272727,124.58181818181816,198.69090909090906,138.5272727272727,182.76363636363632,120.9090909090909,273.9090909090909,20.127272727272725,134.39999999999998,320
2019-05-06 22:27:00,25.218181818181815,196.2,12.763636363636362,189.67272727272726,37.92727272727272,165.9272727272727,121.25454545454545,196.4181818181818,126.94545454545454,181.1272727272727,119.3090909090909,279.74545454545455,14.618181818181817,128.65454545454546,321.78181818181815
2019-05-06 22:26:57,25.218181818181815,196.2,12.763636363636362,189.67272727272726,37.92727272727272,165.9272727272727,121.25454545454545,196.4181818181818,126.94545454545454,181.1272727272727,119.3090909090909,279.74545454545455,14.618181818181817,128.65454545454546,321.78181818181815
2019-05-06 22:26:54,19.563636363636363,194.7090909090909,10.127272727272727,181.36363636363635,27.527272727272724,160.4,119.07272727272726,187.4,122.12727272727271,177.29090909090908,116.94545454545454,273.78181818181815,11.218181818181817,123.7090909090909,321.72727272727275
2019-05-06 22:26:51,26.544971909601642,197.97821857784402,13.345211905238086,191.97832766676967,36.21752331775785,162.7061326157706,125.99770913256121,193.39648370029636,132.16123343211942,187.1420519626916,122.16141524699552,283.0130361266159,18.963291576516788,134.25210450719078,325.8849839093835
2019-05-06 22:26:48,26.544971909601642,197.97821857784402,13.345211905238086,191.97832766676967,36.21752331775785,162.7061326157706,125.99770913256121,193.39648370029636,132.16123343211942,187.1420519626916,122.16141524699552,283.0130361266159,18.963291576516788,134.25210450719078,325.8849839093835
2019-05-06 22:26:45,34.581189432919395,204.39628370393265,19.599643642842857,197.46913692478316,41.290158360757076,164.76064071562334,124.5068271485973,202.1963237032054,129.03401756331704,187.9602189051108,122.32504863547935,286.6129706732605,25.18136033890293,141.74287740222906,332.8666751513609
