timestamp,accept,clone,close,connect,create,ctl,dup2,exit,fcntl,futex,getaffinity,gettid,ioctl,list,lseek,madvise,mmap,mprotect,munmap,newfstat,newstat,open,pipe,poll,pread64,pwrite64,read,recvfrom,sendto,sigprocmask,socket,syscall,wait,write,yield
2019-05-12 06:39:39,3527.2852908552004,0,0,0,0,0,0,0,0,5457.440037822997,0,0,0,0,0,0,279.162802538505,607.7137090175114,0,0,0,0,0,0,3395.2321204516943,3098.994417471315,6357.099994544761,0,0,0,0,0,5642.718164129981,3815.8311057770993,174.16363636363633
2019-05-12 06:39:36,3527.2852908552004,0,0,0,0,0,0,0,0,5457.440037822997,0,0,0,0,0,0,279.162802538505,607.7137090175114,0,0,0,0,0,0,3395.2321204516943,3098.994417471315,6357.099994544761,0,0,0,0,0,5642.718164129981,3815.8311057770993,174.16363636363633
2019-05-12 06:39:33,3527.9272727272723,0,0,0,0,0,0,0,0,5411.345454545454,0,0,0,0,0,0,216.87272727272727,515.6181818181818,0,0,0,0,0,0,3288.454545454545,3025.218181818181,6219.636363636363,0,0,0,0,0,5659.8,3990.2363636363634,259.6134615734259
2019-05-12 06:39:30,3527.9272727272723,0,0,0,0,0,0,0,0,5411.345454545454,0,0,0,0,0,0,216.87272727272727,515.6181818181818,0,0,0,0,0,0,3288.454545454545,3025.218181818181,6219.636363636363,0,0,0,0,0,5659.8,3990.2363636363634,259.6134615734259
2019-05-12 06:39:27,3549.6545454545453,0,0,0,0,0,0,0,0,5275.981818181817,0,0,0,0,0,0,216.87272727272727,325.09090909090907,0,0,0,0,0,0,3192.3090909090906,3154.9636363636364,6240.927272727273,0,0,0,0,0,5699.454545454545,3710.7454545454543,196.8
2019-05-12 06:39:24,3382.5272727272727,0,0,0,0,0,0,0,0,5338.545454545454,0,0,0,0,0,0,216.87272727272727,282.6,0,0,0,0,0,0,3156.636363636363,3162.472727272727,6151.527272727272,0,0,0,0,0,5701.963636363636,3525.5636363636363,196.8250504609678
2019-05-12 06:39:21,3382.5272727272727,0,0,0,0,0,0,0,0,5338.545454545454,0,0,0,0,0,0,216.87272727272727,282.6,0,0,0,0,0,0,3156.636363636363,3162.472727272727,6151.527272727272,0,0,0,0,0,5701.963636363636,3525.5636363636363,196.8250504609678
2019-05-12 06:39:18,3363.9272727272723,0,0,0,0,0,0,0,0,5321.018181818182,0,0,0,0,0,0,104.12727272727271,235.65454545454543,0,0,0,0,0,0,3001.3818181818183,2943.4181818181814,6036.418181818181,0,0,0,0,0,5245.036363636364,3702.2363636363634,196.8
2019-05-12 06:39:15,3363.9272727272723,0,0,0,0,0,0,0,0,5321.018181818182,0,0,0,0,0,0,104.12727272727271,235.65454545454543,0,0,0,0,0,0,3001.3818181818183,2943.4181818181814,6036.418181818181,0,0,0,0,0,5245.036363636364,3702.2363636363634,196.8
2019-05-12 06:39:12,3328.454545454545,0,0,0,0,0,0,0,0,5349.545454545454,0,0,0,0,0,0,104.12727272727271,235.65454545454543,0,0,0,0,0,0,2891.8363636363633,3078.181818181818,5798.254545454545,0,0,0,0,0,5139.563636363636,3630.6181818181813,196.8
2019-05-12 06:39:09,3482.1272727272726,0,0,0,0,0,0,0,0,5302.363636363636,0,0,0,0,0,0,104.12727272727271,235.65454545454543,0,0,0,0,0,0,3081.181818181818,3132.781818181818,5700.381818181818,0,0,0,0,0,5078.654545454545,3490.5454545454545,303.52727272727276
2019-05-12 06:39:06,3482.1272727272726,0,0,0,0,0,0,0,0,5302.363636363636,0,0,0,0,0,0,104.12727272727271,235.65454545454543,0,0,0,0,0,0,3081.181818181818,3132.781818181818,5700.381818181818,0,0,0,0,0,5078.654545454545,3490.5454545454545,303.52727272727276
2019-05-12 06:39:03,3523.5272727272727,0,0,0,0,0,0,0,0,5185.163636363636,0,0,0,0,0,0,104.12727272727271,301.6,0,0,0,0,0,0,2980.3818181818183,3186.254545454545,5636.254545454545,0,0,0,0,0,4934.272727272726,3352.1272727272726,192.18181818181816
2019-05-12 06:39:00,3523.5272727272727,0,0,0,0,0,0,0,0,5185.163636363636,0,0,0,0,0,0,104.12727272727271,301.6,0,0,0,0,0,0,2980.3818181818183,3186.254545454545,5636.254545454545,0,0,0,0,0,4934.272727272726,3352.1272727272726,192.18181818181816
2019-05-12 06:38:57,3475.672727272727,0,75.76363636363635,0,0,0,95.74545454545454,0,0,5430.381818181818,0,0,0,0,30.418181818181818,0,104.12727272727271,362.3636363636363,0,0,0,0,0,0,3075.2363636363634,3224.3636363636365,5484.745454545454,0,0,0,0,0,4821.763636363637,3256.763636363636,192.18181818181816
2019-05-12 06:38:54,3440.090909090909,0,75.76363636363635,0,0,0,95.74545454545454,0,0,5288.545454545454,0,0,0,0,30.418181818181818,0,31.036363636363635,408.3636363636363,0,0,0,0,0,0,3067.854545454545,3094.109090909091,5333.727272727273,0,0,0,0,0,4785.854545454545,3136.454545454545,192.18181818181816
2019-05-12 06:38:51,3440.090909090909,0,75.76363636363635,0,0,0,95.74545454545454,0,0,5288.545454545454,0,0,0,0,30.418181818181818,0,31.036363636363635,408.3636363636363,0,0,0,0,0,0,3067.854545454545,3094.109090909091,5333.727272727273,0,0,0,0,0,4785.854545454545,3136.454545454545,192.18181818181816
2019-05-12 06:38:48,3308.036363636363,0,75.76363636363635,0,0,0,95.74545454545454,0,0,5178.50909090909,0,0,0,0,30.418181818181818,0,31.036363636363635,442.96363636363634,0,0,0,0,0,0,2954.781818181818,2961.5636363636363,5296.8,0,0,0,0,0,4763.254545454545,3428.5999999999995,250.49090909090907
2019-05-12 06:38:45,3308.036363636363,0,75.76363636363635,0,0,0,95.74545454545454,0,0,5178.50909090909,0,0,0,0,30.418181818181818,0,31.036363636363635,442.96363636363634,0,0,0,0,0,0,2954.781818181818,2961.5636363636363,5296.8,0,0,0,0,0,4763.254545454545,3428.5999999999995,250.49090909090907
2019-05-12 06:38:42,3206.428272765284,0,75.75399494609775,0,0,0,95.7332703110513,0,0,5095.533295762357,0,0,0,0,30.4143109058847,0,81.2805642918174,533.2594033486646,0,0,0,0,0,0,2725.7439962186627,2821.6408820695547,5195.447852091552,0,0,0,0,0,4697.947533950224,3531.8232224989542,250.49090909090907
2019-05-12 06:38:39,3258.9636363636364,0,75.76363636363635,0,0,0,95.74545454545454,0,0,5073.490909090909,0,0,0,0,30.418181818181818,0,81.29090909090908,646.4909090909091,0,0,0,0,0,0,2616.1272727272726,2976.3636363636365,5208.8,0,0,0,0,0,4520.727272727273,3296.4181818181814,180.09090909090907
2019-05-12 06:38:36,3258.9636363636364,0,75.76363636363635,0,0,0,95.74545454545454,0,0,5073.490909090909,0,0,0,0,30.418181818181818,0,81.29090909090908,646.4909090909091,0,0,0,0,0,0,2616.1272727272726,2976.3636363636365,5208.8,0,0,0,0,0,4520.727272727273,3296.4181818181814,180.09090909090907
2019-05-12 06:38:33,3215.5272727272727,0,75.76363636363635,0,0,0,95.74545454545454,0,0,5080.8727272727265,0,0,0,0,30.418181818181818,0,81.29090909090908,646.4909090909091,0,0,0,0,0,0,2572.290909090909,2818.054545454545,5383.50909090909,0,0,0,0,0,4600.90909090909,3251.636363636363,180.09090909090907
2019-05-12 06:38:30,3215.5272727272727,0,75.76363636363635,0,0,0,95.74545454545454,0,0,5080.8727272727265,0,0,0,0,30.418181818181818,0,81.29090909090908,646.4909090909091,0,0,0,0,0,0,2572.290909090909,2818.054545454545,5383.50909090909,0,0,0,0,0,4600.90909090909,3251.636363636363,180.09090909090907
2019-05-12 06:38:27,3093.7454545454543,0,76.2,0,0,0,95.74545454545454,0,0,4935.854545454545,0,0,0,0,88.61885696969698,0,81.29090909090908,484.0727272727272,0,37.14545454545454,0,133.60798545454546,0,0,2630.272727272727,2692.454545454545,5390.418181818181,0,0,0,0,0,4435.036363636364,3393.9454545454546,180.06799134655589
2019-05-12 06:38:24,3018.872727272727,0,76.2,0,0,0,95.74545454545454,0,0,4753.672727272727,0,0,0,0,91.6982509090909,0,81.29090909090908,579.4,0,37.14545454545454,0,138.27707636363635,0,0,2622.290909090909,2665.054545454545,5279.90909090909,0,0,0,0,0,4296.145454545454,3029.9636363636364,180.09090909090907
2019-05-12 06:38:21,3018.872727272727,0,76.2,0,0,0,95.74545454545454,0,0,4753.672727272727,0,0,0,0,87.07916,0,81.29090909090908,579.4,0,37.14545454545454,0,131.27344,0,0,2622.290909090909,2665.054545454545,5279.90909090909,0,0,0,0,0,4296.145454545454,3029.9636363636364,180.09090909090907
2019-05-12 06:38:18,3090.4,0,76.2,0,0,0,95.74545454545454,0,0,4689.418181818181,0,0,0,0,90.15855393939394,0,81.29090909090908,679.9818181818181,0,37.14545454545454,0,135.94253090909092,0,0,2665.872727272727,2587.1454545454544,5688.345454545454,0,0,0,0,0,4461.309090909091,3011.6545454545453,180.09090909090907
2019-05-12 06:38:15,3090.4,0,76.2,0,0,0,95.74545454545454,0,0,4689.418181818181,0,0,0,0,85.53946303030304,0,81.29090909090908,679.9818181818181,0,37.14545454545454,0,128.93889454545453,0,0,2665.872727272727,2587.1454545454544,5688.345454545454,0,0,0,0,0,4461.309090909091,3011.6545454545453,180.09090909090907
2019-05-12 06:38:12,3247.763636363636,0,76.2,0,0,0,95.74545454545454,0,0,4687.127272727273,0,0,0,0,88.61885696969698,0,81.29090909090908,679.9818181818181,0,37.14545454545454,0,133.60798545454546,0,0,2722.4363636363632,2769.181818181818,5833.090909090909,0,0,0,0,0,4606.927272727273,3267.090909090909,73.36363636363635
2019-05-12 06:38:09,3281.636363636363,0,76.2,0,0,0,95.74545454545454,0,0,4705.763636363637,0,0,0,0,91.6982509090909,0,81.29090909090908,685.2,0,37.14545454545454,0,138.27707636363635,0,0,2791.981818181818,2851.218181818181,6018.70909090909,0,0,0,0,0,4660.2,3268.6181818181813,73.83636363636363
2019-05-12 06:38:06,3281.636363636363,0,76.2,0,0,0,95.74545454545454,0,0,4705.763636363637,0,0,0,0,87.07916,0,81.29090909090908,685.2,0,37.14545454545454,0,131.27344,0,0,2791.981818181818,2851.218181818181,6018.70909090909,0,0,0,0,0,4660.2,3268.6181818181813,73.83636363636363
2019-05-12 06:38:03,3141.690909090909,0,0.43636363636363634,0,0,0,0,0,0,4478.672727272727,0,0,0,0,60.65900121212122,0,81.49090909090908,624.4363636363636,0,37.14545454545454,0,135.94253090909092,0,0,2669.9454545454546,2675.8,5927.981818181817,0,0,0,0,0,4658.363636363636,3230.690909090909,73.83636363636363
2019-05-12 06:38:00,3141.690909090909,0,0.43636363636363634,0,0,0,0,0,0,4478.672727272727,0,0,0,0,57.56081939393939,0,81.49090909090908,624.4363636363636,0,37.14545454545454,0,128.93889454545453,0,0,2669.9454545454546,2675.8,5927.981818181817,0,0,0,0,0,4658.363636363636,3230.690909090909,73.83636363636363
2019-05-12 06:37:57,2796.163636363636,0,0.43636363636363634,0,0,0,0,0,0,4389.70909090909,0,0,0,0,59.62627393939394,0,50.45454545454545,530.690909090909,0,37.14545454545454,0,133.60798545454546,0,0,2353.290909090909,2433.254545454545,5763.50909090909,0,0,0,0,0,4473.963636363636,3055.109090909091,73.83636363636363
2019-05-12 06:37:54,2640.509090909091,0,0.43636363636363634,0,0,0,0,0,0,4389.981818181817,0,0,0,0,61.69172848484848,0,141.18181818181816,576.8909090909091,0,37.14545454545454,0,138.27707636363635,0,0,2275.509090909091,2278.163636363636,5773.018181818182,0,0,6.709090909090908,0,0,4392.8,2735.8363636363633,15.527272727272726
2019-05-12 06:37:51,2640.509090909091,0,0.43636363636363634,0,0,0,0,0,0,4389.981818181817,0,0,0,0,58.593546666666676,0,141.18181818181816,576.8909090909091,0,37.14545454545454,0,131.27344,0,0,2275.509090909091,2278.163636363636,5773.018181818182,0,0,6.709090909090908,0,0,4392.8,2735.8363636363633,15.527272727272726
2019-05-12 06:37:48,2599.272727272727,0,122.28513939393939,0,0,0,74.49537454545454,50.272727272727266,0,4468.890909090909,0,0,0,0,60.65900121212122,27.763636363636362,96.1090909090909,732.4181818181818,0,37.14545454545454,0,135.94253090909092,0,0,2337.872727272727,2349.5272727272727,5818.50909090909,0,0,86.43636363636364,0,0,4482.527272727272,2545.5454545454545,15.527272727272726
2019-05-12 06:37:45,2599.272727272727,0,115.9942303030303,0,0,0,70.65719272727273,50.272727272727266,0,4468.890909090909,0,0,0,0,57.56081939393939,27.763636363636362,96.1090909090909,732.4181818181818,0,37.14545454545454,0,128.93889454545453,0,0,2337.872727272727,2349.5272727272727,5818.50909090909,0,0,86.43636363636364,0,0,4482.527272727272,2545.5454545454545,15.527272727272726
2019-05-12 06:37:42,2466.218181818182,0,120.18816969696971,0,0,0,73.21598060606061,50.272727272727266,0,4566.6909090909085,0,0,0,0,59.62627393939394,27.763636363636362,96.1090909090909,735.2,0,37.14545454545454,0,133.60798545454546,0,0,2368.3818181818183,2269.163636363636,5792.290909090909,0,0,86.43636363636364,0,0,4632.927272727273,2533.290909090909,0.47272727272727266
2019-05-12 06:37:39,2343.4363636363632,0,124.3821090909091,0,0,0,75.7747684848485,50.272727272727266,0,4485.8,0,0,0,0,61.69172848484848,27.763636363636362,96.1090909090909,769.9454545454545,0,37.14545454545454,0,138.27707636363635,0,0,2230.418181818182,2098.109090909091,5576.254545454545,0,0,86.43636363636364,0,0,4392.127272727273,2644.3272727272724,28.418181818181818
2019-05-12 06:37:36,2343.4363636363632,0,118.09120000000003,0,0,0,71.93658666666667,50.272727272727266,0,4485.8,0,0,0,0,58.593546666666676,27.763636363636362,96.1090909090909,769.9454545454545,0,37.14545454545454,0,131.27344,0,0,2230.418181818182,2098.109090909091,5576.254545454545,0,0,86.43636363636364,0,0,4392.127272727273,2644.3272727272724,28.418181818181818
2019-05-12 06:37:33,2371.090909090909,0,121.86195393939394,0,0,0,74.49537454545454,50.272727272727266,0,4458.10909090909,0,0,0,0,0,27.763636363636362,132.27272727272728,744.5272727272727,0,0,0,0,0,0,2099.7454545454543,2255.781818181818,5729.418181818181,0,0,86.43636363636364,0,0,4560.618181818181,2605.6545454545453,28.418181818181818
2019-05-12 06:37:30,2371.090909090909,0,115.59286303030305,0,0,0,70.65719272727273,50.272727272727266,0,4458.10909090909,0,0,0,0,0,27.763636363636362,132.27272727272728,744.5272727272727,0,0,0,0,0,0,2048.095869090909,2255.781818181818,5729.418181818181,0,0,86.43636363636364,0,0,4560.618181818181,2605.6545454545453,28.418181818181818
2019-05-12 06:37:27,2282.763636363636,0,119.772256969697,0,0,0,73.21598060606061,50.272727272727266,0,4740.018181818182,0,0,0,0,0,27.763636363636362,162.98181818181817,649.3090909090909,0,0,0,0,0,0,1905.7090909090907,2290.8073672727273,5699.745454545454,0,0,86.43636363636364,0,0,4655.254545454545,2679.4909090909086,28.418181818181818
2019-05-12 06:37:24,2134.6,0,123.9516509090909,0,0,0,75.7747684848485,50.272727272727266,0,4700.8727272727265,0,0,0,0,0,27.763636363636362,162.98181818181817,593.0545454545455,82.40719151515152,0,0,0,0,0,1740.090909090909,2090.2181818181816,5297.181818181818,0,0,86.43636363636364,0,0,4380.890909090909,2590.418181818182,28.418181818181818
2019-05-12 06:37:21,2074.2484133333332,0,117.68256,0,0,0,71.93658666666667,50.272727272727266,0,4700.8727272727265,0,0,0,0,0,27.763636363636362,162.98181818181817,593.0545454545455,78.23537333333334,0,0,0,0,0,1701.7704666666664,2008.8696533333334,5297.181818181818,0,0,86.43636363636364,0,0,4380.890909090909,2590.418181818182,28.418181818181818
2019-05-12 06:37:18,1742.3825939393942,0,121.86968242424243,0,0,0,74.49730666666667,87.05454545454545,0,4451.70909090909,0,0,0,0,0,27.836363636363632,203.87272727272727,666.9818181818181,81.01658545454546,0,0,0,0,0,1342.7636363636364,1640.2859527272728,4938.418181818181,0,0,86.5090909090909,0,0,4110.054545454545,2150.981818181818,28.418181818181818
2019-05-12 06:37:15,1654.7735030303031,0,115.59331878787879,0,0,0,70.65730666666668,87.05454545454545,0,4451.70909090909,0,0,0,0,0,27.836363636363632,203.87272727272727,647.4732096969698,76.84476727272728,0,0,0,0,0,1278.5739927272728,1557.865043636364,4938.418181818181,0,0,86.5090909090909,0,0,4110.054545454545,2150.981818181818,28.418181818181818
2019-05-12 06:37:12,1409.6950072727275,0,119.7775612121212,0,0,0,73.21730666666667,87.05454545454545,0,4339.672727272727,0,0,0,0,0,27.836363636363632,242.9164206060606,602.2434957575757,79.6259793939394,0,0,0,0,0,1060.3799042424243,1266.6379515151516,4747.854545454545,0,0,86.5090909090909,0,0,3984.8909090909087,1962.0909090909088,27.94545454545454
2019-05-12 06:37:09,1255.8363636363636,0,124.837984,0,0,0,76.31337066666667,90.47404800000001,0,4170.090909090909,0,0,0,0,0.5818181818181818,28.929776000000004,251.2248872727273,622.8909090909091,82.98957733333334,30.70347878787879,0,0.07272727272727272,0,0,911.7272727272726,1194.3695903030307,4738.727272727273,0,0,89.907168,0,0,3912.0181818181813,1959.0727272727272,29.043152000000003
2019-05-12 06:37:06,1208.6488933333335,0,117.933984,0,0,0,72.08937066666667,85.686048,0,4041.234466666667,0,0,0,0,0.5781866666666667,27.398776,238.49215999999998,592.48324,78.40057733333335,29.148933333333336,0,0.07272727272727272,0,0,886.3855333333333,1133.8732266666668,4602.793466666667,0,0,85.149168,0,0,3792.091293333333,1876.2229733333334,27.506152
2019-05-12 06:37:03,1256.2785866666666,0,123.35183407407408,0,0,0,75.40411555555556,94.48672,0,3929.9656440000003,0,0,0,0,0.600672,28.741973333333338,248.33370933333333,616.4849800000001,82.00175259259258,30.35049333333334,0,0.07425066666666667,0,0,920.4151586666667,1140.1036266666665,4467.758864,0,0,89.32352,0,0,3698.8257079999994,1855.3097373333333,28.854613333333337
2019-05-12 06:37:00,1187.2585866666668,0,115.68072296296297,0,0,0,70.71078222222222,89.16671999999998,0,3715.9766440000008,0,0,0,0,0.568672,27.040862222222227,234.3277093333334,582.2299800000001,76.90286370370369,28.640493333333335,0,0.07025066666666667,0,0,870.3381586666667,1075.8436266666668,4225.074864,0,0,84.03685333333334,0,0,3497.4527080000003,1753.0107373333335,27.14683555555556
2019-05-12 06:36:57,1134.5621392592593,0,121.49414666666667,0,0,0,74.26754666666666,93.19839333333334,0,3491.7093985185184,0,0,0,0,0.5925985185185186,28.50722,157.5896325925926,530.1746177777778,80.76697166666668,29.919066666666666,0,0.07361185185185186,0,0,765.7625140740743,1047.3066903703705,3976.141075555556,0,0,81.72318,0,0,3357.5167362962966,1620.3873303703704,28.61894
2019-05-12 06:36:54,958.6331866666666,0,0.15881142857142858,0,0,0,0.039702857142857144,40.159440000000004,0,3217.9201583333333,0,0,0,0,0.6225066666666667,0.07940571428571429,160.76892833333335,309.0374816666667,85.7351104761905,31.51728333333334,0,0.07781333333333333,0,0,645.4524816666667,875.941595,3676.017226666666,0,0,0.07940571428571429,0,0,3077.1162016666663,1552.496445,30.511645714285713
2019-05-12 06:36:51,895.7631866666667,0,0.14738285714285715,0,0,0,0.03684571428571429,37.26944,0,3008.688908333333,0,0,0,0,0.5825066666666667,0.07369142857142857,149.85517833333333,288.6787316666667,79.1793961904762,29.37978333333334,0,0.07281333333333334,0,0,603.8437316666667,816.5278450000001,3437.6572266666667,0,0,0.07369142857142857,0,0,2876.937451666666,1449.920195,28.31593142857143
2019-05-12 06:36:48,703.6358990476191,0,0.15861333333333333,0,0,0,0.03965333333333333,40.10934666666667,0,2641.2525028571426,0,0,0,0,0.6152457142857144,0.07930666666666666,158.78782285714288,189.37765714285715,84.71096222222222,31.129276190476194,0,0.07750095238095239,0,0,401.7158152380953,539.485683809524,3148.21623047619,0,0,0.07930666666666666,0,0,2603.8173485714287,1357.4660380952382,30.473586666666666
2019-05-12 06:36:45,650.9201847619048,0,0.14528000000000002,0,0,0,0.036320000000000005,36.737680000000005,0,2444.449645714286,0,0,0,0,0.5695314285714286,0.07264000000000001,146.31496571428573,175.2205142857143,77.06262888888888,28.68641904761905,0,0.07178666666666667,0,0,372.7172438095239,497.16854095238097,2913.8690876190476,0,0,0.07264000000000001,0,0,2409.3687771428577,1254.0946095238096,27.911920000000002
2019-05-12 06:36:42,545.3190755555555,0,0.15833599999999998,0,0,0,0.039583999999999994,40.039215999999996,0,2241.2679444444448,0,0,0,0,0.6055644444444446,0.07916799999999999,156.1463488888889,152.20656222222223,83.27715466666668,30.611933333333337,0,0.07708444444444446,0,0,266.8404444444445,485.442771111111,2632.0753,0,0,0.07916799999999999,0,0,2215.3825888888887,1027.2847555555556,0
2019-05-12 06:36:39,404.29945066666664,0,0.17792,0,0,0,0.04448,49.81026999999999,0,2058.190968,0,0,0,0,0.6560106666666666,0.08896,131.20699733333333,164.8165413333333,92.59894333333334,33.307653333333334,0,0.08450133333333333,0,0,106.68293333333332,254.36309333333332,2175.6027733333335,0,0,0.08896,0,0,1880.6750133333333,839.8111733333333,0
2019-05-12 06:36:36,366.0954506666667,0,0.15791999999999998,0,0,0,0.039479999999999994,44.75276999999999,0,1860.6329679999997,0,0,0,0,0.5920106666666667,0.07895999999999999,117.72299733333332,148.81854133333334,81.12644333333334,29.887653333333336,0,0.07650133333333332,0,0,96.58293333333333,228.3030933333333,1968.9627733333332,0,0,0.07895999999999999,0,0,1700.595013333333,757.7711733333333,0
2019-05-12 06:36:33,253.4270533333333,0,0.18389333333333333,0,0,0,0.04597333333333333,49.91591555555555,0,1430.7466666666664,0,0,0,0,0.65168,0.09194666666666666,97.65747,163.61807,92.83859111111111,33.076233333333334,0,0.08562666666666667,0,0,105.42783333333334,121.74208666666665,1772.3322600000001,0,0,0.09194666666666666,0,0,1461.1344099999997,596.2156566666666,0
2019-05-12 06:36:30,224.8570533333333,0,0.15722666666666668,0,0,0,0.03930666666666667,43.17258222222222,0,1263.2466666666667,0,0,0,0,0.57168,0.07861333333333334,85.02497,143.63556999999997,77.54192444444445,28.801233333333332,0,0.07562666666666666,0,0,93.11533333333333,106.09708666666667,1564.39726,0,0,0.07861333333333334,0,0,1288.7369099999999,524.4631566666666,0
2019-05-12 06:36:27,56.001422222222224,0,0.19584000000000001,0,0,0,0.05729333333333333,50.127206666666666,0,1043.6097333333332,0,0,0,0,0.6444622222222222,0.09792000000000001,96.51773777777777,115.2548222222222,0,32.690533333333335,0,0.08750222222222222,0,0,52.04194666666667,58.83571555555555,1321.9621244444445,0,0,0.09792000000000001,0,0,1076.3056933333332,431.1731377777778,0
2019-05-12 06:36:24,47.03636363636363,0,0.14545454545454545,0,0,0,0.01818181818181818,9.854545454545454,0,757.1636363636363,0,0,0,0,0.618181818181818,54.65454545454545,51,37.07272727272727,0.10909090909090909,31.127272727272725,0,0.10909090909090909,0,0,47.45454545454545,45.43636363636363,932.3454545454546,0,0,39,0,0,751.8363636363636,277.54545454545456,0
2019-05-12 06:36:21,47.03636363636363,0,0.14545454545454545,0,0,0,0.01818181818181818,9.854545454545454,0,757.1636363636363,0,0,0,0,0.618181818181818,54.65454545454545,51,37.07272727272727,0.10909090909090909,31.127272727272725,0,0.10909090909090909,0,0,47.45454545454545,45.43636363636363,932.3454545454546,0,0,39,0,0,751.8363636363636,277.54545454545456,0
2019-05-12 06:36:18,209.78181818181818,0,0.14545454545454545,0,0,0,0.01818181818181818,9.854545454545454,0,992.9636363636363,0,0,0,0,0.618181818181818,54.65454545454545,0.309090909090909,152.5090909090909,0.10909090909090909,31.127272727272725,0,0.10909090909090909,0,0,231.47272727272727,400.78181818181815,1039.4727272727273,0,0,39,0,0,879.1454545454545,485.8181818181818,0
2019-05-12 06:36:15,209.78181818181818,0,0.14545454545454545,0,0,0,0.01818181818181818,9.854545454545454,0,992.9636363636363,0,0,0,0,0.618181818181818,54.65454545454545,0.309090909090909,152.5090909090909,0.10909090909090909,31.127272727272725,0,0.10909090909090909,0,0,231.47272727272727,400.78181818181815,1039.4727272727273,0,0,39,0,0,879.1454545454545,485.8181818181818,0
2019-05-12 06:36:12,591.7818181818182,0,0,0,0,0,0,0,0,1280,0,0,0,0,0.03636363636363636,0,0.01818181818181818,159.9090909090909,0,0.03636363636363636,0,0.03636363636363636,0,0,567.9818181818181,630.0545454545455,1258.7636363636364,0,0,0,0,0,1060.4727272727273,707.7636363636362,0
2019-05-12 06:36:09,865.6489333333333,0,0,0,0,0,0,0,0,1672.7808533333332,0,0,0,0,0,0,41.58858666666666,392.4668533333333,0,0,0,0,0,0,810.6722399999999,1011.3107199999998,1813.9256799999998,0,0,0,0,0,1474.3194666666666,1051.8412799999999,41.893786666666664
2019-05-12 06:36:06,1007.4656,0,0,0,0,0,0,0,0,1946.82752,0,0,0,0,0,0,48.401920000000004,456.76352,0,0,0,0,0,0,943.48224,1176.9907200000002,2111.09568,0,0,0,0,0,1715.8528000000001,1224.16128,48.75712
