timestamp,accept,bind,clone,close,connect,dup,exit,fcntl,futex,getpid,getsockname,getsockopt,ioctl,list,madvise,mprotect,newfstat,newstat,open,poll,read,recvfrom,recvmsg,select,sendto,setsockopt,shutdown,socket,write
2019-05-08 19:16:48,338.2363636363636,133.1090909090909,261.4,142.05454545454543,209.9272727272727,172.6,195.78181818181818,156.16363636363636,826.8181818181818,185.8,255.85454545454544,162.78181818181818,198.45454545454544,209.1090909090909,212.18181818181816,0,165.94545454545454,1224.2545454545455,174.5272727272727,184.16363636363633,270.56363636363636,192.07272727272726,204.56363636363633,354.98181818181814,167.4181818181818,323.3636363636363,81.49090909090908,150.9272727272727,128.6
2019-05-08 19:16:45,376.4,104.65454545454546,277.8545454545454,163.58181818181816,220.59999999999997,168.07272727272726,177.8181818181818,136.67272727272726,825.8363636363636,185.3272727272727,270.3636363636363,129.4181818181818,193.03636363636363,174.63636363636363,208.2181818181818,0,145.7272727272727,1232.2727272727273,174.7272727272727,163.85454545454544,265.29090909090905,170.03636363636363,184.27272727272728,435.54545454545456,157.98181818181817,314.07272727272726,106.32727272727271,181.16363636363633,125.85454545454544
2019-05-08 19:16:42,366.76363636363635,77.12727272727271,271.9090909090909,151.3272727272727,197.4181818181818,154.98181818181817,194.4,154.76363636363638,790.8,184.45454545454544,268.1090909090909,110.59999999999998,162.25454545454542,188.4181818181818,205.19999999999996,5.127272727272727,145.43636363636364,1233.6181818181817,155.9090909090909,191.63636363636363,266.79999999999995,148.9090909090909,192.83636363636364,452.58181818181816,159.4,321.58181818181816,106.36363636363635,181.14545454545453,124.99999999999999
2019-05-08 19:16:39,366.76363636363635,77.12727272727271,271.9090909090909,151.3272727272727,197.4181818181818,154.98181818181817,194.4,154.76363636363638,790.8,184.45454545454544,268.1090909090909,110.59999999999998,162.25454545454542,188.4181818181818,205.19999999999996,5.127272727272727,145.43636363636364,1233.6181818181817,155.9090909090909,191.63636363636363,266.79999999999995,148.9090909090909,192.83636363636364,452.58181818181816,159.4,321.58181818181816,106.36363636363635,181.14545454545453,124.99999999999999
2019-05-08 19:16:36,370.50909090909084,61.14545454545454,310.6727272727273,154.56363636363636,198.1272727272727,177.09090909090907,197.96363636363634,156.9272727272727,832.2363636363636,210.98181818181817,295.58181818181816,135.1090909090909,152.3090909090909,155.1090909090909,218.58181818181816,4.654545454545454,123.52727272727272,1203.4181818181817,146.58181818181816,179.9090909090909,272.8909090909091,141.14545454545453,172.18181818181816,508.9272727272727,181.45454545454544,343.56363636363636,124.85454545454544,180.94545454545454,124.78181818181817
2019-05-08 19:16:33,370.50909090909084,61.14545454545454,310.6727272727273,154.56363636363636,198.1272727272727,177.09090909090907,197.96363636363634,156.9272727272727,832.2363636363636,210.98181818181817,295.58181818181816,135.1090909090909,152.3090909090909,155.1090909090909,218.58181818181816,4.654545454545454,123.52727272727272,1203.4181818181817,146.58181818181816,179.9090909090909,272.8909090909091,141.14545454545453,172.18181818181816,508.9272727272727,181.45454545454544,343.56363636363636,124.85454545454544,180.94545454545454,124.78181818181817
2019-05-08 19:16:30,370.54545454545456,60.76363636363636,312.1454545454545,154.16363636363636,211.5272727272727,166.4,200.98181818181817,156.3272727272727,865.4363636363636,235.3090909090909,300.2363636363636,150.0181818181818,144.05454545454543,173.14545454545453,204.07272727272726,5.7272727272727275,161.4181818181818,1197.3636363636363,158.78181818181818,187.54545454545453,261.1818181818182,140.2,142.65454545454543,525.2363636363636,188.27272727272728,343.6363636363636,144.5272727272727,194.78181818181818,99.65454545454546
2019-05-08 19:16:27,335.9090909090909,59.69090909090908,286.92727272727274,142.03636363636363,210.5090909090909,167.25454545454542,206.18181818181816,155.6181818181818,829.4545454545454,226.76363636363632,281.3454545454545,172.49090909090907,162.56363636363636,166.83636363636364,173.14545454545453,5.7272727272727275,163.03636363636363,1200.3090909090909,160.36363636363637,176.6,227.43636363636364,128.6,161.34545454545454,511.8363636363636,205.83636363636364,358.2181818181818,131.27272727272728,176.09090909090907,118.14545454545454
2019-05-08 19:16:24,335.9090909090909,59.69090909090908,286.92727272727274,142.03636363636363,210.5090909090909,167.25454545454542,206.18181818181816,155.6181818181818,829.4545454545454,226.76363636363632,281.3454545454545,172.49090909090907,162.56363636363636,166.83636363636364,173.14545454545453,5.7272727272727275,163.03636363636363,1200.3090909090909,160.36363636363637,176.6,227.43636363636364,128.6,161.34545454545454,511.8363636363636,205.83636363636364,358.2181818181818,131.27272727272728,176.09090909090907,118.14545454545454
2019-05-08 19:16:21,376.7272727272727,98.96363636363635,284.1272727272727,143.4181818181818,251.69090909090906,166.6181818181818,205.5272727272727,189.76363636363632,888.7636363636362,240.89090909090908,278.3272727272727,182.27272727272728,181.1090909090909,207.38181818181818,179.9090909090909,4.8545454545454545,166.67272727272726,1194.8545454545454,164.9090909090909,211.94545454545454,205.1272727272727,140.74545454545452,178.74545454545452,457.4545454545454,214.5272727272727,344.07272727272726,162.1090909090909,183.05454545454543,106.83636363636363
