timestamp,example-voting-app_vote_1
2019-05-07 14:48:45,0
2019-05-07 14:48:42,0
2019-05-07 14:48:39,0
2019-05-07 14:48:36,0
2019-05-07 14:48:33,0
2019-05-07 14:48:30,0
2019-05-07 14:48:27,0
2019-05-07 14:48:24,0
2019-05-07 14:48:21,0
2019-05-07 14:48:18,0
2019-05-07 14:48:15,0
2019-05-07 14:48:12,0
2019-05-07 14:48:09,0
2019-05-07 14:48:06,0
2019-05-07 14:48:03,0
2019-05-07 14:48:00,0
2019-05-07 14:47:57,0
2019-05-07 14:47:54,0
2019-05-07 14:47:51,0
2019-05-07 14:47:48,0
2019-05-07 14:47:45,0
2019-05-07 14:47:42,0
2019-05-07 14:47:39,0
2019-05-07 14:47:36,0
2019-05-07 14:47:33,0
2019-05-07 14:47:30,0
2019-05-07 14:47:27,0
2019-05-07 14:47:24,0
2019-05-07 14:47:21,0
2019-05-07 14:47:18,0
2019-05-07 14:47:15,0
2019-05-07 14:47:12,0
2019-05-07 14:47:09,0
2019-05-07 14:47:06,0
2019-05-07 14:47:03,0
2019-05-07 14:47:00,0
2019-05-07 14:46:57,0
2019-05-07 14:46:54,0
2019-05-07 14:46:51,0
2019-05-07 14:46:48,0
2019-05-07 14:46:45,0
2019-05-07 14:46:42,0
2019-05-07 14:46:39,0
2019-05-07 14:46:36,0
2019-05-07 14:46:33,0
2019-05-07 14:46:30,0
2019-05-07 14:46:27,0
2019-05-07 14:46:24,0
2019-05-07 14:46:21,0
2019-05-07 14:46:18,0
2019-05-07 14:46:15,0
2019-05-07 14:46:12,0
2019-05-07 14:46:09,0
2019-05-07 14:46:06,0
2019-05-07 14:46:03,0
2019-05-07 14:46:00,0
2019-05-07 14:45:57,0
2019-05-07 14:45:54,0
2019-05-07 14:45:51,0
2019-05-07 14:45:48,0
2019-05-07 14:45:45,0
