timestamp,accept4,close,ctl,getpid,getsockname,newfstat,newstat,open,pread64,pwait,recvfrom,sendfile64,setsockopt,write,writev
2019-05-07 00:42:58,25.03681885125184,173.47588137966147,30.473281332387863,176.25775014091167,55.255550100910924,148.7845233549701,138.00250913652974,185.60337460681103,140.05709194712634,167.18485790650737,129.8569064892089,274.004981908762,24.67317587592502,129.31144202621866,314.2602592774414
2019-05-07 00:42:55,25.600465463008423,173.87588865252098,28.87325224094984,186.91248931798762,54.03734613356607,150.27545955381007,144.92990781650576,190.20345824469536,149.76635938835253,176.54866452117312,139.8752704594629,284.67790323460423,26.83685157911962,135.0206367388498,320.60582919689455
2019-05-07 00:42:52,25.600465463008423,173.87588865252098,28.87325224094984,186.91248931798762,54.03734613356607,150.27545955381007,144.92990781650576,190.20345824469536,149.76635938835253,176.54866452117312,139.8752704594629,284.67790323460423,26.83685157911962,135.0206367388498,320.60582919689455
2019-05-07 00:42:49,23.07230777622225,180.76034981182158,32.1085071180524,186.86932964855183,52.58086216614243,156.76078616752423,150.85180269449648,184.28755840802893,151.4881547608225,178.9785640261086,146.21552335412082,288.0311267067872,27.65404265376993,135.57935310267086,324.46682787585684
2019-05-07 00:42:46,17.2,182.67272727272726,26.890909090909087,197.0181818181818,38.61818181818182,152.29090909090908,146.49090909090907,181.76363636363632,147.9272727272727,183.6,142.9272727272727,293.6545454545454,25.672727272727272,127.05454545454545,324.8363636363636
2019-05-07 00:42:43,17.2,182.67272727272726,26.890909090909087,197.0181818181818,38.61818181818182,152.29090909090908,146.49090909090907,181.76363636363632,147.9272727272727,183.6,142.9272727272727,293.6545454545454,25.672727272727272,127.05454545454545,324.8363636363636
2019-05-07 00:42:40,16.127272727272725,180.6181818181818,25.6,185.43636363636364,33.72727272727273,152.85454545454544,135.98181818181817,170.3272727272727,133.83636363636364,183.54545454545453,133.0909090909091,292.58181818181816,23.563636363636363,122.99999999999999,320.94545454545454
2019-05-07 00:42:37,16.127272727272725,180.6181818181818,25.6,185.43636363636364,33.72727272727273,152.85454545454544,135.98181818181817,170.3272727272727,133.83636363636364,183.54545454545453,133.0909090909091,292.58181818181816,23.563636363636363,122.99999999999999,320.94545454545454
2019-05-07 00:42:34,16.145454545454545,173.7090909090909,22.654545454545453,182.03636363636363,31.45454545454545,150.36363636363637,133.18181818181816,165.83636363636364,134.4181818181818,173.03636363636363,132.18181818181816,294.49090909090904,30.672727272727272,119.01818181818182,309.6727272727273
2019-05-07 00:42:31,22.672315048817293,174.54228104943547,26.399520008727112,180.05127179505826,42.526499518190576,150.50635442991947,128.8703841748332,177.36041162887946,131.56124434101199,168.25148633661203,127.47040962891583,291.1219796003709,35.87207505318085,119.81600334539371,305.6853511754332
2019-05-07 00:42:28,22.672315048817293,174.54228104943547,26.399520008727112,180.05127179505826,42.526499518190576,150.50635442991947,128.8703841748332,177.36041162887946,131.56124434101199,168.25148633661203,127.47040962891583,291.1219796003709,35.87207505318085,119.81600334539371,305.6853511754332
2019-05-07 00:42:25,22.672727272727272,177.94545454545454,26.399999999999995,184.56363636363633,42.527272727272724,143.1272727272727,127.65454545454546,169.8181818181818,131.58181818181816,164.6,125.34545454545453,286.47272727272724,35.87272727272727,122.38181818181816,299.4181818181818
2019-05-07 00:42:22,22.672727272727272,177.94545454545454,26.399999999999995,184.56363636363633,42.527272727272724,143.1272727272727,127.65454545454546,169.8181818181818,131.58181818181816,164.6,125.34545454545453,286.47272727272724,35.87272727272727,122.38181818181816,299.4181818181818
2019-05-07 00:42:19,28.34545454545454,182.56363636363633,29.94545454545454,187.85454545454544,44.18181818181817,140.1272727272727,126.74545454545454,172.54545454545453,126.69090909090909,161.76363636363638,119.78181818181817,283.6363636363636,38.381818181818176,113.7090909090909,297.92727272727274
2019-05-07 00:42:16,28.07272727272727,182.6181818181818,25.254545454545454,179.78181818181818,47.47272727272727,140.47272727272727,122.25454545454545,168.2,123.8181818181818,150.56363636363636,117.1090909090909,282.94545454545454,42.69090909090908,114.81818181818181,294.52727272727276
2019-05-07 00:42:13,28.07272727272727,182.6181818181818,25.254545454545454,179.78181818181818,47.47272727272727,140.47272727272727,122.25454545454545,168.2,123.8181818181818,150.56363636363636,117.1090909090909,282.94545454545454,42.69090909090908,114.81818181818181,294.52727272727276
2019-05-07 00:42:10,25.036363636363635,174.67272727272726,19.2,175.7272727272727,38.563636363636355,142.03636363636363,117.79999999999998,162.89090909090908,121.3090909090909,149.47272727272727,112.87272727272726,281.1272727272727,36.89090909090909,113.3090909090909,297.29090909090905
2019-05-07 00:42:07,25.036363636363635,174.67272727272726,19.2,175.7272727272727,38.563636363636355,142.03636363636363,117.79999999999998,162.89090909090908,121.3090909090909,149.47272727272727,112.87272727272726,281.1272727272727,36.89090909090909,113.3090909090909,297.29090909090905
2019-05-07 00:42:04,25.0359084380284,172.21505063544296,19.199650915437903,169.05147179142196,38.56293521935965,135.34299376374975,114.87063871565971,160.96070980527625,118.83420301449064,143.45193723750478,110.52526317703314,270.4678096761877,36.89023835930256,110.5979891274704,292.08559844366465
2019-05-07 00:42:01,23.10909090909091,167.83636363636364,18.30909090909091,166.69090909090906,30.30909090909091,134.27272727272728,107.27272727272727,154.54545454545453,109.9090909090909,140.07272727272726,100.23636363636363,262.6545454545454,33.236363636363635,109.01818181818182,290.49090909090904
2019-05-07 00:41:58,23.10909090909091,167.83636363636364,18.30909090909091,166.69090909090906,30.30909090909091,134.27272727272728,107.27272727272727,154.54545454545453,109.9090909090909,140.07272727272726,100.23636363636363,262.6545454545454,33.236363636363635,109.01818181818182,290.49090909090904
2019-05-07 00:41:55,30.23691339842543,169.27580501463663,17.254859179257803,168.13032964235714,40.018909434716996,137.67523045873563,102.69277623229513,163.43933526064112,114.22025855015546,144.92990781650576,98.45633556973763,263.4229713267514,34.60062910234731,110.25655011909308,285.07791050746374
2019-05-07 00:41:52,30.23691339842543,169.27580501463663,17.254859179257803,168.13032964235714,40.018909434716996,137.67523045873563,102.69277623229513,163.43933526064112,114.22025855015546,144.92990781650576,98.45633556973763,263.4229713267514,34.60062910234731,110.25655011909308,285.07791050746374
2019-05-07 00:41:49,37.29090909090909,166,18.854545454545455,164.2181818181818,49.836363636363636,135.94545454545454,100.23636363636363,166.45454545454544,111.69090909090909,136.83636363636364,95.21818181818182,258.0363636363636,37.85454545454545,112.41818181818182,283.07272727272726
2019-05-07 00:41:46,38.45454545454545,166.4,21.94545454545454,168.45454545454544,51,138.09090909090907,104.89090909090909,168.3272727272727,112.45454545454545,135.39999999999998,98.69090909090909,261.3090909090909,40.54545454545454,115.78181818181817,288.8181818181818
