timestamp,accept,address,bind,brk,clone,close,connect,dup,exit,fcntl,futex,getpid,getsockopt,ioctl,lseek,madvise,mmap,mprotect,munmap,newfstat,newlstat,newstat,open,poll,read,readv,recvfrom,select,sendto,setsockopt,shutdown,sigprocmask,socket,writev
2019-05-06 16:42:55,588.8,515.5454545454545,562.2,0,765.8909090909091,728.9818181818181,711.0727272727272,855.8363636363636,601.8,580.0727272727272,4081.3272727272724,696.7636363636362,832.5818181818181,1022.4545454545454,0,0,750.8181818181818,583.5272727272727,788.1272727272727,926.2363636363636,0,1335.7454545454543,646.9090909090908,679.8363636363636,743.3454545454546,0,746.3818181818182,736.7636363636362,768.2545454545453,641.3818181818182,627.290909090909,1048.509090909091,451.98181818181814,780.5636363636363
2019-05-06 16:42:52,569.3194421716759,671.5940289823451,596.4290259822906,0,816.2330224185895,1089.5289005254642,723.0676921398572,1014.0366188476154,526.1550210003819,915.27118674885,4171.3485699739995,733.2315133002418,733.7224313169331,732.0860379279624,0,0,701.267295769014,556.8283059691995,771.7776686848852,893.3253331878763,0,1293.1507845597193,632.6296841760759,744.2680776014109,566.501209112893,0,630.556919216713,672.2667684866998,751.5045728104147,705.1037291587121,651.6845760832016,945.2535500645466,498.0817833051511,859.0883470608557
2019-05-06 16:42:49,889.1090909090908,686.3454545454546,444.9272727272727,0,930.690909090909,1143.8363636363636,778.7090909090908,912.5999999999999,606.0181818181817,903.1999999999999,4268.727272727273,743.5272727272727,777.1818181818181,669.9818181818181,0,0,650.6727272727272,537.9636363636363,756.9636363636363,833.9090909090908,0,1448.2,1023.3999999999999,733.8363636363636,555.6545454545454,0,583.9090909090908,633.5090909090908,919.3636363636363,622.5636363636363,616.3636363636363,827.8909090909091,1013.5272727272727,875.5818181818181
2019-05-06 16:42:46,889.1090909090908,686.3454545454546,444.9272727272727,0,930.690909090909,1143.8363636363636,778.7090909090908,912.5999999999999,606.0181818181817,903.1999999999999,4268.727272727273,743.5272727272727,777.1818181818181,669.9818181818181,0,0,650.6727272727272,537.9636363636363,756.9636363636363,833.9090909090908,0,1448.2,1023.3999999999999,733.8363636363636,555.6545454545454,0,583.9090909090908,633.5090909090908,919.3636363636363,622.5636363636363,616.3636363636363,827.8909090909091,1013.5272727272727,875.5818181818181
2019-05-06 16:42:43,919.7999999999998,795.8363636363636,389.3818181818181,0,905.4545454545454,1357.1636363636362,768.4,953.2181818181817,716.7818181818182,1378.6727272727271,4200.818181818181,704.7818181818182,959.5818181818181,640.2363636363636,0,0,555.7272727272726,474.2363636363636,1141.1636363636362,814.2545454545453,0,1399.0181818181816,1324.8727272727272,821.4363636363636,590.1636363636363,0,569.5636363636363,680.8909090909091,922.4181818181818,642.8909090909091,620.6,707.8,1104.9636363636362,878.6727272727272
2019-05-06 16:42:40,919.7999999999998,795.8363636363636,389.3818181818181,0,905.4545454545454,1357.1636363636362,768.4,953.2181818181817,716.7818181818182,1378.6727272727271,4200.818181818181,704.7818181818182,959.5818181818181,640.2363636363636,0,0,555.7272727272726,474.2363636363636,1141.1636363636362,814.2545454545453,0,1399.0181818181816,1324.8727272727272,821.4363636363636,590.1636363636363,0,569.5636363636363,680.8909090909091,922.4181818181818,642.8909090909091,620.6,707.8,1104.9636363636362,878.6727272727272
2019-05-06 16:42:37,914.4727272727272,932.3272727272727,434.54545454545456,0,1039.381818181818,1325.909090909091,721.6727272727272,966.3999999999999,860.2727272727273,1397.890909090909,4279.472727272727,1192.8545454545454,1317.6,746.9272727272727,0,0,716.7636363636362,497.6545454545454,1115.7272727272725,814.1636363636363,0,1413.2727272727273,1355.2727272727273,952.8363636363636,587.5636363636363,0,511.7090909090909,639.3636363636363,971.3636363636363,780.8727272727272,620.4545454545455,821.0181818181817,1231.4181818181817,812.6181818181817
2019-05-06 16:42:34,943.780796014473,1561.7738504336444,437.9534173348606,0,1050.3281877852326,1268.6957944689902,668.5576101383663,1045.5281005109184,933.8169784905181,1479.8269059437446,4310.260186548846,1143.8026145929928,1705.6128293241698,752.6136838851615,0,0,966.3266604847361,380.38873434062435,1061.4738449789998,1033.3824251350024,0,1549.2463499336352,1407.1528573246787,1026.5095729013256,593.1926035018819,0,463.95389007072856,564.5920834924272,996.6544846269933,770.9231076928671,598.5927016854853,862.6884125165913,1231.422389497991,845.142638957072
2019-05-06 16:42:31,943.780796014473,1561.7738504336444,437.9534173348606,0,1050.3281877852326,1268.6957944689902,668.5576101383663,1045.5281005109184,933.8169784905181,1479.8269059437446,4310.260186548846,1143.8026145929928,1705.6128293241698,752.6136838851615,0,0,966.3266604847361,380.38873434062435,1061.4738449789998,1033.3824251350024,0,1549.2463499336352,1407.1528573246787,1026.5095729013256,593.1926035018819,0,463.95389007072856,564.5920834924272,996.6544846269933,770.9231076928671,598.5927016854853,862.6884125165913,1231.422389497991,845.142638957072
2019-05-06 16:42:28,987.9636363636363,1804.9272727272726,470.6181818181818,0,1010.2545454545453,1247.7272727272725,619.0545454545455,999.0909090909091,954.3636363636363,1568.9636363636362,4320.290909090909,1754.4727272727273,1725.4181818181817,995.7090909090908,0,0,1044.6545454545453,359.6545454545454,1067.6727272727271,991.5636363636363,0,1560.8727272727272,1371.9090909090908,1037.1999999999998,585.3272727272727,0,728.7818181818182,612.4545454545455,876.5090909090908,837.9999999999999,622,920.5818181818181,1259.909090909091,844.1636363636363
