timestamp,accept,close,connect,dup2,exit,futex,lseek,madvise,mmap,mprotect,munmap,newfstat,open,pread64,pwrite64,read,sigprocmask,syscall,wait,write,yield
2019-05-12 06:30:25,3838.109090909091,0,0,0,0,6557.636363636363,0,0,364.09090909090907,2847.763636363636,0,0,0,3755.054545454545,3116.781818181818,5696.309090909091,0,0,4890.654545454545,3425.981818181818,0
2019-05-12 06:30:22,3881.0181818181813,0,0,0,0,6727.727272727273,0,0,344.30909090909086,2772.5272727272727,0,0,0,3717.109090909091,3185.872727272727,5637.163636363636,0,0,4976,3460.090909090909,0
2019-05-12 06:30:19,3958.3999999999996,0,0,0,0,6688.636363636363,0,0,321.50909090909084,2284.854545454545,0,0,0,3614.872727272727,3210.454545454545,5645.2363636363625,0,0,5133.7818181818175,3443.4181818181814,0
2019-05-12 06:30:16,3958.3999999999996,0,0,0,0,6688.636363636363,0,0,321.50909090909084,2284.854545454545,0,0,0,3614.872727272727,3210.454545454545,5645.2363636363625,0,0,5133.7818181818175,3443.4181818181814,0
2019-05-12 06:30:13,3920.8181818181815,0,0,0,0,6797.218181818182,0,115.41818181818182,321.50909090909084,2568.7454545454543,0,0,0,3631.981818181818,3227.090909090909,5724.6,0,0,5296.472727272727,3477.672727272727,200.07272727272726
2019-05-12 06:30:10,3920.8181818181815,0,0,0,0,6797.218181818182,0,28.436363636363634,321.50909090909084,2568.7454545454543,0,0,0,3631.981818181818,3227.090909090909,5724.6,0,0,5296.472727272727,3477.672727272727,200.07272727272726
2019-05-12 06:30:07,4038.509090909091,0,0,0,0,6850.599999999999,0,28.436363636363634,203.76363636363632,2481.290909090909,0,0,0,3799.181818181818,3272.690909090909,5935.436363636362,0,0,5585.50909090909,3445.6545454545453,200.07272727272726
2019-05-12 06:30:04,3942.109090909091,0,0,55.945454545454545,85.61818181818181,6702.2363636363625,0,28.436363636363634,203.76363636363632,2527.3272727272724,0,0,0,3863.5454545454545,3355.472727272727,6146.745454545454,47.76363636363636,0,5798.618181818181,3573.3454545454542,200.07272727272726
2019-05-12 06:30:01,3942.109090909091,0,0,0,0,6702.2363636363625,0,28.436363636363634,203.76363636363632,2527.3272727272724,0,0,0,3863.5454545454545,3355.472727272727,6146.745454545454,0,0,5798.618181818181,3573.3454545454542,230.4181818181818
2019-05-12 06:29:58,3988.0727272727268,0,0,0,0,6523.018181818182,0,28.436363636363634,243.4363636363636,2488.636363636363,0,0,0,3571.672727272727,3197.672727272727,6056.418181818181,0,0,5770.290909090909,3609.581818181818,230.4181818181818
2019-05-12 06:29:55,3988.0727272727268,0,0,0,0,6523.018181818182,0,28.436363636363634,243.4363636363636,2488.636363636363,0,0,0,3571.672727272727,3197.672727272727,6056.418181818181,0,0,5770.290909090909,3609.581818181818,130.67272727272726
2019-05-12 06:29:52,3714.763636363636,0,0,0,0,6426.654545454545,0,28.436363636363634,243.4363636363636,2573.4,0,0,0,3375.054545454545,3298.0181818181813,5978.945454545454,0,0,5440.981818181817,3615.781818181818,130.67272727272726
2019-05-12 06:29:49,3631.690909090909,0,0,0,0,6507.890909090909,0,28.436363636363634,243.4363636363636,2554.181818181818,0,0,0,3562.763636363636,3190.9454545454546,6053.636363636363,0,0,5378.418181818181,3523.454545454545,130.67272727272726
2019-05-12 06:29:46,3631.690909090909,0,0,0,0,6507.890909090909,0,28.436363636363634,243.4363636363636,2554.181818181818,0,0,0,3562.763636363636,3190.9454545454546,6053.636363636363,0,0,5378.418181818181,3523.454545454545,323.78181818181815
2019-05-12 06:29:43,3701.109090909091,0,0,0,0,6446.254545454545,0,28.436363636363634,145.4181818181818,2529.4,0,0,0,3473.690909090909,3196.3090909090906,5982.018181818182,0,0,5361.6,3535.163636363636,323.78181818181815
