timestamp,accept,brk,clone,close,connect,create,ctl,dup2,exit,fcntl,futex,getaffinity,gettid,list,lseek,madvise,mmap,mprotect,munmap,newfstat,open,pipe,pread64,pwrite64,read,sigprocmask,syscall,wait,write,yield
2019-05-11 22:46:53,4639.138893434427,0,0,235.8770159457445,0,0,0,166.6030291459845,156.78466881216025,0,8528.64597538137,0,0,0,241.57295526585332,337.1879488717977,342.27895052637325,1527.8823251331844,0,67.47665018151845,75.9756331933308,0,3403.6800669103077,3096.5653920980385,6217.022127675049,114.45662648411789,0,6272.041309841998,5209.6765395734465,267.3321333115148
2019-05-11 22:46:50,4639.138893434427,0,0,235.8770159457445,0,0,0,162.92202282465743,156.78466881216025,0,8528.64597538137,0,0,0,229.1454565840591,337.1879488717977,342.27895052637325,1527.8823251331844,0,64.00113244483234,72.06192567137585,0,3403.6800669103077,3096.5653920980385,6217.022127675049,114.45662648411789,0,6272.041309841998,5209.6765395734465,267.3321333115148
2019-05-11 22:46:47,4440.018181818182,0,0,290.3537684848485,0,0,0,168.84399151515154,256.3669175757576,0,9021.581818181818,0,0,0,237.43029090909087,485.52727272727265,464.2181818181818,1716.8545454545454,0,66.31809818181817,74.67101212121214,0,3776.509090909091,3297.8909090909087,7040.218181818182,181.74545454545452,0,7025.490909090909,5320.8727272727265,267.3272727272727
2019-05-11 22:46:44,4126.7818181818175,0,0,300.50346545454545,0,0,0,174.7342945454545,265.3250993939394,0,9482.90909090909,0,0,0,245.71513939393938,485.52727272727265,491.32727272727266,1904.5636363636363,0,68.63506787878786,77.28010303030304,0,4023.636363636363,3517.1454545454544,7624.618181818181,181.74545454545452,0,7722.672727272727,5539.854545454545,267.8545454545454
2019-05-11 22:46:41,4126.7818181818175,0,0,285.27892,0,0,0,165.89883999999998,251.88782666666665,0,9482.90909090909,0,0,0,233.28786666666667,485.52727272727265,491.32727272727266,1904.5636363636363,0,65.15961333333333,73.36646666666667,0,4023.636363636363,3517.1454545454544,7624.618181818181,181.74545454545452,0,7722.672727272727,5539.854545454545,267.8545454545454
2019-05-11 22:46:38,3710.6181818181813,0,0,221.21246787878786,0,0,0,171.78914303030302,260.8460084848485,0,9618.163636363635,0,0,0,83.63637696969698,485.52727272727265,491.32727272727266,2021.7818181818182,0,0,0,0,4156.163636363636,3639.763636363636,8332.472727272727,181.74545454545452,0,8278.8,5676.218181818182,267.8545454545454
2019-05-11 22:46:35,3710.6181818181813,0,0,209.8142860606061,0,0,0,162.9536884848485,247.40873575757578,0,9618.163636363635,0,0,0,79.35183151515152,485.52727272727265,491.32727272727266,2021.7818181818182,0,0,0,0,4156.163636363636,3639.763636363636,8332.472727272727,181.74545454545452,0,8278.8,5676.218181818182,267.8545454545454
2019-05-11 22:46:32,3573.454545454545,0,0,65.53560969696971,0,0,0,10.051978181818184,106.93294060606061,0,9782.072727272727,0,0,0,82.20819515151514,148.34545454545454,244.09090909090907,1847.5454545454545,0,0,0,0,3980.690909090909,3719.3818181818183,9037.163636363635,67.29090909090908,0,8189.399999999999,5362.654545454545,199.6181818181818
2019-05-11 22:46:29,3249.3636363636365,0,0,67.82288242424244,0,0,0,10.109090909090908,110.66506181818183,0,9474.4,0,0,0,85.06455878787878,148.34545454545454,244.1272727272727,1571.1272727272726,0,0,0,0,4082.5636363636363,3452.690909090909,8846.090909090908,67.29090909090908,0,7872.9636363636355,4875.981818181817,188.2
2019-05-11 22:46:26,3249.3636363636365,0,0,64.39197333333334,0,0,0,9.883493333333332,105.06688,0,9474.4,0,0,0,80.78001333333333,148.34545454545454,244.1272727272727,1542.6916533333335,0,0,0,0,4082.5636363636363,3391.1299466666674,8846.090909090908,67.29090909090908,0,7872.9636363636355,4875.981818181817,188.2
2019-05-11 22:46:23,3173.6181818181813,0,0,66.67924606060606,0,0,0,10.109090909090908,108.79900121212121,0,9239.290909090907,0,0,0,83.63637696969698,148.34545454545454,244.1272727272727,1431.6727272727271,0,0,0,0,3905.9454545454546,3078.0426072727273,8499.49090909091,67.29090909090908,0,7802.054545454545,4755.854545454545,124.32727272727271
2019-05-11 22:46:20,3144.81067030303,0,0,63.24833696969698,0,0,0,9.715008484848486,103.2008193939394,0,9239.290909090907,0,0,0,79.35183151515152,148.34545454545454,244.1272727272727,1387.3359078787878,0,0,0,0,3804.1886290909088,2921.603516363636,8499.49090909091,67.29090909090908,0,7802.054545454545,4755.854545454545,124.32727272727271
2019-05-11 22:46:17,2810.73139030303,0,0,65.53826181818182,0,0,0,10.088842666666668,107.34123466666667,0,8837.527272727273,0,0,0,82.20819515151514,148.73313066666665,302.3272727272727,1310.7688727272725,0,0,0,0,3434.7207454545455,2689.54971030303,8444.41818181818,67.46676266666667,0,7652.927272727273,4546.563636363636,124.65218133333335
2019-05-11 22:46:14,2537.5454545454545,0,0,68.30742133333334,0,0,0,10.54575111111111,112.40174222222224,0,8426.563636363635,0,0,0,85.66268133333332,156.19347851851853,302.2181818181818,1235.6727272727271,0,0,0,0,2901.163636363636,2248.571675151515,8126.1454545454535,70.8508474074074,0,7342.309090909091,4307.454545454545,84.99804444444445
2019-05-11 22:46:11,2472.8934000000004,0,0,64.52942133333333,0,0,0,9.927973333333334,105.55952,0,8426.563636363635,0,0,0,80.94968133333333,147.12792296296297,302.2181818181818,1175.3163200000001,0,0,0,0,2769.2597066666663,2135.7934933333336,8126.1454545454535,66.73862518518519,0,7342.309090909091,4221.4542666666675,80.06471111111111
2019-05-11 22:46:08,2176.0638109090914,0,0,67.49417185185185,0,0,0,10.421886666666667,111.02987666666667,0,7948.58415878788,0,0,0,84.64816444444445,155.32016333333334,308.54864533333335,1068.7016466666666,0,0,0,0,2245.5918303030307,1854.7624303030304,7593.609096969698,70.45470333333334,0,6885.173183030303,3902.373732121212,84.5228
2019-05-11 22:46:05,2063.8801745454543,0,0,63.29639407407408,0,0,0,9.726886666666667,103.33237666666668,0,7543.972340606061,0,0,0,79.41149777777778,145.12141333333335,291.92664533333334,1009.4466466666669,0,0,0,0,2129.837284848485,1759.157884848485,7205.504551515153,65.82845333333334,0,6533.347728484849,3702.821913939394,78.9728
2019-05-11 22:46:02,1871.594284,0,0,66.47761000000001,0,0,0,10.26263238095238,109.26604952380954,0,6808.056865333334,0,0,0,0,154.19732952380951,209.83058370370372,903.2395866666667,0,0,0,0,1823.4826746666668,1524.532414666667,6709.587505333333,69.94537523809524,0,6117.775422666667,3345.6133106666675,83.91177142857143
2019-05-11 22:45:59,1660.55423990578,0,0,70.56573050293801,0,0,0,10.97660800195549,117.17371476506338,0,6365.323542439798,0,0,0,0,166.29338572973492,221.80165855228617,777.4465625859352,0,0,0,0,1639.506580224143,1334.6024092057212,6109.728982318911,75.43226137832443,0,5688.53138745065,3032.104034725154,75.33035343266334
2019-05-11 22:45:56,1559.285379213795,0,0,65.16874184547108,0,0,0,10.049972223148115,106.91072353143782,0,5983.243144226425,0,0,0,0,152.6955056590706,207.54951485587858,725.8966013349666,0,0,0,0,1539.5376906439114,1253.2297730420805,5741.114951519596,69.26413364924873,0,5345.315681133012,2849.1181010792347,69.17055875915247
2019-05-11 22:45:53,1340.99344,0,0,0.07930666666666666,0,0,0,0,0,0,5459.284433333333,0,0,0,0,0,90.96674285714286,579.0771657142858,0,0,0,0,1250.4393416666667,1119.0038616666668,5221.104943333334,0,0,4874.019391666666,2596.0821866666665,75.615232
2019-05-11 22:45:50,1247.85344,0,0,0.07264000000000001,0,0,0,0,0,0,5087.059433333333,0,0,0,0,0,84.2596,535.0114514285715,0,0,0,0,1163.6080916666665,1041.3026116666667,4863.007443333334,0,0,4539.700641666666,2417.9621866666666,68.22323200000001
2019-05-11 22:45:47,1129.266222857143,0,0,0.07916799999999999,0,0,0,0,0,0,4618.172196190476,0,0,0,0,0,61.744640000000004,385.1289644444444,0,0,0,0,989.8476780952382,887.6515123809523,4569.860556190478,0,0,4118.377466666667,2187.938363809524,75.44241333333333
2019-05-11 22:45:44,1050.6712666666667,0,0,0.08896,0,0,0,0,0,0,4271.688326666666,0,0,0,0,0,67.685568,292.03073333333333,0,0,0,0,923.1887733333333,823.9296133333335,4157.173306666667,0,0,3831.78018,2033.8019866666666,88.36655111111112
2019-05-11 22:45:41,958.4879333333334,0,0,0.07895999999999999,0,0,0,0,0,0,3905.6866600000003,0,0,0,0,0,61.277567999999995,263.8807333333333,0,0,0,0,842.21544,751.6662799999999,3798.1666400000004,0,0,3500.9085133333333,1858.1319866666665,76.14321777777778
2019-05-11 22:45:38,855.5242559999999,0,0,0.09194666666666666,0,0,0,0,0,0,3428.8153253333326,0,0,0,0,0,68.58696,289.62351,0,0,0,0,800.3545226666666,545.3470826666667,3191.381189333333,0,0,3189.7152026666663,1690.4861706666666,95.87982666666667
2019-05-11 22:45:35,764.488256,0,0,0.07861333333333334,0,0,0,0,0,0,3074.6133253333333,0,0,0,0,0,60.57695999999999,254.50100999999998,0,0,0,0,715.2185226666667,487.3510826666666,2858.745189333333,0,0,2856.749202666666,1513.9621706666665,77.54482666666668
2019-05-11 22:45:32,519.6545454545454,0,0,0.14545454545454545,0,0,0,0.4545454545454545,0.23636363636363633,0,2549.5636363636363,0,0,0,0.5818181818181818,80.76363636363635,134.25454545454545,77.87272727272726,0,0.07272727272727272,0.07272727272727272,0,384.6,172.14545454545453,2296.4909090909086,20.6,0,2410.109090909091,1251.1272727272726,80.67272727272727
2019-05-11 22:45:29,257.8363636363636,0,0,0.14545454545454545,0,0,0,0.4545454545454545,0.23636363636363633,0,1861.7454545454543,0,0,0,0.5818181818181818,80.76363636363635,134.25454545454545,76.89090909090909,0,0.07272727272727272,0.07272727272727272,0,230.7272727272727,47.72727272727273,1738.0181818181816,20.6,0,1636.8545454545454,643.8181818181818,80.67272727272727
2019-05-11 22:45:26,257.8363636363636,0,0,0.14545454545454545,0,0,0,0.4545454545454545,0.23636363636363633,0,1861.7454545454543,0,0,0,0.5818181818181818,80.76363636363635,134.25454545454545,76.89090909090909,0,0.07272727272727272,0.07272727272727272,0,230.7272727272727,47.72727272727273,1738.0181818181816,20.6,0,1636.8545454545454,643.8181818181818,80.67272727272727
2019-05-11 22:45:23,129.54545454545453,0,0,0.07272727272727272,0,0,0,0,0,0,1270.290909090909,0,0,0,0.5818181818181818,0,76.05454545454545,20.363636363636363,0,0.07272727272727272,0.07272727272727272,0,59.61818181818182,28.090909090909086,1271.3090909090909,0,0,920.6727272727272,429.10909090909087,0
2019-05-11 22:45:20,129.54545454545453,0,0,0.07272727272727272,0,0,0,0,0,0,1270.290909090909,0,0,0,0.5818181818181818,0,76.05454545454545,20.363636363636363,0,0.07272727272727272,0.07272727272727272,0,59.61818181818182,28.090909090909086,1271.3090909090909,0,0,920.6727272727272,429.10909090909087,0
2019-05-11 22:45:17,137.9272727272727,0,0,0,0,0,0,0,0,0,740.6181818181817,0,0,0,0,0,76.03636363636363,19.8,0,0,0,0,57.18181818181817,25.672727272727272,696.5636363636363,0,0,522.5999999999999,214.67272727272726,0
2019-05-11 22:45:14,41.18181818181817,0,0,0,0,0,0,0,0,0,162.54545454545453,0,0,0,0,0,0,0,0,0,0,0,0.4545454545454545,0.4545454545454545,71.92727272727272,0,0,66.72727272727272,48.85454545454545,0
2019-05-11 22:45:11,41.18181818181817,0,0,0,0,0,0,0,0,0,162.54545454545453,0,0,0,0,0,0,0,0,0,0,0,0.4545454545454545,0.4545454545454545,71.92727272727272,0,0,66.72727272727272,48.85454545454545,0
2019-05-11 22:45:08,52.48802133333333,0,0,0,0,0,0,0,0,0,69.48898133333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.333162666666666,0
