timestamp,accept,brk,clone,close,connect,create,ctl,dup2,exit,fcntl,fsync,ftruncate,futex,getaffinity,getpid,getsockname,gettid,ioctl,list,lseek,madvise,mmap,mprotect,munmap,newfstat,newstat,open,pipe,poll,pread64,pwrite64,read,recvfrom,rename,sendto,setsockopt,sigprocmask,socket,syscall,unlink,wait,write,yield
2019-05-11 11:08:17,5975.963636363636,0,0,177.9272727272727,0,0,0,207.58181818181816,347.16363636363633,0,0,0,8007.636363636363,0,0,0,0,0,0,186.38181818181818,310.0545454545454,616.1272727272727,1990.1636363636362,0,129.58181818181816,0,28.96363636363636,0,0,4831.727272727273,3848.163636363636,7365.6909090909085,0,0,0,0,194.36363636363635,0,0,0,6691.599999999999,5375.981818181817,603.1090909090908
2019-05-11 11:08:14,6081.2,0,0,177.9272727272727,0,0,0,207.58181818181816,347.16363636363633,0,0,0,8456.49090909091,0,0,0,0,0,0,186.38181818181818,310.0545454545454,615.0363636363636,2162.3999999999996,0,129.58181818181816,0,28.96363636363636,0,0,5558.327272727272,4483.581818181818,8349.454545454546,0,0,0,0,194.36363636363635,0,0,0,7604.563636363636,5877.472727272727,732.5090909090908
2019-05-11 11:08:11,6081.2,0,0,177.9272727272727,0,0,0,207.58181818181816,347.16363636363633,0,0,0,8456.49090909091,0,0,0,0,0,0,186.38181818181818,310.0545454545454,615.0363636363636,2162.3999999999996,0,129.58181818181816,0,28.96363636363636,0,0,5558.327272727272,4483.581818181818,8349.454545454546,0,0,0,0,194.36363636363635,0,0,0,7604.563636363636,5877.472727272727,732.5090909090908
2019-05-11 11:08:08,6153.50909090909,0,0,177.9272727272727,0,0,0,207.58181818181816,347.16363636363633,0,0,0,8804.036363636364,0,0,0,0,0,0,186.38181818181818,310.0545454545454,772.4545454545454,2380.818181818182,0,129.58181818181816,0,28.96363636363636,0,0,6071.2,4960.309090909091,9305.745454545453,0,0,0,0,194.36363636363635,0,0,0,8364.981818181817,6759.599999999999,732.5090909090908
2019-05-11 11:08:05,6153.50909090909,0,0,177.9272727272727,0,0,0,207.58181818181816,347.16363636363633,0,0,0,8804.036363636364,0,0,0,0,0,0,186.38181818181818,310.0545454545454,772.4545454545454,2380.818181818182,0,129.58181818181816,0,28.96363636363636,0,0,6071.2,4960.309090909091,9305.745454545453,0,0,0,0,194.36363636363635,0,0,0,8364.981818181817,6759.599999999999,732.5090909090908
2019-05-11 11:08:02,6329.7818181818175,0,0,177.9272727272727,0,0,0,207.58181818181816,347.16363636363633,0,0,0,9317.054545454544,0,0,0,0,0,0,186.38181818181818,310.0545454545454,877.5454545454545,2559.454545454545,0,129.58181818181816,0,28.96363636363636,0,0,6564.563636363636,5509,10382.927272727273,0,0,0,0,194.36363636363635,0,0,0,9313.145454545453,7216.581818181818,818.1454545454545
2019-05-11 11:07:59,6296.072727272726,0,0,0,0,0,0,0,0,0,0,0,9622.2,0,0,0,0,0,0,0,0,647.0545454545455,2201.1454545454544,0,0,0,0,0,0,6601.999999999999,5800.618181818181,10721.963636363635,0,0,0,0,0,0,0,0,9472.345454545453,7521.70909090909,899.4727272727272
2019-05-11 11:07:56,6296.072727272726,0,0,0,0,0,0,0,0,0,0,0,9622.2,0,0,0,0,0,0,0,0,647.0545454545455,2201.1454545454544,0,0,0,0,0,0,6601.999999999999,5800.618181818181,10721.963636363635,0,0,0,0,0,0,0,0,9472.345454545453,7521.70909090909,899.4727272727272
2019-05-11 11:07:53,6075.727272727273,0,0,0,0,0,0,0,0,0,0,0,9728.454545454546,0,0,0,0,0,0,0,0,701.7454545454545,2316.9272727272723,0,0,0,0,0,0,6750.963636363636,5940.10909090909,10765.072727272725,0,0,0,0,0,0,0,0,9316.054545454544,7591.345454545454,838.5454545454545
2019-05-11 11:07:50,6075.727272727273,0,0,0,0,0,0,0,0,0,0,0,9728.454545454546,0,0,0,0,0,0,0,0,701.7454545454545,2316.9272727272723,0,0,0,0,0,0,6750.963636363636,5940.10909090909,10765.072727272725,0,0,0,0,0,0,0,0,9316.054545454544,7591.345454545454,838.5454545454545
