timestamp,accept,bind,clone,close,connect,dup,exit,fcntl,futex,getpid,getsockname,getsockopt,ioctl,list,madvise,mmap,mprotect,newfstat,newstat,open,poll,read,recvfrom,recvmsg,select,sendto,setsockopt,shutdown,socket,write
2019-05-08 16:18:45,378.47272727272724,113.83636363636363,217.94545454545454,160.27272727272728,210.3090909090909,196.96363636363634,188.3272727272727,225.1090909090909,905.6181818181817,246.45454545454544,238.67272727272726,201.8,168.83636363636364,210.87272727272727,240.9272727272727,0,21.890909090909087,181.3272727272727,1274.6,329.1272727272727,202.03636363636363,285.49090909090904,266.3636363636363,90.74545454545454,489.3818181818181,127.16363636363636,347.58181818181816,125.78181818181817,223.67272727272726,216.94545454545454
2019-05-08 16:18:42,417.7272727272727,112.1090909090909,235.27272727272728,160.36363636363637,213.14545454545453,190.2181818181818,187.87272727272727,228.76363636363632,928.2545454545453,247.19999999999996,250.76363636363632,204.34545454545454,167.63636363636363,210.99999999999997,233.47272727272727,0,29.18181818181818,182.16363636363633,1293.6181818181817,329.72727272727275,212.25454545454542,283.3636363636363,231.36363636363635,100.87272727272726,484.9272727272727,132.87272727272727,318.09090909090907,136.7272727272727,208.58181818181816,206.16363636363633
2019-05-08 16:18:39,417.7272727272727,112.1090909090909,235.27272727272728,160.36363636363637,213.14545454545453,190.2181818181818,187.87272727272727,228.76363636363632,928.2545454545453,247.19999999999996,250.76363636363632,204.34545454545454,167.63636363636363,210.99999999999997,233.47272727272727,0,29.18181818181818,182.16363636363633,1293.6181818181817,329.72727272727275,212.25454545454542,283.3636363636363,231.36363636363635,100.87272727272726,484.9272727272727,132.87272727272727,318.09090909090907,136.7272727272727,208.58181818181816,206.16363636363633
2019-05-08 16:18:36,418.50909090909084,111.99999999999999,231.5090909090909,153.16363636363636,188.36363636363635,182.5272727272727,202.78181818181818,238.7090909090909,931.5090909090908,245.47272727272727,268.3272727272727,185.5090909090909,173.7090909090909,215.56363636363633,261.3636363636363,0,29.18181818181818,236.34545454545454,1312.3090909090909,340.8181818181818,191.94545454545454,277.8545454545454,271.49090909090904,105.58181818181816,485.4545454545454,159.65454545454543,342.9090909090909,118.36363636363635,211.14545454545453,209.69090909090906
2019-05-08 16:18:33,418.50909090909084,111.99999999999999,231.5090909090909,153.16363636363636,188.36363636363635,182.5272727272727,202.78181818181818,238.7090909090909,931.5090909090908,245.47272727272727,268.3272727272727,185.5090909090909,173.7090909090909,215.56363636363633,261.3636363636363,0,29.18181818181818,236.34545454545454,1312.3090909090909,340.8181818181818,191.94545454545454,277.8545454545454,271.49090909090904,105.58181818181816,485.4545454545454,159.65454545454543,342.9090909090909,118.36363636363635,211.14545454545453,209.69090909090906
2019-05-08 16:18:30,405.3818181818181,105.52727272727272,246.9090909090909,115.05454545454545,143.56363636363636,178.89090909090908,223.74545454545452,220.3272727272727,870.9090909090908,258.4181818181818,237.2181818181818,207.63636363636363,173.7090909090909,216.5090909090909,266.59999999999997,0,28.818181818181817,286.2363636363636,1332.6181818181817,329.2181818181818,193.89090909090908,306.3454545454545,253.19999999999996,93.14545454545454,445.4545454545454,175.34545454545454,365.76363636363635,125.54545454545453,195.4,216.27272727272728
2019-05-08 16:18:27,376.7272727272727,106.41818181818182,226.67272727272726,98.49090909090908,178.67272727272726,143.8,163.94545454545454,237.45454545454544,847.3818181818182,246.3090909090909,212.96363636363634,210.49090909090907,194.47272727272727,204.34545454545454,265.6909090909091,0,39.72727272727273,272.3454545454545,1348.8545454545454,328.2,179.89090909090908,291.2,263.29090909090905,93.74545454545454,498.30909090909086,181.1272727272727,375.4,129.1090909090909,210.3272727272727,173.5272727272727
2019-05-08 16:18:24,376.7272727272727,106.41818181818182,226.67272727272726,98.49090909090908,178.67272727272726,143.8,163.94545454545454,237.45454545454544,847.3818181818182,246.3090909090909,212.96363636363634,210.49090909090907,194.47272727272727,204.34545454545454,265.6909090909091,0,39.72727272727273,272.3454545454545,1348.8545454545454,328.2,179.89090909090908,291.2,263.29090909090905,93.74545454545454,498.30909090909086,181.1272727272727,375.4,129.1090909090909,210.3272727272727,173.5272727272727
2019-05-08 16:18:21,330.1272727272727,106.98181818181817,225.65454545454543,134.4181818181818,212.79999999999998,163.38181818181818,164.85454545454544,218.38181818181818,909.3999999999999,241.94545454545454,239.79999999999998,210.43636363636364,185.74545454545452,203.29090909090908,247.79999999999998,0,39.72727272727273,265.3636363636363,1358.490909090909,332.2,205.99999999999997,289.92727272727274,247.98181818181817,99.83636363636363,434.78181818181815,203.0181818181818,389.0181818181818,134.3090909090909,209.34545454545454,185.94545454545454
2019-05-08 16:18:18,330.1272727272727,106.98181818181817,225.65454545454543,134.4181818181818,212.79999999999998,163.38181818181818,164.85454545454544,218.38181818181818,909.3999999999999,241.94545454545454,239.79999999999998,210.43636363636364,185.74545454545452,203.29090909090908,247.79999999999998,0,39.72727272727273,265.3636363636363,1358.490909090909,332.2,205.99999999999997,289.92727272727274,247.98181818181817,99.83636363636363,434.78181818181815,203.0181818181818,389.0181818181818,134.3090909090909,209.34545454545454,185.94545454545454
2019-05-08 16:18:15,280.1454545454545,93.25454545454545,233.98181818181817,138.43636363636364,220.89090909090908,153.78181818181818,158,211.0181818181818,962.6363636363636,254.07272727272726,229.5272727272727,225.67272727272726,169.87272727272727,246.7090909090909,247.7272727272727,0,39.72727272727273,243.25454545454542,1397.5636363636363,352.9272727272727,196.36363636363635,279.16363636363633,250.0363636363636,102.74545454545454,477.76363636363635,203.3272727272727,375.8,128.74545454545452,216.43636363636364,189.14545454545453
2019-05-08 16:18:12,322.8909090909091,112.79999999999998,221.14545454545453,114.74545454545454,209.79999999999998,147.2,200.1272727272727,210.58181818181816,1003.7090909090908,243.79999999999998,195.78181818181818,193.98181818181817,169.07272727272726,195.1090909090909,221.87272727272727,0,39.72727272727273,249.49090909090907,1378.3454545454545,298.76363636363635,178.56363636363633,244.1272727272727,257.9272727272727,103.41818181818182,490.16363636363633,224.29090909090908,367.6363636363636,110.54545454545453,252.99999999999997,198.3090909090909
2019-05-08 16:18:09,322.8909090909091,112.79999999999998,221.14545454545453,114.74545454545454,209.79999999999998,147.2,200.1272727272727,210.58181818181816,1003.7090909090908,243.79999999999998,195.78181818181818,193.98181818181817,169.07272727272726,195.1090909090909,221.87272727272727,0,39.72727272727273,249.49090909090907,1378.3454545454545,298.76363636363635,178.56363636363633,244.1272727272727,257.9272727272727,103.41818181818182,490.16363636363633,224.29090909090908,367.6363636363636,110.54545454545453,252.99999999999997,198.3090909090909
