timestamp,accept,bind,clone,close,connect,dup,exit,fcntl,futex,getpid,getsockname,getsockopt,ioctl,list,lseek,madvise,mmap,mprotect,munmap,newfstat,newlstat,newstat,open,poll,read,recvfrom,recvmsg,select,sendto,setsockopt,shutdown,socket,write
2019-05-08 20:33:55,434.52727272727265,196.09090909090907,220.9272727272727,246.89090909090908,221.16363636363633,200.03636363636363,208.39999999999998,185.94545454545454,909.6545454545453,200.87272727272727,239.43636363636364,212.87272727272727,235.19999999999996,287.2545454545454,0,134.78181818181818,0,23.781818181818178,0,186.85454545454544,0,1300.8363636363636,211.4181818181818,310.6545454545454,253.7090909090909,136.78181818181818,203.05454545454543,346.4363636363636,119.94545454545454,374.8363636363636,227.59999999999997,235.38181818181818,221.29090909090908
2019-05-08 20:33:52,388.0545454545454,190.9090909090909,205.19999999999996,252.89090909090908,216.65454545454543,204.29090909090908,197.4181818181818,194.23636363636362,909.7999999999998,177.9090909090909,231.09090909090907,199.36363636363635,241.23636363636362,279.1454545454545,0,126.96363636363635,0,28.927272727272726,0,176.89090909090908,0,1300.8,192.27272727272728,301.92727272727274,248.16363636363633,141.8181818181818,187.27272727272728,304.8909090909091,131.72727272727272,386.8,188.0181818181818,243.96363636363634,230.7090909090909
2019-05-08 20:33:49,388.0545454545454,190.9090909090909,205.19999999999996,252.89090909090908,216.65454545454543,204.29090909090908,197.4181818181818,194.23636363636362,909.7999999999998,177.9090909090909,231.09090909090907,199.36363636363635,241.23636363636362,279.1454545454545,0,126.96363636363635,0,28.927272727272726,0,176.89090909090908,0,1300.8,192.27272727272728,301.92727272727274,248.16363636363633,141.8181818181818,187.27272727272728,304.8909090909091,131.72727272727272,386.8,188.0181818181818,243.96363636363634,230.7090909090909
2019-05-08 20:33:46,366.8909090909091,159.36363636363637,212.67272727272726,233.49090909090907,223.74545454545452,187.9272727272727,156.8181818181818,183.43636363636364,927.0545454545453,196.98181818181817,176.7090909090909,204.43636363636364,211.09090909090907,252.5272727272727,0,145.8,0,28.927272727272726,0,203.98181818181817,0,1276.8363636363636,202.74545454545452,316.49090909090904,247.99999999999997,140.74545454545452,160.43636363636364,255.34545454545454,145.03636363636363,420.8727272727273,198.54545454545453,224.23636363636362,235.2181818181818
2019-05-08 20:33:43,366.8909090909091,159.36363636363637,212.67272727272726,233.49090909090907,223.74545454545452,187.9272727272727,156.8181818181818,183.43636363636364,927.0545454545453,196.98181818181817,176.7090909090909,204.43636363636364,211.09090909090907,252.5272727272727,0,145.8,0,28.927272727272726,0,203.98181818181817,0,1276.8363636363636,202.74545454545452,316.49090909090904,247.99999999999997,140.74545454545452,160.43636363636364,255.34545454545454,145.03636363636363,420.8727272727273,198.54545454545453,224.23636363636362,235.2181818181818
2019-05-08 20:33:40,392.16363636363633,143.25454545454542,238.05454545454543,236.5272727272727,224.0181818181818,212.16363636363633,139.98181818181817,181.8181818181818,913.6727272727272,170.5090909090909,171.7090909090909,183.56363636363633,161.76363636363638,226.43636363636364,0,131.25454545454545,0,28.927272727272726,0,208.8181818181818,0,1304.3636363636363,172.05454545454543,310.3636363636363,233.23636363636362,141.4181818181818,157.9272727272727,292.76363636363635,134.9272727272727,398,174.27272727272728,203.76363636363632,227.4181818181818
2019-05-08 20:33:37,393.78181818181815,132.94545454545454,230.7272727272727,253.0181818181818,246.29090909090908,208.69090909090906,184.45454545454544,202.58181818181816,926.9090909090908,180.5272727272727,162.07272727272726,216.3090909090909,183.16363636363633,274.6909090909091,0,145.4,0,7.999999999999999,0,212.89090909090908,0,1305.8,162.76363636363638,310.0545454545454,233.69090909090906,118.58181818181816,176.4,313.10909090909087,156.94545454545454,406.07272727272726,229.39999999999998,230.98181818181817,242.9272727272727
2019-05-08 20:33:34,393.78181818181815,132.94545454545454,230.7272727272727,253.0181818181818,246.29090909090908,208.69090909090906,184.45454545454544,202.58181818181816,926.9090909090908,180.5272727272727,162.07272727272726,216.3090909090909,183.16363636363633,274.6909090909091,0,145.4,0,7.999999999999999,0,212.89090909090908,0,1305.8,162.76363636363638,310.0545454545454,233.69090909090906,118.58181818181816,176.4,313.10909090909087,156.94545454545454,406.07272727272726,229.39999999999998,230.98181818181817,242.9272727272727
2019-05-08 20:33:31,407.32727272727266,121.39999999999999,215.65454545454543,291.2,252.29090909090908,165.09090909090907,188.1272727272727,238.74545454545452,890.5454545454545,193.9090909090909,139.18181818181816,235.9272727272727,172.34545454545454,247.54545454545453,0,148.2,0,28.87272727272727,0,226.1090909090909,0,1278.6545454545453,132.27272727272728,296.3636363636363,262.1090909090909,136.7272727272727,156.98181818181817,370.94545454545454,136.8181818181818,410.7090909090909,194.9090909090909,220.05454545454543,251.39999999999998
2019-05-08 20:33:28,407.32727272727266,121.39999999999999,215.65454545454543,291.2,252.29090909090908,165.09090909090907,188.1272727272727,238.74545454545452,890.5454545454545,193.9090909090909,139.18181818181816,235.9272727272727,172.34545454545454,247.54545454545453,0,148.2,0,28.87272727272727,0,226.1090909090909,0,1278.6545454545453,132.27272727272728,296.3636363636363,262.1090909090909,136.7272727272727,156.98181818181817,370.94545454545454,136.8181818181818,410.7090909090909,194.9090909090909,220.05454545454543,251.39999999999998
2019-05-08 20:33:25,376.0363636363636,101.36363636363635,234.54545454545453,281.8,231.47272727272727,151.69090909090906,187.0181818181818,215.6181818181818,873.1999999999999,201.4181818181818,108.16363636363636,258.78181818181815,164.14545454545453,213.7090909090909,0,186.7090909090909,0,34.690909090909095,0,242.09090909090907,0,1276.8363636363636,120.41818181818182,280.47272727272724,246.56363636363633,158.7272727272727,154.89090909090908,375.0181818181818,147.94545454545454,431.3636363636363,210.63636363636363,199.98181818181817,241.63636363636363
2019-05-08 20:33:22,392.6363636363636,88.05454545454545,213.78181818181818,263.8727272727273,237.89090909090908,154.9090909090909,194.3272727272727,222.99999999999997,896.5999999999999,188.4,108.52727272727272,304.10909090909087,151.3272727272727,236.65454545454543,0,188.2,0,40.85454545454545,0,269.8909090909091,0,1220.3636363636363,117.25454545454545,284.0545454545454,252.0363636363636,138.76363636363638,155.54545454545453,423.3818181818181,188.78181818181818,414.2545454545454,215.36363636363635,209.16363636363633,245.96363636363634
2019-05-08 20:33:19,392.6363636363636,88.05454545454545,213.78181818181818,263.8727272727273,237.89090909090908,154.9090909090909,194.3272727272727,222.99999999999997,896.5999999999999,188.4,108.52727272727272,304.10909090909087,151.3272727272727,236.65454545454543,0,188.2,0,40.85454545454545,0,269.8909090909091,0,1220.3636363636363,117.25454545454545,284.0545454545454,252.0363636363636,138.76363636363638,155.54545454545453,423.3818181818181,188.78181818181818,414.2545454545454,215.36363636363635,209.16363636363633,245.96363636363634
2019-05-08 20:33:16,367.16363636363633,69.27272727272727,215.34545454545454,234.54545454545453,212.45454545454544,132.96363636363634,203.94545454545454,201.98181818181817,884.7454545454545,209.07272727272726,130.6,324.92727272727274,131.98181818181817,285.3272727272727,0,212.05454545454543,0,61.836363636363636,0,256.45454545454544,0,1257.6,118.52727272727272,302.50909090909084,269.79999999999995,168.85454545454544,87.23636363636363,491.0181818181818,182.16363636363633,373.4,164.5272727272727,191.1090909090909,299.09090909090907
2019-05-08 20:33:13,367.16363636363633,69.27272727272727,215.34545454545454,234.54545454545453,212.45454545454544,132.96363636363634,203.94545454545454,201.98181818181817,884.7454545454545,209.07272727272726,130.6,324.92727272727274,131.98181818181817,285.3272727272727,0,212.05454545454543,0,61.836363636363636,0,256.45454545454544,0,1257.6,118.52727272727272,302.50909090909084,269.79999999999995,168.85454545454544,87.23636363636363,491.0181818181818,182.16363636363633,373.4,164.5272727272727,191.1090909090909,299.09090909090907
2019-05-08 20:33:10,359.1454545454545,116.3090909090909,179.1272727272727,224.18181818181816,218.2181818181818,145.25454545454542,199.0181818181818,169.83636363636364,859.6181818181817,210.2181818181818,146.34545454545454,332.8909090909091,147.94545454545454,266.2,0,215.34545454545454,0,62.29090909090908,0,230.87272727272727,0,1190.381818181818,166.94545454545454,274.09090909090907,255.7272727272727,169.16363636363633,109.89090909090909,484.12727272727267,185.0181818181818,345.3454545454545,160.74545454545452,180.98181818181817,265.8363636363636
2019-05-08 20:33:07,369.29090909090905,126.76363636363635,175.34545454545454,219.2181818181818,220.1272727272727,143.83636363636364,175.1272727272727,177.87272727272727,887.8363636363636,207.39999999999998,159.1090909090909,326.58181818181816,165.5272727272727,305.47272727272724,0,215.49090909090907,0,62.29090909090908,0,196.3272727272727,0,1180.581818181818,191.38181818181818,307.54545454545456,253.0363636363636,176.6181818181818,113.39999999999999,427.07272727272726,190.98181818181817,316.49090909090904,152.2181818181818,176.8,318.52727272727276
2019-05-08 20:33:04,369.29090909090905,126.76363636363635,175.34545454545454,219.2181818181818,220.1272727272727,143.83636363636364,175.1272727272727,177.87272727272727,887.8363636363636,207.39999999999998,159.1090909090909,326.58181818181816,165.5272727272727,305.47272727272724,0,215.49090909090907,0,62.29090909090908,0,196.3272727272727,0,1180.581818181818,191.38181818181818,307.54545454545456,253.0363636363636,176.6181818181818,113.39999999999999,427.07272727272726,190.98181818181817,316.49090909090904,152.2181818181818,176.8,318.52727272727276
2019-05-08 20:33:01,394.6,169.3090909090909,175,206.63636363636363,232.7090909090909,165.9272727272727,188.9272727272727,285.1272727272727,885.2545454545453,282.8181818181818,154.76363636363638,331.98181818181814,163.1272727272727,275.8545454545454,0,267.3090909090909,0,101.74545454545454,0,200.56363636363633,0,1182.9272727272726,213.39999999999998,294.52727272727276,284.52727272727276,193.27272727272728,113.98181818181817,487.8545454545454,194.6,310.1454545454545,174.43636363636364,195,351.8909090909091
