timestamp,accept,close,dup2,exit,futex,lseek,madvise,mmap,mprotect,munmap,newfstat,open,pread64,pwrite64,read,sigprocmask,syscall,wait,write,yield
2019-05-11 23:31:44,2286.218181818182,207.3272727272727,0,0,3196.690909090909,40.381818181818176,211.7090909090909,358.76363636363635,482.16363636363633,0,127.1090909090909,108.03636363636363,1235.6545454545453,961.8545454545454,1789.2545454545455,0,0,1679.2727272727273,1740.0181818181816,204.8
2019-05-11 23:31:41,2286.218181818182,207.3272727272727,10.29090909090909,85.05454545454545,3196.690909090909,40.381818181818176,211.7090909090909,358.76363636363635,482.16363636363633,0,127.1090909090909,108.03636363636363,1235.6545454545453,961.8545454545454,1789.2545454545455,27.199999999999996,0,1679.2727272727273,1740.0181818181816,204.8
2019-05-11 23:31:38,2812.5636363636363,207.3272727272727,10.29090909090909,85.05454545454545,3992.3272727272724,40.381818181818176,211.7090909090909,358.76363636363635,563.290909090909,21.90909090909091,127.1090909090909,108.03636363636363,1836.7454545454543,1399.290909090909,2518.4,27.199999999999996,0,2312.8363636363633,2228.9090909090905,204.8
2019-05-11 23:31:35,2812.5636363636363,207.3272727272727,10.29090909090909,85.05454545454545,3992.3272727272724,40.381818181818176,211.7090909090909,358.76363636363635,563.290909090909,21.90909090909091,127.1090909090909,108.03636363636363,1836.7454545454543,1399.290909090909,2518.4,27.199999999999996,0,2312.8363636363633,2228.9090909090905,204.8
2019-05-11 23:31:32,3332.181818181818,207.3272727272727,10.29090909090909,85.05454545454545,4662.854545454545,40.381818181818176,211.7090909090909,358.76363636363635,799.8,21.90909090909091,127.1090909090909,108.03636363636363,2172.163636363636,1809.6181818181817,3058.3272727272724,27.199999999999996,0,2894.8,2430.036363636363,204.8
2019-05-11 23:31:29,3393.7999999999997,207.3272727272727,10.29090909090909,85.05454545454545,5104.127272727273,40.381818181818176,211.7090909090909,480.09090909090907,800.3272727272727,21.90909090909091,127.1090909090909,108.03636363636363,2311.854545454545,2069.072727272727,3541.109090909091,27.199999999999996,0,3298.9272727272723,2762.3636363636365,308.4545454545454
2019-05-11 23:31:26,3393.7999999999997,207.3272727272727,10.29090909090909,85.05454545454545,5104.127272727273,40.381818181818176,211.7090909090909,480.09090909090907,800.3272727272727,21.90909090909091,127.1090909090909,108.03636363636363,2311.854545454545,2069.072727272727,3541.109090909091,27.199999999999996,0,3298.9272727272723,2762.3636363636365,308.4545454545454
2019-05-11 23:31:23,3514.8363636363633,190.1090909090909,10.29090909090909,85.05454545454545,5534.163636363636,40.381818181818176,96.16363636363636,409.99999999999994,800.4909090909091,21.90909090909091,127.1090909090909,108.03636363636363,2615.781818181818,2357.2363636363634,4191.290909090909,27.199999999999996,0,3646.1999999999994,3303.981818181818,308.4545454545454
2019-05-11 23:31:20,3514.8363636363633,190.1090909090909,10.29090909090909,85.05454545454545,5534.163636363636,40.381818181818176,96.16363636363636,409.99999999999994,800.4909090909091,21.90909090909091,127.1090909090909,108.03636363636363,2615.781818181818,2357.2363636363634,4191.290909090909,27.199999999999996,0,3646.1999999999994,3303.981818181818,308.4545454545454
2019-05-11 23:31:17,3737.7454545454543,190.1090909090909,106.87272727272726,215.0181818181818,6116.1454545454535,40.381818181818176,96.16363636363636,409.99999999999994,1052.3272727272727,21.90909090909091,127.1090909090909,108.03636363636363,3035.1454545454544,2719.9454545454546,4814.072727272726,72.49090909090908,0,4280.636363636363,3724.8181818181815,308.4545454545454
2019-05-11 23:31:14,3737.6545454545453,190.1090909090909,106.87272727272726,215.0181818181818,6535.436363636362,40.381818181818176,152.43636363636364,409.99999999999994,1268.8363636363636,131.16363636363636,127.1090909090909,108.03636363636363,3408.109090909091,2963.781818181818,5344.672727272727,72.49090909090908,0,4738.090909090909,4022.054545454545,308.4545454545454
2019-05-11 23:31:11,3737.6545454545453,190.1090909090909,106.87272727272726,215.0181818181818,6535.436363636362,40.381818181818176,152.43636363636364,409.99999999999994,1268.8363636363636,131.16363636363636,127.1090909090909,108.03636363636363,3408.109090909091,2963.781818181818,5344.672727272727,72.49090909090908,0,4738.090909090909,4022.054545454545,308.4545454545454
2019-05-11 23:31:08,3354.4363636363632,190.1090909090909,106.87272727272726,215.0181818181818,6764.563636363636,40.381818181818176,152.43636363636364,410.30909090909086,1463.5454545454545,131.16363636363636,127.1090909090909,108.03636363636363,3498.981818181818,3082.763636363636,5875.818181818181,72.49090909090908,0,5274.763636363637,4226.181818181818,507.12727272727267
2019-05-11 23:31:05,3354.4363636363632,190.1090909090909,106.87272727272726,215.0181818181818,6764.563636363636,40.381818181818176,152.43636363636364,410.30909090909086,1463.5454545454545,131.16363636363636,127.1090909090909,108.03636363636363,3498.981818181818,3082.763636363636,5875.818181818181,72.49090909090908,0,5274.763636363637,4226.181818181818,500.8723321212121
2019-05-11 23:31:02,3332.090909090909,317.16363636363633,106.87272727272726,215.0181818181818,7325.981818181817,40.381818181818176,205.91079636363636,558.2545454545455,1478.7636363636364,131.16363636363636,127.1090909090909,108.03636363636363,3637.5272727272727,3254.8,6499.90909090909,72.49090909090908,0,5736.927272727273,4490.745454545454,507.12727272727267
2019-05-11 23:30:59,3105.090909090909,196,106.87272727272726,215.0181818181818,7261.8727272727265,40.381818181818176,118.24918060606062,479.59999999999997,1688.1090909090906,131.16363636363636,127.1090909090909,108.03636363636363,3649.872727272727,3093.636363636363,6621.072727272726,72.49090909090908,0,5668.254545454545,4453.10909090909,382.3454545454545
2019-05-11 23:30:56,3105.090909090909,196,106.87272727272726,215.0181818181818,7261.8727272727265,40.381818181818176,112.25645333333334,479.59999999999997,1688.1090909090906,131.16363636363636,127.1090909090909,108.03636363636363,3649.872727272727,3093.636363636363,6621.072727272726,72.49090909090908,0,5668.254545454545,4453.10909090909,382.3454545454545
2019-05-11 23:30:53,2911.0727272727268,196,106.87272727272726,215.0181818181818,7051.672727272727,40.381818181818176,116.25160484848486,479.59999999999997,1772.2727272727273,131.16363636363636,127.1090909090909,108.03636363636363,3357.218181818181,3019.763636363636,6529.054545454545,72.49090909090908,0,5526.70909090909,4129.4,382.6181818181818
2019-05-11 23:30:50,2911.0727272727268,196,106.87272727272726,215.0181818181818,7051.672727272727,40.381818181818176,110.2588775757576,479.59999999999997,1772.2727272727273,131.16363636363636,127.1090909090909,108.03636363636363,3357.218181818181,3019.763636363636,6529.054545454545,72.49090909090908,0,5526.70909090909,4129.4,382.6181818181818
2019-05-11 23:30:47,2362.5636363636363,127.05454545454545,96.58181818181816,129.96363636363634,6790.199999999999,0,114.25402909090911,302.96363636363634,1479.3272727272727,131.16363636363636,0,0,2955.781818181818,2820.3090909090906,6136.581818181818,45.29090909090908,0,5248.854545454545,3682.9636363636364,302.6
2019-05-11 23:30:44,1974.0181818181816,127.05454545454545,96.58181818181816,129.96363636363634,6438.072727272726,0,118.24918060606062,302.96363636363634,1407.7272727272725,109.25454545454545,0,0,2399.4909090909086,2531.6181818181817,5910.327272727272,45.29090909090908,0,5106.181818181818,3396.6181818181813,302.6
2019-05-11 23:30:41,1974.0181818181816,127.05454545454545,96.58181818181816,129.96363636363634,6438.072727272726,0,112.25645333333334,302.96363636363634,1407.7272727272725,109.25454545454545,0,0,2391.8432533333335,2531.6181818181817,5910.327272727272,45.29090909090908,0,5106.181818181818,3396.6181818181813,302.6
2019-05-11 23:30:38,1446.2545454545455,127.05454545454545,96.58181818181816,129.96363636363634,6174.527272727272,0,116.25160484848486,302.96363636363634,1204.890909090909,109.25454545454545,0,0,2152.6045915151517,2332.781818181818,5750.963636363636,45.29090909090908,0,4884.8,3385.763636363636,302.6
2019-05-11 23:30:35,1446.2545454545455,127.05454545454545,96.58181818181816,129.96363636363634,6174.527272727272,0,110.2588775757576,302.96363636363634,1204.890909090909,109.25454545454545,0,0,2043.6918642424246,2254.2260496969698,5750.963636363636,45.29090909090908,0,4884.8,3385.763636363636,302.6
2019-05-11 23:30:32,1394.1454545454544,127.05454545454545,96.58181818181816,129.96363636363634,6154.290909090909,0,114.25402909090911,243.94749212121212,1280.8,109.25454545454545,0,0,1983.2484484848487,2088.867095757576,5567.036363636363,45.29090909090908,0,4741.945454545454,3186.3818181818183,199.46536533333335
2019-05-11 23:30:29,1300.5636363636363,132.04524800000002,96.58181818181816,129.96363636363634,6125.018181818182,0,118.24918060606062,252.47658303030303,1355.2181818181816,111.543064,0,0,1738.581818181818,1877.630747878788,5189.454545454545,45.29090909090908,0,4701.981818181817,2741.672727272727,209.47040592592595
2019-05-11 23:30:26,1300.5636363636363,125.05724800000002,96.83421866666667,130.30327466666668,6125.018181818182,0,112.25645333333334,239.68294666666668,1304.8666533333335,105.534064,0,0,1664.640586666667,1782.5752933333335,5114.367866666667,45.409269333333334,0,4655.415906666666,2683.5517866666664,197.31262814814815
2019-05-11 23:30:23,995.4230000000001,131.18805333333336,0,0,5738.6297,0,116.888432,249.57157466666666,1111.6723226666666,110.58340444444447,0,0,1322.9039053333333,1502.364352,4707.640132,0,0,4218.484473333334,2321.099312,208.2992066666667
2019-05-11 23:30:20,941.7980000000001,123.4236088888889,0,0,5438.5547,0,110.296432,235.49857466666666,1050.9863226666669,0,0,0,1250.3469053333333,1417.7523520000002,4456.473132,0,0,3994.7694733333333,2196.7273120000004,194.6217066666667
2019-05-11 23:30:17,803.6573925925927,130.11656,0,0,4947.901349629629,0,61.13386518518519,246.02100888888893,843.1366800000002,0,0,0,946.0915822222222,1246.632514074074,4134.239256296297,0,0,3722.3197555555557,1964.8400755555558,206.79337904761906
2019-05-11 23:30:14,828.0894933333333,138.72178285714287,0,0,4564.273395,0,64.402265,258.8610533333333,689.1432266666668,0,0,0,902.7119366666668,1192.6931316666667,3803.852061666667,0,0,3364.437976666667,1846.3398650000001,0.30573333333333336
2019-05-11 23:30:11,774.8794933333334,128.73892571428573,0,0,4282.809644999999,0,60.031015000000004,241.29105333333334,644.7832266666667,0,0,0,843.9044366666666,1111.8718816666667,3562.888311666667,0,0,3153.140476666667,1728.868615,0.28073333333333333
2019-05-11 23:30:08,776.6951695238096,0,0,0,3853.0196114285714,0,0,107.70227238095238,614.0617980952381,0,0,0,753.4690895238095,1005.9579333333334,3135.9194514285714,0,0,2863.8439866666668,1518.0572552380954,0.30688
2019-05-11 23:30:05,719.4280266666666,0,0,0,3583.2081828571436,0,0,99.24655809523809,568.6303695238096,0,0,0,697.1462323809525,927.1079333333334,2909.568022857143,0,0,2658.673986666667,1407.9186838095238,0.27688
2019-05-11 23:30:02,556.0486400000001,0,0,0,3334.017511111111,0,0,73.11554444444445,320.70321111111116,0,0,0,534.5544377777777,920.7703444444446,2538.8202044444447,0,0,2487.873617777778,1229.2350000000001,0.3086
2019-05-11 23:29:59,422.0630346666667,0,0,0,3047.502077333333,0,0,79.55531999999998,255.7496853333333,0,0,0,383.600904,789.8784506666667,2270.0480666666667,0,0,2226.987829333333,1129.7464480000003,0
2019-05-11 23:29:56,382.10503466666665,0,0,0,2777.288077333333,0,0,71.38532000000001,233.13768533333334,0,0,0,347.926904,708.9244506666666,2062.8980666666666,0,0,2024.0118293333333,1025.558448,0
2019-05-11 23:29:53,355.41488666666663,0,0,0,2415.0254466666665,0,0,78.96383666666667,242.16184666666666,0,0,0,209.6730566666666,508.32809999999995,1800.8698000000002,0,0,1761.3769700000003,878.0629933333333,0
2019-05-11 23:29:50,313.90738666666664,0,0,0,2156.7204466666667,0,0,68.75633666666666,215.45684666666665,0,0,0,187.27055666666666,442.8530999999999,1600.8198,0,0,1566.11947,779.4779933333334,0
2019-05-11 23:29:47,161.98848888888887,0,0,0,1892.619271111111,0,0,78.04289333333332,229.7452266666667,0,0,0,160.59492888888886,346.18188000000004,1254.595408888889,0,0,1228.139502222222,632.0122311111111,0
2019-05-11 23:29:44,239.45454545454544,53.76363636363636,0,0,1400.2,42.563636363636355,0.01818181818181818,74.3090909090909,190.0181818181818,0,33.72727272727273,16.69090909090909,43.781818181818174,118.39999999999999,849.2181818181817,0,0,843.6727272727272,403.2,37.272727272727266
2019-05-11 23:29:41,239.45454545454544,53.76363636363636,0,0,1400.2,42.563636363636355,0.01818181818181818,74.3090909090909,190.0181818181818,0,33.72727272727273,16.69090909090909,43.781818181818174,118.39999999999999,849.2181818181817,0,0,843.6727272727272,403.2,37.272727272727266
2019-05-11 23:29:38,214.16363636363633,53.76363636363636,0,0,914.5636363636363,42.563636363636355,0.01818181818181818,0.07272727272727272,113.58181818181816,0,33.72727272727273,16.69090909090909,41.25454545454545,3.8727272727272726,550.3636363636363,0,0,582.4,246.59999999999997,0
2019-05-11 23:29:35,214.16363636363633,53.76363636363636,0,0,914.5636363636363,42.563636363636355,0.01818181818181818,0.07272727272727272,113.58181818181816,0,33.72727272727273,16.69090909090909,41.25454545454545,3.8727272727272726,550.3636363636363,0,0,582.4,246.59999999999997,0
2019-05-11 23:29:32,145.76363636363638,0,0,0,481.8181818181818,0,0.01818181818181818,0.07272727272727272,39,0,0,0,39.836363636363636,2.454545454545454,277.76363636363635,0,0,275.09090909090907,131.85454545454544,0
2019-05-11 23:29:29,33.266799999999996,0,0,0,41.893786666666664,0,0,0,0,0,0,0,0,0,0,0,0,0,8.525253333333332,0
2019-05-11 23:29:26,38.716800000000006,0,0,0,48.75712,0,0,0,0,0,0,0,0,0,0,0,0,0,9.92192,0
2019-05-11 23:29:23,39.101800000000004,0,0,0,54.2968,0,0,0,0,0,0,0,0,0,0,0,0,0,13.472900000000001,0
