timestamp,accept,bind,clone,close,connect,dup,exit,fcntl,futex,getpid,getsockname,getsockopt,ioctl,list,lseek,madvise,mmap,mprotect,munmap,newfstat,newlstat,newstat,open,poll,read,recvfrom,recvmsg,select,sendto,setsockopt,shutdown,socket,write
2019-05-08 23:25:50,94.16454666666667,3.953473333333333,48.71594,8.887146666666666,44.63177333333333,41.91988666666666,15.58518,13.951513333333333,140.75671999999997,21.98915333333333,39.63275333333333,33.196106666666665,6.600013333333333,38.68522666666666,0,40.776320000000005,0,0,0,45.21989333333333,0,202.01922,6.501993333333333,30.549566666666667,42.540679999999995,16.205973333333333,37.93373999999999,55.544666666666664,7.74358,53.910999999999994,41.266420000000004,9.21388,18.689146666666666
2019-05-08 23:25:47,88.14177,51.78409,105.97922333333332,12.183236666666666,58.59048666666667,31.706286666666664,44.44427666666666,59.166576666666664,206.30423000000002,40.66768666666667,39.94224,64.58609,20.50453666666667,28.29242,0,43.91086,0,0,0,87.86439333333333,0,253.99168,38.085950000000004,28.847173333333334,75.29709666666666,57.22494,32.13302,78.36957666666667,21.806073333333334,116.15681333333333,36.656393333333334,10.924373333333333,23.662363333333335
2019-05-08 23:25:44,108.79677,63.919090000000004,130.81422333333333,15.038236666666668,72.32048666666667,39.13628666666667,54.859276666666666,73.03157666666668,254.64923000000002,50.19768666666667,49.30224,79.72109,25.309536666666666,34.92242,0,54.200860000000006,0,1.6663400000000002,0,108.45439333333334,0,313.51168,47.01095,35.607173333333336,92.94209666666667,70.63494,39.663019999999996,96.73457666666667,26.916073333333333,143.37681333333333,45.24639333333334,13.484373333333334,29.207363333333333
2019-05-08 23:25:41,111.60031555555557,59.12184444444445,107.23407333333334,16.10704666666667,68.9824488888889,34.82548222222223,47.17212888888889,61.67056,292.5800111111111,42.241826666666675,64.72066222222222,65.55630666666667,29.83250666666667,52.79183777777778,0,44.81143333333333,0,3.1364900000000002,0,111.62120666666668,0,436.97937111111116,102.38733555555557,31.608251111111112,77.52691333333334,92.58940444444445,45.14569111111111,164.05789555555558,70.77908444444445,197.65080222222224,38.669446666666666,22.269924444444445,28.579040000000003
2019-05-08 23:25:38,129.4069822222222,68.55517777777777,124.34407333333334,18.67704666666667,79.98911555555556,40.38214888888889,54.698795555555556,71.51056,339.26334444444444,48.98182666666666,75.04732888888888,76.01630666666667,34.592506666666665,61.21517111111111,0,51.96143333333334,0,3.87149,0,129.43120666666667,0,506.70270444444446,118.72400222222223,36.651584444444445,89.89691333333333,107.36273777777778,52.349024444444446,190.23456222222222,82.07241777777777,229.1874688888889,44.83944666666667,25.823257777777776,33.13904
2019-05-08 23:25:35,151.602225,74.13731166666666,139.22189333333333,84.512815,96.00440833333333,67.31676166666666,58.2847,101.46084833333333,420.7865983333333,113.30380333333332,74.65401999999999,109.70751333333332,61.860321666666664,86.57964833333334,0,70.08631833333334,0,4.031984444444444,0,138.5398383333333,0,627.5732733333333,131.28525333333334,90.96133499999999,81.78459500000001,140.00729,47.30981499999999,166.02872166666666,94.08225333333333,228.8811233333333,41.398671666666665,37.016985,103.27966166666667
2019-05-08 23:25:32,208.36672266666665,100.77298266666666,149.81571066666666,92.469452,112.20887199999999,84.36980266666666,60.274736,107.816156,457.9916133333333,137.49015733333331,92.09875866666667,121.47620533333333,83.38746533333332,81.94176133333333,0,86.03792266666666,0,4.675317777777778,0,154.912744,0,664.1712453333333,146.92430266666668,87.409488,141.08588266666666,149.14846266666666,51.4337,199.17352799999998,95.00870133333333,273.08977866666663,40.73919733333333,42.314644,148.74069999999998
2019-05-08 23:25:29,230.85072266666668,111.64698266666667,165.98171066666666,102.44745200000001,124.31687200000002,93.47380266666667,66.77873600000001,119.450156,507.4116133333334,152.32615733333336,102.03675866666667,134.58420533333336,92.38546533333333,90.78376133333335,0,95.32192266666668,0,3.9889883333333334,0,171.628744,0,735.8392453333333,162.77830266666666,96.84148800000001,156.30988266666665,165.24246266666668,56.983700000000006,220.66552800000002,105.26070133333334,302.55777866666665,45.13519733333333,46.880644,164.79070000000002
2019-05-08 23:25:26,237.25248222222223,103.47167777777778,184.10822666666667,105.93171222222222,116.95492,108.3166311111111,84.63645222222223,122.08155666666667,508.3069644444444,150.49401555555556,99.3966588888889,136.52252222222222,107.6405911111111,94.40147444444445,0,88.73025000000001,0,3.5771906666666666,0,181.23505666666668,0,799.4736366666667,155.95867222222222,112.24141888888889,146.3814388888889,157.59243555555557,63.99845333333334,267.26114666666666,107.07722444444445,289.40145666666666,48.16785,50.15841222222222,155.45164222222223
2019-05-08 23:25:23,258.30914888888884,112.65501111111111,200.44822666666667,115.33337888888887,127.33492,117.92996444444444,92.14811888888887,132.91655666666665,553.4202977777778,163.8506822222222,108.21832555555555,148.63918888888887,117.19392444444443,102.77980777777776,0,96.60525,0,3.963190666666667,0,197.32005666666663,0,870.4286366666666,169.80033888888886,122.20308555555555,159.37310555555553,171.5791022222222,69.67845333333334,290.9811466666667,116.58055777777777,315.08645666666666,52.44285,54.610078888888886,169.2483088888889
