2022-05-18 01:10:56,329 INFO     round 1 started
2022-05-18 01:11:56,804 INFO     round 1 finished
2022-05-18 01:11:56,805 INFO     sc: 58, fc: 0, response_time: 0.024898
2022-05-18 01:11:57,806 INFO     round 2 started
2022-05-18 01:12:58,679 INFO     round 2 finished
2022-05-18 01:12:58,679 INFO     sc: 59, fc: 0, response_time: 0.014445
2022-05-18 01:12:59,680 INFO     round 3 started
2022-05-18 01:14:00,486 INFO     round 3 finished
2022-05-18 01:14:00,486 INFO     sc: 59, fc: 0, response_time: 0.013390
2022-05-18 01:14:01,488 INFO     round 4 started
2022-05-18 01:15:02,302 INFO     round 4 finished
2022-05-18 01:15:02,303 INFO     sc: 59, fc: 0, response_time: 0.013204
2022-05-18 01:15:03,304 INFO     round 5 started
2022-05-18 01:16:04,056 INFO     round 5 finished
2022-05-18 01:16:04,056 INFO     sc: 59, fc: 0, response_time: 0.013096
2022-05-18 01:16:05,057 INFO     round 6 started
2022-05-18 01:17:05,745 INFO     round 6 finished
2022-05-18 01:17:05,745 INFO     sc: 59, fc: 0, response_time: 0.011616
2022-05-18 01:17:06,747 INFO     round 7 started
2022-05-18 01:18:07,539 INFO     round 7 finished
2022-05-18 01:18:07,539 INFO     sc: 59, fc: 0, response_time: 0.012738
2022-05-18 01:18:08,541 INFO     round 8 started
2022-05-18 01:19:09,223 INFO     round 8 finished
2022-05-18 01:19:09,224 INFO     sc: 59, fc: 0, response_time: 0.011726
2022-05-18 01:19:10,225 INFO     round 9 started
2022-05-18 01:20:10,892 INFO     round 9 finished
2022-05-18 01:20:10,892 INFO     sc: 59, fc: 0, response_time: 0.011609
2022-05-18 01:20:11,893 INFO     round 10 started
2022-05-18 01:21:12,563 INFO     round 10 finished
2022-05-18 01:21:12,563 INFO     sc: 59, fc: 0, response_time: 0.011749
2022-05-18 01:21:13,564 INFO     done!
2022-05-18 01:21:13,565 INFO     0.01384730298071303
2022-05-18 01:21:13,565 INFO     [58, 59, 59, 59, 59, 59, 59, 59, 59, 59]
2022-05-18 01:21:13,565 INFO     [0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
