timestamp,accept,brk,clone,close,connect,create,ctl,dup2,exit,fcntl,fsync,ftruncate,futex,getaffinity,getpid,getsockname,gettid,ioctl,list,lseek,madvise,mmap,mprotect,munmap,newfstat,newstat,open,pipe,poll,pread64,pwrite64,read,recvfrom,rename,sendto,setsockopt,sigprocmask,socket,syscall,unlink,wait,write,yield
2019-05-12 00:42:44,3598.509090909091,0,0,87.41818181818182,0,0,0,77.43636363636364,89.5090909090909,0,0,0,5178.254545454545,0,0,0,0,0,0,50.16363636363636,52.05454545454545,153.85454545454544,2293.3090909090906,137.8328612121212,85.49090909090908,0,90.2,0,0,2476.4363636363632,2417.5636363636363,4579.472727272727,0,0,0,0,149.63636363636363,0,0,0,4008.7999999999997,2457.763636363636,232.14545454545453
2019-05-12 00:42:41,3598.509090909091,0,0,87.41818181818182,0,0,0,77.43636363636364,89.5090909090909,0,0,0,5178.254545454545,0,0,0,0,0,0,50.16363636363636,52.05454545454545,153.85454545454544,2293.3090909090906,130.84922484848485,85.49090909090908,0,90.2,0,0,2476.4363636363632,2417.5636363636363,4579.472727272727,0,0,0,0,149.63636363636363,0,0,0,4008.7999999999997,2457.763636363636,232.14545454545453
2019-05-12 00:42:38,3888.672727272727,0,0,87.41818181818182,0,0,0,77.43636363636364,89.5090909090909,0,0,0,5961.654545454545,0,0,0,0,0,0,50.16363636363636,52.05454545454545,258.29090909090905,2586.054545454545,135.50498242424243,85.49090909090908,0,90.2,0,0,3047.109090909091,2749.4,5549.381818181818,0,0,0,0,149.63636363636363,0,0,0,4849.10909090909,3057.672727272727,397.07272727272726
2019-05-12 00:42:35,3888.672727272727,0,0,87.41818181818182,0,0,0,77.43636363636364,89.5090909090909,0,0,0,5961.654545454545,0,0,0,0,0,0,50.16363636363636,52.05454545454545,258.29090909090905,2586.054545454545,128.52134606060605,85.49090909090908,0,90.2,0,0,3047.109090909091,2749.4,5549.381818181818,0,0,0,0,149.63636363636363,0,0,0,4849.10909090909,3057.672727272727,397.07272727272726
2019-05-12 00:42:32,4119.127272727273,0,0,87.41818181818182,0,0,0,77.43636363636364,89.5090909090909,0,0,0,6555.436363636362,0,0,0,0,0,0,50.16363636363636,52.05454545454545,258.29090909090905,2691.6545454545453,133.17710363636363,85.49090909090908,0,90.2,0,0,3438.8363636363633,3121.454545454545,6258.563636363636,0,0,0,0,149.63636363636363,0,0,0,5433.836363636363,3409.3999999999996,397.07272727272726
2019-05-12 00:42:29,4656.236363636363,0,0,87.41818181818182,0,0,0,77.43636363636364,89.5090909090909,0,0,0,7044.8727272727265,0,0,0,0,0,0,50.16363636363636,52.05454545454545,293.6727272727273,2945.6181818181813,137.8328612121212,85.49090909090908,0,90.2,0,0,3712.690909090909,3426.7999999999997,7005.072727272726,0,0,0,0,149.63636363636363,0,0,0,5973.618181818181,3835.4363636363632,458.96363636363634
2019-05-12 00:42:26,4656.236363636363,0,0,87.41818181818182,0,0,0,77.43636363636364,89.5090909090909,0,0,0,7044.8727272727265,0,0,0,0,0,0,50.16363636363636,52.05454545454545,293.6727272727273,2945.6181818181813,130.84922484848485,85.49090909090908,0,90.2,0,0,3712.690909090909,3426.7999999999997,7005.072727272726,0,0,0,0,149.63636363636363,0,0,0,5973.618181818181,3835.4363636363632,458.96363636363634
2019-05-12 00:42:23,4912.636363636364,0,0,87.41818181818182,0,0,0,77.43636363636364,89.5090909090909,0,0,0,7677.254545454545,0,0,0,0,0,0,50.16363636363636,52.05454545454545,293.6727272727273,3211.3454545454542,135.50498242424243,85.49090909090908,0,90.2,0,0,4299.799999999999,3840.636363636363,7823.2363636363625,0,0,0,0,149.63636363636363,0,0,0,6957.199999999999,4357.254545454545,458.96363636363634
2019-05-12 00:42:20,4912.636363636364,0,0,87.41818181818182,0,0,0,77.43636363636364,89.5090909090909,0,0,0,7677.254545454545,0,0,0,0,0,0,50.16363636363636,52.05454545454545,293.6727272727273,3211.3454545454542,128.52134606060605,85.49090909090908,0,90.2,0,0,4299.799999999999,3840.636363636363,7823.2363636363625,0,0,0,0,149.63636363636363,0,0,0,6957.199999999999,4357.254545454545,458.96363636363634
2019-05-12 00:42:17,4926.545454545454,0,0,87.41818181818182,0,0,0,77.43636363636364,89.5090909090909,0,0,0,8094.218181818182,0,0,0,0,0,0,50.16363636363636,52.05454545454545,293.6727272727273,3435.5272727272727,133.17710363636363,85.49090909090908,0,90.2,0,0,4724.727272727273,4325.145454545454,8605.254545454545,0,0,0,0,149.63636363636363,0,0,0,7493.199999999999,4785.618181818181,458.96363636363634
2019-05-12 00:42:14,4827.96676424065,0,0,0,0,0,0,0,0,0,0,0,8041.108343484664,0,0,0,0,0,0,0,0,210.14163378847658,3189.378374938637,0,0,0,0,0,0,4472.100507263504,4211.432519408738,8549.480918528754,0,0,0,0,0,0,0,0,7423.01049071835,4758.113488845657,562.1352339048382
2019-05-12 00:42:11,4827.96676424065,0,0,0,0,0,0,0,0,0,0,0,8041.108343484664,0,0,0,0,0,0,0,0,210.14163378847658,3189.378374938637,0,0,0,0,0,0,4472.100507263504,4211.432519408738,8549.480918528754,0,0,0,0,0,0,0,0,7423.01049071835,4758.113488845657,562.1352339048382
2019-05-12 00:42:08,5058.927272727273,0,0,0,0,0,0,0,0,0,0,0,8377.927272727273,0,0,0,0,0,0,0,0,360.29090909090905,3304.2363636363634,0,0,0,0,0,0,4792.418181818181,4496,8725.963636363635,0,0,0,0,0,0,0,0,7802.6909090909085,4978.236363636363,562.1454545454545
2019-05-12 00:42:05,5058.927272727273,0,0,0,0,0,0,0,0,0,0,0,8377.927272727273,0,0,0,0,0,0,0,0,360.29090909090905,3304.2363636363634,0,0,0,0,0,0,4792.418181818181,4496,8725.963636363635,0,0,0,0,0,0,0,0,7802.6909090909085,4978.236363636363,562.1454545454545
2019-05-12 00:42:02,5350.70909090909,0,0,0,0,0,0,0,0,0,0,0,7990.836363636363,0,0,0,0,0,0,0,0,360.29090909090905,2912.981818181818,0,0,0,0,0,0,4696.8727272727265,4446.163636363636,8565.036363636364,0,0,0,0,0,0,0,0,7849.199999999999,5007.327272727272,671.0909090909091
2019-05-12 00:41:59,4964.1454545454535,0,0,0,0,0,0,0,0,0,0,0,8078.309090909091,0,0,0,0,0,0,0,0,360.29090909090905,2808.6545454545453,0,0,0,0,0,0,4750.672727272727,4392.945454545454,8559.127272727272,0,0,0,0,0,0,0,0,7759.527272727272,4772.490909090909,741.7090909090908
2019-05-12 00:41:56,4964.1454545454535,0,0,0,0,0,0,0,0,0,0,0,8078.309090909091,0,0,0,0,0,0,0,0,360.29090909090905,2808.6545454545453,0,0,0,0,0,0,4750.672727272727,4392.945454545454,8559.127272727272,0,0,0,0,0,0,0,0,7759.527272727272,4772.490909090909,741.7090909090908
