timestamp,accept,brk,clone,close,connect,dup2,exit,fsync,ftruncate,futex,getaffinity,getpid,getsockname,gettid,ioctl,list,lseek,madvise,mmap,mprotect,munmap,newfstat,newstat,open,poll,pread64,pwrite64,read,recvfrom,rename,sendto,setsockopt,sigprocmask,socket,syscall,unlink,wait,write,yield
2019-05-11 22:00:47,14.128124444444445,0,0,0,0,0,0,0,0,32.25094222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.893804444444445,0
2019-05-11 22:00:44,18.921573333333335,0,0,0,0,0,0,0,0,40.11606666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.578293333333333,0
2019-05-11 22:00:41,21.356573333333337,0,0,0,0,0,0,0,0,45.27856666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.068293333333335,0
2019-05-11 22:00:38,24.094464000000002,0,0,0,0,0,0,0,0,51.43278933333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.320405333333332,0
2019-05-11 22:00:35,26.560464,0,0,0,0,0,0,0,0,56.69678933333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.88840533333333,0
2019-05-11 22:00:32,29.917111111111108,0,0,0,0,0,0,0,0,62.83574222222221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.61727111111111,0
2019-05-11 22:00:29,82.00592380952381,0,0,0,0,0,0,0,0,67.39263238095238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.213961904761895,0
2019-05-11 22:00:26,88.42735238095239,0,0,0,0,0,0,0,0,72.66977523809524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.049676190476184,0
2019-05-11 22:00:23,295.0256033333333,0,0,0,0,0,0,0,0,253.83390666666665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102.67459666666666,0
2019-05-11 22:00:20,314.9993533333333,0,0,0,0,0,0,0,0,271.0189066666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109.62584666666665,0
2019-05-11 22:00:17,514.207274074074,0,0,0,0,0,0,0,0,439.8014162962963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171.37757925925925,0
2019-05-11 22:00:14,699.4356693333333,0,0,0,0,0,0,0,0,601.7147733333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208.52100266666665,0
2019-05-11 22:00:11,738.7946693333332,0,0,0,0,0,0,0,0,635.5747733333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220.25500266666666,0
2019-05-11 22:00:08,926.3454545454546,0,0,0,0,0,0,0,0,825.4181818181818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277.94545454545454,0
2019-05-11 22:00:05,926.3454545454546,0,0,0,0,0,0,0,0,825.4181818181818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277.94545454545454,0
