timestamp,accept,brk,clone,close,connect,create,ctl,dup2,exit,fcntl,futex,getaffinity,getsockname,gettid,ioctl,list,lseek,madvise,mmap,mprotect,munmap,newfstat,newstat,open,pipe,poll,pread64,pwrite64,read,recvfrom,sendto,sigprocmask,socket,syscall,wait,write,yield
2019-05-11 11:33:05,4985.636363636364,0,0,0,0,0,0,0,0,0,7980.290909090909,0,0,0,0,0,0,0,335.6363636363636,2834.9454545454546,186.65233454545458,0,0,0,0,0,4711.963636363636,4304.618181818181,8436.145454545454,0,0,0,0,0,7246.545454545454,5531.090909090909,543.0909090909091
2019-05-11 11:33:02,4961.290909090909,0,0,0,0,0,0,0,0,0,8245.963636363635,0,0,0,0,0,0,0,238.9090909090909,2727.2,0,0,0,0,0,0,5077.236363636363,4428.10909090909,8430.527272727273,0,0,0,0,0,7417.854545454545,5738.90909090909,670.3090909090909
2019-05-11 11:32:59,5086.618181818181,0,0,0,0,0,0,0,0,0,8216.254545454545,0,0,0,0,0,0,0,200.4,2855.854545454545,0,0,0,0,0,0,5138.2,4302.7818181818175,8409.127272727272,0,0,0,0,0,7360.818181818181,5741.8727272727265,669.7090909090908
2019-05-11 11:32:56,5086.618181818181,0,0,0,0,0,0,0,0,0,8216.254545454545,0,0,0,0,0,0,0,200.4,2855.854545454545,0,0,0,0,0,0,5138.2,4302.7818181818175,8409.127272727272,0,0,0,0,0,7360.818181818181,5741.8727272727265,669.7090909090908
2019-05-11 11:32:53,5330.1454545454535,0,0,0,0,0,0,0,0,0,8343.654545454545,0,0,0,0,0,0,113.72727272727272,83.6,2948.6181818181813,0,0,0,0,0,0,5309.818181818181,4279.727272727273,8445.89090909091,0,0,0,0,0,7388.2363636363625,5616.854545454545,677.7454545454545
2019-05-11 11:32:50,5330.1454545454535,0,0,0,0,0,0,0,0,0,8343.654545454545,0,0,0,0,0,0,113.72727272727272,83.6,2948.6181818181813,0,0,0,0,0,0,5309.818181818181,4279.727272727273,8445.89090909091,0,0,0,0,0,7388.2363636363625,5616.854545454545,677.7454545454545
2019-05-11 11:32:47,5277.381818181818,0,0,0,0,0,0,0,0,0,7900.181818181818,0,0,0,0,0,0,113.72727272727272,83.6,2715.7454545454543,0,0,0,0,0,0,5249.418181818181,3998.163636363636,8434.072727272727,0,0,0,0,0,7179.309090909091,5416.636363636363,677.7454545454545
2019-05-11 11:32:44,5191.527272727272,0,0,0,0,0,0,0,0,0,7849.199999999999,0,0,0,0,0,0,113.72727272727272,83.6,2766.3454545454542,0,0,0,0,0,0,5207.90909090909,3991.3090909090906,8212.10909090909,0,0,0,0,0,6884.70909090909,5407.581818181818,470.0545454545454
2019-05-11 11:32:41,5191.527272727272,0,0,0,0,0,0,0,0,0,7849.199999999999,0,0,0,0,0,0,113.72727272727272,83.6,2766.3454545454542,0,0,0,0,0,0,5207.90909090909,3991.3090909090906,8212.10909090909,0,0,0,0,0,6884.70909090909,5407.581818181818,470.0545454545454
2019-05-11 11:32:38,5242.968053964618,0,0,0,0,0,0,0,0,0,7917.50759104711,0,0,0,0,0,0,113.72934053346425,283.3869706721941,2613.665703012782,0,0,0,0,0,0,5080.601465481191,3790.123456790124,7729.649629993273,0,0,0,0,0,6590.86528845979,5303.241877125039,651.1027473226786
2019-05-11 11:32:35,5242.968053964618,0,0,0,0,0,0,0,0,0,7917.50759104711,0,0,0,0,0,0,113.72934053346425,283.3869706721941,2613.665703012782,0,0,0,0,0,0,5080.601465481191,3790.123456790124,7729.649629993273,0,0,0,0,0,6590.86528845979,5303.241877125039,651.1027473226786
2019-05-11 11:32:32,5010.563636363636,0,0,0,0,0,0,0,0,0,7985.018181818182,0,0,0,0,0,0,113.72727272727272,208.3272727272727,2294.818181818182,0,0,0,0,0,0,5363.745454545454,3752.109090909091,7527.50909090909,0,0,0,0,0,6270.581818181818,5433.581818181818,493.4363636363636
2019-05-11 11:32:29,4764.490909090909,0,0,0,0,0,0,0,0,0,7816.072727272726,0,0,0,0,0,292.56363636363636,113.72727272727272,208.3272727272727,2452.4363636363632,0,0,0,0,0,0,5136.018181818182,3773.981818181818,7441.90909090909,0,0,0,0,0,6317.927272727273,5380.654545454545,493.4363636363636
2019-05-11 11:32:26,4764.490909090909,0,0,0,0,0,0,0,0,0,7816.072727272726,0,0,0,0,0,292.56363636363636,113.72727272727272,208.3272727272727,2452.4363636363632,0,0,0,0,0,0,5136.018181818182,3773.981818181818,7441.90909090909,0,0,0,0,0,6317.927272727273,5380.654545454545,493.4363636363636
2019-05-11 11:32:23,4744.427070075276,0,0,0,0,0,0,0,0,0,7615.386014036875,0,0,0,0,0,292.5742754281974,113.73140841485146,208.33484853994693,2441.706971162588,0,0,0,0,0,0,4887.777737372268,3926.03367395178,7430.470198916325,0,0,0,0,0,6296.047128986509,5433.579402887378,596.5489654169244
2019-05-11 11:32:20,4744.427070075276,0,0,0,0,0,0,0,0,0,7615.386014036875,0,0,0,0,0,292.5742754281974,113.73140841485146,208.33484853994693,2441.706971162588,0,0,0,0,0,0,4887.777737372268,3926.03367395178,7430.470198916325,0,0,0,0,0,6296.047128986509,5433.579402887378,596.5489654169244
2019-05-11 11:32:17,4723.618181818181,0,0,0,0,0,0,0,0,0,7646.6909090909085,0,0,0,0,0,292.56363636363636,113.72727272727272,208.3272727272727,2232.5636363636363,0,0,0,0,0,0,4889.90909090909,3922.109090909091,7271.7818181818175,0,0,0,0,0,6192.618181818181,5359.272727272726,485.0363636363636
2019-05-11 11:32:14,4700.4,0,0,0,0,0,0,0,0,0,7397.981818181817,0,0,0,0,0,292.56363636363636,113.72727272727272,208.3272727272727,2057.072727272727,0,0,0,0,0,0,4685.418181818181,4092.109090909091,7355.1454545454535,0,0,0,0,0,6386.8727272727265,5448.1454545454535,485.0363636363636
2019-05-11 11:32:11,4700.4,0,0,0,0,0,0,0,0,0,7397.981818181817,0,0,0,0,0,292.56363636363636,113.72727272727272,208.3272727272727,2057.072727272727,0,0,0,0,0,0,4685.418181818181,4092.109090909091,7355.1454545454535,0,0,0,0,0,6386.8727272727265,5448.1454545454535,485.0363636363636
2019-05-11 11:32:08,4803.436363636364,0,0,0,0,0,0,0,0,0,7463.1454545454535,0,0,0,0,0,292.56363636363636,113.72727272727272,350.3818181818181,2148.6363636363635,0,0,0,0,0,0,4622.490909090909,4295.327272727272,7370.6909090909085,0,0,0,0,0,6373.090909090909,5515.345454545454,455.32727272727266
2019-05-11 11:32:05,4803.436363636364,0,0,0,0,0,0,0,0,0,7463.1454545454535,0,0,0,0,0,292.56363636363636,113.72727272727272,350.3818181818181,2148.6363636363635,0,0,0,0,0,0,4622.490909090909,4295.327272727272,7370.6909090909085,0,0,0,0,0,6373.090909090909,5515.345454545454,455.32727272727266
2019-05-11 11:32:02,4992.581818181818,0,0,0,0,0,0,0,0,0,7575.072727272726,0,0,0,0,0,292.56363636363636,113.72727272727272,350.3818181818181,1858.9818181818182,0,0,0,0,0,0,4580.472727272727,4536.236363636363,7274.599999999999,0,0,0,0,0,6369.381818181818,5632.854545454545,455.32727272727266
2019-05-11 11:31:59,4846.672727272727,0,0,0,0,0,0,0,0,0,7380.636363636363,0,0,0,0,0,292.56363636363636,0,350.3818181818181,1621.6181818181817,0,0,0,0,0,0,4491.381818181818,4667.563636363636,7144.10909090909,0,0,0,0,0,6399.8727272727265,5592.1454545454535,381.6363636363636
2019-05-11 11:31:56,4846.672727272727,0,0,0,0,0,0,0,0,0,7380.636363636363,0,0,0,0,0,292.56363636363636,0,350.3818181818181,1621.6181818181817,0,0,0,0,0,0,4491.381818181818,4667.563636363636,7144.10909090909,0,0,0,0,0,6399.8727272727265,5592.1454545454535,381.6363636363636
2019-05-11 11:31:53,4882.181818181818,0,0,138.89090909090908,0,0,0,25.94545454545454,0,0,7592.199999999999,0,0,0,0,0,431.6909090909091,0,350.3818181818181,1504.7818181818182,0,0,0,0,0,0,4777.327272727272,4669.2,6984.545454545454,0,0,0,0,0,6413.963636363636,5590.2,561.7636363636362
2019-05-11 11:31:50,4882.181818181818,0,0,138.89090909090908,0,0,0,25.94545454545454,0,0,7592.199999999999,0,0,0,0,0,429.3526315151515,0,350.3818181818181,1504.7818181818182,0,0,0,0,0,0,4777.327272727272,4669.2,6984.545454545454,0,0,0,0,0,6413.963636363636,5590.2,561.7636363636362
2019-05-11 11:31:47,5026.381818181818,0,0,138.89090909090908,0,0,0,25.94545454545454,0,0,7692.90909090909,0,0,0,0,0,431.6909090909091,0,350.3818181818181,1243.6909090909091,0,0,0,0,0,0,4812.272727272726,4747.527272727272,7287.127272727273,0,0,0,0,0,6446.527272727272,5555.254545454545,561.7636363636362
2019-05-11 11:31:44,5064.453373575026,0,0,138.8883838475664,0,0,0,25.94498281849421,0,0,7509.6452791767415,0,0,0,0,0,431.68306030799437,0,150.59726186796604,877.7476773149579,0,0,0,0,0,0,4726.368611479791,4714.932455773532,7314.248831839421,0,0,0,0,0,6481.500336357521,5494.463737022963,380.7203505390811
2019-05-11 11:31:41,5064.453373575026,0,0,138.8883838475664,0,0,0,25.94498281849421,0,0,7509.6452791767415,0,0,0,0,0,431.68306030799437,0,150.59726186796604,877.7476773149579,0,0,0,0,0,0,4726.368611479791,4714.932455773532,7314.248831839421,0,0,0,0,0,6481.500336357521,5494.463737022963,380.7203505390811
2019-05-11 11:31:38,4926.563636363636,0,0,138.89090909090908,0,0,0,25.94545454545454,0,0,7350.672727272727,0,0,0,0,0,431.6909090909091,0,188.6181818181818,878.8363636363636,0,0,0,0,0,0,4386.654545454545,4764.10909090909,7405.763636363637,0,0,0,0,0,6690.945454545454,5280.836363636364,508.6363636363636
2019-05-11 11:31:35,4926.563636363636,0,0,138.89090909090908,0,0,0,25.94545454545454,0,0,7350.672727272727,0,0,0,0,0,429.3526315151515,0,188.6181818181818,878.8363636363636,0,0,0,0,0,0,4386.654545454545,4764.10909090909,7405.763636363637,0,0,0,0,0,6690.945454545454,5280.836363636364,508.6363636363636
2019-05-11 11:31:32,4843.854545454545,0,0,138.89090909090908,0,0,0,25.94545454545454,0,0,7386.7818181818175,0,0,0,0,0,139.1272727272727,0,188.6181818181818,942.9999999999999,0,0,0,0,0,0,4339.327272727272,4586.8,7224.345454545454,0,0,0,0,0,6501.218181818182,5198.290909090909,508.6363636363636
2019-05-11 11:31:29,4660.466892113013,0,0,138.88585869604742,0,0,0,25.94451110868696,0,0,7510.745063815862,0,0,0,0,0,139.12221373768227,0,257.0997418275699,782.2261008690592,0,0,0,0,0,0,4421.439220391986,4337.242282098833,6914.894003854405,0,0,0,0,0,6478.837133195156,5176.229955274353,405.53070797425545
2019-05-11 11:31:26,4660.466892113013,0,0,138.88585869604742,0,0,0,25.94451110868696,0,0,7510.745063815862,0,0,0,0,0,139.12221373768227,0,257.0997418275699,782.2261008690592,0,0,0,0,0,0,4421.439220391986,4337.242282098833,6914.894003854405,0,0,0,0,0,6478.837133195156,5176.229955274353,405.53070797425545
2019-05-11 11:31:23,4380.636363636364,0,0,138.89090909090908,0,0,0,25.94545454545454,0,0,7390.70909090909,0,0,0,0,0,139.1272727272727,0,257.1090909090909,882.290909090909,0,0,0,0,0,0,4020.9999999999995,4134.290909090909,6594.090909090909,0,0,0,0,0,6176.472727272727,4992.163636363636,430.6363636363636
2019-05-11 11:31:20,4380.636363636364,0,0,138.89090909090908,0,0,0,25.94545454545454,0,0,7390.70909090909,0,0,0,0,0,139.1272727272727,0,257.1090909090909,882.290909090909,0,0,0,0,0,0,4020.9999999999995,4134.290909090909,6594.090909090909,0,0,0,0,0,6176.472727272727,4992.163636363636,430.6363636363636
2019-05-11 11:31:17,4319.272727272727,0,0,138.89090909090908,0,0,0,25.94545454545454,0,0,7273.218181818182,0,0,0,0,0,139.1272727272727,0,351.49090909090904,1021.0181818181817,0,0,0,0,0,0,4104.799999999999,3912.690909090909,6419.218181818182,0,0,0,0,0,5915.890909090909,4876.254545454545,430.6363636363636
2019-05-11 11:31:14,4278.290909090909,0,0,138.89090909090908,0,0,0,25.94545454545454,0,0,7126.618181818181,0,0,0,0,0,139.1272727272727,0,200.89090909090908,948.1090909090908,0,0,0,0,0,0,3982.5272727272727,3813.4363636363632,6527.218181818182,0,0,0,0,0,5883.963636363636,4612.472727272727,333.1272727272727
2019-05-11 11:31:11,4278.290909090909,0,0,138.89090909090908,0,0,0,25.94545454545454,0,0,7126.618181818181,0,0,0,0,0,139.1272727272727,0,200.89090909090908,948.1090909090908,0,0,0,0,0,0,3982.5272727272727,3813.4363636363632,6527.218181818182,0,0,0,0,0,5883.963636363636,4612.472727272727,333.1272727272727
2019-05-11 11:31:08,4310.163636363636,0,0,138.89090909090908,0,0,0,25.94545454545454,0,0,7104.454545454545,0,0,0,0,0,139.1272727272727,0,200.89090909090908,948.1090909090908,0,0,0,0,0,0,4064.1272727272726,3882.1454545454544,6621.10909090909,0,0,0,0,0,5888.054545454545,4633.181818181818,333.1272727272727
2019-05-11 11:31:05,4310.163636363636,0,0,138.89090909090908,0,0,0,25.94545454545454,0,0,7104.454545454545,0,0,0,0,0,139.1272727272727,0,200.89090909090908,948.1090909090908,0,0,0,0,0,0,4064.1272727272726,3882.1454545454544,6621.10909090909,0,0,0,0,0,5888.054545454545,4633.181818181818,333.1272727272727
2019-05-11 11:31:02,4128.727272727273,0,0,138.89090909090908,0,0,0,25.94545454545454,0,0,7076.090909090909,0,0,0,0,0,139.1272727272727,0,319.8363636363636,1107.6727272727271,0,0,0,0,0,0,3917.3090909090906,3796.254545454545,6563.218181818182,0,0,0,0,0,5707.527272727272,4524.6,412.58181818181816
2019-05-11 11:30:59,3774.472727272727,0,0,0,0,0,0,0,0,0,6766.636363636363,0,0,0,0,0,0,0,319.8363636363636,1090.2727272727273,0,0,0,0,0,0,3567.672727272727,3594.2363636363634,6565.981818181817,0,0,0,0,0,5595.254545454545,4344.054545454545,232.45454545454544
2019-05-11 11:30:56,3774.472727272727,0,0,0,0,0,0,0,0,0,6766.636363636363,0,0,0,0,0,0,0,319.8363636363636,1090.2727272727273,0,0,0,0,0,0,3567.672727272727,3594.2363636363634,6565.981818181817,0,0,0,0,0,5595.254545454545,4344.054545454545,232.45454545454544
2019-05-11 11:30:53,3466.6545454545453,0,0,0,0,0,0,0,0,0,6673.290909090909,0,0,0,0,0,0,0,319.8363636363636,1201.5636363636363,0,0,0,0,0,0,3606.5999999999995,3536.4909090909086,6441.672727272727,0,0,0,0,0,5678.963636363636,4294.50909090909,232.45454545454544
2019-05-11 11:30:50,3466.6545454545453,0,0,0,0,0,0,0,0,0,6673.290909090909,0,0,0,0,0,0,0,319.8363636363636,1201.5636363636363,0,0,0,0,0,0,3606.5999999999995,3536.4909090909086,6441.672727272727,0,0,0,0,0,5678.963636363636,4294.50909090909,232.45454545454544
2019-05-11 11:30:47,3275.7090909090907,0,0,0.0909090909090909,0,0,0,0,0,0,6681.727272727273,0,0,0,0,0,0,0,385.74545454545455,1228.8,0,0.05454545454545454,0,0.05454545454545454,0,0,3504.163636363636,3683.7454545454543,6534.272727272726,0,0,0.10909090909090909,0,0,5622.2,4248.309090909091,232.45454545454544
2019-05-11 11:30:44,3357.090909090909,0,0,238.9044593939394,0,0,0,244.84517090909094,80.46759151515151,0,6577.672727272727,0,0,0,0,0,0,165.38181818181818,419.4181818181818,1298.5272727272725,0,0.05454545454545454,0,0.05454545454545454,0,0,3477.272727272727,3589.3999999999996,6518.963636363636,0,0,38.48015151515152,0,0,5515.745454545454,4273.672727272727,150.56363636363636
2019-05-11 11:30:41,3357.090909090909,0,0,226.80718666666672,29.363636363636363,0,0,232.45608,76.39577333333334,0,6577.672727272727,0,0,0,0,0,0,165.38181818181818,419.4181818181818,1298.5272727272725,0,0.05454545454545454,0,0.05454545454545454,0,0,3477.272727272727,3589.3999999999996,6518.963636363636,0,0,36.54833333333334,0,0,5515.745454545454,4273.672727272727,143.48116
2019-05-11 11:30:38,3216.6181818181813,0,0,234.8720351515152,29.363636363636363,0,0,240.71547393939395,79.1103187878788,0,6480.290909090909,0,0,0,0,0,0,165.38181818181818,419.4181818181818,1190.290909090909,0,0.05454545454545454,0,0.05454545454545454,0,0,3301.181818181818,3695.690909090909,6531.727272727273,0,0,37.83621212121213,0,0,5634.854545454545,4040.509090909091,148.49994787878788
2019-05-11 11:30:35,3216.6181818181813,0,0,222.77476242424243,29.363636363636363,0,0,228.32638303030305,75.03850060606061,0,6480.290909090909,0,0,0,0,0,0,165.38181818181818,419.4181818181818,1190.290909090909,0,0.05454545454545454,0,0.05454545454545454,0,0,3301.181818181818,3695.690909090909,6531.727272727273,0,0,35.90439393939394,0,0,5634.854545454545,4040.509090909091,140.97176606060606
2019-05-11 11:30:32,3119.3454545454542,0,0,230.8396109090909,29.363636363636363,0,0,236.58577696969698,77.75304606060607,0,6330.618181818181,0,0,0,0,0,0,165.38181818181818,351.32727272727266,1078.9999999999998,0,0.05454545454545454,0,0.05454545454545454,0,0,3087.4,3799.763636363636,6537.181818181818,0,0,37.19227272727273,0,0,5512.618181818181,3999.7999999999997,145.99055393939395
2019-05-11 11:30:29,3121.581818181818,0,0,238.9044593939394,29.363636363636363,0,0,244.84517090909094,80.46759151515151,0,6174.527272727272,0,0,0,0,0,0,165.38181818181818,351.32727272727266,998.4181818181818,0,0.05454545454545454,0,0.05454545454545454,0,0,3152.636363636363,3694.7454545454543,6421.254545454545,0,0,38.48015151515152,0,0,5480.436363636362,3776.454545454545,125.47272727272727
2019-05-11 11:30:26,3121.581818181818,0,0,226.80718666666672,29.363636363636363,0,0,232.45608,76.39577333333334,0,6174.527272727272,0,0,0,0,0,0,165.38181818181818,351.32727272727266,998.4181818181818,0,0.05454545454545454,0,0.05454545454545454,0,0,3152.636363636363,3694.7454545454543,6421.254545454545,0,0,36.54833333333334,0,0,5480.436363636362,3776.454545454545,119.98436000000001
2019-05-11 11:30:23,2849.763636363636,0,0,234.8778315151515,29.363636363636363,0,0,240.73093090909092,79.11611515151516,0,6066.309090909091,0,0,0,0,0,0,202.69327393939392,292.6545454545454,860.2545454545453,0,0.05454545454545454,0,0.05454545454545454,0,0,2728.4363636363632,3471.181818181818,6214,0,0,37.85553333333334,0,0,5333.636363636364,3437.8909090909087,124.20252848484849
2019-05-11 11:30:20,2849.763636363636,0,0,222.77510424242425,29.363636363636363,0,0,228.32729454545455,75.03884242424243,0,6066.309090909091,0,0,0,0,0,0,192.25418303030304,292.6545454545454,860.2545454545453,0,0.05454545454545454,0,0.05454545454545454,0,0,2728.4363636363632,3471.181818181818,6214,0,0,35.90553333333333,0,0,5333.636363636364,3437.8909090909087,117.89525575757575
2019-05-11 11:30:17,2508.967869090909,0,0,230.8435890909091,29.363636363636363,0,0,236.59638545454544,77.75702424242424,0,5897.472727272727,0,0,0,0,0,0,199.213576969697,292.6545454545454,797.1454545454545,0,0.05454545454545454,0,0.05454545454545454,0,0,2416.2363636363634,3165.981818181818,5729.545454545454,0,0,37.20553333333333,0,0,5012.036363636364,3231.2363636363634,122.10010424242424
2019-05-11 11:30:14,1966.4363636363635,0,0,238.9171503030303,29.363636363636363,0,0,246.59702400000003,81.04439333333333,0,5657.181818181818,0,0,0,0,0,0,206.17550909090912,408.6727272727273,864.2363636363636,0,0.05454545454545454,0,0.05454545454545454,0,0,2082.290909090909,2804.9090909090905,5509.90909090909,0,0,38.77775333333334,0,0,4852.472727272727,3004.181818181818,126.14545454545454
2019-05-11 11:30:11,1910.08544,0,0,226.8107866666667,29.363636363636363,0,0,232.95302400000003,76.55939333333335,0,5657.181818181818,0,0,0,0,0,0,195.73460000000003,399.20838666666674,843.6785466666668,0,0.05454545454545454,0,0.05454545454545454,0,0,2041.7626933333333,2796.6872000000003,5509.90909090909,0,0,36.63275333333333,0,0,4852.472727272727,3004.181818181818,119.99768
