timestamp,accept,bind,clone,close,connect,dup,exit,fcntl,futex,getpid,getsockname,getsockopt,ioctl,list,madvise,mprotect,newfstat,newstat,open,poll,read,recvfrom,recvmsg,select,sendto,setsockopt,shutdown,socket,write
2019-05-08 15:36:50,626.7636363636362,110.18181818181817,269.0181818181818,165.16363636363636,227.54545454545453,166.36363636363637,291.6909090909091,167.23636363636362,796.0545454545453,254.74545454545452,179.09090909090907,216.5090909090909,239.49090909090907,229.3090909090909,181.85454545454544,20.709090909090907,246.4363636363636,1244.0545454545454,190.1272727272727,357.9272727272727,254.1090909090909,182,166.9272727272727,479.19999999999993,118.21818181818182,354.4363636363636,226.9090909090909,173.4,222.9272727272727
2019-05-08 15:36:47,629.0545454545455,130.47272727272727,269.1090909090909,164.63636363636363,229.34545454545454,164.03636363636363,313.4181818181818,169.09090909090907,791.4727272727272,243.09090909090907,184.25454545454542,210.78181818181818,241.25454545454542,224.7272727272727,162.94545454545454,19.87272727272727,214.43636363636364,1238.490909090909,177.96363636363634,356.47272727272724,242.7090909090909,137.05454545454543,163.1090909090909,478.6545454545454,131.1090909090909,338.30909090909086,238.3272727272727,195.7090909090909,215.1272727272727
2019-05-08 15:36:44,629.0545454545455,130.47272727272727,269.1090909090909,164.63636363636363,229.34545454545454,164.03636363636363,313.4181818181818,169.09090909090907,791.4727272727272,243.09090909090907,184.25454545454542,210.78181818181818,241.25454545454542,224.7272727272727,162.94545454545454,19.87272727272727,214.43636363636364,1238.490909090909,177.96363636363634,356.47272727272724,242.7090909090909,137.05454545454543,163.1090909090909,478.6545454545454,131.1090909090909,338.30909090909086,238.3272727272727,195.7090909090909,215.1272727272727
2019-05-08 15:36:41,588.4727272727272,136.7090909090909,268.3090909090909,135.03636363636363,218.87272727272727,138.18181818181816,313.1454545454545,151.09090909090907,789.4727272727272,181.74545454545452,190.43636363636364,181.65454545454543,248.87272727272727,222.2181818181818,164.4,19.87272727272727,203.2181818181818,1238.3272727272727,158.85454545454544,338.6727272727273,204.43636363636364,157.8,165.05454545454543,448.99999999999994,115.07272727272726,331.8727272727273,221.74545454545452,185.07272727272726,209.7272727272727
2019-05-08 15:36:38,588.4727272727272,136.7090909090909,268.3090909090909,135.03636363636363,218.87272727272727,138.18181818181816,313.1454545454545,151.09090909090907,789.4727272727272,181.74545454545452,190.43636363636364,181.65454545454543,248.87272727272727,222.2181818181818,164.4,19.87272727272727,203.2181818181818,1238.3272727272727,158.85454545454544,338.6727272727273,204.43636363636364,157.8,165.05454545454543,448.99999999999994,115.07272727272726,331.8727272727273,221.74545454545452,185.07272727272726,209.7272727272727
2019-05-08 15:36:35,567.9090909090908,138.36363636363637,236.74545454545452,116.52727272727272,173.8181818181818,167.3272727272727,293.30909090909086,149.78181818181818,763.1454545454545,163.4,148.3090909090909,154.09090909090907,213.38181818181818,255.74545454545452,157,19.87272727272727,183.78181818181818,1268.3090909090909,174.3090909090909,287.07272727272726,170.38181818181818,148.89090909090908,188.6,415.8545454545454,95.01818181818182,282.78181818181815,175.63636363636363,146.56363636363636,223.7090909090909
2019-05-08 15:36:32,604.5090909090908,140.76363636363638,232.2181818181818,107.58181818181816,152.3090909090909,161.6181818181818,306.4545454545454,130.6909090909091,813.0727272727272,164.5272727272727,183.43636363636364,150.25454545454542,214.45454545454544,243.94545454545454,138.8181818181818,13.418181818181816,191.5090909090909,1266.6,176.1090909090909,325.6545454545454,185.09090909090907,155.76363636363638,190.9090909090909,353.27272727272725,96.5090909090909,280.7090909090909,193.29090909090908,136.18181818181816,222.96363636363634
2019-05-08 15:36:29,604.5090909090908,140.76363636363638,232.2181818181818,107.58181818181816,152.3090909090909,161.6181818181818,306.4545454545454,130.6909090909091,813.0727272727272,164.5272727272727,183.43636363636364,150.25454545454542,214.45454545454544,243.94545454545454,138.8181818181818,13.418181818181816,191.5090909090909,1266.6,176.1090909090909,325.6545454545454,185.09090909090907,155.76363636363638,190.9090909090909,353.27272727272725,96.5090909090909,280.7090909090909,193.29090909090908,136.18181818181816,222.96363636363634
2019-05-08 15:36:26,536.7272727272726,129.0909090909091,227.83636363636364,132.89090909090908,174.76363636363632,177.3090909090909,247.2363636363636,137.89090909090908,819.8909090909091,188.3272727272727,172.56363636363633,168.03636363636363,185.5272727272727,245.87272727272727,148.1272727272727,13.309090909090909,143.36363636363637,1256.2545454545455,192.3272727272727,287.6909090909091,166.14545454545453,154.78181818181818,176.0181818181818,333.4181818181818,115.23636363636363,262.16363636363633,191.96363636363634,123.99999999999999,225.63636363636363
2019-05-08 15:36:23,536.7272727272726,129.0909090909091,227.83636363636364,132.89090909090908,174.76363636363632,177.3090909090909,247.2363636363636,137.89090909090908,819.8909090909091,188.3272727272727,172.56363636363633,168.03636363636363,185.5272727272727,245.87272727272727,148.1272727272727,13.309090909090909,143.36363636363637,1256.2545454545455,192.3272727272727,287.6909090909091,166.14545454545453,154.78181818181818,176.0181818181818,333.4181818181818,115.23636363636363,262.16363636363633,191.96363636363634,123.99999999999999,225.63636363636363
2019-05-08 15:36:20,507.4363636363636,128.94545454545454,268.8181818181818,137.58181818181816,180.65454545454543,156.9090909090909,247.8181818181818,126.96363636363635,822.1999999999999,182.69090909090906,171,167.34545454545454,168.18181818181816,195.83636363636364,105.3090909090909,13.309090909090909,116.49090909090908,1228.6727272727271,212.45454545454544,258.59999999999997,179.85454545454544,130.39999999999998,127.89090909090909,284.2363636363636,114.09090909090908,301.6363636363636,201.58181818181816,141.58181818181816,190.56363636363633
2019-05-08 15:36:17,507.2545454545454,74.36363636363635,330.52727272727276,134.72727272727272,151.4,149.23636363636362,236.47272727272727,90.38181818181816,835.4545454545454,152.5272727272727,205.5090909090909,188.6,163.89090909090908,183.94545454545454,124.92727272727272,32.56363636363636,126.52727272727272,1246.1818181818182,212.29090909090908,256.78181818181815,217.43636363636364,168.3272727272727,115.94545454545454,327.92727272727274,114.98181818181817,330.6181818181818,180.76363636363632,128.9272727272727,179.58181818181816
2019-05-08 15:36:14,507.2545454545454,74.36363636363635,330.52727272727276,134.72727272727272,151.4,149.23636363636362,236.47272727272727,90.38181818181816,835.4545454545454,152.5272727272727,205.5090909090909,188.6,163.89090909090908,183.94545454545454,124.92727272727272,32.56363636363636,126.52727272727272,1246.1818181818182,212.29090909090908,256.78181818181815,217.43636363636364,168.3272727272727,115.94545454545454,327.92727272727274,114.98181818181817,330.6181818181818,180.76363636363632,128.9272727272727,179.58181818181816
2019-05-08 15:36:11,470.76363636363635,104.47272727272727,346.56363636363636,113.45454545454545,162.4181818181818,141.45454545454544,207.8181818181818,97.43636363636364,832.8363636363636,180,226.96363636363634,176.1272727272727,159.7090909090909,168.54545454545453,110.59999999999998,32.345454545454544,158.2181818181818,1244.8363636363636,241.67272727272726,265.2363636363636,239.27272727272728,186.8181818181818,97.61818181818181,361.6181818181818,119.63636363636364,350.27272727272725,156.96363636363637,142.74545454545452,158.96363636363637
