timestamp,accept,bind,brk,clone,close,connect,dup,exit,fcntl,futex,getpid,getsockname,getsockopt,ioctl,list,lseek,madvise,mmap,mprotect,munmap,newfstat,newlstat,newstat,open,poll,read,recvfrom,recvmsg,select,sendto,setsockopt,shutdown,socket,write
2019-05-07 21:30:15,378.2545454545454,141.76363636363638,0,294.52727272727276,247.6363636363636,178.3090909090909,255.09090909090907,210.9272727272727,266.58181818181816,876.1454545454545,279.10909090909087,266.29090909090905,105.32727272727271,138.0181818181818,142.49090909090907,0,225.5272727272727,0,0,0,262.7272727272727,0,1326.2727272727273,282.2363636363636,283.8181818181818,270.9272727272727,137.2181818181818,139.89090909090908,559.7818181818182,300.6727272727273,364.7272727272727,268.3818181818182,128.6,185
2019-05-07 21:30:12,456.3636363636363,131.7090909090909,0,282.6363636363636,237.8181818181818,176.47272727272727,263.4181818181818,211.58181818181816,248.74545454545452,906.7090909090908,271.05454545454546,259.3090909090909,99.94545454545454,142.27272727272728,151.07272727272726,0,228.23636363636362,0,0,0,262.09090909090907,0,1385.8727272727272,232.16363636363633,283.6545454545454,290.96363636363634,163.6181818181818,178.4181818181818,546.8909090909091,300.6363636363636,352.29090909090905,275.74545454545455,134.1090909090909,174.05454545454543
2019-05-07 21:30:09,456.3636363636363,131.7090909090909,0,282.6363636363636,237.8181818181818,176.47272727272727,263.4181818181818,211.58181818181816,248.74545454545452,906.7090909090908,271.05454545454546,259.3090909090909,99.94545454545454,142.27272727272728,151.07272727272726,0,228.23636363636362,0,0,0,262.09090909090907,0,1385.8727272727272,232.16363636363633,283.6545454545454,290.96363636363634,163.6181818181818,178.4181818181818,546.8909090909091,300.6363636363636,352.29090909090905,275.74545454545455,134.1090909090909,174.05454545454543
2019-05-07 21:30:06,480.96363636363634,126.07272727272726,0,282.8727272727273,198.0181818181818,156.94545454545454,249.0181818181818,183.38181818181818,243.78181818181818,935.6181818181817,303.2181818181818,270.0181818181818,157.29090909090908,161.25454545454542,130.7090909090909,0,227.89090909090908,0,0,0,270.79999999999995,0,1401.4181818181817,276.8909090909091,283.94545454545454,286.6727272727273,182.87272727272727,147.5090909090909,565.7454545454545,261.1090909090909,357.50909090909084,273.6727272727273,129.34545454545454,171.7090909090909
2019-05-07 21:30:03,480.96363636363634,126.07272727272726,0,282.8727272727273,198.0181818181818,156.94545454545454,249.0181818181818,183.38181818181818,243.78181818181818,935.6181818181817,303.2181818181818,270.0181818181818,157.29090909090908,161.25454545454542,130.7090909090909,0,227.89090909090908,0,0,0,270.79999999999995,0,1401.4181818181817,276.8909090909091,283.94545454545454,286.6727272727273,182.87272727272727,147.5090909090909,565.7454545454545,261.1090909090909,357.50909090909084,273.6727272727273,129.34545454545454,171.7090909090909
2019-05-07 21:30:00,478.96363636363634,108.41818181818182,0,288.74545454545455,178.1272727272727,118.9090909090909,238.14545454545453,203.9272727272727,236.65454545454543,917.3999999999999,312.78181818181815,276.0181818181818,169.09090909090907,132.67272727272726,130.98181818181817,0,209.29090909090908,0,0,0,318.96363636363634,0,1431.2,272.5272727272727,270.1272727272727,307.18181818181813,184.74545454545452,125.9090909090909,572.8909090909091,275.92727272727274,430.4181818181818,253.2181818181818,150.09090909090907,160.27272727272728
2019-05-07 21:29:57,439.4363636363636,101.76363636363635,0,248.19999999999996,180.1090909090909,105.36363636363635,238.96363636363634,204.34545454545454,288.47272727272724,913.7272727272726,301.8727272727273,252.67272727272726,154.23636363636362,122.2181818181818,110.45454545454545,0,216.18181818181816,0,0,0,392.7090909090909,0,1390.7272727272725,276.8,251.0363636363636,326.8363636363636,185.49090909090907,104.74545454545454,560.4545454545455,272.6727272727273,479.78181818181815,203.8181818181818,140.0181818181818,134.89090909090908
2019-05-07 21:29:54,439.4363636363636,101.76363636363635,0,248.19999999999996,180.1090909090909,105.36363636363635,238.96363636363634,204.34545454545454,288.47272727272724,913.7272727272726,301.8727272727273,252.67272727272726,154.23636363636362,122.2181818181818,110.45454545454545,0,216.18181818181816,0,0,0,392.7090909090909,0,1390.7272727272725,276.8,251.0363636363636,326.8363636363636,185.49090909090907,104.74545454545454,560.4545454545455,272.6727272727273,479.78181818181815,203.8181818181818,140.0181818181818,134.89090909090908
2019-05-07 21:29:51,452.79999999999995,102.96363636363635,0,229.0181818181818,157.47272727272727,106.03636363636363,243.83636363636361,184.47272727272727,276.47272727272724,962.0909090909091,281.8727272727273,232.85454545454544,171.07272727272726,123.6181818181818,112.94545454545454,0,210.14545454545453,0,0,0,416.47272727272724,0,1449.0727272727272,255.9272727272727,232.96363636363634,340.58181818181816,185.87272727272727,105.94545454545454,638.4,259.4363636363636,499.6909090909091,181.2,169.65454545454543,136.3090909090909
2019-05-07 21:29:48,452.79999999999995,102.96363636363635,0,229.0181818181818,157.47272727272727,106.03636363636363,243.83636363636361,184.47272727272727,276.47272727272724,962.0909090909091,281.8727272727273,232.85454545454544,171.07272727272726,123.6181818181818,112.94545454545454,0,210.14545454545453,0,0,0,416.47272727272724,0,1449.0727272727272,255.9272727272727,232.96363636363634,340.58181818181816,185.87272727272727,105.94545454545454,638.4,259.4363636363636,499.6909090909091,181.2,169.65454545454543,136.3090909090909
2019-05-07 21:29:45,440.94545454545454,144.4181818181818,0,207.49090909090907,149.14545454545453,86.21818181818182,239.3090909090909,219.9090909090909,288.7090909090909,1036.6363636363635,317.4545454545454,230.79999999999998,183.89090909090908,163.36363636363637,102.65454545454546,0,212.76363636363632,0,0,0,451.29090909090905,0,1460.5272727272725,237.27272727272728,213.59999999999997,416.6545454545454,189.45454545454544,107.43636363636364,566.690909090909,214.2181818181818,556,180.58181818181816,194.49090909090907,169.3272727272727
2019-05-07 21:29:42,506.2727272727272,145.38181818181818,0,162.96363636363637,149.56363636363636,106.34545454545453,194.36363636363635,233.23636363636362,269.4363636363636,1035.490909090909,345.3636363636363,200.27272727272728,213.74545454545452,171.43636363636364,98.54545454545453,0,149.05454545454543,0,0,0,429.0545454545454,0,1449.5090909090907,216.38181818181818,231.78181818181818,414.0545454545454,188.7090909090909,107.94545454545454,529.4727272727272,190.14545454545453,589.3090909090909,161.3090909090909,233.27272727272728,195.6
2019-05-07 21:29:39,506.2727272727272,145.38181818181818,0,162.96363636363637,149.56363636363636,106.34545454545453,194.36363636363635,233.23636363636362,269.4363636363636,1035.490909090909,345.3636363636363,200.27272727272728,213.74545454545452,171.43636363636364,98.54545454545453,0,149.05454545454543,0,0,0,429.0545454545454,0,1449.5090909090907,216.38181818181818,231.78181818181818,414.0545454545454,188.7090909090909,107.94545454545454,529.4727272727272,190.14545454545453,589.3090909090909,161.3090909090909,233.27272727272728,195.6
2019-05-07 21:29:36,512.4,106.16363636363636,0,117.63636363636364,148.4181818181818,124.41818181818181,154.27272727272728,237.65454545454543,270.98181818181814,1013.5818181818181,369.7090909090909,120.92727272727272,233.85454545454544,174.1090909090909,134.1090909090909,0,134.14545454545453,0,0,0,459.79999999999995,0,1442.4727272727273,192.6,210.9090909090909,447.07272727272726,207.74545454545452,105.59999999999998,538.4,197.85454545454544,617.0363636363636,121.12727272727271,199.47272727272727,217.98181818181817
2019-05-07 21:29:33,512.4,106.16363636363636,0,117.63636363636364,148.4181818181818,124.41818181818181,154.27272727272728,237.65454545454543,270.98181818181814,1013.5818181818181,369.7090909090909,120.92727272727272,233.85454545454544,174.1090909090909,134.1090909090909,0,134.14545454545453,0,0,0,459.79999999999995,0,1442.4727272727273,192.6,210.9090909090909,447.07272727272726,207.74545454545452,105.59999999999998,538.4,197.85454545454544,617.0363636363636,121.12727272727271,199.47272727272727,217.98181818181817
2019-05-07 21:29:30,604.9454545454545,95.98181818181817,0,114.54545454545453,152.05454545454543,141.78181818181818,131.99999999999997,268.94545454545454,262.45454545454544,1031.5454545454545,351.76363636363635,134.7090909090909,244.96363636363634,194.1272727272727,144.49090909090907,0,149.76363636363638,0,0,0,577.2181818181817,0,1397.890909090909,170.96363636363634,215.3272727272727,472.09090909090907,207.56363636363633,75.03636363636363,591.0545454545455,306.7090909090909,639.7090909090908,125.89090909090909,196.7090909090909,212.34545454545454
2019-05-07 21:29:27,683.9090909090908,95,0,159.03636363636363,186.78181818181818,196.4,139.03636363636363,261.9090909090909,264.3454545454545,1156.3090909090909,326.6363636363636,136.1090909090909,359.52727272727265,202.2181818181818,162.89090909090908,0,179.6181818181818,0,0,0,592.0909090909091,0,1325.9454545454544,131.16363636363636,185.3090909090909,457.29090909090905,182.96363636363634,74.38181818181819,670.1090909090908,422.4363636363636,785,128.76363636363635,239.29090909090908,233.18181818181816
2019-05-07 21:29:24,683.9090909090908,95,0,159.03636363636363,186.78181818181818,196.4,139.03636363636363,261.9090909090909,264.3454545454545,1156.3090909090909,326.6363636363636,136.1090909090909,359.52727272727265,202.2181818181818,162.89090909090908,0,179.6181818181818,0,0,0,592.0909090909091,0,1325.9454545454544,131.16363636363636,185.3090909090909,457.29090909090905,182.96363636363634,74.38181818181819,670.1090909090908,422.4363636363636,785,128.76363636363635,239.29090909090908,233.18181818181816
2019-05-07 21:29:21,689.6363636363636,76.47272727272727,0,207.67272727272726,391.18181818181813,204.7090909090909,92.96363636363635,271.6181818181818,266.2181818181818,1145.1818181818182,402.47272727272724,116.94545454545454,387.4363636363636,220.59999999999997,262.8363636363636,0,179.8181818181818,0,0,0,734.7090909090908,0,1508.5636363636363,138.38181818181818,186.87272727272727,439.6727272727273,112.72727272727272,79.83636363636363,979.7454545454544,427.8909090909091,767.5818181818181,121.25454545454545,239.65454545454543,212.3272727272727
2019-05-07 21:29:18,689.6363636363636,76.47272727272727,0,207.67272727272726,391.18181818181813,204.7090909090909,92.96363636363635,271.6181818181818,266.2181818181818,1145.1818181818182,402.47272727272724,116.94545454545454,387.4363636363636,220.59999999999997,262.8363636363636,0,179.8181818181818,0,0,0,734.7090909090908,0,1508.5636363636363,138.38181818181818,186.87272727272727,439.6727272727273,112.72727272727272,79.83636363636363,979.7454545454544,427.8909090909091,767.5818181818181,121.25454545454545,239.65454545454543,212.3272727272727
2019-05-07 21:29:15,679.2181818181817,238.59999999999997,0,228.67272727272726,462.50909090909084,294.6727272727273,127.7090909090909,422.56363636363636,432.74545454545455,2056.6,567.0363636363636,128.56363636363636,445.2545454545454,243.45454545454544,310.0181818181818,0,1010.0363636363636,0,16.654545454545453,0,1168.8545454545454,0,1500.8363636363636,192.4,596.2545454545455,936.0181818181817,547.9090909090908,66.96363636363635,1003.7636363636362,921.6727272727272,1120.7272727272725,150.58181818181816,296.2181818181818,936.8909090909091
2019-05-07 21:29:12,624.3090909090909,242.1090909090909,0,206.1272727272727,524.1454545454545,320.50909090909084,143.78181818181818,437.4545454545454,447.59999999999997,3751.7272727272725,571.0181818181817,489.7272727272727,404.6545454545454,232.9272727272727,314.6909090909091,0,1055.5636363636363,0,21.509090909090908,0,1211.1272727272726,0,1552.0363636363634,197.09090909090907,649.5272727272727,1004.2727272727273,546.690909090909,73.34545454545453,1464.3090909090906,935.3272727272727,1119.6727272727271,185.29090909090908,352.6181818181818,1025.1818181818182
2019-05-07 21:29:09,624.3090909090909,242.1090909090909,0,206.1272727272727,524.1454545454545,320.50909090909084,143.78181818181818,437.4545454545454,447.59999999999997,3751.7272727272725,571.0181818181817,489.7272727272727,404.6545454545454,232.9272727272727,314.6909090909091,0,1055.5636363636363,0,21.509090909090908,0,1211.1272727272726,0,1552.0363636363634,197.09090909090907,649.5272727272727,1004.2727272727273,546.690909090909,73.34545454545453,1464.3090909090906,935.3272727272727,1119.6727272727271,185.29090909090908,352.6181818181818,1025.1818181818182
