timestamp,container_memory_usage_bytes
2019-05-12 00:57:12,2835910656
2019-05-12 00:57:09,2835910656
2019-05-12 00:57:06,2835349504
2019-05-12 00:57:03,2835349504
2019-05-12 00:57:00,2835333120
2019-05-12 00:56:57,2835333120
2019-05-12 00:56:54,2835333120
2019-05-12 00:56:51,2848993280
2019-05-12 00:56:48,2848993280
2019-05-12 00:56:45,2848993280
2019-05-12 00:56:42,2848993280
2019-05-12 00:56:39,2848993280
2019-05-12 00:56:36,2849476608
2019-05-12 00:56:33,2849476608
2019-05-12 00:56:30,2849476608
2019-05-12 00:56:27,2849398784
2019-05-12 00:56:24,2849398784
2019-05-12 00:56:21,2856697856
2019-05-12 00:56:18,2856697856
2019-05-12 00:56:15,2856697856
2019-05-12 00:56:12,2843021312
2019-05-12 00:56:09,2843021312
2019-05-12 00:56:06,2832560128
2019-05-12 00:56:03,2832560128
2019-05-12 00:56:00,2825699328
2019-05-12 00:55:57,2825285632
2019-05-12 00:55:54,2825285632
2019-05-12 00:55:51,2825285632
2019-05-12 00:55:48,2825285632
2019-05-12 00:55:45,2825285632
2019-05-12 00:55:42,2835734528
2019-05-12 00:55:39,2835734528
2019-05-12 00:55:36,2835734528
2019-05-12 00:55:33,2835734528
2019-05-12 00:55:30,2835734528
2019-05-12 00:55:27,2835316736
2019-05-12 00:55:24,2835316736
2019-05-12 00:55:21,2831491072
2019-05-12 00:55:18,2831491072
2019-05-12 00:55:15,2831405056
2019-05-12 00:55:12,2831392768
2019-05-12 00:55:09,2831392768
2019-05-12 00:55:06,2831392768
2019-05-12 00:55:03,2831392768
2019-05-12 00:55:00,2838024192
2019-05-12 00:54:57,2838003712
2019-05-12 00:54:54,2838003712
2019-05-12 00:54:51,2837983232
2019-05-12 00:54:48,2837983232
2019-05-12 00:54:45,2837983232
2019-05-12 00:54:42,2832637952
2019-05-12 00:54:39,2832637952
2019-05-12 00:54:36,2832543744
2019-05-12 00:54:33,2832543744
2019-05-12 00:54:30,2832642048
2019-05-12 00:54:27,2832642048
2019-05-12 00:54:24,2832642048
2019-05-12 00:54:21,2832642048
2019-05-12 00:54:18,2832642048
2019-05-12 00:54:15,2836848640
2019-05-12 00:54:12,2836865024
2019-05-12 00:54:09,2836865024
2019-05-12 00:54:06,2836877312
2019-05-12 00:54:03,2836877312
2019-05-12 00:54:00,2836602880
2019-05-12 00:53:57,2837123072
2019-05-12 00:53:54,2837123072
2019-05-12 00:53:51,2827255808
2019-05-12 00:53:48,2827255808
2019-05-12 00:53:45,2827227136
2019-05-12 00:53:42,2826661888
2019-05-12 00:53:39,2826661888
2019-05-12 00:53:36,2826633216
2019-05-12 00:53:33,2826633216
2019-05-12 00:53:30,2825072640
2019-05-12 00:53:27,2833780736
2019-05-12 00:53:24,2833780736
2019-05-12 00:53:21,2833682432
2019-05-12 00:53:18,2833682432
2019-05-12 00:53:15,2833698816
2019-05-12 00:53:12,2820796416
2019-05-12 00:53:09,2820796416
