timestamp,ttorrent-ubuntu
2019-05-12 03:38:55,2316784.3090909086
2019-05-12 03:38:52,3075384.6181818177
2019-05-12 03:38:49,3075384.6181818177
2019-05-12 03:38:46,3964880.3999999994
2019-05-12 03:38:43,3964880.3999999994
2019-05-12 03:38:40,4772702.709090909
2019-05-12 03:38:37,5750484.781818181
2019-05-12 03:38:34,5750484.781818181
2019-05-12 03:38:31,6489982.109090908
2019-05-12 03:38:28,6489982.109090908
2019-05-12 03:38:25,7343676.424065017
2019-05-12 03:38:22,8300292.181818182
2019-05-12 03:38:19,8300292.181818182
2019-05-12 03:38:16,9336921.763636364
2019-05-12 03:38:13,9336921.763636364
2019-05-12 03:38:10,9525105.4
2019-05-12 03:38:07,9671323.81333285
2019-05-12 03:38:04,9671323.81333285
2019-05-12 03:38:01,9699234.6
2019-05-12 03:37:58,9699234.6
2019-05-12 03:37:55,10001756.872727273
2019-05-12 03:37:52,9827500.309090909
2019-05-12 03:37:49,9827500.309090909
2019-05-12 03:37:46,10117475.218181815
2019-05-12 03:37:43,10117475.218181815
2019-05-12 03:37:40,10126924.799999999
2019-05-12 03:37:37,10059543.799999999
2019-05-12 03:37:34,10059543.799999999
2019-05-12 03:37:31,10373908.399999999
2019-05-12 03:37:28,10373908.399999999
2019-05-12 03:37:25,10403577.472727273
2019-05-12 03:37:22,10286269.854545454
2019-05-12 03:37:19,10286269.854545454
2019-05-12 03:37:16,10237786.799999999
2019-05-12 03:37:13,10237786.799999999
2019-05-12 03:37:10,10437909.654545454
2019-05-12 03:37:07,10357999.781818181
2019-05-12 03:37:04,10357999.781818181
2019-05-12 03:37:01,10252586.69090909
2019-05-12 03:36:58,10252586.69090909
2019-05-12 03:36:55,10370030.454545455
2019-05-12 03:36:52,10302824.418181818
2019-05-12 03:36:49,10302824.418181818
2019-05-12 03:36:46,10095128.093238058
2019-05-12 03:36:43,10095128.093238058
2019-05-12 03:36:40,10341796.47272727
2019-05-12 03:36:37,10298311.363636363
2019-05-12 03:36:34,10298311.363636363
2019-05-12 03:36:31,10137655.745454544
2019-05-12 03:36:28,10137655.745454544
2019-05-12 03:36:25,10144179.236363636
2019-05-12 03:36:22,10312206.363636363
2019-05-12 03:36:19,10312206.363636363
2019-05-12 03:36:16,10184640.036363635
2019-05-12 03:36:13,10184640.036363635
2019-05-12 03:36:10,10032601.890909089
2019-05-12 03:36:07,10068250.363636361
2019-05-12 03:36:04,10068250.363636361
2019-05-12 03:36:01,10099270.163636362
2019-05-12 03:35:58,10099270.163636362
2019-05-12 03:35:55,10037826.818181818
2019-05-12 03:35:52,10163949.219105108
2019-05-12 03:35:49,10163949.219105108
2019-05-12 03:35:46,10309201.61818182
2019-05-12 03:35:43,10309198.911295455
2019-05-12 03:35:40,10044013.704977876
2019-05-12 03:35:37,10053287.298670538
2019-05-12 03:35:34,10053280.41978165
2019-05-12 03:35:31,9583114.487918183
2019-05-12 03:35:28,9091981.813372727
2019-05-12 03:35:25,8580368.57862749
2019-05-12 03:35:22,8009253.416904444
2019-05-12 03:35:19,7564416.791571112
2019-05-12 03:35:16,7117212.344113333
2019-05-12 03:35:13,6672523.610335556
2019-05-12 03:35:10,6051783.94830625
2019-05-12 03:35:07,5539917.758694444
2019-05-12 03:35:04,5113931.575361111
2019-05-12 03:35:01,4491615.7105583325
2019-05-12 03:34:58,4083477.598891667
2019-05-12 03:34:55,3513297.7396677784
2019-05-12 03:34:52,2732737.799129167
2019-05-12 03:34:49,2391371.8066291665
2019-05-12 03:34:46,1787050.6185500002
