timestamp,accept,close,connect,dup2,exit,futex,getpid,lseek,madvise,mmap,mprotect,munmap,newfstat,open,pread64,pwrite64,read,sigprocmask,syscall,tgkill,wait,write,yield
2019-05-11 12:59:39,554.6363636363636,1.3636363636363635,0,24.218181818181815,5.454545454545454,753.6727272727272,0,1.3272727272727272,0,0,322.0363636363636,0,0,0,0,0,31.98181818181818,55.65454545454545,0,0,3.709090909090909,0,0
2019-05-11 12:59:36,554.6363636363636,1.3636363636363635,0,30.29090909090909,5.454545454545454,753.6727272727272,0,1.3272727272727272,0,0,322.0363636363636,0,0,0,0,0,31.98181818181818,55.65454545454545,0,0,3.709090909090909,0,0
2019-05-11 12:59:33,789.6545454545453,1.3636363636363635,0,36.309090909090905,5.454545454545454,887.7818181818182,0,1.3272727272727272,0,0,650.8363636363636,0,0,0,0,0,31.98181818181818,55.65454545454545,0,0,3.709090909090909,0,0
2019-05-11 12:59:30,789.6545454545453,1.3636363636363635,0,36.309090909090905,5.454545454545454,887.7818181818182,0,1.3272727272727272,0,0,650.8363636363636,0,0,0,0,0,31.98181818181818,55.65454545454545,0,0,3.709090909090909,0,0
2019-05-11 12:59:27,971.690909090909,1.3636363636363635,0,42.50909090909091,5.454545454545454,969.5999999999999,0,1.3272727272727272,0,0,749.6181818181817,0,0,0,0,0,198.3272727272727,55.65454545454545,0,0,208.34545454545454,0,0
2019-05-11 12:59:24,1455.6,86.23636363636363,0,42.50909090909091,5.454545454545454,1583.1090909090906,0,66.83636363636363,0,0,833.1454545454545,0,141.47272727272727,45.50909090909091,388.6363636363636,462.78181818181815,871.8545454545454,55.65454545454545,0,0,861.5272727272727,505.8909090909091,0
2019-05-11 12:59:21,1455.6,86.23636363636363,0,47.85454545454545,5.454545454545454,1583.1090909090906,0,66.83636363636363,0,0,833.1454545454545,0,141.47272727272727,45.50909090909091,388.6363636363636,462.78181818181815,871.8545454545454,55.65454545454545,0,0,861.5272727272727,505.8909090909091,0
2019-05-11 12:59:18,2108.8727272727274,86.23636363636363,0,51.14545454545454,5.454545454545454,2382.3272727272724,0,66.83636363636363,0,0,996.0181818181817,0,141.47272727272727,45.50909090909091,807.290909090909,891.9090909090908,1660.1454545454544,55.65454545454545,0,0,1481.581818181818,1152.6363636363635,0
2019-05-11 12:59:15,2108.8727272727274,86.23636363636363,0,51.14545454545454,5.454545454545454,2382.3272727272724,0,66.83636363636363,0,0,996.0181818181817,0,141.47272727272727,45.50909090909091,807.290909090909,891.9090909090908,1660.1454545454544,55.65454545454545,0,0,1481.581818181818,1152.6363636363635,0
2019-05-11 12:59:12,2566.636363636363,86.23636363636363,0,51.14545454545454,0,3177.981818181818,0,66.83636363636363,0,0,1290.4363636363635,0,141.47272727272727,45.50909090909091,1268.6,1604.581818181818,2661.6545454545453,0,0,0,2356.4363636363632,1650.1272727272726,120.58181818181816
2019-05-11 12:59:09,2979.0181818181813,86.23636363636363,0,51.14545454545454,0,4051.3272727272724,0,66.83636363636363,0,0,1290.4363636363635,0,141.47272727272727,45.50909090909091,1721.3999999999999,2142.0545454545454,3560.0727272727268,0,0,0,3043.690909090909,2277.0727272727268,120.58181818181816
2019-05-11 12:59:06,2979.0181818181813,86.23636363636363,0,51.14545454545454,0,4051.3272727272724,0,66.83636363636363,0,0,1290.4363636363635,0,141.47272727272727,45.50909090909091,1721.3999999999999,2142.0545454545454,3560.0727272727268,0,0,0,3043.690909090909,2277.0727272727268,120.58181818181816
2019-05-11 12:59:03,3395.7090909090907,86.23636363636363,0,327.76363636363635,0,5002.981818181817,0,66.83636363636363,0,143.2,1317.2363636363634,0,141.47272727272727,45.50909090909091,2058.9272727272723,2604.763636363636,4395.327272727272,0,0,0,3739.454545454545,2892.0727272727268,188.96363636363634
2019-05-11 12:59:00,3395.7090909090907,86.23636363636363,0,327.76363636363635,0,5002.981818181817,0,66.83636363636363,0,143.2,1317.2363636363634,0,141.47272727272727,45.50909090909091,2058.9272727272723,2604.763636363636,4395.327272727272,0,0,0,3739.454545454545,2892.0727272727268,188.96363636363634
2019-05-11 12:58:57,3877.5636363636363,84.87272727272726,0,500.4363636363636,0,5987.490909090909,0,65.5090909090909,0,143.2,1435.4545454545453,0,141.47272727272727,45.50909090909091,2510.218181818182,2927.272727272727,5087.345454545454,0,0,0,4370.10909090909,3412.3636363636365,188.96363636363634
2019-05-11 12:58:54,4142.036363636364,84.87272727272726,0,500.4363636363636,0,6436.345454545454,0,65.5090909090909,0,228.03636363636363,1527.2545454545455,0,141.47272727272727,45.50909090909091,2822.981818181818,3149.4909090909086,5878.981818181817,0,0,0,5053.618181818181,4047.3272727272724,235.23636363636362
2019-05-11 12:58:51,4142.036363636364,84.87272727272726,0,683.8363636363636,0,6436.345454545454,0,65.5090909090909,0,228.03636363636363,1527.2545454545455,0,141.47272727272727,45.50909090909091,2822.981818181818,3149.4909090909086,5878.981818181817,0,0,0,5053.618181818181,4047.3272727272724,235.23636363636362
2019-05-11 12:58:48,4293.309090909091,84.87272727272726,0,700.4727272727272,0,6913.127272727273,0,82.25619393939392,0,228.6181818181818,1552.8363636363636,0,141.47272727272727,45.50909090909091,3014.4181818181814,3370.3454545454542,6467.636363636363,0,0,0,5614.636363636363,4524.072727272726,235.23636363636362
2019-05-11 12:58:45,4293.309090909091,84.87272727272726,0,700.4727272727272,0,6913.127272727273,0,78.04710303030303,0,228.6181818181818,1552.8363636363636,0,141.47272727272727,45.50909090909091,3014.4181818181814,3370.3454545454542,6467.636363636363,0,0,0,5614.636363636363,4524.072727272726,235.23636363636362
2019-05-11 12:58:42,4350.581818181818,121.16363636363636,0,694.4,0,7370.836363636363,0,80.85316363636365,42.109837575757574,248.45396727272728,1314.090909090909,0,141.47272727272727,45.50909090909091,3104.218181818181,3466.9999999999995,6976.90909090909,0,0,0,6004.309090909091,4716.527272727272,235.23636363636362
2019-05-11 12:58:39,4146.036363636364,121.16363636363636,0,687.1424533333334,0,7802.7818181818175,0,83.65922424242424,43.58135272727273,257.13116484848484,985.4545454545454,0,141.47272727272727,45.50909090909091,3175.218181818181,3469.636363636363,7413.454545454545,0,0,0,6401.381818181818,4920.836363636364,255.54545454545453
2019-05-11 12:58:36,4146.036363636364,121.16363636363636,0,688.3818181818182,0,7802.7818181818175,0,79.45013333333333,41.374080000000006,244.1193466666667,985.4545454545454,0,141.47272727272727,45.50909090909091,3175.218181818181,3469.636363636363,7413.454545454545,0,0,0,6401.381818181818,4920.836363636364,255.54545454545453
2019-05-11 12:58:33,4189.163636363636,121.16363636363636,0,682.1818181818181,0,8425.454545454546,0,82.25619393939392,42.845595151515155,252.79389212121214,886.6727272727272,0,141.47272727272727,45.50909090909091,3266.7454545454543,3574.672727272727,7945.581818181818,0,0,0,6612.745454545454,5309.7818181818175,255.54545454545453
2019-05-11 12:58:30,4189.163636363636,121.16363636363636,0,682.1818181818181,0,8425.454545454546,0,78.04710303030303,40.638322424242425,239.782073939394,886.6727272727272,0,141.47272727272727,45.50909090909091,3266.7454545454543,3574.672727272727,7945.581818181818,0,0,0,6612.745454545454,5309.7818181818175,255.54545454545453
2019-05-11 12:58:27,3846.472727272727,36.29090909090909,0,676.8363636363636,0,8735.50909090909,0,18.414265454545454,42.109837575757574,248.4566193939394,955.3818181818182,0,0,0,3211.3636363636365,3347.9272727272723,7984.654545454545,0,0,0,6412.963636363636,5205.181818181818,255.54545454545453
2019-05-11 12:58:24,3713.6545454545453,36.29090909090909,0,670.9874206060607,0,8684.41818181818,0,18.672727272727272,43.58135272727273,257.13116484848484,1029.3090909090909,0,0,0,2977.763636363636,3197.6181818181813,7947.527272727272,0,0,0,6402.745454545454,5101.981818181817,315.76363636363635
2019-05-11 12:58:21,3713.6545454545453,36.29090909090909,0,673.5454545454545,0,8684.41818181818,0,18.103053333333335,41.374080000000006,244.1193466666667,1029.3090909090909,0,0,0,2977.763636363636,3197.6181818181813,7947.527272727272,0,0,0,6402.745454545454,5101.981818181817,315.76363636363635
2019-05-11 12:58:18,3442.5999999999995,36.29090909090909,0,673.5454545454545,0,8668.49090909091,0,18.672727272727272,42.845595151515155,252.79389212121214,735.5272727272727,0,0,0,2804.8,2765.3636363636365,7531.745454545454,0,0,0,6110.890909090909,5356.272727272726,195.18181818181816
2019-05-11 12:58:15,3442.5999999999995,36.29090909090909,0,673.5454545454545,0,8668.49090909091,0,17.79184121212121,40.638322424242425,239.782073939394,735.5272727272727,0,0,0,2759.9383733333334,2765.3636363636365,7531.745454545454,0,0,0,6110.890909090909,5356.272727272726,195.18181818181816
2019-05-11 12:58:12,3177.7090909090907,36.29090909090909,0,673.5454545454545,0,8503.818181818182,0,18.414265454545454,42.109837575757574,248.4586084848485,735.7090909090908,0,0,0,2391.2,2327.981818181818,7090.2363636363625,0,0,0,5756.763636363637,4903.2,195.69189333333333
2019-05-11 12:58:09,2950.4363636363632,36.29090909090909,0,667.9604424242424,0,8203.454545454546,0,18.672727272727272,43.58135272727273,115.87421454545455,807.430833939394,0,0,0,2180.7966569696973,2098.672727272727,6756.454545454545,0,0,0,5607.963636363636,4518.272727272726,133.5081896296296
2019-05-11 12:58:06,2866.9519733333336,36.29090909090909,0,397.964576,0,8203.454545454546,0,18.103053333333335,41.374080000000006,110.01876000000001,766.5181066666667,0,0,0,2070.4002933333336,2006.5703866666665,6726.961133333333,0,0,0,5607.963636363636,4426.245133333334,125.75930074074073
2019-05-11 12:58:03,2503.0468653333332,37.051082666666666,0,231.6005274074074,0,7688.7805493333335,0,18.824692000000002,43.080154666666665,114.54463600000003,681.5528213333333,0,0,0,1715.6695399999999,1773.1941773333335,6312.1624759999995,0,0,0,5211.057125333334,4093.5187106666663,132.76171333333335
2019-05-11 12:58:00,2367.7298653333332,35.055082666666664,0,218.15830518518518,0,7292.484549333335,0,17.797691999999998,40.65215466666667,108.10363600000001,643.1248213333333,0,0,0,1619.0545400000003,1675.5051773333332,5978.681476000001,0,0,0,4937.305125333334,3873.629710666667,124.04421333333335
2019-05-11 12:57:57,2084.621797037037,36.73231407407408,0,27.37472666666667,0,6949.067072592593,0,18.565583703703705,42.46757925925926,31.37174074074074,583.6160192592594,0,0,0,1390.6539422222224,1534.9432577777777,5467.076262222223,0,0,0,4484.976256296297,3427.690965925926,83.7038819047619
2019-05-11 12:57:54,1901.037391666667,38.828853333333335,0,25.577226666666668,0,6694.1209033333325,0,0,44.73686,32.441535,516.6788383333334,0,0,0,1271.019246666667,1391.1767333333335,5111.846105,0,0,0,4136.132546666667,3117.793358333334,90.27286222222223
2019-05-11 12:57:51,1779.0311416666668,36.33385333333333,0,0,0,6284.638403333333,0,0,41.701859999999996,30.262785,481.6175883333334,0,0,0,1184.914246666667,1299.5267333333334,4791.9348549999995,0,0,0,3879.6025466666674,2919.3621083333337,82.89119555555557
2019-05-11 12:57:48,1656.7271161904762,0,0,0,0,5994.2524552380955,0,0,0,0.15500190476190479,510.0961695238095,0,0,0,1165.5746000000001,1277.8698819047618,4544.419415238095,0,0,0,3699.830426666667,2889.2876571428574,90.61143466666665
2019-05-11 12:57:45,1534.7442590476192,0,0,0,0,5575.413883809524,0,0,0,0.14357333333333333,470.04331238095244,0,0,0,1074.2246,1180.7213104761904,4218.8208438095235,0,0,0,3437.270426666667,2677.6305142857145,81.75343466666666
2019-05-11 12:57:42,1585.8127755555556,0,0,0,0,5215.33374,0,0,0,0.07708444444444446,501.4529244444445,0,0,0,1076.398622222222,1254.703051111111,4046.1127177777785,0,0,0,3253.6962022222224,2643.520846666667,68.13888
2019-05-11 12:57:39,1408.4562213333334,0,0,0,0,4808.210472000001,0,0,0,0.08450133333333333,545.6375093333332,0,0,0,1073.0934186666666,1249.2662773333332,3620.0397893333334,0,0,0,3063.7918159999995,2443.1125519999996,79.81184
2019-05-11 12:57:36,1274.3782213333334,0,0,0,0,4382.128471999999,0,0,0,0.07650133333333332,489.5815093333333,0,0,0,963.0814186666664,1125.1022773333332,3289.053789333333,0,0,0,2785.6458159999997,2212.050552,68.77184000000001
2019-05-11 12:57:33,1237.35746,0,0,0,0,3782.1789833333332,0,0,0,0.08562666666666667,378.54289666666665,0,0,0,711.4718966666666,990.0089999999999,2839.1442666666667,0,0,0,2560.6892233333333,2000.9920666666665,86.59776000000001
2019-05-11 12:57:30,1090.72246,0,0,0,0,3378.5914833333327,0,0,0,0.07562666666666666,329.60039666666665,0,0,0,619.7793966666667,867.2589999999999,2523.5442666666663,0,0,0,2275.661723333333,1767.3420666666664,70.03776
2019-05-11 12:57:27,668.057728888889,0,0,0,0,2946.3907377777778,0,0,0,0.08750222222222222,125.39773777777779,0,0,0,508.8220133333333,686.0697999999999,2021.6645422222218,0,0,0,1894.4148444444443,1408.9835777777776,0
2019-05-11 12:57:24,458.3719703994618,110.9292896234477,0,0,0,2105.129184166985,0,0.6727395043546246,0.036364297532682416,0.45455371915853016,118.7839778905071,0,42.07349224531355,22.727685957926507,196.45811742031674,378.4796087201586,1394.5162639320718,0,0,0,1270.2412771141294,616.7203040055275,56.00101820033092
2019-05-11 12:57:21,458.3719703994618,110.9292896234477,0,0,0,2105.129184166985,0,0.6727395043546246,0.036364297532682416,0.45455371915853016,118.7839778905071,0,42.07349224531355,22.727685957926507,196.45811742031674,378.4796087201586,1394.5162639320718,0,0,0,1270.2412771141294,616.7203040055275,56.00101820033092
2019-05-11 12:57:18,314.4784450626375,110.9292896234477,0,0,0,1394.698085419735,0,0.6727395043546246,0.036364297532682416,0.4000072728595066,118.6021564028437,0,42.07349224531355,22.727685957926507,157.2574046800851,278.38687976145025,937.598865433917,0,0,0,937.1079474172258,444.2989872543138,0
2019-05-11 12:57:15,314.4784450626375,110.9292896234477,0,0,0,1394.698085419735,0,0.6727395043546246,0.036364297532682416,0.4000072728595066,118.6021564028437,0,42.07349224531355,22.727685957926507,157.2574046800851,278.38687976145025,937.598865433917,0,0,0,937.1079474172258,444.2989872543138,0
2019-05-11 12:57:12,126.4204803723704,110.9292896234477,0,0,0,740.2680048728159,0,0.6727395043546246,0.036364297532682416,0.3818251240931653,0.2727322314951181,0,42.07349224531355,22.727685957926507,3.0000545464462993,44.982636047928146,436.11702030946014,0,0,0,390.1343660793833,217.11303841888036,0
2019-05-11 12:57:09,29.015931111111115,0,0,0,0,36.52426111111111,0,0,0,3.1946011111111114,0,0,0,0,0,0,0,0,0,0,0,10.35701888888889,0
2019-05-11 12:57:06,33.76926444444444,0,0,0,0,42.507594444444436,0,0,0,3.717934444444444,0,0,0,0,0,0,0,0,0,0,0,12.053685555555553,0
2019-05-11 12:57:03,40.09618916666667,0,0,0,0,50.084779999999995,0,0,0,3.180950833333333,0,0,0,0,0,0,0,0,0,0,0,12.034934999999999,0
