timestamp,accept,brk,close,dup2,exit,futex,lseek,madvise,mmap,mprotect,munmap,newfstat,open,pread64,pwrite64,read,sigprocmask,syscall,wait,write,yield
2019-05-11 13:35:11,850.1454545454545,0,0,0,0,1034.6545454545453,0,0,0,1.490909090909091,0,0,0,0,0,0,0,0,0,323.4,0
2019-05-11 13:35:08,848.1454545454545,0,0,0,0,1097.7272727272725,0,0,0,0,0,0,0,0,0,0,0,0,0,388.8727272727273,0
2019-05-11 13:35:05,848.1454545454545,0,0,0,0,1097.7272727272725,0,0,0,0,0,0,0,0,0,0,0,0,0,388.8727272727273,0
2019-05-11 13:35:02,846.5636363636363,0,0,0,0,1280.8363636363636,0,0,0,0,0,0,0,0,0,0,0,0,0,385.4181818181818,0
2019-05-11 13:34:59,847.0545454545453,0,0,0,0,1282.2545454545455,0,0,0,0,0,0,0,0,0,0,0,0,0,386.6727272727273,0
2019-05-11 13:34:56,847.0545454545453,0,0,0,0,1282.2545454545455,0,0,0,0,0,0,0,0,0,0,0,0,0,386.6727272727273,0
2019-05-11 13:34:53,845.0363636363636,0,0,0,0,1277.1272727272726,0,0,0,0,0,0,0,0,0,0,0,0,0,386.74545454545455,0
2019-05-11 13:34:50,845.0363636363636,0,0,0,0,1277.1272727272726,0,0,0,0,0,0,0,0,0,0,0,0,0,386.74545454545455,0
2019-05-11 13:34:47,852.5272727272727,0,0,0,0,1275.3454545454545,0,0,0,0,0,0,0,0,0,0,0,0,0,385.98181818181814,0
2019-05-11 13:34:44,876.4545454545454,0,1.0363636363636364,2.2545454545454544,198.7272727272727,1326.6545454545453,0,142.3090909090909,186.76363636363632,8.49090909090909,0.618181818181818,0,0,0,0,2.981818181818182,83.29090909090908,0,0.3636363636363636,508.58181818181816,0
2019-05-11 13:34:41,876.4545454545454,0,1.0363636363636364,2.2545454545454544,198.7272727272727,1326.6545454545453,0,142.3090909090909,186.76363636363632,8.49090909090909,0.618181818181818,0,0,0,0,2.981818181818182,83.29090909090908,0,0.3636363636363636,508.58181818181816,0
2019-05-11 13:34:38,911.0909090909091,0,1.0363636363636364,3.5999999999999996,198.7272727272727,1268.1272727272726,0,142.3090909090909,186.76363636363632,8.49090909090909,0.618181818181818,0,0,0,0,2.981818181818182,83.29090909090908,0,0.3636363636363636,507.4363636363636,0
2019-05-11 13:34:35,911.0909090909091,0,1.0363636363636364,3.5999999999999996,198.7272727272727,1268.1272727272726,0,142.3090909090909,186.76363636363632,8.49090909090909,0.618181818181818,0,0,0,0,2.981818181818182,83.29090909090908,0,0.3636363636363636,507.4363636363636,0
2019-05-11 13:34:32,1012.0909090909091,0,1.0363636363636364,3.5999999999999996,198.7272727272727,1125.3636363636363,0,142.3090909090909,186.76363636363632,8.49090909090909,0.618181818181818,0,0,0,0,3.454545454545454,83.29090909090908,0,0.3636363636363636,347.9272727272727,0
2019-05-11 13:34:29,790.6,0,1.0363636363636364,6,198.7272727272727,1026.6181818181817,0,142.3090909090909,186.76363636363632,11,0.618181818181818,0,0,0,0,42.65454545454545,83.29090909090908,0,2.6727272727272724,274.0181818181818,0
2019-05-11 13:34:26,790.6,0,1.0363636363636364,6,198.7272727272727,1026.6181818181817,0,142.3090909090909,186.76363636363632,11,0.618181818181818,0,0,0,0,42.65454545454545,83.29090909090908,0,2.6727272727272724,274.0181818181818,0
2019-05-11 13:34:23,667.8909090909091,0,1.0363636363636364,9.418181818181816,198.7272727272727,900.2727272727273,0,142.3090909090909,186.76363636363632,13.418181818181816,0.618181818181818,0,0,0,0,43.69090909090908,83.29090909090908,0,2.6727272727272724,271.76363636363635,0
