timestamp,accept4,close,ctl,getpid,getsockname,newfstat,newstat,open,pread64,pwait,recvfrom,sendfile64,setsockopt,write,writev
2019-05-07 09:47:56,31.090909090909086,202.5272727272727,20.2,198.45454545454544,41.2,155.9090909090909,134.74545454545452,169.18181818181816,148.09090909090907,151.16363636363636,130.9272727272727,280.94545454545454,31.25454545454545,133.03636363636363,297.92727272727274
2019-05-07 09:47:53,31.090909090909086,202.5272727272727,20.2,198.45454545454544,41.2,155.9090909090909,134.74545454545452,169.18181818181816,148.09090909090907,151.16363636363636,130.9272727272727,280.94545454545454,31.25454545454545,133.03636363636363,297.92727272727274
2019-05-07 09:47:50,29.181287612952488,211.81433064853366,19.090561989782007,201.06907147142778,40.09018017854221,154.2699223650479,128.96129161287976,170.9968909656188,144.41555608079852,143.5064817003327,126.65224268649659,286.48570025999527,29.144924637733858,127.83403938110216,296.2127961309794
2019-05-07 09:47:47,29.181287612952488,211.81433064853366,19.090561989782007,201.06907147142778,40.09018017854221,154.2699223650479,128.96129161287976,170.9968909656188,144.41555608079852,143.5064817003327,126.65224268649659,286.48570025999527,29.144924637733858,127.83403938110216,296.2127961309794
2019-05-07 09:47:44,33.18181818181818,210.45454545454544,21.87272727272727,207.38181818181818,41.47272727272727,157.74545454545452,133.0181818181818,177.7090909090909,137.03636363636363,147.6,130.56363636363636,295.2,31.636363636363633,135.27272727272728,298.29090909090905
2019-05-07 09:47:41,28.654545454545453,210.98181818181817,20.836363636363632,207.49090909090907,40.381818181818176,153.76363636363638,133.2,185.1272727272727,130.1090909090909,149.7272727272727,130.16363636363636,290.76363636363635,29.636363636363633,128.29090909090908,302.50909090909084
2019-05-07 09:47:38,28.654545454545453,210.98181818181817,20.836363636363632,207.49090909090907,40.381818181818176,153.76363636363638,133.2,185.1272727272727,130.1090909090909,149.7272727272727,130.16363636363636,290.76363636363635,29.636363636363633,128.29090909090908,302.50909090909084
2019-05-07 09:47:35,29.254545454545454,199.3090909090909,21.436363636363634,198.67272727272726,41.81818181818182,145.09090909090907,127.79999999999998,171.85454545454544,121.63636363636364,144.27272727272728,126.85454545454544,283.3636363636363,31.218181818181815,119.14545454545454,294.27272727272725
2019-05-07 09:47:32,29.254545454545454,199.3090909090909,21.436363636363634,198.67272727272726,41.81818181818182,145.09090909090907,127.79999999999998,171.85454545454544,121.63636363636364,144.27272727272728,126.85454545454544,283.3636363636363,31.218181818181815,119.14545454545454,294.27272727272725
2019-05-07 09:47:29,26.763636363636362,185.7272727272727,21.29090909090909,190.1272727272727,41.43636363636363,141.3090909090909,120.47272727272727,168.29090909090908,116.38181818181816,135.72727272727272,124.23636363636363,279.8545454545454,30.563636363636363,115.9090909090909,287.8727272727273
2019-05-07 09:47:26,27.745454545454542,174.3272727272727,23.90909090909091,188.09090909090907,54.43636363636363,135.39999999999998,116.59999999999998,167.27272727272728,113.45454545454545,129.39999999999998,121.69090909090909,285.96363636363634,36.90909090909091,116.27272727272727,283.72727272727275
2019-05-07 09:47:23,27.745454545454542,174.3272727272727,23.90909090909091,188.09090909090907,54.43636363636363,135.39999999999998,116.59999999999998,167.27272727272728,113.45454545454545,129.39999999999998,121.69090909090909,285.96363636363634,36.90909090909091,116.27272727272727,283.72727272727275
