timestamp,accept,address,bind,clone,close,connect,dup,exit,fcntl,futex,getpid,getsockopt,ioctl,mmap,mprotect,munmap,newfstat,newstat,open,poll,read,readv,recvfrom,select,sendto,setsockopt,shutdown,sigprocmask,socket,writev
2019-05-09 10:05:40,597.2436864784275,331.84851184523916,329.5212814312467,311.23070489627463,500.8454391738332,305.12172505954436,428.1922146870057,371.28415846984603,387.37477500409085,1302.6672242322866,351.84814821548696,298.1218523299576,345.9209832548499,491.24561371611424,369.3569207832585,306.59442555589897,385.7566226068617,1072.4350466355156,324.539553826294,392.2837766586062,538.6447519136016,0,348.0845802803585,361.02979945819163,433.95574625915896,449.3372847766404,346.08461664333373,632.27941310158,381.2112507045327,567.9533099398193
2019-05-09 10:05:37,583.3090909090909,309.50909090909084,346.4363636363636,296.18181818181813,523.8909090909091,295.6727272727273,436.9272727272727,362.0363636363636,386.4545454545454,1331.490909090909,362.2545454545454,319.4545454545454,378.18181818181813,457.2181818181818,364.6363636363636,304.8909090909091,370.0363636363636,1046.1818181818182,321.3818181818181,385.2545454545454,515.2363636363636,0,368.94545454545454,384.2,399.16363636363633,402.4,343.16363636363633,635.7272727272726,390.16363636363633,582.0545454545455
2019-05-09 10:05:34,600.7636363636362,300.78181818181815,335.74545454545455,300.27272727272725,475.59999999999997,279.6363636363636,440.4181818181818,344.52727272727265,404.0545454545454,1334.581818181818,374,287.4545454545454,355.8727272727273,412.4181818181818,375.8727272727273,294.3636363636363,349.8363636363636,1059.1454545454544,311.8909090909091,377.58181818181816,424.49090909090904,0,348.74545454545455,367.74545454545455,426.8545454545454,352.12727272727267,345.6363636363636,634.7272727272726,351.9272727272727,597.9818181818181
2019-05-09 10:05:31,600.7636363636362,300.78181818181815,335.74545454545455,300.27272727272725,475.59999999999997,279.6363636363636,440.4181818181818,344.52727272727265,404.0545454545454,1334.581818181818,374,287.4545454545454,355.8727272727273,412.4181818181818,375.8727272727273,294.3636363636363,349.8363636363636,1059.1454545454544,311.8909090909091,377.58181818181816,424.49090909090904,0,348.74545454545455,367.74545454545455,426.8545454545454,352.12727272727267,345.6363636363636,634.7272727272726,351.9272727272727,597.9818181818181
2019-05-09 10:05:28,621.8,275.49090909090904,348.2545454545454,309.3818181818181,531.2181818181818,272.4,413.8181818181818,345.50909090909084,423.6545454545454,1362.1636363636362,380.8363636363636,295.8181818181818,320.3272727272727,401.3636363636363,365.47272727272724,320.18181818181813,383.8,1083.8181818181818,306.52727272727276,395.8,399.29090909090905,0,386.10909090909087,338.6545454545454,406.9272727272727,355.1454545454545,347.6545454545454,621.5636363636363,330.2181818181818,597.0909090909091
2019-05-09 10:05:25,621.8,275.49090909090904,348.2545454545454,309.3818181818181,531.2181818181818,272.4,413.8181818181818,345.50909090909084,423.6545454545454,1362.1636363636362,380.8363636363636,295.8181818181818,320.3272727272727,401.3636363636363,365.47272727272724,320.18181818181813,383.8,1083.8181818181818,306.52727272727276,395.8,399.29090909090905,0,386.10909090909087,338.6545454545454,406.9272727272727,355.1454545454545,347.6545454545454,621.5636363636363,330.2181818181818,597.0909090909091
2019-05-09 10:05:22,632.7569592174403,258.0956017382134,341.93348969981275,264.02298223604066,550.7918325787742,241.2225676830488,378.2977872324952,324.8786341569847,406.0255641011655,1378.861433844252,354.4064437535228,263.7320678557792,329.67872143129875,411.95294459899276,424.24407716503936,278.58688339788,394.9344533536974,1077.692321678576,309.5329005981927,374.3522609501991,378.4796087201586,0,371.2431135111548,326.53320969472173,494.6453571883125,285.85974290441646,335.2606411025655,631.7569410352916,295.6781032382407,579.4832633320606
2019-05-09 10:05:19,635.9520735986619,262.84976636788423,345.9391647424592,285.68571480518534,551.1354339012017,261.68615116088796,304.33992109234373,325.63044308285305,406.0289812912492,1360.829803094489,354.26628606752604,309.9034563007945,343.1755786258431,364.06610788894744,400.665442446501,300.28544935546626,423.1195796440064,1108.0889438373847,310.9761640697442,378.9385647533681,366.629697641861,0,377.46586425701355,297.24914092471045,490.3183578480391,287.30386720241444,327.2485954800822,589.389283831203,321.2487045690078,581.0257995309177
2019-05-09 10:05:16,635.9520735986619,262.84976636788423,345.9391647424592,285.68571480518534,551.1354339012017,261.68615116088796,304.33992109234373,325.63044308285305,406.0289812912492,1360.829803094489,354.26628606752604,309.9034563007945,343.1755786258431,364.06610788894744,400.665442446501,300.28544935546626,423.1195796440064,1108.0889438373847,310.9761640697442,378.9385647533681,366.629697641861,0,377.46586425701355,297.24914092471045,490.3183578480391,287.30386720241444,327.2485954800822,589.389283831203,321.2487045690078,581.0257995309177
2019-05-09 10:05:13,625.6068071489609,253.868111488882,371.50233632115777,282.8312212505227,546.2446137342957,256.83169396920056,313.267031508518,362.3206850784531,438.64657006236246,1366.5024272285957,350.44817366956966,320.1214523372302,378.7749313648843,325.1395429174015,423.26503154488097,319.04874456828054,396.92005599898187,1131.61578880384,299.7581862147961,391.21106888965653,384.2657406228978,0,378.44766458791656,294.6310067089689,480.7730768531481,284.8857293503754,328.3031217614225,533.3903019945092,337.7938582934856,586.2438864747913
2019-05-09 10:05:10,625.6068071489609,253.868111488882,371.50233632115777,282.8312212505227,546.2446137342957,256.83169396920056,313.267031508518,362.3206850784531,438.64657006236246,1366.5024272285957,350.44817366956966,320.1214523372302,378.7749313648843,325.1395429174015,423.26503154488097,319.04874456828054,396.92005599898187,1131.61578880384,299.7581862147961,391.21106888965653,384.2657406228978,0,378.44766458791656,294.6310067089689,480.7730768531481,284.8857293503754,328.3031217614225,533.3903019945092,337.7938582934856,586.2438864747913
2019-05-09 10:05:07,660.9392898052691,260.9138347969963,368.2976054110075,290.55073728613246,504.53644611720216,268.27760504736455,306.5873924980454,362.66113929344175,438.26251386388844,1353.6064292078038,342.15167548500887,338.47888143420795,392.6071383116057,332.75150457281046,427.66232113311156,311.46020836742485,410.38927980508737,1149.52999145439,272.31404207349226,356.22465863015697,376.1341115293006,0,369.09761995672653,300.93274423171334,510.2456408298333,257.2410407461954,321.751304569174,502.7545955381007,366.33393334424267,567.6466844851725
2019-05-09 10:05:04,680.5578283241514,243.24078619611268,389.0616193021691,304.62372043128056,505.22736777032316,277.4959544718995,288.1506936489755,362.4065892107129,431.2623865888471,1353.0427825960473,341.04256441026206,326.2422953144603,372.3522245859016,320.96947217222134,423.51679121438576,316.7330315096639,388.62524773177694,1176.9304896452663,275.1686394298078,349.76999581810577,364.26116838487974,0,378.91598029055075,306.60557464681176,506.53648248149966,233.82243313514792,300.78728704158254,512.1365843015327,339.58799250895476,524.7913598429062
2019-05-09 10:05:01,680.5578283241514,243.24078619611268,389.0616193021691,304.62372043128056,505.22736777032316,277.4959544718995,288.1506936489755,362.4065892107129,431.2623865888471,1353.0427825960473,341.04256441026206,326.2422953144603,372.3522245859016,320.96947217222134,423.51679121438576,316.7330315096639,388.62524773177694,1176.9304896452663,275.1686394298078,349.76999581810577,364.26116838487974,0,378.91598029055075,306.60557464681176,506.53648248149966,233.82243313514792,300.78728704158254,512.1365843015327,339.58799250895476,524.7913598429062
2019-05-09 10:04:58,703.4181818181818,241.98181818181817,402.0181818181818,251.16363636363633,488.8909090909091,288.09090909090907,282.09090909090907,379.6727272727273,445.2545454545454,1353.6727272727271,368.78181818181815,304.8,414.47272727272724,325.72727272727275,435.6909090909091,282.54545454545456,379.47272727272724,1202.909090909091,277.50909090909084,359.9090909090909,312.0363636363636,0,393.8909090909091,327.6181818181818,511.98181818181814,222.05454545454543,317.74545454545455,500.67272727272723,327,535.9272727272727
2019-05-09 10:04:55,703.4181818181818,241.98181818181817,402.0181818181818,251.16363636363633,488.8909090909091,288.09090909090907,282.09090909090907,379.6727272727273,445.2545454545454,1353.6727272727271,368.78181818181815,304.8,414.47272727272724,325.72727272727275,435.6909090909091,282.54545454545456,379.47272727272724,1202.909090909091,277.50909090909084,359.9090909090909,312.0363636363636,0,393.8909090909091,327.6181818181818,511.98181818181814,222.05454545454543,317.74545454545455,500.67272727272723,327,535.9272727272727
2019-05-09 10:04:52,691.1034746086293,240.14982090583464,385.06154657357405,249.6045382643321,503.68188512518407,252.0409461990218,288.5325187730686,392.82532409680175,444.8626338660703,1318.0421462208403,372.6249568173967,303.1327842324406,416.28029600538196,321.15129365988474,342.4062255677376,284.077892325315,346.31538755250097,1165.7666503027328,293.4416989399807,355.3700976381389,324.42408043782615,0,400.8254695539919,331.6969399443626,472.6813214785724,220.96765395734468,318.64215713012965,454.29916907580144,328.6423389516173,458.0265095729013
2019-05-09 10:04:49,663.290909090909,254.9090909090909,307.10909090909087,263.6727272727273,480.0181818181818,231.5272727272727,309.6727272727273,343.3636363636363,434.19999999999993,1281.5636363636363,353.8727272727273,323.4181818181818,368.6727272727273,320.3454545454545,304.0363636363636,295.6727272727273,336.76363636363635,1163.6,304.4181818181818,345.32727272727266,337.8545454545454,0,382.07272727272726,331.8727272727273,428.4545454545454,234.65454545454543,297.6181818181818,445.10909090909087,306.8909090909091,457.3454545454545
2019-05-09 10:04:46,663.290909090909,254.9090909090909,307.10909090909087,263.6727272727273,480.0181818181818,231.5272727272727,309.6727272727273,343.3636363636363,434.19999999999993,1281.5636363636363,353.8727272727273,323.4181818181818,368.6727272727273,320.3454545454545,304.0363636363636,295.6727272727273,336.76363636363635,1163.6,304.4181818181818,345.32727272727266,337.8545454545454,0,382.07272727272726,331.8727272727273,428.4545454545454,234.65454545454543,297.6181818181818,445.10909090909087,306.8909090909091,457.3454545454545
2019-05-09 10:04:43,660.502918234877,279.8232695139912,292.69623084056076,314.7511772941326,429.20780377825054,228.7314314805724,296.2417498499973,365.13391152566413,456.48102692776234,1249.113620247641,354.02461862942965,318.06032836960674,357.75195912652964,378.8068873979527,328.67870324915003,296.51448208149236,342.58804705540103,1169.4394443535339,332.515136638848,350.8791068928526,337.3515882106948,0,351.29729631447844,352.8427789596174,444.2989872543138,223.58588337969783,294.05989199803633,438.98979981454215,330.86056110111093,446.08083783341516
2019-05-09 10:04:40,660.502918234877,279.8232695139912,292.69623084056076,314.7511772941326,429.20780377825054,228.7314314805724,296.2417498499973,365.13391152566413,456.48102692776234,1249.113620247641,354.02461862942965,318.06032836960674,357.75195912652964,378.8068873979527,328.67870324915003,296.51448208149236,342.58804705540103,1169.4394443535339,332.515136638848,350.8791068928526,337.3515882106948,0,351.29729631447844,352.8427789596174,444.2989872543138,223.58588337969783,294.05989199803633,438.98979981454215,330.86056110111093,446.08083783341516
2019-05-09 10:04:37,707.5583192421681,282.33240604374623,295.0962744777178,308.2783323333152,435.04427353224605,237.45886288841618,309.40562555682834,364.7702685503373,444.4989908907435,1229.3678066873945,349.9699994545355,311.787487045219,381.5705740104366,388.47979054164625,377.24322260404733,310.33291514391175,353.8427971417662,1162.4938635247915,331.87876143202607,346.09720176730485,340.4425535009728,0,349.406352842779,348.5336097019946,494.2271677666867,231.2042037127948,281.3142057128312,459.33562428407794,327.18776705031,445.44446262659324
2019-05-09 10:04:34,727.0545454545453,293.4181818181818,262.1090909090909,330.8181818181818,427.3999999999999,233.54545454545453,337.8545454545454,360.16363636363633,399.4545454545454,1158.3636363636363,328.6363636363636,298.58181818181816,508.0363636363636,391.8363636363636,373.7090909090909,308.4363636363636,341.9272727272727,1197.4181818181817,320.6545454545454,299.54545454545456,326.9090909090909,0,303.72727272727275,349.07272727272726,481.09090909090907,209.19999999999996,299.4363636363636,468.78181818181815,310.7090909090909,454.6545454545454
2019-05-09 10:04:31,727.0545454545453,293.4181818181818,262.1090909090909,330.8181818181818,427.3999999999999,233.54545454545453,337.8545454545454,360.16363636363633,399.4545454545454,1158.3636363636363,328.6363636363636,298.58181818181816,508.0363636363636,391.8363636363636,373.7090909090909,308.4363636363636,341.9272727272727,1197.4181818181817,320.6545454545454,299.54545454545456,326.9090909090909,0,303.72727272727275,349.07272727272726,481.09090909090907,209.19999999999996,299.4363636363636,468.78181818181815,310.7090909090909,454.6545454545454
2019-05-09 10:04:28,678.4545454545454,347.10909090909087,237.47272727272727,336.2,418.76363636363635,213.0181818181818,390.07272727272726,362.1454545454545,346.0181818181818,1067.0545454545454,315.2,285.6727272727273,536.5272727272727,358.6909090909091,347.4545454545454,350.2,332.1454545454545,1212.7272727272725,287.8181818181818,269.4181818181818,294.54545454545456,0,278.74545454545455,345.58181818181816,359.8363636363636,201,310.8727272727273,409.0181818181818,296,455.30909090909086
