timestamp,accept,bind,brk,clone,close,connect,dup,exit,fcntl,futex,getpid,getsockname,getsockopt,ioctl,list,lseek,madvise,mmap,mprotect,munmap,newfstat,newlstat,newstat,open,poll,read,recvfrom,recvmsg,select,sendto,setsockopt,shutdown,socket,syscall,write
2019-05-08 11:20:12,506.1454545454545,95.61818181818181,0,171.47272727272727,210.83636363636364,215.65454545454543,117.18181818181817,181.8181818181818,203.2,899.6545454545453,200.29090909090908,300.30909090909086,215.87272727272727,264.3636363636363,151.34545454545454,0,133.2,0,9.2,0,313.4181818181818,0,1321.7272727272725,208.4181818181818,207.07272727272726,251.79999999999998,270.3818181818182,64.45454545454545,404.2181818181818,151.67272727272726,493.67272727272723,199.6,92.98181818181817,0,142.7090909090909
2019-05-08 11:20:09,506.1454545454545,95.61818181818181,0,171.47272727272727,210.83636363636364,215.65454545454543,117.18181818181817,181.8181818181818,203.2,899.6545454545453,200.29090909090908,300.30909090909086,215.87272727272727,264.3636363636363,151.34545454545454,0,133.2,0,9.2,0,313.4181818181818,0,1321.7272727272725,208.4181818181818,207.07272727272726,251.79999999999998,270.3818181818182,64.45454545454545,404.2181818181818,151.67272727272726,493.67272727272723,199.6,92.98181818181817,0,142.7090909090909
2019-05-08 11:20:06,565.4,115.63636363636364,0,260.4,218.65454545454543,215.7090909090909,118.41818181818182,162.69090909090906,241.96363636363634,906.2363636363636,224.65454545454543,312.16363636363633,227.14545454545453,205.67272727272726,156.85454545454544,0,194.38181818181818,0,9.2,0,295.47272727272724,0,1341,267.94545454545454,216.29090909090908,272.0181818181818,275.6727272727273,105.01818181818182,467.16363636363633,162.2,498.49090909090904,178.5090909090909,113.56363636363635,0,148.4181818181818
2019-05-08 11:20:03,565.4,115.63636363636364,0,260.4,218.65454545454543,215.7090909090909,118.41818181818182,162.69090909090906,241.96363636363634,906.2363636363636,224.65454545454543,312.16363636363633,227.14545454545453,205.67272727272726,156.85454545454544,0,194.38181818181818,0,9.2,0,295.47272727272724,0,1341,267.94545454545454,216.29090909090908,272.0181818181818,275.6727272727273,105.01818181818182,467.16363636363633,162.2,498.49090909090904,178.5090909090909,113.56363636363635,0,148.4181818181818
2019-05-08 11:20:00,499.7090909090909,114.23636363636363,0,240.07272727272726,217.25454545454542,234.1090909090909,117.49090909090908,133.07272727272726,241.85454545454544,900.7454545454545,218.85454545454544,271.76363636363635,225.83636363636364,204.4181818181818,161.45454545454544,0,192.87272727272727,0,9.2,0,261.8363636363636,0,1316.8,256.8181818181818,222.38181818181818,232.1272727272727,275.2,94.92727272727272,506.9090909090909,137.98181818181817,486.2181818181818,158.36363636363637,112.7090909090909,0,145.67272727272726
2019-05-08 11:19:57,514.7090909090908,115.45454545454545,0,228.03636363636363,216.16363636363633,253.39999999999998,117.99999999999999,152.09090909090907,295.47272727272724,884.8363636363636,247.56363636363633,286.10909090909087,214.19999999999996,224.3090909090909,150.54545454545453,0,171.6,0,9.2,0,283.2545454545454,0,1342.9272727272726,275.50909090909084,183.09090909090907,277.2181818181818,256.0363636363636,95.56363636363635,594.5818181818181,136.27272727272728,464.6727272727273,198.67272727272726,151.18181818181816,0,152.56363636363636
2019-05-08 11:19:54,514.7090909090908,115.45454545454545,0,228.03636363636363,216.16363636363633,253.39999999999998,117.99999999999999,152.09090909090907,295.47272727272724,884.8363636363636,247.56363636363633,286.10909090909087,214.19999999999996,224.3090909090909,150.54545454545453,0,171.6,0,9.2,0,283.2545454545454,0,1342.9272727272726,275.50909090909084,183.09090909090907,277.2181818181818,256.0363636363636,95.56363636363635,594.5818181818181,136.27272727272728,464.6727272727273,198.67272727272726,151.18181818181816,0,152.56363636363636
2019-05-08 11:19:51,514.4181818181818,116.83636363636363,0,249.87272727272727,215.78181818181818,252.59999999999997,124.65454545454546,138.83636363636364,296.0181818181818,887.6727272727272,237.19999999999996,305.0545454545454,204.14545454545453,242.67272727272726,156.56363636363636,0,169.4181818181818,0,23.436363636363634,0,263.4,0,1361,274.2363636363636,179.65454545454543,272.0181818181818,252.9090909090909,104.79999999999998,679.4727272727272,132.96363636363634,454.10909090909087,218.74545454545452,155.87272727272727,0,157.8
2019-05-08 11:19:48,514.4181818181818,116.83636363636363,0,249.87272727272727,215.78181818181818,252.59999999999997,124.65454545454546,138.83636363636364,296.0181818181818,887.6727272727272,237.19999999999996,305.0545454545454,204.14545454545453,242.67272727272726,156.56363636363636,0,169.4181818181818,0,23.436363636363634,0,263.4,0,1361,274.2363636363636,179.65454545454543,272.0181818181818,252.9090909090909,104.79999999999998,679.4727272727272,132.96363636363634,454.10909090909087,218.74545454545452,155.87272727272727,0,157.8
2019-05-08 11:19:45,504.8363636363636,111.69090909090909,0,252.7272727272727,216.09090909090907,270.98181818181814,142.07272727272726,115.58181818181816,285.98181818181814,877.7636363636362,264.6181818181818,293.72727272727275,208.67272727272726,231.27272727272728,160.09090909090907,0,163.54545454545453,0,23.436363636363634,0,228.58181818181816,0,1355.7272727272725,273.4545454545454,198.83636363636364,289.2363636363636,250.78181818181818,101.49090909090908,685.7090909090908,110.16363636363636,468.8909090909091,218.27272727272728,159.3090909090909,0,181.9090909090909
