timestamp,200,403,500
2019-05-06 15:00:19,27.163636363636364,0,0
2019-05-06 15:00:16,27.163636363636364,0,0
2019-05-06 15:00:13,27.163636363636364,0,0
2019-05-06 15:00:10,27.163636363636364,0,0
2019-05-06 15:00:07,27.163636363636364,0,0
2019-05-06 15:00:04,27.163636363636364,0,0
2019-05-06 15:00:01,27.163636363636364,0,0
2019-05-06 14:59:58,27.21818181818182,0,0
2019-05-06 14:59:55,27.21818181818182,0,0
2019-05-06 14:59:52,27.254545454545454,0,0
2019-05-06 14:59:49,27.218181818181815,0,0
2019-05-06 14:59:46,27.218181818181815,0,0
2019-05-06 14:59:43,27.27272727272727,0,0
2019-05-06 14:59:40,27.27272727272727,0,0
2019-05-06 14:59:37,27.25454545454545,0,0
2019-05-06 14:59:34,27.163636363636364,0,0
2019-05-06 14:59:31,27.163636363636364,0,0
2019-05-06 14:59:28,27.2,0,0
2019-05-06 14:59:25,27.2,0,0
2019-05-06 14:59:22,27.10909090909091,0,0
2019-05-06 14:59:19,27.07272727272727,0,0
2019-05-06 14:59:16,27.07272727272727,0,0
2019-05-06 14:59:13,25.599999999999994,0,0
2019-05-06 14:59:10,25.599999999999994,0,0
2019-05-06 14:59:07,23.163636363636364,0,0
2019-05-06 14:59:04,20.654545454545456,0,0
2019-05-06 14:59:01,20.654545454545456,0,0
2019-05-06 14:58:58,18.18181818181818,0,0
2019-05-06 14:58:55,18.18181818181818,0,0
2019-05-06 14:58:52,15.727272727272727,0,0
2019-05-06 14:58:49,13.218181818181815,0,0
2019-05-06 14:58:46,13.218181818181815,0,0
2019-05-06 14:58:43,10.727272727272727,0,0
2019-05-06 14:58:40,10.727272727272727,0,0
2019-05-06 14:58:37,8.345454545454544,0,0
2019-05-06 14:58:34,5.836363636363636,0,0
2019-05-06 14:58:31,5.836363636363636,0,0
2019-05-06 14:58:28,3.3999999999999995,0,0
2019-05-06 14:58:25,3.3999999999999995,0,0
2019-05-06 14:58:22,0.9636363636363634,0,0
2019-05-06 14:58:19,0,0,0
2019-05-06 14:58:16,0,0,0
2019-05-06 14:58:13,0,0,0
2019-05-06 14:58:10,0,0,0
2019-05-06 14:58:07,0,0,0
2019-05-06 14:58:04,0,0,0
2019-05-06 14:58:01,0,0,0
2019-05-06 14:57:58,0,0,0
